CODIGO_PRODUTO;DESCRICAO;VALOR_CUSTO_NF;ALIQUOTA_PIS;ALIQUOTA_COFINS;PIS_COFINS_GRAVADO;PIS_COFINS_CALCULADO;PIS_COFINS_PADRAO;CFOP;CST_PIS;CST_COFINS;GERA_CREDITO_PIS;GERA_CREDITO_COFINS;NUMERO_NF;SERIE_NF;DTA_ENTRADA;NRO_EMPRESA
37926;REP PONTAS NIELY GOLD REC P 42ML;,8512;1,65;7,6;0;,0787;,0787;1403;73;73;;;3270919;2;07/04/2026;15
10108;REPARADOR DI HELLEN PONTAS 30G HIDRAT CAP;,6658;1,65;7,6;0;,0616;,0616;1403;70;70;;;77188;1;01/04/2026;15
10107;REPARADOR DI HELLEN PONTAS 30G POS ALIN QUIM;,6658;1,65;7,6;0;,0616;,0616;1403;70;70;;;77188;1;01/04/2026;15
10109;REPARADOR DI HELLEN PONTAS 30G PROT TERMICA;,6658;1,65;7,6;0;,0616;,0616;1403;70;70;;;77188;1;01/04/2026;15
22914;REPARADOR PONTAS JAYLUC 30ML BLIND QUERAT;4,86;1,65;7,6;0;,4496;,4496;1403;70;70;;;15498;1;26/05/2026;15
22915;REPARADOR PONTAS JAYLUC 30ML CERAMIDAS;4,86;1,65;7,6;0;,4496;,4496;1403;70;70;;;15498;1;26/05/2026;15
22916;REPARADOR PONTAS JAYLUC 30ML OLEO ARGAN;4,86;1,65;7,6;0;,4496;,4496;1403;70;70;;;15498;1;26/05/2026;15
11917;REPOLHO ROXO KG;,568;1,65;7,6;0;,0525;,0525;1102;73;73;;;2108;6;14/05/2026;18
11919;REPOLHO VERDE KG;,2885;1,65;7,6;0;,0267;,0267;1102;73;73;;;2108;6;14/05/2026;18
554;REPOS ENGOV AFTER 250ML BERRY VIBES;5,58;1,65;7,6;0;,5162;,5162;1403;70;70;;;1482357;0;07/04/2026;15
556;REPOS ENGOV AFTER 250ML CITRUS;5,58;1,65;7,6;0;,5162;,5162;1403;70;70;;;1482357;0;07/04/2026;15
557;REPOS ENGOV AFTER 250ML RED HITS;5,58;1,65;7,6;0;,5162;,5162;1403;70;70;;;1482357;0;07/04/2026;15
558;REPOS ENGOV AFTER 250ML TANGERINA;5,58;1,65;7,6;0;,5162;,5162;1403;70;70;;;1482357;0;07/04/2026;15
566;REPOS POWERADE 500ML FTAS TROPICAIS;,4906;1,65;7,6;0;,0454;,0454;1403;70;70;;;2421100;2;13/05/2026;15
568;REPOS POWERADE 500ML LARANJA;,4933;1,65;7,6;0;,0456;,0456;1403;70;70;;;2364049;2;25/03/2026;8
569;REPOS POWERADE 500ML LIMAO;,4933;1,65;7,6;0;,0456;,0456;1403;70;70;;;2392059;2;27/03/2026;15
570;REPOS POWERADE 500ML MIX;,4906;1,65;7,6;0;,0454;,0454;1403;70;70;;;2421100;2;13/05/2026;15
571;REPOS POWERADE 500ML UVA;,4931;1,65;7,6;0;,0456;,0456;1403;70;70;;;2364049;2;25/03/2026;8
32137;REQ BATAVO PENSE ZERO 400G;13,73;1,65;7,6;0;1,27;1,27;1102;73;73;;;4191437;1;28/05/2026;12
22925;REQ CAROLINA AMIDO 400G;9,12;1,65;7,6;0;,8436;,8436;2102;73;73;;;1061288;1;06/06/2026;17
22926;REQ CAROLINA CHEDDAR 180G;4,33;1,65;7,6;0;,4005;,4005;2102;73;73;;;1061277;1;05/06/2026;18
22927;REQ CAROLINA CHEDDAR 400G;9,12;1,65;7,6;0;,8436;,8436;2102;73;73;;;1061288;1;06/06/2026;17
22928;REQ CAROLINA CREM 400G;5,82;1,65;7,6;0;,5384;,5384;2102;73;73;;;1057885;1;25/05/2026;11
22935;REQ TIROL 180G TRAD;5,01;1,65;7,6;0;,4634;,4634;1102;73;73;;;101350;8;10/06/2026;13
22934;REQ TIROL LIGHT 180G;5,01;1,65;7,6;0;,4634;,4634;1102;73;73;;;101347;8;12/06/2026;11
22936;REQ TIROL ZERO LACT 180G;6,31;1,65;7,6;0;,5837;,5837;1102;73;73;;;96081;8;29/05/2026;14
7691;REQUEIJAO ELEGE 200G LIGHT;6,58;1,65;7,6;0;,6087;,6087;1102;73;73;;;4179665;1;09/06/2026;12
7692;REQUEIJAO ELEGE 200G TRAD;6,58;1,65;7,6;0;,6087;,6087;1102;73;73;;;4207190;1;09/06/2026;17
7693;REQUEIJAO ELEGE 400G TRAD;11,88;1,65;7,6;0;1,0989;1,0989;1102;73;73;;;4200683;1;06/06/2026;12
10120;REQUEIJAO ELEGE LIGHT PT 400G;11,88;1,65;7,6;0;1,0989;1,0989;1102;73;73;;;4207190;1;09/06/2026;17
7695;REQUEIJAO POCOS CALDA 400G TRAD;13,11;1,65;7,6;0;1,2127;1,2127;1102;73;73;;;4200683;1;06/06/2026;12
22931;REQUEIJAO POCOS CALDAS LIGHT 200G;6,9;1,65;7,6;0;,6383;,6383;1102;73;73;;;4179665;1;09/06/2026;12
22932;REQUEIJAO POCOS CALDAS TRAD 200G;6,76;1,65;7,6;0;,6253;,6253;1102;73;73;;;4172726;1;21/05/2026;2
10121;REQUEIJAO POCOS DE CALDAS 200G CHEDDAR;6,9;1,65;7,6;0;,6383;,6383;1102;73;73;;;4179665;1;09/06/2026;12
7697;REQUEIJAO PRESIDENT 200G C QUEIJO AZUL;8,65;1,65;7,6;0;,8001;,8001;1102;73;73;;;4177496;1;21/05/2026;18
7698;REQUEIJAO PRESIDENT 200G C QUEIJO BRIE;,7208;1,65;7,6;0;,0667;,0667;1102;73;73;;;4165891;1;23/05/2026;14
7699;REQUEIJAO PRESIDENT 200G C QUEIJO CHEDDAR;,7025;1,65;7,6;0;,065;,065;1102;73;73;;;4131407;1;14/05/2026;12
7696;REQUEIJAO PRESIDENT 200G TRAD;9,2;1,65;7,6;0;,851;,851;1102;73;73;;;4211512;1;10/06/2026;18
10122;REQUEIJAO PRESIDENT LIGHT 200G;9,2;1,65;7,6;0;,851;,851;1102;73;73;;;4211579;1;10/06/2026;12
7706;REQUEIJAO SANTA CLARA 1 8KG 4 QUEIJ;28,2;1,65;7,6;0;2,6085;2,6085;1102;73;73;;;2801253;1;01/06/2026;17
7700;REQUEIJAO SANTA CLARA 1 8KG C AMIDO CHEDDAR;28,2;1,65;7,6;0;2,6085;2,6085;1102;73;73;;;2801253;1;01/06/2026;17
7701;REQUEIJAO SANTA CLARA 1 8KG C AMIDO TRADICIONAL;28,2;1,65;7,6;0;2,6085;2,6085;1102;73;73;;;2801253;1;01/06/2026;17
10115;REQUEIJAO SANTA CLARA 180G CHEDDAR;4,8;1,65;7,6;0;,444;,444;1102;73;73;;;2799175;1;03/06/2026;4
7702;REQUEIJAO SANTA CLARA 180G LIGHT SODIO;4,8;1,65;7,6;0;,444;,444;1102;73;73;;;2799167;1;01/06/2026;2
10116;REQUEIJAO SANTA CLARA 180G TRAD;5,05;1,65;7,6;0;,4671;,4671;1102;73;73;;;2809140;1;11/06/2026;14
10117;REQUEIJAO SANTA CLARA LIG 180G;5,05;1,65;7,6;0;,4671;,4671;1102;73;73;;;2805790;1;10/06/2026;18
10118;REQUEIJAO SANTA CLARA ZR LA 200G;8,01;1,65;7,6;0;,7409;,7409;1102;73;73;;;2805971;1;11/06/2026;4
34069;REQUEIJAO STA CLARA 400G LIGHT;11,54;1,65;7,6;0;1,0675;1,0675;1102;73;73;;;2799180;1;03/06/2026;14
7703;REQUEIJAO STA CLARA 400G TRAD;11,54;1,65;7,6;0;1,0675;1,0675;1102;73;73;;;2801253;1;01/06/2026;17
7704;REQUEIJAO STA CLARA BISN 400G CHEDDAR;7,96;1,65;7,6;0;,7363;,7363;1102;73;73;;;2805976;1;12/06/2026;11
7705;REQUEIJAO STA CLARA BISN 400G TRADICIONAL;7,96;1,65;7,6;0;,7363;,7363;1102;73;73;;;2805971;1;11/06/2026;4
7708;REQUEIJAO TIROL 400G 4 QUEIJOS;10,75;1,65;7,6;0;,9944;,9944;1102;73;73;;;101347;8;12/06/2026;11
7709;REQUEIJAO TIROL 400G C QJO;10,19;1,65;7,6;0;,9426;,9426;1102;73;73;;;100183;8;30/05/2026;17
11929;RICOTA DOM MIRO FRESCA KG;9,6;1,65;7,6;0;,888;,888;1102;73;73;;;44095;1;01/06/2026;16
11930;RICOTA NONNA NITA TRAD KG;9,6;1,65;7,6;0;,888;,888;1102;73;73;;;101710;1;19/05/2026;16
11931;RICOTA STA CLARA KG R 70802;33,0695;1,65;7,6;0;3,0589;3,0589;1102;73;73;;;2805971;1;11/06/2026;4
11932;RICOTA STA CLARA LIGHT KG R 70804;33,0724;1,65;7,6;0;3,0592;3,0592;1102;73;73;;;2801250;1;01/06/2026;11
11933;RICOTA STA CLARA ZR LAC KG;40,0385;1,65;7,6;0;3,7036;3,7036;1102;73;73;;;2799175;1;03/06/2026;4
11934;RINS BOV CONG KG;6,5;1,65;7,6;0;,6013;,6013;1403;73;73;;;247535;1;21/05/2026;16
11935;RINS SUINO DALIA CONG KG;2,7702;1,65;7,6;0;,2562;,2562;1403;73;73;;;1280615;1;02/06/2026;4
11938;RISOLIS FGO SPECIATTA GDE;16,4711;1,65;7,6;0;1,5236;1,5236;1102;73;73;;;50716;2;09/06/2026;14
11944;ROMA KG;10,3125;1,65;7,6;0;,9539;,9539;1102;73;73;;;1260;6;23/03/2026;2
11947;RUCULA HIDROP EST DA FIGUEIRA;3,5;1,65;7,6;0;,3238;,3238;1102;73;73;;;136030;1;12/06/2026;18
11949;RUCULA HIDROPONICO OURO VERDE SAO BORJA;3;1,65;7,6;0;,2775;,2775;1102;73;73;;;40220002;26;05/02/2026;12
11946;RUCULA UN;2,5;1,65;7,6;0;,2313;,2313;1102;73;73;;;70210001;26;12/02/2026;11
10133;SAB 123 BABY 80G AZUL;,0243;1,65;7,6;0;,0023;,0023;1403;73;73;;;7202;0;10/06/2026;15
10134;SAB 123 BABY 80G ROSA;,0243;1,65;7,6;0;,0023;,0023;1403;73;73;;;7202;0;10/06/2026;15
22984;SAB ABOVE 75G CREAM ORIG;,2683;1,65;7,6;0;,0248;,0248;2403;73;73;;;624838;1;10/06/2026;7
22985;SAB ABOVE 75G CREAM VANILLA;,0224;1,65;7,6;0;,0021;,0021;2403;73;73;;;623939;1;08/06/2026;17
22983;SAB ABOVE CANDY WOMEN 75G;,0224;1,65;7,6;0;,0021;,0021;2403;73;73;;;623939;1;08/06/2026;17
22986;SAB ABOVE EXTREME BLACK MEN 75G;,0224;1,65;7,6;0;,0021;,0021;2403;73;73;;;624597;1;06/06/2026;4
22987;SAB ABOVE EXTREME MOVEMENT MEN 75G;1,92;1,65;7,6;0;,1776;,1776;2403;73;73;;;607841;1;16/02/2026;7
32162;SAB ALMA 130G FLORES JASMIN;,0974;1,65;7,6;0;,009;,009;1403;73;73;;;207538;1;12/05/2026;15
35578;SAB CLOY 80G MANGA;,042;1,65;7,6;0;,0039;,0039;1403;73;73;;;366723;5;01/06/2026;17
7728;SAB CLOY 80G PACK C 6 PG VC CREME HID MILK CARE;1,3852;1,65;7,6;0;,1281;,1281;1403;73;73;;;366726;5;03/06/2026;15
7727;SAB CLOY CR 80G 6UN HIDRAT INT SORT;1,5617;1,65;7,6;0;,1445;,1445;1403;73;73;;;358399;5;31/03/2026;15
7726;SAB CLOY HIDR 80G MILK CARE;,042;1,65;7,6;0;,0039;,0039;1403;73;73;;;366726;5;03/06/2026;15
10141;SAB CLOY HIDR 80G RED FRUITS;,042;1,65;7,6;0;,0039;,0039;1403;73;73;;;363525;5;13/05/2026;15
10144;SAB FARNESE 180G AVEIA ESFOL;,1205;1,65;7,6;0;,0111;,0111;1403;73;73;;;366724;5;03/06/2026;15
10145;SAB FARNESE 180G ERV DOCE VERB;,1205;1,65;7,6;0;,0111;,0111;1403;73;73;;;366724;5;03/06/2026;15
10146;SAB FARNESE 180G FLOR CER VANILA;,1205;1,65;7,6;0;,0111;,0111;1403;73;73;;;366724;5;03/06/2026;15
10147;SAB FARNESE 180G LAVANDA MENTA;,1205;1,65;7,6;0;,0111;,0111;1403;73;73;;;366724;5;03/06/2026;15
10148;SAB FARNESE 180G PITAYA FRAMB;,1205;1,65;7,6;0;,0111;,0111;1403;73;73;;;366724;5;03/06/2026;15
10149;SAB FARNESE 180G PURO HIDR;,1205;1,65;7,6;0;,0111;,0111;1403;73;73;;;366724;5;03/06/2026;15
22999;SAB FONTANA SENSUS 150G AMANHECER PERS;,0352;1,65;7,6;0;,0033;,0033;1403;73;73;;;6772;0;19/05/2026;15
23000;SAB FONTANA SENSUS 150G FLORESCER;,0352;1,65;7,6;0;,0033;,0033;1403;73;73;;;6181;0;31/03/2026;15
23001;SAB FONTANA SENSUS 150G FOR MEN;,0352;1,65;7,6;0;,0033;,0033;1403;73;73;;;7202;0;10/06/2026;15
23002;SAB FONTANA SENSUS 150G LIMA LIMAO ORI;,0352;1,65;7,6;0;,0033;,0033;1403;73;73;;;7202;0;10/06/2026;15
34772;SAB GRANADO ENXOFRE 90G;6,64;1,65;7,6;0;,6142;,6142;2403;73;73;;;300803;7;18/05/2026;15
35674;SAB IARA 300G;,156;1,65;7,6;0;,0144;,0144;1403;73;73;;;7202;0;10/06/2026;15
34561;SAB JOAO E MARIA 75G GLICERINADO;3,39;1,65;7,6;0;,3136;,3136;1403;73;73;;;195707;20;04/05/2026;15
34560;SAB JOAO E MARIA 75G KARITE;3,39;1,65;7,6;0;,3136;,3136;1403;73;73;;;195707;20;04/05/2026;15
34979;SAB MARAN SUAVE 80G AMENDOAS;,0067;1,65;7,6;0;,0006;,0006;1403;73;73;;;3020139;1;01/04/2026;15
34976;SAB MARAN SUAVE 80G ERVA DOCE;,0067;1,65;7,6;0;,0006;,0006;1403;73;73;;;3014587;1;26/03/2026;15
34977;SAB MARAN SUAVE 80G PESSEGO;,0067;1,65;7,6;0;,0006;,0006;1403;73;73;;;3014587;1;26/03/2026;15
34978;SAB MARAN SUAVE 80G ROSAS;,0067;1,65;7,6;0;,0006;,0006;1403;73;73;;;3014587;1;26/03/2026;15
23111;SAB PALMOLIVE 85G ARGILA EUCALIP;,1558;1,65;7,6;0;,0144;,0144;1403;73;73;;;2440298;1;08/05/2026;15
23114;SAB PALMOLIVE 85G TANGERINA ALEC;,1558;1,65;7,6;0;,0144;,0144;1403;73;73;;;2440332;1;11/05/2026;15
38405;SAB PALMOLIVE MELANCIA E LICHIA 85G;,1558;1,65;7,6;0;,0144;,0144;1403;73;73;;;2449937;1;25/05/2026;15
23118;SAB PALMOLIVE NATURALS 85G AMORA;,4878;1,65;7,6;0;,0451;,0451;1403;73;73;;;2450455;1;21/05/2026;3
23117;SAB PALMOLIVE NATURALS 85G JASMIM;,1558;1,65;7,6;0;,0144;,0144;1403;73;73;;;2440332;1;11/05/2026;15
38406;SAB PALMOLIVE OLIVA E ALOE VERA 85G;,1558;1,65;7,6;0;,0144;,0144;1403;73;73;;;2449937;1;25/05/2026;15
10180;SAB POMPOM 80G GLICERINADO;,029;1,65;7,6;0;,0027;,0027;2403;73;73;;;841248;1;09/06/2026;15
10181;SAB POMPOM 80G HIDRATANTE;,0313;1,65;7,6;0;,0029;,0029;2403;73;73;;;841248;1;09/06/2026;15
34302;SAB PROTEX 85G C3 LIMP PROFUNDA;,9711;1,65;7,6;0;,0898;,0898;1403;73;73;;;2450028;1;30/05/2026;17
23120;SAB PROTEX 85G CARVAO ATIVADO;,2417;1,65;7,6;0;,0224;,0224;1403;73;73;;;2450028;1;30/05/2026;17
23121;SAB PROTEX 85G FRESH;,2417;1,65;7,6;0;,0224;,0224;1403;73;73;;;2450028;1;30/05/2026;17
36646;SAB PROTEX CARVAO DETOX C 8;,3252;1,65;7,6;0;,0301;,0301;1403;73;73;;;2400017;1;19/02/2026;15
10186;SAB SENADOR 130G SUN STONE;,0658;1,65;7,6;0;,0061;,0061;1403;73;73;;;207538;1;12/05/2026;15
10187;SAB SENADOR 130G VITAL STONE;,0658;1,65;7,6;0;,0061;,0061;1403;73;73;;;207538;1;12/05/2026;15
35654;SAB SENADOR CLASSIC C3 130G;,5154;1,65;7,6;0;,0477;,0477;1403;73;73;;;206801;1;16/03/2026;15
10188;SAB SENADOR GLICERINADO 130G RED;,0637;1,65;7,6;0;,0059;,0059;1403;73;73;;;206801;1;16/03/2026;15
10193;SAB SENSUS BEAUTY ESSENCE 80G AMANHECER PERS;,0131;1,65;7,6;0;,0012;,0012;1403;73;73;;;7202;0;10/06/2026;15
10194;SAB SENSUS BEAUTY ESSENCE 80G BOSQUES OCIDENT;,0131;1,65;7,6;0;,0012;,0012;1403;73;73;;;7202;0;10/06/2026;15
10195;SAB SENSUS BEAUTY ESSENCE 80G FLORESCER ASIAT;,0131;1,65;7,6;0;,0012;,0012;1403;73;73;;;7202;0;10/06/2026;15
10196;SAB SENSUS BEAUTY ESSENCE 80G FOR MEN;,0131;1,65;7,6;0;,0012;,0012;1403;73;73;;;6772;0;19/05/2026;15
10197;SAB SENSUS BEAUTY ESSENCE 80G JARDINS TURQUIA;,0131;1,65;7,6;0;,0012;,0012;1403;73;73;;;6772;0;19/05/2026;15
10198;SAB SENSUS BEAUTY ESSENCE 80G LIMA LIM ORIENT;,0131;1,65;7,6;0;,0012;,0012;1403;73;73;;;6772;0;19/05/2026;15
23108;SABON PALMOLIVE 150G ARGILA EUCALIP;,0425;1,65;7,6;0;,0039;,0039;1403;73;73;;;2450463;1;25/05/2026;18
23110;SABON PALMOLIVE 150G TANGERINA ALEC;,255;1,65;7,6;0;,0236;,0236;1403;73;73;;;2456440;1;05/06/2026;15
23115;SABON PALMOLIVE LV6PG5 85G ARGILA EUCAL;9,87;1,65;7,6;0;,913;,913;1403;73;73;;;2440448;1;21/05/2026;14
7942;SABON PALMOLIVE NATURALS 150G GELEIA REAL;,255;1,65;7,6;0;,0236;,0236;1403;73;73;;;2456440;1;05/06/2026;15
7943;SABON PALMOLIVE NATURALS 150G JASMIM E CACAU;,255;1,65;7,6;0;,0236;,0236;1403;73;73;;;2456440;1;05/06/2026;15
7944;SABON PALMOLIVE NATURALS 150G KARITE;,255;1,65;7,6;0;,0236;,0236;1403;73;73;;;2456440;1;05/06/2026;15
7946;SABON PALMOLIVE NATURALS 150G LEITE ROSA;,255;1,65;7,6;0;,0236;,0236;1403;73;73;;;2456440;1;05/06/2026;15
7947;SABON PALMOLIVE NATURALS 150G MELANCIA LICHIA;,255;1,65;7,6;0;,0236;,0236;1403;73;73;;;2456440;1;05/06/2026;15
7948;SABON PALMOLIVE NATURALS 150G OLEO ARGAN;,255;1,65;7,6;0;,0236;,0236;1403;73;73;;;2450464;1;01/06/2026;12
7949;SABON PALMOLIVE NATURALS 150G OLEO NUTRITIVO;,255;1,65;7,6;0;,0236;,0236;1403;73;73;;;2456440;1;05/06/2026;15
7950;SABON PALMOLIVE NATURALS 150G TURMALINA;,255;1,65;7,6;0;,0236;,0236;1403;73;73;;;2436258;1;25/05/2026;17
7951;SABON PALMOLIVE NATURALS 150G VERDE;,255;1,65;7,6;0;,0236;,0236;1403;73;73;;;2456440;1;05/06/2026;15
10173;SABON PALMOLIVE NATURALS 85G CAMELIA AMEND;,0173;1,65;7,6;0;,0016;,0016;1403;73;73;;;2454069;1;01/06/2026;17
10178;SABON PALMOLIVE NATURALS 85G KARITE;,0034;1,65;7,6;0;,0003;,0003;1403;73;73;;;2454069;1;01/06/2026;17
10177;SABON PALMOLIVE NATURALS 85G LEITE ROSAS;,1558;1,65;7,6;0;,0144;,0144;1403;73;73;;;2436262;1;28/04/2026;15
10179;SABON PALMOLIVE NATURALS 85G OLEO ARGAN;,1558;1,65;7,6;0;,0144;,0144;1403;73;73;;;2436262;1;28/04/2026;15
7958;SABON PALMOLIVE NUTRI 85G LV6PG5 FRAMB AMORA;9,87;1,65;7,6;0;,913;,913;1403;73;73;;;2450455;1;21/05/2026;3
7957;SABON PALMOLIVE NUTRI 85G LV6PG5 HIDRAT INTENSA;9,87;1,65;7,6;0;,913;,913;1403;73;73;;;2450455;1;21/05/2026;3
7871;SABONETE ALMA DE FLORES 130G;,065;1,65;7,6;0;,006;,006;1403;73;73;;;207538;1;12/05/2026;15
7875;SABONETE DOVE 90G ERVA DOCE;3,58;1,65;7,6;0;,3312;,3312;1403;73;73;;;227983;2;10/06/2026;15
7878;SABONETE DOVE 90G KARITE BAUNILHA;3,58;1,65;7,6;0;,3312;,3312;1403;73;73;;;227983;2;10/06/2026;15
7879;SABONETE DOVE 90G LEITE COCO;4,49;1,65;7,6;0;,4153;,4153;1403;73;73;;;810843;3;06/03/2026;17
7883;SABONETE DOVE 90G ORIGINAL;,5939;1,65;7,6;0;,0549;,0549;1403;73;73;;;227983;2;10/06/2026;15
7884;SABONETE DOVE 90G PELE SENSIVEL;3,58;1,65;7,6;0;,3312;,3312;1403;73;73;;;227983;2;10/06/2026;15
7872;SABONETE DOVE 90G PROTEGE CUIDA;3,58;1,65;7,6;0;,3312;,3312;1403;73;73;;;227983;2;10/06/2026;15
7887;SABONETE DOVE BABY 75G HIDRAT BALANCEADA;,0971;1,65;7,6;0;,009;,009;1403;73;73;;;221827;2;30/04/2026;15
7888;SABONETE DOVE BABY 75G HIDRAT ENRIQ;,0935;1,65;7,6;0;,0087;,0087;1403;73;73;;;227993;2;05/06/2026;15
7890;SABONETE FLOR DE YPE 85G AMEIXA;,0267;1,65;7,6;0;,0025;,0025;2403;73;73;;;761711;5;02/02/2026;15
7891;SABONETE FLOR DE YPE 85G BAUNILHA AMEND;,025;1,65;7,6;0;,0023;,0023;2403;73;73;;;800716;5;28/05/2026;15
7892;SABONETE FLOR DE YPE 85G FRESIA PESSEGO;,0239;1,65;7,6;0;,0022;,0022;2403;73;73;;;777888;5;25/03/2026;15
7893;SABONETE FLOR DE YPE 85G MACA FRAMBOESA;,025;1,65;7,6;0;,0023;,0023;2403;73;73;;;800716;5;28/05/2026;15
7894;SABONETE FLOR DE YPE 85G ROSAS BR AVELA;,025;1,65;7,6;0;,0023;,0023;2403;73;73;;;800716;5;28/05/2026;15
7896;SABONETE HUGGIES 75G CAMOMILA;4,34;1,65;7,6;0;,4015;,4015;1403;73;73;;;916730;1;22/04/2026;17
7897;SABONETE HUGGIES 75G EXTRA SUAVE;4,34;1,65;7,6;0;,4015;,4015;1403;73;73;;;924635;1;22/05/2026;14
7901;SABONETE JOHNSON BABY 80G GLICERINADO;4,88;1,65;7,6;0;,4514;,4514;1403;73;73;;;395231;1;14/05/2026;2
7902;SABONETE JOHNSON BABY 80G HORA DO SONO;4,88;1,65;7,6;0;,4514;,4514;1403;73;73;;;400057;1;05/06/2026;17
7903;SABONETE JOHNSON BABY 80G REG;4,88;1,65;7,6;0;,4514;,4514;1403;73;73;;;400057;1;05/06/2026;17
7918;SABONETE LUX 125G SUAVE BUQUE DE JASMIM;,0399;1,65;7,6;0;,0037;,0037;1403;73;73;;;225501;2;23/05/2026;15
7920;SABONETE LUX 125G SUAVE LIRIO AZUL;,0401;1,65;7,6;0;,0037;,0037;1403;73;73;;;225497;2;21/05/2026;15
7921;SABONETE LUX 125G SUAVE ROSAS FRANCESAS;,24;1,65;7,6;0;,0222;,0222;1403;73;73;;;227993;2;05/06/2026;15
7922;SABONETE LUX 85G BUQUE D JASMIM;,3367;1,65;7,6;0;,0311;,0311;1403;73;73;;;227983;2;10/06/2026;15
7925;SABONETE LUX 85G FLOR DE LOTUS;,0183;1,65;7,6;0;,0017;,0017;1403;73;73;;;225497;2;21/05/2026;15
7926;SABONETE LUX 85G FLOR DE VERBENA;,0183;1,65;7,6;0;,0017;,0017;1403;73;73;;;225497;2;21/05/2026;15
33666;SABONETE LUX 85G GARD E OLEO AME;,1742;1,65;7,6;0;,0161;,0161;1403;73;73;;;227983;2;10/06/2026;15
7927;SABONETE LUX 85G LAVANDA;,0183;1,65;7,6;0;,0017;,0017;1403;73;73;;;225497;2;21/05/2026;15
7928;SABONETE LUX 85G LIRIO AZUL;,0183;1,65;7,6;0;,0017;,0017;1403;73;73;;;225497;2;21/05/2026;15
7929;SABONETE LUX 85G ORQUIDEA NEGRA;,1733;1,65;7,6;0;,016;,016;1403;73;73;;;227983;2;10/06/2026;15
7930;SABONETE LUX 85G ROSAS FRANCESAS;,1683;1,65;7,6;0;,0156;,0156;1403;73;73;;;227983;2;10/06/2026;15
7932;SABONETE NIVEA 85G AVEIA;1,98;1,65;7,6;0;,1832;,1832;1403;73;73;;;1881205;1;02/06/2026;15
7933;SABONETE NIVEA 85G ERVA DOCE/OLEOS;1,98;1,65;7,6;0;,1832;,1832;1403;73;73;;;1881205;1;02/06/2026;15
7936;SABONETE NIVEA 85G LAVANDA;1,98;1,65;7,6;0;,1832;,1832;1403;73;73;;;1881205;1;02/06/2026;15
7937;SABONETE NIVEA 85G ORQUIDEA;1,98;1,65;7,6;0;,1832;,1832;1403;73;73;;;1881205;1;02/06/2026;15
7938;SABONETE NIVEA 85G PROTEINA LEITE;1,98;1,65;7,6;0;,1832;,1832;1403;73;73;;;1881205;1;02/06/2026;15
7959;SABONETE PHEBO 90G AMAZONIAN;3,69;1,65;7,6;0;,3413;,3413;2403;73;73;;;300803;7;18/05/2026;15
7960;SABONETE PHEBO 90G NATURELLE;3,69;1,65;7,6;0;,3413;,3413;2403;73;73;;;300803;7;18/05/2026;15
7961;SABONETE PHEBO 90G ODOR DE ROSAS;3,69;1,65;7,6;0;,3413;,3413;2403;73;73;;;300803;7;18/05/2026;15
7962;SABONETE PHEBO 90G TOQUE LAVANDA;3,69;1,65;7,6;0;,3413;,3413;2403;73;73;;;300803;7;18/05/2026;15
7968;SABONETE PROTEX 85G AVEIA;,2417;1,65;7,6;0;,0224;,0224;1403;73;73;;;2436265;1;12/05/2026;3
7969;SABONETE PROTEX 85G BALANCE;,2417;1,65;7,6;0;,0224;,0224;1403;73;73;;;2436258;1;25/05/2026;17
7970;SABONETE PROTEX 85G COMPLETE;,2545;1,65;7,6;0;,0235;,0235;1403;73;73;;;2400015;1;19/02/2026;15
7971;SABONETE PROTEX 85G CREAM;,0403;1,65;7,6;0;,0037;,0037;1403;73;73;;;2456439;1;05/06/2026;15
7973;SABONETE PROTEX 85G ERVA DOCE;,2417;1,65;7,6;0;,0224;,0224;1403;73;73;;;2436258;1;25/05/2026;17
7974;SABONETE PROTEX 85G LIMPEZA PROFUND;,2417;1,65;7,6;0;,0224;,0224;1403;73;73;;;2436265;1;12/05/2026;3
7975;SABONETE PROTEX 85G MACADAMIA;,2417;1,65;7,6;0;,0224;,0224;1403;73;73;;;2436265;1;12/05/2026;3
7977;SABONETE PROTEX 85G MEN SPORT;,2417;1,65;7,6;0;,0224;,0224;1403;73;73;;;2436262;1;28/04/2026;15
7979;SABONETE PROTEX 85G OMEGA 3;,2417;1,65;7,6;0;,0224;,0224;1403;73;73;;;2440298;1;08/05/2026;15
7982;SABONETE PROTEX 85G VITAMINA E;,2417;1,65;7,6;0;,0224;,0224;1403;73;73;;;2440332;1;11/05/2026;15
7983;SABONETE PROTEX LV PG 6UN BALANCE;15,62;1,65;7,6;0;1,4449;1,4449;1403;73;73;;;2450455;1;21/05/2026;3
7984;SABONETE PROTEX LV PG 6X85G AVEIA;15,62;1,65;7,6;0;1,4449;1,4449;1403;73;73;;;2450455;1;21/05/2026;3
7985;SABONETE PROTEX LV PG 6X85G LIMPEZA PROFUND;15,62;1,65;7,6;0;1,4449;1,4449;1403;73;73;;;2450455;1;21/05/2026;3
7987;SABONETE PROTEX LV PG 6X85G VITAMI E EQUILI;15,62;1,65;7,6;0;1,4449;1,4449;1403;73;73;;;2450455;1;21/05/2026;3
7994;SABONETE REXONA 84G ANT LIMP PROFU;,2025;1,65;7,6;0;,0187;,0187;1403;73;73;;;227983;2;10/06/2026;15
