CODIGO_EMPRESA;NUMERO_ACORDO;NUMERO_PROCESSO;CODIGO_FORNECEDOR;FORNECEDOR;DESCRICAO_ACORDO;DATA_EMISSAO;COMPRADOR;STATUS_ACORDO;SITUACAO_FINANCEIRA;TIPO_ACORDO;CODIGO_PRODUTO;QTD_UTILIZADA_VERBA;DATA_FINAL_VERBA;PROXIMO_VENCIMENTO;ULTIMO_RECEBIMENTO;NUMERO_NF;NUMERO_PEDIDO_SUPRIMENTO;VALOR_ACORDO;VLR_EM_ABERTO;VLR_FIN_VENCIDO;VLR_JA_QUITADO;VALOR_SALDO_ACORDO;VALOR_UTILIZADO_PRODUTO;TOTAL_PARCELAS;PARCELAS_PAGAS;PARCELAS_PENDENTES
900;503;7326;5791;FUGINI ALIMENTOS LTDA;FINALIDADE SELL OUT;30/04/2026;NIDAL;EM ANDAMENTO;PARCIALMENTE QUITADO;VERBA EXTRA;;;;30/05/2026;;;;R$ 885,00;R$ 38,81;R$ 38,81;R$ 846,19;R$ 0,00;R$ 0,00;1;0;1
900;504;7327;5791;FUGINI ALIMENTOS LTDA;FINALIDADE SELL OUT;30/04/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;30/05/2026;;;;R$ 1.395,00;R$ 1.395,00;R$ 1.395,00;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;505;7328;15139;CARGIL AGRICOLA S A GOIANI;FINALIDADE SELL OUT;30/04/2026;NIDAL;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;06/08/2026;;;R$ 2.059,00;R$ 0,00;R$ 0,00;R$ 2.059,00;R$ 0,00;R$ 0,00;1;1;0
900;506;7329;15139;CARGIL AGRICOLA S A GOIANI;FINALIDADE SELL OUT;30/04/2026;NIDAL;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;06/08/2026;;;R$ 684,00;R$ 0,00;R$ 0,00;R$ 684,00;R$ 0,00;R$ 0,00;1;1;0
900;509;7330;15139;CARGIL AGRICOLA S A GOIANI;FINALIDADE SELL OUT;30/04/2026;NIDAL;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;06/08/2026;;;R$ 1.824,00;R$ 0,00;R$ 0,00;R$ 1.824,00;R$ 0,00;R$ 0,00;1;1;0
900;510;7331;15139;CARGIL AGRICOLA S A GOIANI;FINALIDADE SELL OUT;30/04/2026;NIDAL;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;06/08/2026;;;R$ 1.702,80;R$ 0,00;R$ 0,00;R$ 1.702,80;R$ 0,00;R$ 0,00;1;1;0
900;511;7332;15139;CARGIL AGRICOLA S A GOIANI;FINALIDADE SELL OUT;30/04/2026;NIDAL;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;06/08/2026;;;R$ 1.093,50;R$ 0,00;R$ 0,00;R$ 1.093,50;R$ 0,00;R$ 0,00;1;1;0
900;512;7333;14328;MOINHOS GALOPOLIS S/A;FINALDADE SELL OUT;30/04/2026;NIDAL;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;12/08/2026;;;R$ 1.030,50;R$ 0,00;R$ 0,00;R$ 1.030,50;R$ 0,00;R$ 0,00;1;1;0
900;513;7334;9274;DISBAL RS DISTRIBUIDORA BALESTRIN LTDA;FINALIDADE SELL OUT;30/04/2026;NIDAL;EM ANDAMENTO;PARCIALMENTE QUITADO;VERBA EXTRA;;;;30/05/2026;;;;R$ 1.288,00;R$ 639,57;R$ 639,57;R$ 648,43;R$ 0,00;R$ 0,00;1;0;1
900;514;7346;6644;ONIZ DISTRIBUID LTDA SCJ;SELL OUT;02/05/2026;BATISTA;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;29/06/2026;;;;R$ 9.762,00;R$ 9.762,00;R$ 9.762,00;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;515;7347;6644;ONIZ DISTRIBUID LTDA SCJ;SELL OUT;02/05/2026;BATISTA;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;04/06/2026;;;;R$ 353,50;R$ 353,50;R$ 353,50;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;516;7426;16491;JBS S A;NF JOAO;11/05/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/05/2026;;;R$ 3.661,22;R$ 0,00;R$ 0,00;R$ 3.661,22;R$ 0,00;R$ 0,00;1;1;0
900;517;7427;16491;JBS S A;NF JOAO;11/05/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/05/2026;;;R$ 10.054,00;R$ 0,00;R$ 0,00;R$ 10.054,00;R$ 0,00;R$ 0,00;1;1;0
900;518;7428;16491;JBS S A;SELL OUT;11/05/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/06/2026;;;R$ 3.396,12;R$ 0,00;R$ 0,00;R$ 3.396,12;R$ 0,00;R$ 0,00;1;1;0
900;519;7429;16491;JBS S A;SELL OUT;11/05/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/05/2026;;;R$ 1.227,22;R$ 0,00;R$ 0,00;R$ 1.227,22;R$ 0,00;R$ 0,00;1;1;0
900;520;7430;16491;JBS S A;SELL OUT;11/05/2026;LAURINDO;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;11/06/2026;;;;R$ 22.999,64;R$ 22.999,64;R$ 22.999,64;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;521;7431;16491;JBS S A;SELL OUT;11/05/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/05/2026;;;R$ 2.749,98;R$ 0,00;R$ 0,00;R$ 2.749,98;R$ 0,00;R$ 0,00;1;1;0
900;522;7432;16491;JBS S A;SELL OUT;11/05/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/05/2026;;;R$ 3.431,52;R$ 0,00;R$ 0,00;R$ 3.431,52;R$ 0,00;R$ 0,00;1;1;0
900;523;7433;16491;JBS S A;SELL OUT;11/05/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/06/2026;;;R$ 1.409,50;R$ 0,00;R$ 0,00;R$ 1.409,50;R$ 0,00;R$ 0,00;1;1;0
900;524;7434;16491;JBS S A;CAMPANHA DIA DO CHURRASCO;11/05/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/05/2026;;;R$ 672,00;R$ 0,00;R$ 0,00;R$ 672,00;R$ 0,00;R$ 0,00;1;1;0
900;525;7435;16491;JBS S A;SELL OUT;11/05/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/06/2026;;;R$ 736,00;R$ 0,00;R$ 0,00;R$ 736,00;R$ 0,00;R$ 0,00;1;1;0
900;526;7436;16491;JBS S A;SELL OUT;11/05/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/05/2026;;;R$ 600,00;R$ 0,00;R$ 0,00;R$ 600,00;R$ 0,00;R$ 0,00;1;1;0
900;527;7437;16491;JBS S A;SELL OUT;11/05/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/06/2026;;;R$ 264,00;R$ 0,00;R$ 0,00;R$ 264,00;R$ 0,00;R$ 0,00;1;1;0
900;528;7438;16491;JBS S A;SELL OUT;11/05/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/06/2026;;;R$ 1.404,00;R$ 0,00;R$ 0,00;R$ 1.404,00;R$ 0,00;R$ 0,00;1;1;0
900;529;7439;16491;JBS S A;SELL OUT;11/05/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/06/2026;;;R$ 1.233,00;R$ 0,00;R$ 0,00;R$ 1.233,00;R$ 0,00;R$ 0,00;1;1;0
900;530;7440;16491;JBS S A;SELL OUT;11/05/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/05/2026;;;R$ 318,00;R$ 0,00;R$ 0,00;R$ 318,00;R$ 0,00;R$ 0,00;1;1;0
900;531;7447;16491;JBS S A;SELL OUT;12/05/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/06/2026;;;R$ 2.913,68;R$ 0,00;R$ 0,00;R$ 2.913,68;R$ 0,00;R$ 0,00;1;1;0
900;532;7448;16491;JBS S A;SELL OUT;12/05/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/06/2026;;;R$ 1.952,00;R$ 0,00;R$ 0,00;R$ 1.952,00;R$ 0,00;R$ 0,00;1;1;0
900;533;7449;16491;JBS S A;SELL OUT;12/05/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/06/2026;;;R$ 2.587,50;R$ 0,00;R$ 0,00;R$ 2.587,50;R$ 0,00;R$ 0,00;1;1;0
900;534;7450;16491;JBS S A;SELL OUT;12/05/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/06/2026;;;R$ 4.283,24;R$ 0,00;R$ 0,00;R$ 4.283,24;R$ 0,00;R$ 0,00;1;1;0
900;535;7451;16491;JBS S A;SELL OUT;12/05/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/06/2026;;;R$ 1.509,00;R$ 0,00;R$ 0,00;R$ 1.509,00;R$ 0,00;R$ 0,00;1;1;0
900;536;7452;16491;JBS S A;SELL OUT;12/05/2026;LAURINDO;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;19/05/2026;;;;R$ 20.703,66;R$ 20.703,66;R$ 20.703,66;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;537;7488;16491;JBS S A;LIGA CONTRA O CANCER;14/05/2026;LAURINDO;CANCELADO;CANCELADO;VERBA EXTRA;;;;;;;;R$ 3.000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0;0;0
900;538;7506;9274;DISBAL RS DISTRIBUIDORA BALESTRIN LTDA;PONTAS DE GONDULAS;14/05/2026;NIDAL;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;18/07/2026;;;R$ 3.500,00;R$ 0,00;R$ 0,00;R$ 3.500,00;R$ 0,00;R$ 0,00;1;1;0
900;539;7527;10511;MARQUESPAN ALIMENTOS LTDA;SELL OUT BOLACHA;14/05/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;05/06/2026;;;R$ 633,82;R$ 0,00;R$ 0,00;R$ 633,82;R$ 0,00;R$ 0,00;1;1;0
900;540;7528;10511;MARQUESPAN ALIMENTOS LTDA;SELL OUT BOLACHAS;14/05/2026;LAURINDO;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;15/06/2026;;;;R$ 982,85;R$ 982,85;R$ 982,85;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;541;7529;10511;MARQUESPAN ALIMENTOS LTDA;SELL OUT;14/05/2026;LAURINDO;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;16/06/2026;;;;R$ 1.103,98;R$ 1.103,98;R$ 1.103,98;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;542;7530;10511;MARQUESPAN ALIMENTOS LTDA;SELL OUT BOLACHAS;14/05/2026;LAURINDO;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;17/06/2026;;;;R$ 1.119,94;R$ 1.119,94;R$ 1.119,94;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;543;7531;16491;JBS S A;SELL OUT;14/05/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/06/2026;;;R$ 12.336,00;R$ 0,00;R$ 0,00;R$ 12.336,00;R$ 0,00;R$ 0,00;1;1;0
900;544;7626;6560;ANTONIAZZI & CIA LTDA;Finalidade sell out;19/05/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;23/06/2026;;;;R$ 4.209,50;R$ 4.209,50;R$ 4.209,50;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;545;7646;15318;PODAL IND E COM DE ALIMENTOS LTDA;DOAÇÃO;19/05/2026;BATISTA;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;;;;R$ 1.200,00;R$ 0,00;R$ 0,00;R$ 1.200,00;R$ 0,00;R$ 0,00;0;0;0
900;546;7726;15134;NESTLE BRASIL LTDA;ENCARTE PURINA;21/05/2026;BATISTA;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;30/06/2026;;;;R$ 2.054,00;R$ 2.054,00;R$ 2.054,00;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;549;7729;6644;ONIZ DISTRIBUID LTDA SCJ;LAMINA FARNESE;21/05/2026;BATISTA;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;26/05/2026;;;R$ 1.793,20;R$ 0,00;R$ 0,00;R$ 1.793,20;R$ 0,00;R$ 0,00;1;1;0
900;550;7730;15134;NESTLE BRASIL LTDA;PONTA DE GONDOLA;21/05/2026;BATISTA;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;26/06/2026;;;R$ 600,00;R$ 0,00;R$ 0,00;R$ 600,00;R$ 0,00;R$ 0,00;1;1;0
900;552;7731;15318;PODAL IND E COM DE ALIMENTOS LTDA;PONTA DE GONDOLA;21/05/2026;BATISTA;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;28/07/2026;;;R$ 7.000,00;R$ 0,00;R$ 0,00;R$ 7.000,00;R$ 0,00;R$ 0,00;1;1;0
900;554;7733;10334;IND COM PROD LIMP GIRANDO SOL LTDA;PONTA DE GONDOLA;21/05/2026;BATISTA;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;10/08/2026;;;R$ 4.000,00;R$ 0,00;R$ 0,00;R$ 4.000,00;R$ 0,00;R$ 0,00;1;1;0
900;556;7735;15318;PODAL IND E COM DE ALIMENTOS LTDA;PONTA DE GONDOLA;21/05/2026;BATISTA;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;28/07/2026;;;R$ 2.400,00;R$ 0,00;R$ 0,00;R$ 2.400,00;R$ 0,00;R$ 0,00;1;1;0
900;557;7736;6644;ONIZ DISTRIBUID LTDA SCJ;PONTA DE GONDOLA;21/05/2026;BATISTA;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;30/06/2026;;;;R$ 3.200,00;R$ 3.200,00;R$ 3.200,00;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;559;7738;17017;ZAFFALON E CIA LTDA;PONTA DE GONDOLA;21/05/2026;BATISTA;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;30/06/2026;;;;R$ 1.500,00;R$ 1.500,00;R$ 1.500,00;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;560;7739;6644;ONIZ DISTRIBUID LTDA SCJ;EXPOSITOR LJ03 PRODUTOS DA MARCA PATO;21/05/2026;BATISTA;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;18/06/2026;;;R$ 300,00;R$ 0,00;R$ 0,00;R$ 300,00;R$ 0,00;R$ 0,00;1;1;0
900;561;7788;16491;JBS S A;LIGA CONTRA O CANCER;22/05/2026;LAURINDO;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;;;;;R$ 2.400,00;R$ 2.400,00;R$ 2.400,00;R$ 0,00;R$ 0,00;R$ 0,00;0;0;0
900;562;7789;12839;SEPAC-SERRADOS E PASTA DE CELULOSE LTDA.;CAMPANHA LIGA;22/05/2026;BATISTA;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;;;;;R$ 600,00;R$ 600,00;R$ 600,00;R$ 0,00;R$ 0,00;R$ 0,00;0;0;0
900;563;7790;6644;ONIZ DISTRIBUID LTDA SCJ;CAMPANHA DA LIGA;22/05/2026;BATISTA;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;;;;;R$ 1.200,00;R$ 1.200,00;R$ 1.200,00;R$ 0,00;R$ 0,00;R$ 0,00;0;0;0
900;565;7846;16990;BIGUA ALIMENTOS IND E COMLTDA;CONTRATO REFERENTE AO CADASTRO DE PRODUTO.;25/05/2026;NIDAL;CANCELADO;CANCELADO;VERBA EXTRA;;;;;;;;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0;0;0
900;566;7929;6644;ONIZ DISTRIBUID LTDA SCJ;ACORDO INCINERAÇÃO;28/05/2026;BATISTA;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;31/07/2026;;;;R$ 7.833,51;R$ 7.833,51;R$ 7.833,51;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;567;7946;13663;IND E COM DE SABAO ZAVASKI LTDA;SELL IN;28/05/2026;BATISTA;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;05/08/2026;;;R$ 400,00;R$ 0,00;R$ 0,00;R$ 400,00;R$ 0,00;R$ 0,00;1;1;0
900;568;7955;6644;ONIZ DISTRIBUID LTDA SCJ;NOTA INCINERAÇÃO;28/05/2026;BATISTA;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;31/07/2026;;;;R$ 1.982,76;R$ 1.982,76;R$ 1.982,76;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;569;8006;11515;STELLA DORO ALIMENTOS LTDA;finalidade sell out;30/05/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;29/06/2026;;;;R$ 1.606,80;R$ 1.606,80;R$ 1.606,80;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;570;8010;11515;STELLA DORO ALIMENTOS LTDA;finalidade sell out;30/05/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;29/06/2026;;;;R$ 999,60;R$ 999,60;R$ 999,60;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;571;8012;10142;KASADOCE DISTRIBUIDORA DE ALIMENTOS LTDA;finalidade sell out;30/05/2026;NIDAL;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;05/06/2026;;;R$ 2.395,00;R$ 0,00;R$ 0,00;R$ 2.395,00;R$ 0,00;R$ 0,00;1;1;0
900;572;8013;15318;PODAL IND E COM DE ALIMENTOS LTDA;finalidade sell lout;30/05/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;29/06/2026;;;;R$ 540,00;R$ 540,00;R$ 540,00;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;573;8014;15318;PODAL IND E COM DE ALIMENTOS LTDA;finalidade sell out;30/05/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;29/06/2026;;;;R$ 270,00;R$ 270,00;R$ 270,00;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;574;8015;10321;MOINHO DO NORDESTE SA;finalidade sell out;30/05/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;29/06/2026;;;;R$ 1.081,00;R$ 1.081,00;R$ 1.081,00;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;575;8016;6798;BARAO - INDUSTRIA E COMERCIO DE ERVA MATE E CHAS S.A.;finalidade sell out;30/05/2026;NIDAL;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;03/07/2026;;;R$ 1.780,30;R$ 0,00;R$ 0,00;R$ 1.780,30;R$ 0,00;R$ 0,00;1;1;0
900;576;8018;6798;BARAO - INDUSTRIA E COMERCIO DE ERVA MATE E CHAS S.A.;finalidade sell out;30/05/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;29/06/2026;;;;R$ 1.146,00;R$ 1.146,00;R$ 1.146,00;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;577;8019;6560;ANTONIAZZI & CIA LTDA;Finalidade sell out;30/05/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;29/06/2026;;;;R$ 4.209,50;R$ 4.209,50;R$ 4.209,50;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;578;8020;15498;IND.DE POLPAS E CONSERVAS VAL LTDA;Finalidade sell out;30/05/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;29/06/2026;;;;R$ 1.338,60;R$ 1.338,60;R$ 1.338,60;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;579;8021;15498;IND.DE POLPAS E CONSERVAS VAL LTDA;Finalidade sell out;30/05/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;29/06/2026;;;;R$ 705,60;R$ 705,60;R$ 705,60;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;580;8022;16900;MOINHO ESTRELA LTDA;Finalidade sell out;30/05/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;29/06/2026;;;;R$ 1.764,50;R$ 1.764,50;R$ 1.764,50;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;581;8023;16900;MOINHO ESTRELA LTDA;Finalidade sell out;30/05/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;29/06/2026;;;;R$ 871,00;R$ 871,00;R$ 871,00;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;582;8024;5791;FUGINI ALIMENTOS LTDA;Finalidade sell out;30/05/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;29/06/2026;;;;R$ 4.566,50;R$ 4.566,50;R$ 4.566,50;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;583;8025;5791;FUGINI ALIMENTOS LTDA;Finalidade sell out;30/05/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;29/06/2026;;;;R$ 2.988,50;R$ 2.988,50;R$ 2.988,50;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;585;8026;5791;FUGINI ALIMENTOS LTDA;Finalidade sell out;30/05/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;29/06/2026;;;;R$ 4.305,00;R$ 4.305,00;R$ 4.305,00;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;586;8027;5791;FUGINI ALIMENTOS LTDA;Finalidade ssell out;30/05/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;29/06/2026;;;;R$ 5.450,00;R$ 5.450,00;R$ 5.450,00;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;587;8028;5791;FUGINI ALIMENTOS LTDA;Finalidade sell out;30/05/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;29/06/2026;;;;R$ 825,00;R$ 825,00;R$ 825,00;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;588;8029;15139;CARGIL AGRICOLA S A GOIANI;Finalidsde sell out;30/05/2026;NIDAL;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;06/08/2026;;;R$ 4.294,00;R$ 0,00;R$ 0,00;R$ 4.294,00;R$ 0,00;R$ 0,00;1;1;0
900;589;8030;15139;CARGIL AGRICOLA S A GOIANI;finalidade sell out;30/05/2026;NIDAL;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;06/08/2026;;;R$ 2.888,40;R$ 0,00;R$ 0,00;R$ 2.888,40;R$ 0,00;R$ 0,00;1;1;0
900;590;8046;16050;FLORA PROD. DE HIGIENE E LIMPEZA S.A;VERBA DE INTRODUÇÃO;01/06/2026;BATISTA;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;15/06/2026;;;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 1.000,00;R$ 0,00;R$ 0,00;1;1;0
900;591;8086;16061;ERVATEIRA REI VERDE LTDA;FINALIDE SELL OUT;01/06/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;30/06/2026;;;;R$ 1.533,30;R$ 1.533,30;R$ 1.533,30;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;592;8087;16061;ERVATEIRA REI VERDE LTDA;FINALIDADE SELL OUT;01/06/2026;NIDAL;CANCELADO;CANCELADO;VERBA EXTRA;;;;;;;;R$ 3.064,70;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0;0;0
900;593;8088;16061;ERVATEIRA REI VERDE LTDA;FINALIDADE SELL OUT;01/06/2026;NIDAL;CANCELADO;CANCELADO;VERBA EXTRA;;;;;;;;R$ 1.672,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0;0;0
900;597;8089;16061;ERVATEIRA REI VERDE LTDA;FINALIDADE SELL OUT;01/06/2026;NIDAL;CANCELADO;CANCELADO;VERBA EXTRA;;;;;;;;R$ 763,80;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0;0;0
900;599;8091;16061;ERVATEIRA REI VERDE LTDA;FINALIDADE SELL OUT;01/06/2026;NIDAL;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;01/07/2026;;;R$ 1.533,30;R$ 0,00;R$ 0,00;R$ 1.533,30;R$ 0,00;R$ 0,00;1;1;0
900;600;8092;16061;ERVATEIRA REI VERDE LTDA;FINALIDADE SELL OUT;01/06/2026;NIDAL;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;01/07/2026;;;R$ 3.064,70;R$ 0,00;R$ 0,00;R$ 3.064,70;R$ 0,00;R$ 0,00;1;1;0
900;601;8094;16061;ERVATEIRA REI VERDE LTDA;FINALIDADE SELL OUT;01/06/2026;NIDAL;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;01/07/2026;;;R$ 763,80;R$ 0,00;R$ 0,00;R$ 763,80;R$ 0,00;R$ 0,00;1;1;0
900;602;8107;15139;CARGIL AGRICOLA S A GOIANI;FINALIDADE SELL OUT;02/06/2026;NIDAL;EM ANDAMENTO;PARCIALMENTE QUITADO;VERBA EXTRA;;;;01/07/2026;;;;R$ 2.589,00;R$ 5,94;R$ 5,94;R$ 2.583,06;R$ 0,00;R$ 0,00;1;0;1
900;603;8108;15139;CARGIL AGRICOLA S A GOIANI;FINALIDADE SELL OUT;02/06/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;01/07/2026;;;;R$ 152,50;R$ 152,50;R$ 152,50;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;605;8109;15139;CARGIL AGRICOLA S A GOIANI;FINALIDADE SELL OUT;02/06/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;01/07/2026;;;;R$ 514,00;R$ 514,00;R$ 514,00;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;606;8110;22789;RIVOLI INDUSTRIA E COMERCIO LTDA;REFERENTE AO ACORDO DE COMPRA;02/06/2026;NIDAL;CANCELADO;CANCELADO;VERBA EXTRA;;;;;;;;R$ 2.000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0;0;0
900;607;8111;22789;RIVOLI INDUSTRIA E COMERCIO LTDA;REFERENTE AO CADASTRO DE NOVOS PRODUTOS;02/06/2026;NIDAL;CANCELADO;CANCELADO;VERBA EXTRA;;;;;;;;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;3;0;3
900;608;8126;16990;BIGUA ALIMENTOS IND E COMLTDA;REFERENTE AO CADASTRO DE NOVOS PRODUTOS;02/06/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;01/07/2026;;;;R$ 500,00;R$ 500,00;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
