SEQPRODUTO;SEQFAMILIA;COMPLEMENTO;DESCCOMPLETA;DESCREDUZIDA;REFFABRICANTE;ESPECIFICDETALHADA;DESCCOMPOSICAO;PZOVALIDADEDIA;INDPROCFABRICACAO;QTDFABRICADALOTE;SEQPRODUTOBASE;PERCACRESPRECO;INDPRECOZEROBALANCA;FATORCONVERSAO;SEQPRODUTOINSUMO;DTAHORINCLUSAO;USUARIOINCLUSAO;DTAHORALTERACAO;USUARIOALTERACAO;INDREPLICACAO;INDGEROUREPLICACAO;PZOVALIDADEMES;NROREGMINSAUDE;CODPRODFISCAL;DESCGENERICA;PROPQTDPRODUTOBASE;NRODIASADVERRECBTO;PERCALTPRECRELAC;NROITEMFIXO;GERALIVROCPROD;INDUSANFDESPESA;SEQBULARIO;SEQPRODUTOTMP;INDEMITECODPRODFISCALNFE;PERCDIASADVERRECBTO;CODIGOANP;CODIGOIF;INDINTEGRAECOMMERCE;QTDLIMITEPROMOCECOMMERCE;YOUTUBECODEECOMMERCE;DATAHORINTEGRACAOECOMMERCE;INDRES3166;DTAHORALTERACARGAPDV;IMPDATAVALIDADEBALANC;IMPDATAEMBBALANC;SEQINFNUTRICPROD;INDREPLICAINFOFORNEC;TITULOECOMMERCE;DESCECOMMERCE;PALAVRACHAVEECOMMERCE;URLECOMMERCE;PERCGASNATURAL;INDPARTCOTATAC;PERCACRESCCUSTORELAC;PERCACRESCCUSTORELACVIG;INDEMITEETQHORT;QTDMULTIPLOVDAECOMMERCE;INDCONTROLATEMPERATURA;PERSIMILIARECOMMERCE;DATAHORINTEGRACAOECOMMERCEESTQ;PZOVALIDLOTE;SEQPRODRELACLOTE;ALIQADJUD;INDCALCFLEXPOSITIVO;SEQPRODUTOSECUNDARIO;CENTROCUSTOPROD;SEQPRODUTOBASEANTIGO;INDCALCCOMISINDICEMGM;SEQPRODUTOEMBALAGEM;CODIMAGEM;INDACTFAIXATOLERANCIACARGAREC;INDCADASTROATIVO;PZOVALIDADENATIMORTO;PROPQTDPERDAAUTO;DESCRICAOANP;PZOVALIDADEDIASAIDA;INDGERARESSARCICMSSTPRODINSUMO;PERCGASNATURALNACIONAL;PERCGASNATURALIMPORTADO;VLRPARTIDAGLP;NRODIASVALPRODRESFRIADO;NRODIASVALPRODABERTO;TEMPIDEALMIN;TEMPIDEALMAX;DESCENCARTE;NOMEPRODUTOECOMM;MOTIVOISENCAOMINSAUDE;OBSENCARTE;INDESCRITURAPRODUTOBASE;SEQPRODUTOIMPORTACAOERP;URLECOMMALTERNATIVA;INDPRODTRIBUTMONOICMS;PERCALIQADREM;PERCINDMISTBIODIESEL;NRODIASADVERMAXRECBTO;NROBASEEXPORTACAOERP
10098;7076;;RACAO RITCHE DOG ADULTO 7KG;RACAO RITCHE DOG ADU 7KG;237;;;365;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-09-12-15.47.38.000000;;;;;;10098;RACAO RITCHE DOG ADULTO 7KG;;;;;;;;11868;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;365;;;;;;;;;;;;;;;;;;;;
10100;5300;PESSEGO;INA REFRE PO PIKO 250G PESSEGO;REFRE PO PIKO 250G PESSE;010158;;;365;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-07-03-12.58.48.000000;ALSOARES;S;;;;10100;INA REFRE PO PIKO 250G PESSEGO;;;;;;;;11872;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;365;;;;;;;;;;;;;;;;;;;;0
10102;7082;;INAT REFRIG COCA COLA ZERO LT 250ML;REFRI COCA COLA ZE 250ML;;;;180;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-07-03-12.59.24.000000;ALSOARES;S;;;;10102;INAT REFRIG COCA COLA ZERO LT 250ML;;;;;;;;11876;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;0
10103;7083;CACULINHA;REFRIG PEPSI PET 237 ML CACULINHA;REFRI PEPSI 237 ML;;;;120;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-01-28-16.15.35.000000;CVELOSO;S;;;;10103;REFRIG PEPSI PET 237 ML CACULINHA;;;;;;;;11877;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;0
10111;7090;;REPEL OFF LOCAO LONGA DURACAO 100ML;REPEL OFF LOCAO LONGA DU;;;;1080;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-08-14-09.26.51.000000;;;;;;10111;REPEL OFF LOCAO LONGA DURACAO 100ML;;;;;;;;11885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1080;;;;;;;;;;;;;;;;;;;;
10115;7098;CHEDDAR;REQUEIJAO SANTA CLARA 180G CHEDDAR;REQ SANTA CLARA 200G CHE;;;;120;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-19-12.18.58.000000;ALSOARES;S;;;;10115;REQUEIJAO SANTA CLARA 180G CHEDDAR;;;;;;;;11889;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;0
10117;7099;;REQUEIJAO SANTA CLARA LIG 180G;REQ SANTA CLARA LI 180G;70739;;;120;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-19-12.19.25.000000;ALSOARES;S;;;;10117;REQUEIJAO SANTA CLARA LIG 180G;;;;;;;;11891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;0
10118;7100;;REQUEIJAO SANTA CLARA ZR LA 200G;REQ STA CLARA ZR LA 180G;;;;120;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-19-12.19.51.000000;ALSOARES;S;;;;10118;REQUEIJAO SANTA CLARA ZR LA 180G;;;;;;;;11892;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;0
10123;7101;;RESISTENCIA FAME 220V 6800W 4 TEMP;RESIST FAME 220V 6800W 4;01643052;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-03-12-09.25.14.000000;FRANCISCO;;;;;10123;RESISTENCIA FAME 220V 6800W 4 TEMP;;;;;;;;11897;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;0
10124;7102;;RESISTENCIA LORENZETTI 220V MDJ3T43;RESISTENCIA LORENZETTI 2;;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-08-11-16.53.27.000000;;;;;;10124;RESISTENCIA LORENZETTI 220V MDJ3T43;;;;;;;;11899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;
10127;7224;LAVANDA;SPRAY BOM AR RF 12ML LAVANDA;RF BOM AR 12ML LAVANDA;14905;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-09-04-11.31.17.000000;;;;;;10127;SPRAY BOM AR RF 12ML LAVANDA;;;;;;;;11902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;
10128;7109;;ROUPA INT PLENITUD ACT PLUS P M;RO INT PLENITUD ACT P PM;3556;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-08-11-16.32.23.000000;;;;;;10128;ROUPA INT PLENITUD ACT PLUS P M;;;;;;;;11903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;
10130;7106;;RODO NOVICA MOP ZIG ZAG REF1322;RODO NOVICA MOP ZIG ZAG;;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-08-11-16.40.30.000000;;;;;;10130;RODO NOVICA MOP ZIG ZAG REF1322;;;;;;;;11905;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;
10132;7108;;ROLO BIFE GOSTOSSO 2UN 60G;ROLO BIFE GOSTOSSO 2UN 6;7898345543756;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-09-04-17.46.04.000000;;;;;;10132;ROLO BIFE GOSTOSSO 2UN 60G;;;;;;;;11908;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;
10133;7110;AZUL;SAB 123 BABY 80G AZUL;SAB 123 BABY 80G AZUL;15037;;;1080;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-24-22.08.03.000000;ALSOARES;S;;;;10133;SAB 123 BABY 80G AZUL;;;;;;;;11909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1080;;;;;;;;;;;;;;;;;;;;0
10143;7116;OLEO ARGAN;SAB DOVE 90G OLEO ARGAN;SAB DOVE 90G OLEO ARGAN;000000000067166857;;;1080;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-02-04-14.28.41.000000;;S;;;;10143;SAB DOVE 90G OLEO ARGAN;;;;;;;;11919;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1080;;;;;;;;;;;;;;;;;;;;0
10144;7117;AVEIA ESFOL;SAB FARNESE 180G AVEIA ESFOL;SAB FARNESE 180G AVEIA E;;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-24-22.08.30.000000;ALSOARES;S;;;;10144;SAB FARNESE 180G AVEIA ESFOL;;;;;;;;11920;;;;;;;;;;2025-10-31-11.23.26.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;0
10148;7117;PITAYA FRAMB;SAB FARNESE 180G PITAYA FRAMB;SAB FARNESE 180G PIT FRA;;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-24-22.09.23.000000;ALSOARES;S;;;;10148;SAB FARNESE 180G PITAYA FRAMB;;;;;;;;11924;;;;;;;;;;2025-10-31-11.36.36.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;0
10154;7127;EQUILIBRIO;SAB LIQ PROTEX INT 200ML EQUILIBRIO;SAB INT PROTEX 200ML EQU;BR02397A;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-08-08-16.04.04.000000;;;;;;10154;SAB LIQ PROTEX INT 200ML EQUILIBRIO;;;;;;;;11930;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;
10159;7124;CAMELIA AMEND;SAB LIQ PALMOLIVE RF 200ML CAMELIA AMEND;SAB LIQ PALM RF200ML CAM;16713;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-20-11.50.35.000000;ALSOARES;S;;;;10159;SAB LIQ PALMOLIVE RF 200ML CAMELIA AMEND;;;;;;;;11935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;0
10170;7129;ERVA DOCE;SAB LIQ SENSUS LUXO RF 220ML ERVA DOCE;SAB LIQ SENSUS 220ML ERV;16529;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-24-22.09.49.000000;ALSOARES;S;;;;10170;SAB LIQ SENSUS LUXO RF 220ML ERVA DOCE;;;;;;;;11948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;0
10172;7129;SEDUCAO;SAB LIQ SENSUS LUXO RF 220ML SEDUCAO;SAB LIQ SENSUS 220ML SED;16527;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-24-22.10.16.000000;ALSOARES;S;;;;10172;SAB LIQ SENSUS LUXO RF 220ML SEDUCAO;;;;;;;;11950;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;0
10175;177;EXCLUIR;A EXCLUIR ITENS UNIDADE EXCLUIR;A ECLUIR ITENS EXCLUIR;9339132;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-06-18.51.07.000000;ALSOARES;S;;;;10175;A EXCLUIR ITENS UNIDADE EXCLUIR;;;;;;;;11953;;;;;;;;;;2026-01-27-14.01.38.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;N;;;;;;;0
10177;7130;LEITE ROSAS;SABON PALMOLIVE NATURALS 85G LEITE ROSAS;SAB PALMOLIVE 90G LEIT;8669568;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-24-22.10.42.000000;ALSOARES;S;;;;10177;SABON PALMOLIVE NATURALS 85G LEITE ROSAS;;;;;;;;11955;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;0
10178;7130;KARITE;SABON PALMOLIVE NATURALS 85G KARITE;SAB PALMOLIVE 90G MANT C;526210;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-03-14.31.15.000000;ALSOARES;S;;;;10178;SABON PALMOLIVE NATURALS 85G KARITE;;;;;;;;11956;;;;;;;;;;2026-03-31-08.38.21.000000;N;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;0
10179;7130;OLEO ARGAN;SABON PALMOLIVE NATURALS 85G OLEO ARGAN;SAB PALMOLIVE 90G OLEO A;;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-06-18-10.07.43.000000;ALSOARES;S;;;;10179;SABON PALMOLIVE NATURALS 85G OLEO ARGAN;;;;;;;;11957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;N;;;;;;;0
10181;7131;HIDRATANTE;SAB POMPOM 80G HIDRATANTE;SAB POMPOM 80G LOC HIDRA;2865;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-07-29-21.03.00.000000;ALSOARES;S;;;;10181;SAB POMPOM 80G HIDRATANTE;;;;;;;;11959;;;;;;;;;;2026-01-07-08.48.53.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;0
10182;7133;LIMP PROFUNDA;SAB PROTEX ANTIBACTERIANO 90G LIMP PROFUNDA;SAB PROTEX ANT 90G LIMPE;;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-08-11-16.27.07.000000;;;;;;10182;SAB PROTEX ANTIBACTERIANO 90G LIMP PROFUNDA;;;;;;;;11960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;
10184;7134;FRESH;SAB REXONA ANTIBACTERIAL 84G FRESH;SAB REXONA ANT 84G FRESH;68713885;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-02-04-14.31.41.000000;;S;;;;10184;SAB REXONA ANTIBACTERIAL 84G FRESH;;;;;;;;11962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;0
10190;7138;CHAMPANHE;SAB SENSUS SUAVE 150G CHAMPANHE;SAB SENSUS 150G CHAMPAN;;;;1080;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-14-15.34.31.000000;IGORNAT;S;;;;10190;SAB SENSUS SUAVE 150G CHAMPANHE;;;;;;;;11968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1080;;;;;;;;;;;;;;;;;;;;0
10191;7138;FRUT VERM;SAB SENSUS SUAVE 150G FRUT VERM;SAB SENSUS 150G FRUT VER;;;;1080;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-14-15.34.31.000000;IGORNAT;S;;;;10191;SAB SENSUS SUAVE 150G FRUT VERM;;;;;;;;11969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1080;;;;;;;;;;;;;;;;;;;;0
10193;7137;AMANHECER PERS;SAB SENSUS BEAUTY ESSENCE 80G AMANHECER PERS;SAB SENSUS BEAUTY ESSENC;16993;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-24-22.10.55.000000;ALSOARES;S;;;;10193;SAB SENSUS BEAUTY ESSENCE 80G AMANHECER PERS;;;;;;;;11971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;0
10194;7137;BOSQUES OCIDENT;SAB SENSUS BEAUTY ESSENCE 80G BOSQUES OCIDENT;SAB SENSUS BEAUTY ESSENC;16991;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-24-22.11.09.000000;ALSOARES;S;;;;10194;SAB SENSUS BEAUTY ESSENCE 80G BOSQUES OCIDENT;;;;;;;;11972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;0
10195;7137;FLORESCER ASIAT;SAB SENSUS BEAUTY ESSENCE 80G FLORESCER ASIAT;SAB SENSUS BEAUTY ESSENC;16992;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-24-22.11.22.000000;ALSOARES;S;;;;10195;SAB SENSUS BEAUTY ESSENCE 80G FLORESCER ASIAT;;;;;;;;11973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;0
10196;7137;FOR MEN;SAB SENSUS BEAUTY ESSENCE 80G FOR MEN;SAB SENSUS BEAUTY ESSENC;16996;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-24-22.11.35.000000;ALSOARES;S;;;;10196;SAB SENSUS BEAUTY ESSENCE 80G FOR MEN;;;;;;;;11974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;0
10197;7137;JARDINS TURQUIA;SAB SENSUS BEAUTY ESSENCE 80G JARDINS TURQUIA;SAB SENSUS BEAUTY ESSENC;16995;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-24-22.11.49.000000;ALSOARES;S;;;;10197;SAB SENSUS BEAUTY ESSENCE 80G JARDINS TURQUIA;;;;;;;;11975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;0
10203;7140;;SABAO BARRA GIRANDO SOL GILCER 200G;SABAO BARRA GIRANDO SOL;5213;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-24-22.12.28.000000;ALSOARES;S;;;;10203;SABAO BARRA GIRANDO SOL GILCER 200G;;;;;;;;11981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;0
10204;7143;;SABAO BARRA YPE ALOE VERA 200G;SABAO BARRA YPE A V 200G;29.0011;;;720;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-08-14-09.38.07.000000;;;;;;10204;SABAO BARRA YPE ALOE VERA 200G;;;;;;;;11982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;720;;;;;;;;;;;;;;;;;;;;
10206;7146;;SABAO FONTANA TRAD 350G;SABAO FONTANA TRAD 350G;16971;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-24-22.12.42.000000;ALSOARES;S;;;;10206;SABAO FONTANA TRAD 350G;;;;;;;;11984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;0
10207;7147;;SABAO FONTANA TRAD 400G;SABAO FONTANA TRAD 400G;15036;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-08-14-09.39.48.000000;;;;;;10207;SABAO FONTANA TRAD 400G;;;;;;;;11985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;
10208;7145;;SABAO BARRA YPE MULT ATIVO AZ 200G;SABAO YPE M A 200G;;;;720;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-08-14-09.38.07.000000;;;;;;10208;SABAO BARRA YPE MULT ATIVO AZ 200G;;;;;;;;11986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;720;;;;;;;;;;;;;;;;;;;;
10209;7148;;SACA ROLHA Q UTIL CABO PLAST;SACA ROLHA Q UTIL CABO P;3119;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-09-04-08.40.20.000000;;;;;;10209;SACA ROLHA Q UTIL CABO PLAST;;;;;;;;11987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;
10210;7149;;SACO BRINK FEST PIPOCA 50UN;SACO BRINK FEST PIPOCA 5;;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-07-25-11.52.37.000000;;S;;;;10210;SACO BRINK FEST PIPOCA 50UN;;;;;;;;11988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;0
10213;7153;;SC LIXO ORLEPLAST ROLO ECON 50L;SACO LIXO ORLEPLAST ROLO;605/1;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-11-09.55.10.000000;LUSENA;S;;;;10213;SC LIXO ORLEPLAST ROLO ECON 50L;;;;;;;;11991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;0
10215;7154;;SACO REGINA HOT DOG 14X7.5 50UN;SACO REGINA HOT DOG 50UN;840.0;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-08-11-15.53.27.000000;;;;;;10215;SACO REGINA HOT DOG 14X7.5 50UN;;;;;;;;11993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;
10216;7155;;SACO REGINA MINI SAND 7.5X9 50UN;SACO REGINA MI SAND 50UN;992.0;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-08-11-15.53.27.000000;;;;;;10216;SACO REGINA MINI SAND 7.5X9 50UN;;;;;;;;11994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;
10218;7157;;SALEIRO PLASUTIL 100ML;SALEIRO PLASUTIL 100ML;002605;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-09-11-16.58.34.000000;;;;;;10218;SALEIRO PLASUTIL 100ML;;;;;;;;11996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;
10219;7158;;SANDUICHEIRA PLASUTIL BATMAN;SANDUICH PLASUTIL BATMAN;;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-03-30-14.10.00.000000;;S;;;;10219;SANDUICHEIRA PLASUTIL BATMAN;;;;;;;;11997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;0
10220;7159;;SANDUICHEIRA PLASUTIL COCA COLA;SANDUICH PLASUTIL COCA C;000647;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-09-11-16.56.42.000000;;;;;;10220;SANDUICHEIRA PLASUTIL COCA COLA;;;;;;;;11998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;
10223;7161;ALECRIM ORV MAR;SEM FELTRIN HORTALICA ALECRIM ORV MAR;SEMENTE FELTRIN 10G ALEC;096.0630.EVTC;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-14-16.44.53.000000;ALSOARES;S;;;;10223;SEM FELTRIN HORTALICA ALECRIM ORV MAR;;;;;;;;12001;;;;;;;;;;;N;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;0
10232;7161;SALVIA TEMP;SEM FELTRIN HORTALICA SALVIA TEMP;SEMENTE FELTRIN 10G SALV;096.0618.EVTC;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-14-16.44.54.000000;LUSENA;S;;;;10232;SEM FELTRIN HORTALICA SALVIA TEMP;;;;;;;;12010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;0
10233;7161;TOMATE BARTO;SEM FELTRIN HORTALICA TOMATE BARTO;SEMENTE FELTRIN 10G TOMA;093.1121.EVEC;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-14-16.44.53.000000;LUSENA;S;;;;10233;SEM FELTRIN HORTALICA TOMATE BARTO;;;;;;;;12011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;0
10238;7165;;SH COND PROCAO ERVA STA MARIA 500ML;SH CO PROCAO E S M 500ML;;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-08-11-13.56.19.000000;;;;;;10238;SH COND PROCAO ERVA STA MARIA 500ML;;;;;;;;12016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;
10241;7167;TILIA;SH DARLING 350ML TILIA;SH DARLING 350ML TILIA;16767;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-24-22.13.22.000000;ALSOARES;S;;;;10241;SH DARLING 350ML TILIA;;;;;;;;12022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;0
10245;7169;CUIDADO DIARIO;SHAMPOO DOVE 200ML CUIDADO DIARIO;SH DOVE 200ML CUID DIAR;000000000000226302;;;30;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-11-26-11.11.10.000000;IGORNAT;S;;;;10245;SHAMPOO DOVE 200ML CUIDADO DIARIO;;;;;;;;12026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;0
