CODIGO_EMPRESA;EMPRESA;DATA_ENTRADA;NUMERO_NF;SERIE_NF;CGO;REDE;CODIGO_FORNECEDOR;FORNECEDOR;SITUACAO_FINANCEIRA;DATA_VENCIMENTO;DATA_PAGAMENTO;VALOR_PRODUTOS_NF;VALOR_TOTAL_NF;VALOR_FINANCEIRO_TITULOS;VALOR_PAGO;SALDO_ABERTO;DIFERENCA_TOTAL_NF_FIN;STATUS_CONCILIACAO
6;006-BAKLIZI;18/05/2026;2767968;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;18/05/2026;26/05/2026;R$ 7.529,54;R$ 7.593,66;R$ 7.593,66;R$ 7.593,66;R$ 0,00;R$ 0,00;CONCILIADO 100%
6;006-BAKLIZI;18/05/2026;2771421;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;20/05/2026;20/05/2026;R$ 1.010,55;R$ 1.010,55;R$ 1.010,55;R$ 1.010,55;R$ 0,00;R$ 0,00;CONCILIADO 100%
6;006-BAKLIZI;18/05/2026;2779014;1;290;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;28/05/2026;28/05/2026;R$ 1.863,26;R$ 1.933,18;R$ 1.933,18;R$ 1.933,18;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;18/05/2026;2788258;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;10/06/2026;10/06/2026;R$ 30.734,00;R$ 32.024,82;R$ 32.024,82;R$ 32.024,82;R$ 0,00;R$ 0,00;CONCILIADO 100%
6;006-BAKLIZI;18/05/2026;2788319;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;10/06/2026;10/06/2026;R$ 5.802,91;R$ 5.846,59;R$ 5.846,59;R$ 5.846,59;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;18/05/2026;2790421;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;12/06/2026;11/06/2026;R$ 1.118,00;R$ 1.164,96;R$ 1.164,96;R$ 1.164,96;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;18/05/2026;2790502;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;12/06/2026;11/06/2026;R$ 3.536,23;R$ 3.536,23;R$ 3.536,23;R$ 3.536,23;R$ 0,00;R$ 0,00;CONCILIADO 100%
1;001-BAKLIZI;18/06/2026;2814387;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;15/07/2026;15/07/2026;R$ 288,24;R$ 317,64;R$ 317,64;R$ 317,64;R$ 0,00;R$ 0,00;CONCILIADO 100%
4;004-BAKLIZI;18/06/2026;2814391;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;15/07/2026;15/07/2026;R$ 1.401,71;R$ 1.434,52;R$ 1.434,52;R$ 1.434,52;R$ 0,00;R$ 0,00;CONCILIADO 100%
2;002-BAKLIZI;18/07/2026;2836187;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;13/08/2026;13/08/2026;R$ 184,20;R$ 184,20;R$ 184,20;R$ 184,20;R$ 0,00;R$ 0,00;CONCILIADO 100%
12;012-BAKLIZI;18/07/2026;2836190;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;13/08/2026;13/08/2026;R$ 368,40;R$ 368,40;R$ 368,40;R$ 368,40;R$ 0,00;R$ 0,00;CONCILIADO 100%
4;004-BAKLIZI;18/07/2026;2837324;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;14/08/2026;14/08/2026;R$ 236,02;R$ 236,02;R$ 236,02;R$ 236,02;R$ 0,00;R$ 0,00;CONCILIADO 100%
3;003-BAKLIZI;18/07/2026;2837326;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;14/08/2026;14/08/2026;R$ 699,89;R$ 699,89;R$ 699,89;R$ 699,89;R$ 0,00;R$ 0,00;CONCILIADO 100%
13;013-BAKLIZI;18/07/2026;2837333;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;14/08/2026;14/08/2026;R$ 184,20;R$ 184,20;R$ 184,20;R$ 184,20;R$ 0,00;R$ 0,00;CONCILIADO 100%
7;007-BAKLIZI;18/07/2026;2837336;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;14/08/2026;14/08/2026;R$ 5.745,46;R$ 5.830,71;R$ 5.830,71;R$ 5.830,71;R$ 0,00;R$ 0,00;CONCILIADO 100%
13;013-BAKLIZI;18/07/2026;2837396;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;14/08/2026;14/08/2026;R$ 7.397,00;R$ 7.432,91;R$ 7.432,91;R$ 7.432,91;R$ 0,00;R$ 0,00;CONCILIADO 100%
18;018-BAKLIZI;18/08/2026;2857752;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;11/09/2026;;R$ 3.870,51;R$ 3.887,59;R$ 3.887,59;R$ 0,00;R$ 3.887,59;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;18/08/2026;2858010;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;11/09/2026;;R$ 7.966,80;R$ 8.301,41;R$ 8.301,41;R$ 0,00;R$ 8.301,41;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;19/02/2026;2725921;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;12/03/2026;12/03/2026;R$ 12.480,00;R$ 12.480,00;R$ 12.480,00;R$ 12.480,00;R$ 0,00;R$ 0,00;CONCILIADO 100%
8;008-BAKLIZI;19/02/2026;2729130;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;19/03/2026;19/03/2026;R$ 1.291,75;R$ 1.306,42;R$ 1.306,42;R$ 1.306,42;R$ 0,00;R$ 0,00;CONCILIADO 100%
7;007-BAKLIZI;19/02/2026;2729131;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;19/03/2026;19/03/2026;R$ 2.322,68;R$ 2.391,92;R$ 2.391,92;R$ 2.391,92;R$ 0,00;R$ 0,00;CONCILIADO 100%
5;005-BAKLIZI;19/02/2026;2729132;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;19/03/2026;19/03/2026;R$ 2.187,05;R$ 2.257,30;R$ 2.257,30;R$ 2.257,30;R$ 0,00;R$ 0,00;CONCILIADO 100%
6;006-BAKLIZI;19/02/2026;2729133;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;19/03/2026;19/03/2026;R$ 5.121,03;R$ 5.183,18;R$ 5.183,18;R$ 5.183,18;R$ 0,00;R$ 0,00;CONCILIADO 100%
4;004-BAKLIZI;19/02/2026;2729134;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;19/03/2026;19/03/2026;R$ 7.249,46;R$ 7.339,34;R$ 7.339,34;R$ 7.339,34;R$ 0,00;R$ 0,00;CONCILIADO 100%
2;002-BAKLIZI;19/02/2026;2729149;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;19/03/2026;19/03/2026;R$ 3.943,82;R$ 4.028,09;R$ 4.028,09;R$ 4.028,09;R$ 0,00;R$ 0,00;CONCILIADO 100%
7;007-BAKLIZI;19/03/2026;2733615;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;26/03/2026;26/03/2026;R$ 2.787,61;R$ 2.867,05;R$ 2.867,05;R$ 2.867,05;R$ 0,00;R$ 0,00;CONCILIADO 100%
7;007-BAKLIZI;19/03/2026;2735358;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;30/03/2026;30/03/2026;R$ 480,24;R$ 480,24;R$ 480,24;R$ 480,24;R$ 0,00;R$ 0,00;CONCILIADO 100%
13;013-BAKLIZI;19/03/2026;2744606;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;10/04/2026;10/04/2026;R$ 11.937,96;R$ 12.114,08;R$ 12.114,08;R$ 12.114,08;R$ 0,00;R$ 0,00;CONCILIADO 100%
17;017-BAKLIZI;19/03/2026;2746862;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;15/04/2026;15/04/2026;R$ 84,24;R$ 84,24;R$ 84,24;R$ 84,24;R$ 0,00;R$ 0,00;CONCILIADO 100%
2;002-BAKLIZI;19/05/2026;2788280;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;10/06/2026;10/06/2026;R$ 1.342,70;R$ 1.342,70;R$ 1.342,70;R$ 1.342,70;R$ 0,00;R$ 0,00;CONCILIADO 100%
2;002-BAKLIZI;19/05/2026;2788295;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;10/06/2026;10/06/2026;R$ 7.370,14;R$ 7.442,33;R$ 7.442,33;R$ 7.442,33;R$ 0,00;R$ 0,00;CONCILIADO 100%
7;007-BAKLIZI;19/05/2026;2788310;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;10/06/2026;10/06/2026;R$ 4.129,73;R$ 4.192,63;R$ 4.192,63;R$ 4.192,63;R$ 0,00;R$ 0,00;CONCILIADO 100%
18;018-BAKLIZI;19/05/2026;2790204;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;12/06/2026;11/06/2026;R$ 5.971,69;R$ 6.014,44;R$ 6.014,44;R$ 6.014,44;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;19/05/2026;2790422;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;12/06/2026;11/06/2026;R$ 49.923,72;R$ 52.020,50;R$ 52.020,50;R$ 52.020,50;R$ 0,00;R$ 0,00;CONCILIADO 100%
13;013-BAKLIZI;19/05/2026;2790499;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;12/06/2026;11/06/2026;R$ 6.746,71;R$ 6.838,69;R$ 6.838,69;R$ 6.838,69;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;19/06/2026;2814375;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;15/07/2026;15/07/2026;R$ 48.028,00;R$ 50.045,17;R$ 50.045,17;R$ 50.045,17;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;19/06/2026;2814376;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;15/07/2026;15/07/2026;R$ 16.969,29;R$ 17.682,00;R$ 17.682,00;R$ 17.682,00;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;19/06/2026;2814388;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;15/07/2026;15/07/2026;R$ 12.680,00;R$ 12.680,00;R$ 12.680,00;R$ 12.680,00;R$ 0,00;R$ 0,00;CONCILIADO 100%
5;005-BAKLIZI;19/06/2026;2814392;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;15/07/2026;15/07/2026;R$ 1.216,97;R$ 1.288,41;R$ 1.288,41;R$ 1.288,41;R$ 0,00;R$ 0,00;CONCILIADO 100%
8;008-BAKLIZI;19/06/2026;2814396;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;15/07/2026;15/07/2026;R$ 1.342,69;R$ 1.372,66;R$ 1.372,66;R$ 1.372,66;R$ 0,00;R$ 0,00;CONCILIADO 100%
11;011-BAKLIZI;19/06/2026;2815088;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;16/07/2026;16/07/2026;R$ 119,89;R$ 124,93;R$ 124,93;R$ 124,93;R$ 0,00;R$ 0,00;CONCILIADO 100%
14;014-BAKLIZI;19/06/2026;2815647;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;16/07/2026;16/07/2026;R$ 869,66;R$ 915,58;R$ 915,58;R$ 915,58;R$ 0,00;R$ 0,00;CONCILIADO 100%
3;003-BAKLIZI;19/06/2026;2815649;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;16/07/2026;16/07/2026;R$ 10.791,75;R$ 11.046,27;R$ 11.046,27;R$ 11.046,27;R$ 0,00;R$ 0,00;CONCILIADO 100%
4;004-BAKLIZI;19/08/2026;2861081;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;16/09/2026;;R$ 317,52;R$ 317,52;R$ 317,52;R$ 0,00;R$ 317,52;R$ 0,00;CONCILIADO 100%
14;014-BAKLIZI;20/02/2026;2729125;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;19/03/2026;19/03/2026;R$ 7.186,70;R$ 7.206,57;R$ 7.206,57;R$ 7.206,57;R$ 0,00;R$ 0,00;CONCILIADO 100%
18;018-BAKLIZI;20/02/2026;2730301;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;20/03/2026;20/03/2026;R$ 2.275,78;R$ 2.280,17;R$ 2.280,17;R$ 2.280,17;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;20/04/2026;2769363;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;15/05/2026;26/05/2026;R$ 20.100,00;R$ 20.944,20;R$ 20.944,20;R$ 20.944,20;R$ 0,00;R$ 0,00;CONCILIADO 100%
4;004-BAKLIZI;20/05/2026;2788297;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;10/06/2026;10/06/2026;R$ 8.834,79;R$ 8.902,02;R$ 8.902,02;R$ 8.902,02;R$ 0,00;R$ 0,00;CONCILIADO 100%
13;013-BAKLIZI;20/06/2026;2816480;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;17/07/2026;17/07/2026;R$ 4.343,61;R$ 4.491,36;R$ 4.491,36;R$ 4.491,36;R$ 0,00;R$ 0,00;CONCILIADO 100%
17;017-BAKLIZI;20/06/2026;2816481;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;17/07/2026;17/07/2026;R$ 3.449,27;R$ 3.598,14;R$ 3.598,14;R$ 3.598,14;R$ 0,00;R$ 0,00;CONCILIADO 100%
3;003-BAKLIZI;20/06/2026;2816511;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;17/07/2026;17/07/2026;R$ 2.093,00;R$ 2.093,00;R$ 2.093,00;R$ 2.093,00;R$ 0,00;R$ 0,00;CONCILIADO 100%
17;017-BAKLIZI;20/08/2026;2842558;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;23/08/2026;21/08/2026;R$ 2.979,21;R$ 3.017,23;R$ 3.017,23;R$ 3.017,23;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;20/08/2026;2847621;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;28/08/2026;28/08/2026;R$ 49.618,91;R$ 51.702,90;R$ 51.702,90;R$ 51.702,90;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;20/08/2026;2847622;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;28/08/2026;28/08/2026;R$ 50.378,46;R$ 52.494,35;R$ 52.494,35;R$ 52.494,35;R$ 0,00;R$ 0,00;CONCILIADO 100%
11;011-BAKLIZI;20/08/2026;2857971;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;11/09/2026;;R$ 7.977,43;R$ 8.055,91;R$ 8.055,91;R$ 0,00;R$ 8.055,91;R$ 0,00;CONCILIADO 100%
12;012-BAKLIZI;20/08/2026;2857974;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;11/09/2026;;R$ 5.562,74;R$ 5.562,74;R$ 5.562,74;R$ 0,00;R$ 5.562,74;R$ 0,00;CONCILIADO 100%
5;005-BAKLIZI;20/08/2026;2861072;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;16/09/2026;;R$ 1.335,82;R$ 1.365,22;R$ 1.365,22;R$ 0,00;R$ 1.365,22;R$ 0,00;CONCILIADO 100%
5;005-BAKLIZI;20/08/2026;2861079;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;16/09/2026;;R$ 317,52;R$ 317,52;R$ 317,52;R$ 0,00;R$ 317,52;R$ 0,00;CONCILIADO 100%
14;014-BAKLIZI;21/05/2026;2779021;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;28/05/2026;28/05/2026;R$ 4.704,46;R$ 4.763,71;R$ 4.763,71;R$ 4.763,71;R$ 0,00;R$ 0,00;CONCILIADO 100%
15;015-CD;21/05/2026;2790225;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;12/06/2026;11/06/2026;R$ 28.014,06;R$ 28.014,06;R$ 28.014,06;R$ 28.014,06;R$ 0,00;R$ 0,00;CONCILIADO 100%
12;012-BAKLIZI;21/05/2026;2790501;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;12/06/2026;11/06/2026;R$ 5.348,32;R$ 5.395,38;R$ 5.395,38;R$ 5.395,38;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;21/05/2026;2793436;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;17/06/2026;17/06/2026;R$ 196,00;R$ 196,00;R$ 196,00;R$ 196,00;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;21/05/2026;2793758;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;17/06/2026;17/06/2026;R$ 40.084,20;R$ 41.767,72;R$ 41.767,72;R$ 41.767,72;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;21/05/2026;2793759;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;17/06/2026;17/06/2026;R$ 11.301,03;R$ 11.775,67;R$ 11.775,67;R$ 11.775,67;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;21/05/2026;2793784;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;17/06/2026;17/06/2026;R$ 15.186,51;R$ 15.186,51;R$ 15.186,51;R$ 15.186,51;R$ 0,00;R$ 0,00;CONCILIADO 100%
2;002-BAKLIZI;21/07/2026;2835348;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;12/08/2026;12/08/2026;R$ 648,13;R$ 648,13;R$ 648,13;R$ 648,13;R$ 0,00;R$ 0,00;CONCILIADO 100%
2;002-BAKLIZI;21/07/2026;2837323;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;14/08/2026;14/08/2026;R$ 137,68;R$ 137,68;R$ 137,68;R$ 137,68;R$ 0,00;R$ 0,00;CONCILIADO 100%
11;011-BAKLIZI;21/07/2026;2837328;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;14/08/2026;14/08/2026;R$ 213,48;R$ 213,48;R$ 213,48;R$ 213,48;R$ 0,00;R$ 0,00;CONCILIADO 100%
2;002-BAKLIZI;21/08/2026;2861069;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;16/09/2026;;R$ 1.595,81;R$ 1.595,81;R$ 1.595,81;R$ 0,00;R$ 1.595,81;R$ 0,00;CONCILIADO 100%
4;004-BAKLIZI;21/08/2026;2861071;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;16/09/2026;;R$ 3.805,78;R$ 3.813,57;R$ 3.813,57;R$ 0,00;R$ 3.813,57;R$ 0,00;CONCILIADO 100%
6;006-BAKLIZI;21/08/2026;2861073;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;16/09/2026;;R$ 1.942,64;R$ 1.972,04;R$ 1.972,04;R$ 0,00;R$ 1.972,04;R$ 0,00;CONCILIADO 100%
7;007-BAKLIZI;21/08/2026;2861074;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;16/09/2026;;R$ 1.358,67;R$ 1.414,82;R$ 1.414,82;R$ 0,00;R$ 1.414,82;R$ 0,00;CONCILIADO 100%
8;008-BAKLIZI;21/08/2026;2861075;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;16/09/2026;;R$ 1.421,32;R$ 1.421,32;R$ 1.421,32;R$ 0,00;R$ 1.421,32;R$ 0,00;CONCILIADO 100%
2;002-BAKLIZI;21/08/2026;2861077;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;16/09/2026;;R$ 837,84;R$ 837,84;R$ 837,84;R$ 0,00;R$ 837,84;R$ 0,00;CONCILIADO 100%
3;003-BAKLIZI;21/08/2026;2861078;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;16/09/2026;;R$ 2.141,88;R$ 2.141,88;R$ 2.141,88;R$ 0,00;R$ 2.141,88;R$ 0,00;CONCILIADO 100%
6;006-BAKLIZI;21/08/2026;2861080;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;16/09/2026;;R$ 465,36;R$ 465,36;R$ 465,36;R$ 0,00;R$ 465,36;R$ 0,00;CONCILIADO 100%
18;018-BAKLIZI;22/04/2026;2769132;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;15/05/2026;26/05/2026;R$ 5.012,21;R$ 5.041,28;R$ 5.041,28;R$ 5.041,28;R$ 0,00;R$ 0,00;CONCILIADO 100%
17;017-BAKLIZI;22/05/2026;2764101;1;290;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;22/05/2026;;R$ 6.997,57;R$ 7.078,93;R$ 7.078,93;R$ 0,00;R$ 7.078,93;R$ 0,00;CONCILIADO 100%
5;005-BAKLIZI;22/05/2026;2788318;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;10/06/2026;10/06/2026;R$ 3.224,03;R$ 3.295,07;R$ 3.295,07;R$ 3.295,07;R$ 0,00;R$ 0,00;CONCILIADO 100%
11;011-BAKLIZI;22/05/2026;2790498;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;12/06/2026;11/06/2026;R$ 7.246,46;R$ 7.306,84;R$ 7.306,84;R$ 7.306,84;R$ 0,00;R$ 0,00;CONCILIADO 100%
3;003-BAKLIZI;22/05/2026;2793768;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;17/06/2026;17/06/2026;R$ 9.633,54;R$ 9.809,95;R$ 9.809,95;R$ 9.809,95;R$ 0,00;R$ 0,00;CONCILIADO 100%
5;005-BAKLIZI;22/05/2026;2793770;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;17/06/2026;17/06/2026;R$ 1.859,58;R$ 1.888,98;R$ 1.888,98;R$ 1.888,98;R$ 0,00;R$ 0,00;CONCILIADO 100%
3;003-BAKLIZI;22/05/2026;2793779;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;17/06/2026;17/06/2026;R$ 12.490,19;R$ 12.643,53;R$ 12.643,53;R$ 12.643,53;R$ 0,00;R$ 0,00;CONCILIADO 100%
4;004-BAKLIZI;22/05/2026;2793781;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;17/06/2026;17/06/2026;R$ 5.987,22;R$ 6.033,79;R$ 6.033,79;R$ 6.033,79;R$ 0,00;R$ 0,00;CONCILIADO 100%
5;005-BAKLIZI;22/05/2026;2793783;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;17/06/2026;17/06/2026;R$ 2.692,10;R$ 2.755,14;R$ 2.755,14;R$ 2.755,14;R$ 0,00;R$ 0,00;CONCILIADO 100%
17;017-BAKLIZI;22/05/2026;2793842;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;17/06/2026;17/06/2026;R$ 10.410,98;R$ 10.530,03;R$ 10.530,03;R$ 10.530,03;R$ 0,00;R$ 0,00;CONCILIADO 100%
7;007-BAKLIZI;22/06/2026;2815648;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;16/07/2026;16/07/2026;R$ 996,77;R$ 1.046,51;R$ 1.046,51;R$ 1.046,51;R$ 0,00;R$ 0,00;CONCILIADO 100%
2;002-BAKLIZI;22/06/2026;2815650;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;16/07/2026;16/07/2026;R$ 3.333,62;R$ 3.448,49;R$ 3.448,49;R$ 3.448,49;R$ 0,00;R$ 0,00;CONCILIADO 100%
6;006-BAKLIZI;22/06/2026;2816615;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;17/07/2026;17/07/2026;R$ 700,54;R$ 720,60;R$ 720,60;R$ 720,60;R$ 0,00;R$ 0,00;CONCILIADO 100%
14;014-BAKLIZI;22/07/2026;2837335;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;14/08/2026;14/08/2026;R$ 649,49;R$ 649,49;R$ 649,49;R$ 649,49;R$ 0,00;R$ 0,00;CONCILIADO 100%
