SEQFAMILIA;SEQFORNECEDOR;PRINCIPAL;INDREPLICACAO;INDGEROUREPLICACAO;NROSEGFORNEC;INDINDENIZAVARIA;TIPFORNECEDORFAM;PADRAOEMBCOMPRAFORNEC;CALCDESCSUFRAMAPISCOFINS;INDCONTROLAFLEX;INDMEDIDAMETADISTRIB;NROBASEEXPORTACAO;EMBPADRAOIMPXML;USUARIOALTERACAO;INDBUSCANFAUTODEVFORNEC;FATORCONVEMBXML;INDCONTROLAPRINC;INDCOBRAIPIRECEB;DATAHORAALTERACAO;INDCONSIDTIPFORNCGO;NROBASEEXPORTACAOERP
343;12153;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.36.000000;;
4404;15318;N;S;;;;;;S;;;5498285;;AD_AJUSTE;;;;;2026-06-19-10.01.28.000000;;0
6327;6309;S;S;;;;;;S;;;5593603;10;IGORNAT;;,2;;;2026-08-13-17.07.26.000000;;
3711;12640;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.37.000000;;
3965;3988;S;S;;;;;;S;;;4933746;;AD_AJUSTE;;;;;2025-10-03-08.25.22.000000;;
1442;11503;S;S;;;;;;S;;;5582371;;AD_AJUSTE;;;;;2026-08-07-14.35.06.000000;;
1522;11503;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.36.000000;;
6044;3988;S;S;;;;;;S;;;4933746;;AD_AJUSTE;;;;;2025-10-03-08.25.22.000000;;
1584;14671;S;S;;;;;;S;S;;5616611;;LUSENA;;;S;;2026-08-27-16.47.59.000000;;0
6354;8532;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
3302;13523;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.37.000000;;
4593;8364;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
1146;15134;S;S;;;;;;S;;;5616593;;AD_AJUSTE;;;;;2026-08-27-16.35.08.000000;;0
1144;16963;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.36.000000;;
3370;6644;S;S;;;;;;S;;;5391701;;AD_AJUSTE;;;;;2026-04-30-17.18.01.000000;;0
4614;3985;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
1614;14671;S;S;;;;;;S;S;;5616611;;LUSENA;;;S;;2026-08-27-16.48.17.000000;;0
338;7246;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.36.000000;;
4212;13771;S;S;;;;;;S;;;5286413;;AD_AJUSTE;;;;;2026-03-13-07.49.02.000000;;
5917;12184;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
350;7246;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.36.000000;;
242;14469;S;S;;;;;;S;;;5593163;;AD_AJUSTE;;;;;2026-08-13-10.12.55.000000;;
518;14226;S;S;;;;;;S;;;5264789;;AD_AJUSTE;;;;;2026-03-03-11.30.25.000000;;
6825;8714;S;S;;;;;;S;;;5595085;;GADELE;;;;S;2026-08-14-15.05.40.000000;;
6409;16075;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
1423;10368;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.36.000000;;
1234;3818;S;S;;;;;;S;;;5619751;;AD_AJUSTE;;;;;2026-08-29-08.35.54.000000;;
295;9638;S;S;;;;;;S;;;5624083;;IGORNAT;;;S;N;2026-08-31-10.51.06.000000;;0
1147;16963;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.36.000000;;
3011;13229;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.37.000000;;
1051;16963;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.36.000000;;
980;16963;S;S;;;;;;S;;;5616489;;AD_AJUSTE;;;;;2026-08-27-15.17.50.000000;;
6076;16519;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
454;6643;N;S;;;;;;S;;;5239827;;NIAUGUST;;;;;2026-02-19-16.30.29.000000;;0
3423;9638;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.37.000000;;
1925;9379;S;S;;;;;;S;;;5616613;;AD_AJUSTE;;;;;2026-08-27-16.50.37.000000;;
8776;1214;N;S;;;;;;S;;;5618573;;IGORNAT;;;;;2026-08-28-17.47.42.000000;;0
4995;12167;S;S;;;;;;S;;;5596629;;AD_AJUSTE;;;;;2026-08-15-11.25.20.000000;;
1426;15134;S;S;;;;;;S;;;5578615;;AD_AJUSTE;;;;;2026-08-05-11.24.16.000000;;0
551;11923;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.36.000000;;
6430;2428;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
1613;16963;S;S;;;;;;S;;;5582627;;AD_AJUSTE;;;;;2026-08-07-18.11.33.000000;;
4028;4419;N;S;;;;;;S;;;5616679;;AD_AJUSTE;;;;;2026-08-27-17.42.56.000000;;0
1786;7712;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.36.000000;;
2092;15561;N;S;;;;;;S;;;5582661;;LUSENA;;;;;2026-08-07-18.39.56.000000;;0
3876;14989;N;S;;;;;;S;;;5566443;;KEDOUGLA;;;;;2026-07-29-17.12.33.000000;;0
5401;6800;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
3191;4211;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.37.000000;;
1175;16963;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.36.000000;;
166;6424;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.35.000000;;
8783;5528;N;S;;;;;;S;;;5618575;;DEIZABEL;;;;N;2026-08-28-17.48.08.000000;;0
1970;16900;S;S;;;;;;S;;;5582653;;AD_AJUSTE;;;;;2026-08-07-18.33.12.000000;;
6888;4739;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
4167;4308;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
6942;10025;N;S;;;;;;S;;;5293913;;AD_AJUSTE;;;;;2026-03-16-13.04.12.000000;;0
1814;10142;S;S;;;;;;S;;;5582647;;AD_AJUSTE;;;;;2026-08-07-18.27.30.000000;;
25470;6;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.43.000000;;
17490;6;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.41.000000;;
25822;6;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.43.000000;;
26199;6;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.43.000000;;
26210;6;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.43.000000;;
354;6;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.36.000000;;
2074;8;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.36.000000;;
2054;6;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.36.000000;;
405;6;S;S;;;;;;S;;;5235729;;IGORNAT;;;N;;2026-02-17-15.35.56.000000;;
208;6;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.35.000000;;
368;6;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.36.000000;;
379;6;S;S;;;;;;S;;;5094811;;IGORNAT;;;N;;2025-12-08-16.17.12.000000;;
381;6;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.36.000000;;
387;6;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.36.000000;;
389;6;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.36.000000;;
390;6;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.36.000000;;
395;6;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.36.000000;;
399;6;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.36.000000;;
402;6;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.36.000000;;
403;6;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.36.000000;;
423;6;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.36.000000;;
475;2;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.36.000000;;
1344;2;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.36.000000;;
181;6;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.35.000000;;
2071;2;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.36.000000;;
2143;6;S;S;;;;;;S;;;5591465;;IGORNAT;;;N;;2026-08-12-09.36.11.000000;;
2151;2;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.37.000000;;
198;2;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.35.000000;;
19129;2;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.42.000000;;
19185;2;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.42.000000;;
2529;2;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.37.000000;;
2516;2;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.37.000000;;
2511;2;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.37.000000;;
2351;2;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.37.000000;;
2348;2;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.37.000000;;
2338;2;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.37.000000;;
2286;2;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.37.000000;;
2260;2;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.37.000000;;
2253;2;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.37.000000;;
2211;2;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.37.000000;;
2208;2;S;S;;;;;;S;;;4934616;;IGORNAT;;;N;;2025-10-03-16.54.37.000000;;
3775;15318;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.37.000000;;
5129;6644;S;S;;;;;;S;;;5391701;;AD_AJUSTE;;;;;2026-04-30-17.18.03.000000;;0
5418;6644;S;S;;;;;;S;;;5391701;;AD_AJUSTE;;;;;2026-04-30-17.18.03.000000;;0
5130;6644;S;S;;;;;;S;;;5391701;;AD_AJUSTE;;;;;2026-04-30-17.18.03.000000;;0
5139;6644;S;S;;;;;;S;;;5391701;;AD_AJUSTE;;;;;2026-04-30-17.18.03.000000;;0
3808;15318;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.37.000000;;
3813;3266;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.37.000000;;
60052;16963;S;S;;;;;;S;;;5618711;;LUSENA;;;N;N;2026-08-28-19.45.05.000000;;0
60055;16963;S;S;;;;;;S;;;5395615;;LUSENA;;;N;N;2026-05-02-09.25.29.000000;;0
5414;6644;S;S;;;;;;S;;;5391701;;AD_AJUSTE;;;;;2026-04-30-17.18.03.000000;;0
5602;6644;S;S;;;;;;S;;;5391701;;AD_AJUSTE;;;;;2026-04-30-17.18.03.000000;;0
60056;16963;S;S;;;;;;S;;;5395613;;LUSENA;;;N;N;2026-05-02-09.24.12.000000;;0
3878;3947;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
3879;3947;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
3885;15318;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5636;6644;S;S;;;;;;S;;;5391701;;AD_AJUSTE;;;;;2026-04-30-17.18.03.000000;;0
5934;6644;S;S;;;;;;S;;;5391701;;AD_AJUSTE;;;;;2026-04-30-17.18.03.000000;;0
60057;16963;S;S;;;;;;S;;;5395611;;LUSENA;;;N;N;2026-05-02-09.23.06.000000;;0
3908;4434;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
3918;15318;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
377;9638;S;S;;;;;;S;;;5400287;;AD_AJUSTE;;;;;2026-05-04-08.53.27.000000;;
7560;21155;S;S;;;;;;S;S;;5563973;;LUSOUZA;;;S;;2026-07-27-17.58.37.000000;;0
3928;3266;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
3930;3266;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
6260;1;S;S;;;;;;S;;;5400457;;JORSALDA;;;N;;2026-05-04-10.42.54.000000;;0
5956;6644;S;S;;;;;;S;;;5391701;;AD_AJUSTE;;;;;2026-04-30-17.18.03.000000;;0
23283;6310;S;S;;;;;;S;;;5400573;;AD_AJUSTE;;;;;2026-05-04-11.55.41.000000;;0
23292;1;S;S;;;;;;S;;;5400819;;JORSALDA;;;N;;2026-05-04-14.23.38.000000;;0
14000;3589;S;S;;;;;;S;;;5400835;;AD_AJUSTE;;;;;2026-05-04-14.33.39.000000;;0
6428;6644;S;S;;;;;;S;;;5391701;;AD_AJUSTE;;;;;2026-04-30-17.18.03.000000;;0
6975;6644;S;S;;;;;;S;;;5391701;;AD_AJUSTE;;;;;2026-04-30-17.18.03.000000;;0
3967;14468;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
3977;4994;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
3979;16519;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
1936;5813;S;S;;;;;;S;;;5400857;;AD_AJUSTE;;;;;2026-05-04-14.46.59.000000;;
1932;5813;S;S;;;;;;S;;;5400857;;AD_AJUSTE;;;;;2026-05-04-14.47.36.000000;;
3488;1;S;S;;;;;;S;;;5401055;;JORSALDA;;;N;;2026-05-04-16.55.18.000000;;0
3489;1;S;S;;;;;;S;;;5401057;;JORSALDA;;;N;;2026-05-04-16.57.12.000000;;0
3490;1;S;S;;;;;;S;;;5401075;;JORSALDA;;;N;;2026-05-04-17.08.46.000000;;0
3492;1;S;S;;;;;;S;;;5401091;;JORSALDA;;;N;;2026-05-04-17.21.01.000000;;0
3493;1;S;S;;;;;;S;;;5401093;;JORSALDA;;;N;;2026-05-04-17.22.10.000000;;0
4025;6800;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
3494;1;S;S;;;;;;S;;;5401095;;JORSALDA;;;N;;2026-05-04-17.24.24.000000;;0
4032;15318;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4042;15318;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
60130;5855;S;S;;;;;;S;;;5402687;;CVELOSO;;;N;;2026-05-05-10.31.42.000000;;0
4054;3527;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4055;3527;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4056;3527;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4057;3527;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4058;3527;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4061;3527;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4070;15318;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
61093;8309;S;S;;;;;;S;;;5440589;;CVELOSO;;;N;;2026-05-22-17.22.24.000000;;0
4091;3527;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
23269;9638;S;S;;;;;;S;;;5403147;;AD_AJUSTE;;;;;2026-05-05-15.44.20.000000;;0
23271;9639;S;S;;;;;;S;;;5403209;;AD_AJUSTE;;;;;2026-05-05-16.26.59.000000;;0
60191;15;S;S;;;;;;S;;;5404737;;LUSENA;;;N;;2026-05-06-08.32.06.000000;;0
60210;15441;S;S;;;;;;S;;;5405043;;JORSALDA;;;N;N;2026-05-06-11.43.55.000000;;0
60210;4748;N;S;;;;;;S;;;5405043;;JORSALDA;;;N;N;2026-05-06-11.44.19.000000;;0
4123;15318;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4126;3266;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4136;3527;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
60210;4746;N;S;;;;;;S;;;5405047;;JORSALDA;;;N;N;2026-05-06-11.46.42.000000;;0
4146;3266;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
60213;15441;S;S;;;;;;S;;;5405063;;JORSALDA;;;N;N;2026-05-06-11.57.18.000000;;0
4156;7334;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4157;7334;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4159;7334;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4160;7334;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4171;3266;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
60213;4748;N;S;;;;;;S;;;5405063;;JORSALDA;;;N;N;2026-05-06-11.57.28.000000;;0
60213;4746;N;S;;;;;;S;;;5405067;;JORSALDA;;;N;N;2026-05-06-11.59.18.000000;;0
60215;4748;N;S;;;;;;S;;;5405287;;JORSALDA;;;N;N;2026-05-06-14.26.17.000000;;0
4200;4308;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4201;4308;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4202;8364;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4203;8364;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
60215;15441;S;S;;;;;;S;;;5405287;;JORSALDA;;;N;N;2026-05-06-14.26.17.000000;;0
60215;4746;N;S;;;;;;S;;;5405289;;JORSALDA;;;N;N;2026-05-06-14.26.55.000000;;0
3219;15209;N;S;;;;;;S;;;5616657;;LUSENA;;;N;;2026-08-27-17.24.49.000000;;0
3220;15209;N;S;;;;;;S;;;5616657;;LUSENA;;;N;;2026-08-27-17.24.58.000000;;0
4527;15209;N;S;;;;;;S;;;5616717;;LUSENA;;;N;;2026-08-27-18.15.42.000000;;0
4531;15209;N;S;;;;;;S;;;5616717;;LUSENA;;;N;;2026-08-27-18.16.17.000000;;0
4530;15209;N;S;;;;;;S;;;5616717;;LUSENA;;;N;;2026-08-27-18.16.08.000000;;0
17566;8954;N;S;;;;;;S;;;5555805;;LUSENA;;;N;;2026-07-23-17.40.36.000000;;0
60330;14758;S;S;;;;;;S;;;5409217;;CVELOSO;;;N;;2026-05-08-09.28.18.000000;;0
23157;1;S;S;;;;;;S;S;;5409223;;LUSENA;;;S;;2026-05-08-09.32.11.000000;;0
60391;6644;S;S;;;;;;S;;;5618711;;CVELOSO;;;N;;2026-08-28-19.45.22.000000;;0
60370;5858;S;S;;;;;;S;;;5409825;;CVELOSO;;;N;N;2026-05-08-16.02.22.000000;;0
60371;5858;S;S;;;;;;S;;;5409835;;CVELOSO;;;N;N;2026-05-08-16.08.56.000000;;0
13460;1;S;S;;;;;;S;S;;5418457;;LUSENA;;;S;;2026-05-12-10.54.33.000000;;0
4990;14322;N;S;;;;;;S;;;5596625;;LUSENA;;;N;N;2026-08-15-11.22.39.000000;;0
60390;6643;N;S;;;;;;S;;;5618711;;CVELOSO;;;N;;2026-08-28-19.45.14.000000;;0
60390;16832;N;S;;;;;;S;;;5618711;;CVELOSO;;;N;;2026-08-28-19.45.14.000000;;0
60390;16831;N;S;;;;;;S;;;5618711;;CVELOSO;;;N;N;2026-08-28-19.45.14.000000;;0
60390;6644;S;S;;;;;;S;;;5618711;;CVELOSO;;;N;;2026-08-28-19.45.14.000000;;0
60391;6643;N;S;;;;;;S;;;5618711;;CVELOSO;;;N;;2026-08-28-19.45.22.000000;;0
60391;16832;N;S;;;;;;S;;;5618711;;CVELOSO;;;N;;2026-08-28-19.45.22.000000;;0
60391;16831;N;S;;;;;;S;;;5618711;;CVELOSO;;;N;N;2026-08-28-19.45.22.000000;;0
60392;21827;S;S;;;;;;S;;;5618711;;CVELOSO;;;N;N;2026-08-28-19.45.31.000000;;0
4754;15318;S;S;;;;;;S;;;5411583;;AD_AJUSTE;;;;;2026-05-09-11.18.44.000000;;
3308;15318;S;S;;;;;;S;;;5411585;;AD_AJUSTE;;;;;2026-05-09-11.19.55.000000;;
4277;15318;S;S;;;;;;S;;;5411601;;AD_AJUSTE;;;;;2026-05-09-11.30.14.000000;;
3597;15318;S;S;;;;;;S;;;5411603;;AD_AJUSTE;;;;;2026-05-09-11.31.07.000000;;
29584;1;S;S;;;;;;S;;;5418461;;LUSENA;;;N;;2026-05-12-10.57.04.000000;;0
13967;15943;S;S;;;;;;S;S;;5418481;;IGORNAT;;;S;N;2026-05-12-11.13.11.000000;;0
1079;4304;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.36.000000;;
977;15134;S;S;;;;;;S;;;5616489;;AD_AJUSTE;;;;;2026-08-27-15.17.23.000000;;0
2354;2977;S;S;;;;;;S;;;5616627;;AD_AJUSTE;;;;;2026-08-27-17.01.08.000000;;
666;15441;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.36.000000;;
1271;9694;S;S;;;;;;S;;;5616601;;AD_AJUSTE;;;;;2026-08-27-16.41.16.000000;;
1000;3589;S;S;;;;;;S;;;5616493;;AD_AJUSTE;;;;;2026-08-27-15.19.26.000000;;
3555;10885;S;S;;;;;;S;;;5557009;;AD_AJUSTE;;;;;2026-07-24-08.23.14.000000;;0
732;3;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.36.000000;;
7665;14;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.40.000000;;
6932;8714;S;S;;;;;;S;;;5595093;;GADELE;;;;S;2026-08-14-15.12.05.000000;;
330;5844;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.36.000000;;
335;5844;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.36.000000;;
7045;5529;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
2288;9648;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.37.000000;;
1305;15318;S;S;;;;;;S;;;5616605;;AD_AJUSTE;;;;;2026-08-27-16.43.54.000000;;
1366;3818;S;S;;;;;;S;;;5616609;;AD_AJUSTE;;;;;2026-08-27-16.46.23.000000;;
1432;10368;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.36.000000;;
1896;7365;S;S;;;;;;S;;;5593271;;AD_AJUSTE;;;;;2026-08-13-12.03.07.000000;;
2117;15134;S;S;;;;;;S;;;5578615;;AD_AJUSTE;;;;;2026-08-05-11.24.17.000000;;0
4168;6481;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
6826;8714;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
1278;10648;S;S;;;;;;S;;;5616603;;AD_AJUSTE;;;;;2026-08-27-16.42.00.000000;;
934;12104;S;S;;;;;;S;;;5616485;;AD_AJUSTE;;;;;2026-08-27-15.13.44.000000;;
655;15561;N;S;;;;;;S;;;5582613;;LUSENA;;;;;2026-08-07-17.58.58.000000;;0
1998;15561;N;S;;;;;;S;;;5582657;;LUSENA;;;;;2026-08-07-18.35.24.000000;;0
921;14838;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.36.000000;;
733;3;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.36.000000;;
730;15139;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.36.000000;;
884;6485;S;S;;;;;;S;;;5616465;;GADELE;;;;S;2026-08-27-14.59.31.000000;;
439;8899;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.36.000000;;
447;8899;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.36.000000;;
1224;3589;S;S;;;;;;S;;;5616597;;AD_AJUSTE;;;;;2026-08-27-16.38.30.000000;;
6529;9973;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
6528;9973;S;S;;;;;;S;;;5439881;;AD_AJUSTE;;;;;2026-05-22-09.04.41.000000;;
6736;9973;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
5191;9973;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
6771;16351;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
5179;16351;S;S;;;;;;S;;;4933746;;AD_AJUSTE;;;;;2025-10-03-08.25.22.000000;;
4039;15318;S;S;;;;;;S;;;5616679;;AD_AJUSTE;;;;;2026-08-27-17.43.49.000000;;
353;7246;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.36.000000;;
973;16963;S;S;;;;;;S;;;5616489;;AD_AJUSTE;;;;;2026-08-27-15.16.57.000000;;
4271;3527;S;S;;;;;;S;;;5616683;;AD_AJUSTE;;;;;2026-08-27-17.46.44.000000;;
3870;15318;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
3973;15318;S;S;;;;;;S;;;5616677;;AD_AJUSTE;;;;;2026-08-27-17.42.13.000000;;
