CODIGO_PRODUTO;DESCRICAO_PRODUTO;ESTOQUE_ATUAL_CD;QTD_PEDIDOS;VEZES_ATENDIDO_TOTAL;VEZES_ATENDIDO_PARCIAL;VEZES_CORTADO_CANCELADO;VEZES_EM_TRANSITO;VEZES_EM_SEPARACAO;VEZES_NAO_ATENDIDO;QTD_NFS_EMITIDAS;TOTAL_QTD_SOLICITADA;TOTAL_QTD_EXPEDIDA;ULTIMA_EXPEDICAO
1445;CHOC NEUGEBAUER STIKADINHO 61 5G;14;10;8;0;0;1;1;0;8;616;560;03/08/2026
1341;CHOC NEUGEBAUER STIKADINHO 70G MORANGO;708;9;6;0;0;0;3;0;6;120;84;30/07/2026
1351;CHOC TWIX FUN 15G;0;10;10;0;0;0;0;0;10;300;300;27/07/2026
16074;CHUP CEFISA RED SIL T2;168;6;6;0;0;0;0;0;6;216;216;01/08/2026
16080;CHUP CEFISA SIL ORT T2;144;5;3;0;0;0;2;0;3;168;120;30/07/2026
3395;COCO RALADO ZAM E BOM 100G FL PUROS;350;3;3;0;0;0;0;0;3;250;250;08/07/2026
3398;COCO RALADO ZAM E BOM 100G PURO S ACUCAR;299;5;4;1;0;0;0;0;5;250;201;10/07/2026
3387;COCO RALADO ZAM E BOM 50G UMIDO ADOCADO;600;7;7;0;0;0;0;0;7;350;350;01/08/2026
34959;COLA BASTAO LYKE 10G;0;14;14;0;0;0;0;0;14;672;672;22/07/2026
34960;COLA BASTAO LYKE 21G;1;18;18;0;0;0;0;0;18;684;684;22/07/2026
36599;COLA THREE BOND SUPER 2G;0;13;13;0;0;0;0;0;13;546;546;24/07/2026
4968;COND ELSEVE 200ML COLORVIVE;0;1;1;0;0;0;0;0;1;12;12;09/07/2026
4974;COND ELSEVE 200ML LISO SONHOS E;0;5;5;0;0;0;0;0;5;60;60;11/07/2026
4969;COND ELSEVE 200ML LONGO DOS SONHO;12;1;1;0;0;0;0;0;1;12;12;09/07/2026
4976;COND ELSEVE 200ML PURE HIALURONIC;36;1;1;0;0;0;0;0;1;12;12;13/07/2026
4993;COND MONANGE 325ML CACHOS QUE TAL;0;2;2;0;0;0;0;0;2;24;24;03/08/2026
4995;COND MONANGE 325ML LISOS TE QUERO;24;2;1;0;0;0;1;0;1;36;24;31/07/2026
5019;COND PANTENE 150ML BAMBU;0;2;2;0;0;0;0;0;2;24;24;15/07/2026
5023;COND PANTENE 150ML QUERATINA;11;2;2;0;0;0;0;0;2;24;24;30/07/2026
5035;COND PANTENE 250ML EQUIL ALGA MAR;0;1;1;0;0;0;0;0;1;12;12;13/07/2026
5036;COND PANTENE 250ML QUERATINA;0;2;2;0;0;0;0;0;2;24;24;21/07/2026
5042;COND PANTENE 400ML LISO EXTREMO;0;3;3;0;0;0;0;0;3;24;24;15/07/2026
5044;COND PANTENE 400ML RESTAURACAO;0;3;3;0;0;0;0;0;3;24;24;17/07/2026
5054;COND SEDA 300ML JUNTINHOS CACHOS;120;4;3;0;0;0;1;0;3;48;36;24/07/2026
5056;COND SEDA 300ML JUNTINHOS TODOS OS TIPOS;24;2;2;0;0;0;0;0;2;24;24;24/07/2026
5070;COND SEDA 325ML LISO PERFEITO;24;7;5;0;0;0;2;0;5;120;84;28/07/2026
5075;COND SEDA 325ML PREBIO BIOTINA;36;5;5;0;0;0;0;0;5;60;60;30/07/2026
5077;COND SEDA 325ML SOS CERAMIDAS;168;12;8;0;0;0;4;0;8;180;120;03/08/2026
5108;COND VINI LADY 325ML BRILHO INTENSO;0;3;3;0;0;0;0;0;3;36;36;23/07/2026
5112;COND VINI LADY 325ML LISO INTENS;0;5;5;0;0;0;0;0;5;60;60;23/07/2026
9134;CONDICIONADOR MONANGE 325ML HIALURONICO RES;0;1;1;0;0;0;0;0;1;12;12;13/07/2026
1687;CONFEITO DISQUETI 100G CHOC BRANCO;0;6;6;0;0;0;0;0;6;180;180;16/07/2026
1599;CONFEITO DORI 18G DISQUETI CHOC;0;2;2;0;0;0;0;0;2;432;432;16/07/2026
1601;CONFEITO DORI 40G DISQUETI CHOC;0;3;3;0;0;0;0;0;3;324;324;17/07/2026
36125;CONS ETIQ 26X12 PRECO BRANCA BAKLIZ;137;1;0;0;0;0;1;0;0;2;0;
36104;CONS POTE REDONDO G742 200ML;32769;1;0;0;0;0;1;0;0;400;0;
480;COQUETEL TAIMBE PET 900ML COCO;24;1;1;0;0;0;0;0;1;12;12;24/07/2026
481;COQUETEL TAIMBE PET 900ML MORANGO;0;3;2;0;0;0;1;0;2;36;24;25/07/2026
485;COQUETEL TAIMBE PET 900ML VERMUTE BRANCO;0;3;3;0;0;0;0;0;3;36;36;24/07/2026
16564;CORDA VARAL TORCIDA PET 11LC00318 10MT;0;3;3;0;0;0;0;0;3;150;150;29/07/2026
5197;CR DEN COLGATE 180G TRI ACAO MENTA;17160;13;11;0;0;0;2;0;11;1692;1548;01/08/2026
5229;CR DEN COLGATE L180 P140 TRI MENTA;2664;5;5;0;0;0;0;0;5;576;576;01/08/2026
5206;CR DEN COLGATE LUMIN WHITE 70G CARVAO ATIVADO;16;1;1;0;0;0;0;0;1;48;48;09/07/2026
33779;CR DEN COLGATE TT12 180G ORIG MINT;204;7;5;1;0;0;1;0;6;204;180;24/07/2026
16874;CR DEN SORRISO 120G TRIPLA LIMPEZA COMPLETA;0;1;1;0;0;0;0;0;1;72;72;13/07/2026
5244;CR DEN SORRISO 70G TRIPLA LIMPEZA COMPLETA;3168;2;2;0;0;0;0;0;2;432;432;23/07/2026
16827;CR DENT COLGATE 180G CARVAO;3;2;2;0;0;0;0;0;2;96;96;23/07/2026
5254;CR DENTAL CLOSE UP 100G LIQUIFRESH RED HOT;180;5;5;0;0;0;0;0;5;84;84;28/07/2026
37116;CR DENTAL ORAL B 3D WHITE 140G;0;1;1;0;0;0;0;0;1;24;24;27/07/2026
16880;CR FACIAL NIVEA GEL FRESH 100G;2;1;1;0;0;0;0;0;1;10;10;11/07/2026
37880;CR P PENT NIELY GOLD 250G RECONS;0;1;1;0;0;0;0;0;1;12;12;11/07/2026
5283;CR PENT ELSEVE 250ML CACHOS DOS SONH;0;2;2;0;0;0;0;0;2;24;24;08/07/2026
5285;CR PENT ELSEVE 250ML HIALURONICO;0;1;1;0;0;0;0;0;1;12;12;09/07/2026
5287;CR PENT ELSEVE 250ML LISO SONHOS E;0;2;2;0;0;0;0;0;2;24;24;14/07/2026
5288;CR PENT ELSEVE 250ML LONGO DOS SONHO;12;1;1;0;0;0;0;0;1;12;12;09/07/2026
5295;CR PENT PANTENE 240G BAMBU;0;1;1;0;0;0;0;0;1;12;12;20/07/2026
5297;CR PENT PANTENE 240G HIDRATACAO;0;2;2;0;0;0;0;0;2;24;24;16/07/2026
5305;CR PENT SEDA 300ML JUNTINHOS CACHOS;60;8;8;0;0;0;0;0;8;96;96;22/07/2026
5316;CR PENT SEDA 350ML BOOM DEFINICAO FLEXI;0;5;5;0;0;0;0;0;5;60;60;11/07/2026
5323;CR PENT TRESEMME 200ML HIDRAT PROF;0;1;1;0;0;0;0;0;1;12;12;13/07/2026
38427;CR PENTEAR ELSEVE HIDRA 3EM1 500ML;108;6;5;0;0;0;1;0;5;144;120;03/08/2026
5338;CR TRAT PENTEAR VINI LADY 900G ABACATE E TAMAR;0;7;7;0;0;0;0;0;7;48;48;27/07/2026
5340;CR TRAT PENTEAR VINI LADY 900G COCO;72;9;7;0;0;1;1;0;8;66;54;03/08/2026
5347;CR TRAT PENTEAR VINI LADY 900G REPARACAO TOTAL;0;6;5;0;0;0;1;0;5;42;36;29/07/2026
9234;CR TRAT VINI LADY SC 700G ONDAS E CACHOS;38;1;1;0;0;0;0;0;1;12;12;28/07/2026
33778;CREME DEN COLGATE 90G ORIG MINT;12;8;8;0;0;0;0;0;8;624;624;24/07/2026
37862;CREME LEITE TP DAUS ZERO LACTOSE;145;1;1;0;0;0;0;0;1;108;108;01/08/2026
35581;CREME P PENT SEDA 300ML TOQUE DE SEDA;108;5;5;0;0;0;0;0;5;60;60;25/07/2026
5370;CREME PANTENE 170G 3 MINUTOS NUT UMECTANTE;12;2;2;0;0;0;0;0;2;48;48;31/07/2026
3426;CREME QUEIJO APTI 68G;36;2;2;0;0;0;0;0;2;24;24;28/07/2026
33362;CREME REP DOVE LEAVE IN BOND 50ML;18;1;0;1;0;0;0;0;1;18;12;13/07/2026
5382;CREME TRAT ELSEVE 300G LONGO DOS SONHO;0;2;2;0;0;0;0;0;2;12;12;11/07/2026
5396;CREME VINI LADY 100G RESSECADO;0;2;2;0;0;0;0;0;2;24;24;24/07/2026
4524;CX TERMICA MOR 26L PTO;0;2;2;0;0;0;0;0;2;2;2;18/07/2026
9260;DES AERO MONANGE 150ML DETOX FRESH;216;7;6;0;0;0;1;0;6;96;84;30/07/2026
5416;DESENG CIF 500ML GATILHO ULT RAP;0;1;1;0;0;0;0;0;1;12;12;14/07/2026
9280;DESINF AQUAFAST 1L PAIXAO;0;6;6;0;0;0;0;0;6;180;180;10/07/2026
17160;DESINF AQUAFAST 2L CHA BRANCO;102;4;3;0;0;0;1;0;3;30;24;01/08/2026
17162;DESINF AQUAFAST 2L FLORIDO;204;2;2;0;0;0;0;0;2;12;12;31/07/2026
37423;DESINF AQUAFAST 2L HARMONIA NAT;156;9;9;0;0;0;0;0;9;54;54;28/07/2026
9281;DESINF GIRANDO SOL 2L JASMIM;66;4;2;0;0;0;2;0;2;24;12;03/08/2026
5436;DESINF GIRANDO SOL 2L LIMAO;2;7;7;0;0;0;0;0;7;42;42;31/07/2026
5437;DESINF GIRANDO SOL 2L PINHO;373;7;4;0;0;0;3;0;4;54;36;31/07/2026
5438;DESINF GIRANDO SOL 2L TALCO;144;12;10;0;0;0;2;0;9;72;60;03/08/2026
5440;DESINF GIRANDO SOL 500ML JASMIM;36;22;22;0;0;0;0;0;21;264;264;03/08/2026
17170;DESINF GIRANDO SOL 5L TRAD PINHO;60;8;7;0;0;0;1;0;7;32;28;01/08/2026
17171;DESINF GIRANDO SOL 5L TRAD TCO;96;16;13;0;0;1;2;0;14;68;56;03/08/2026
17178;DESINF GOTA LIMPA 500ML EUCALIPTO;0;7;7;0;0;0;0;0;7;240;240;31/07/2026
17182;DESINF GOTA LIMPA 500ML LIMAO;0;15;15;0;0;0;0;0;15;180;180;01/08/2026
5448;DESINF LYSOFORM 1L CITRUS;84;1;0;0;0;0;1;0;0;12;0;
5449;DESINF LYSOFORM 1L LAVANDA;48;1;1;0;0;0;0;0;1;12;12;27/07/2026
38804;DESINF LYSOFORM ORIGINAL 5L;0;3;3;0;0;0;0;0;3;12;12;13/07/2026
17201;DESINF PINHO SOL 1 75L LAVANDA;258;1;0;0;0;0;1;0;0;6;0;
17204;DESINF PINHO SOL 1 75L ORIG;379;5;5;0;0;0;0;0;5;30;30;30/07/2026
33459;DESINF PINHO SOL 1L FLORAL;240;3;3;0;0;0;0;0;3;36;36;30/07/2026
5470;DESINF PINHO SOL 1L LAVANDA;59;3;3;0;0;0;0;0;3;36;36;29/07/2026
5486;DESINF VIM 700ML CLORO GEL ADITIV ORIGINAL;3;2;2;0;0;0;0;0;2;24;24;14/07/2026
5487;DESINF YPE 2L BAK EUCALIPTO;138;8;7;0;0;0;1;0;7;54;48;30/07/2026
9290;DESINF YPE BAK 1L EUCALIPTO;84;8;8;0;0;0;0;0;8;96;96;01/08/2026
9292;DESINF YPE BAK 1L LAVANDA;72;7;5;0;0;1;1;0;6;108;96;03/08/2026
5516;DESOD AERO BOM AR 360ML JASMIM PEONIA;192;2;2;0;0;0;0;0;2;24;24;10/07/2026
5519;DESOD AERO BOM AR 360ML TALCO ECONO;78;3;3;0;0;0;0;0;3;48;48;31/07/2026
5521;DESOD AERO BOZZANO 90G ANTIBAC FRESH;283;5;5;0;0;0;0;0;5;60;60;25/07/2026
5522;DESOD AERO BOZZANO 90G DRY;276;7;7;0;0;0;0;0;7;96;96;31/07/2026
5524;DESOD AERO BOZZANO 90G EXTREME;323;4;3;0;0;0;1;0;3;48;36;20/07/2026
5526;DESOD AERO BOZZANO 90G POWER PROTECT;300;2;2;0;0;0;0;0;2;24;24;13/07/2026
5535;DESOD AERO DOVE 89G 150ML INVIS FRESH MEN;144;2;2;0;0;0;0;0;2;24;24;30/07/2026
5536;DESOD AERO DOVE 89G 150ML INVISIBLE DRY;123;5;5;0;0;0;0;0;5;84;84;29/07/2026
5538;DESOD AERO DOVE 89G 150ML ORIGINAL;646;5;4;0;0;0;1;0;4;96;84;03/08/2026
5540;DESOD AERO DOVE 89G 150ML S PERFUME;144;2;2;0;0;0;0;0;2;36;36;22/07/2026
38610;DESOD AERO DOVE LAVANDA 150ML;3;9;9;0;0;0;0;0;9;108;108;30/07/2026
5547;DESOD AERO GLADE 360ML EMB ECONOMIC LAVANDA;720;1;1;0;0;0;0;0;1;12;12;13/07/2026
5550;DESOD AERO MONANGE 90G EXTRATO OLIVA;372;21;18;0;0;0;3;0;18;264;228;03/08/2026
5551;DESOD AERO MONANGE 90G FLOR DE LAVANDA;323;10;10;0;0;0;0;0;10;132;132;30/07/2026
5553;DESOD AERO MONANGE 90G INVISIVEL;576;6;6;0;0;0;0;0;6;84;84;30/07/2026
5557;DESOD AERO NIVEA 150ML CARVAO ATIV ORIGINAL;0;1;1;0;0;0;0;0;1;12;12;20/07/2026
5567;DESOD AERO NIVEA 93G PROTECT CARE;72;1;1;0;0;0;0;0;1;12;12;14/07/2026
5572;DESOD AERO NIVEA 97G BLACK WHITE CLEAR;60;2;1;0;0;0;1;0;1;24;12;30/07/2026
5575;DESOD AERO OLD SPICE 124G MAR PROFUNDO;0;3;3;0;0;0;0;0;3;36;36;18/07/2026
5576;DESOD AERO OLD SPICE 124G VIP;0;2;2;0;0;0;0;0;2;24;24;30/07/2026
5582;DESOD AERO OLD SPICE 93G VIP;120;1;1;0;0;0;0;0;1;12;12;30/07/2026
5585;DESOD AERO REXONA 150ML 90G FRUTAS VERM;240;4;4;0;0;0;0;0;4;96;96;23/07/2026
5602;DESOD AERO REXONA 150ML 90G MEN ACTIVE;324;4;4;0;0;0;0;0;4;84;84;23/07/2026
5587;DESOD AERO REXONA 150ML 90G MEN ANTIBAC;636;2;1;0;0;0;1;0;1;24;12;28/07/2026
5592;DESOD AERO REXONA 150ML 90G POWDER DRY;468;4;3;0;0;0;1;0;3;72;60;23/07/2026
5596;DESOD AERO REXONA 150ML 90G WOMEN ANTI INVI;144;3;1;0;0;0;2;0;1;36;12;16/07/2026
5598;DESOD AERO REXONA 150ML 90G XTRACOL MEN;432;1;1;0;0;0;0;0;1;24;24;22/07/2026
5615;DESOD AERO REXONA 250ML POWDER DRY;60;1;1;0;0;0;0;0;1;12;12;08/07/2026
5618;DESOD AERO REXONA 91G CLINICAL CLASSIC;84;4;4;0;0;0;0;0;4;96;96;30/07/2026
33220;DESOD CR DOVE 50ML PREV IRRITACAO;72;1;1;0;0;0;0;0;1;24;24;31/07/2026
17293;DESOD ROLLON DOVE 50ML MAN INVISIBL D;108;1;1;0;0;0;0;0;1;12;12;13/07/2026
17308;DESOD ROLLON REXONA 50ML F COTTON;264;12;10;0;0;1;1;0;11;144;132;03/08/2026
17311;DESOD ROLLON REXONA 50ML INVISIBLE;0;6;6;0;0;0;0;0;6;108;108;14/07/2026
17313;DESOD ROLLON REXONA 50ML MEN ANTIBAC;0;10;10;0;0;0;0;0;10;120;120;14/07/2026
5663;DESOD ROLLON VINI LADY 50G SENSIVE;0;3;3;0;0;0;0;0;3;72;72;23/07/2026
5664;DESOD ROLLON VINI LADY 50G SPORT;24;1;1;0;0;0;0;0;1;24;24;27/07/2026
17325;DET LIQ AQUAFAST 2L FL BCAS E BAUN;227;1;1;0;0;0;0;0;1;6;6;27/07/2026
17328;DET LIQ AQUAFAST NEUTRO 5L;0;28;28;0;0;0;0;0;28;160;160;24/07/2026
17358;DET LIQ MINUANO 500ML COCO;1174;15;13;2;0;0;0;0;15;696;626;18/07/2026
17360;DET LIQ MINUANO 500ML MACA;1174;14;13;1;0;0;0;0;14;672;626;17/07/2026
33881;DET LIQ OMO CICLO RAPIDO 1 4 L CUIDADO;30;4;4;0;0;0;0;0;4;30;30;28/07/2026
33883;DET LIQ OMO CICLO RAPIDO 750ML CUIDADO;291;3;3;0;0;0;0;0;3;48;48;03/08/2026
38615;DET PO BRILHANTE PERF E CUID 2 2KG;3;1;1;0;0;0;0;0;1;9;9;14/07/2026
33941;DET PO GIRANDO SOL SH 800G COCO BAUN;22;14;14;0;0;0;0;0;14;350;350;27/07/2026
17413;DET PO GOTA LIMPA 1 6KG EQUILIBRIO;238;13;12;0;0;1;0;0;13;372;372;03/08/2026
38614;DET PO OMO LAVAG PERF LV1 6G PG1 2G;0;1;1;0;0;0;0;0;1;9;9;14/07/2026
5673;DETERG GIRANDO SOL 500ML LIMAO;3456;25;21;0;0;0;4;0;21;1056;888;31/07/2026
5676;DETERG GIRANDO SOL 500ML NEUTRO;2568;24;21;0;0;0;3;0;20;1248;1080;29/07/2026
5685;DETERG LIMPOL 500ML CRISTAL;3119;1;1;0;0;0;0;0;1;48;48;01/08/2026
5692;DETERG YPE 500ML NEUTRO;4512;21;20;0;0;0;1;0;20;3000;2640;30/07/2026
17426;DETERGENTE ZAVASKI CLORADO 1L;11;4;4;0;0;0;0;0;4;48;48;22/07/2026
2682;DOCE LEITE PETRY CREMOSO PT 1KG;0;9;9;0;0;0;0;0;9;84;84;25/07/2026
2531;DOCE LEITE PETRY PT 400G CREMOSO;12;8;8;0;0;0;0;0;8;108;108;25/07/2026
2630;DOCE LEITE STA CLARA PT 400G CHOC;0;6;6;0;0;0;0;0;6;36;36;15/07/2026
2662;DOCE LEITE STA CLARA PT 400G ZR LAC;0;4;4;0;0;0;0;0;4;24;24;14/07/2026
1737;DOCE N BONN 1 01KG SORVETE;0;2;2;0;0;0;0;0;2;12;12;18/07/2026
1736;DOCE N BONN 1 8KG ABOBORA VERMELHA;83;2;2;0;0;0;0;0;1;12;12;20/07/2026
17449;DOCE N BONN FONDANT LEITE 1K;0;1;1;0;0;0;0;0;1;14;14;18/07/2026
35649;DOCE N BONN FONDANT LEITE 2KG;110;1;1;0;0;0;0;0;1;10;10;17/07/2026
2574;DOCE PETRY 400G ABACAXI;0;4;4;0;0;0;0;0;4;60;60;29/07/2026
2529;DOCE PETRY 400G BANANA;0;8;8;0;0;0;0;0;8;96;96;25/07/2026
2523;DOCE PETRY 400G MACA;0;4;4;0;0;0;0;0;4;48;48;24/07/2026
2525;DOCE PETRY 400G PESSEGO;0;2;2;0;0;0;0;0;2;48;48;24/07/2026
2570;DOCE STA CLARA 400G ABACAXI;0;6;6;0;0;0;0;0;6;36;36;14/07/2026
2508;DOCE STA CLARA 400G ABOBORA COCO;0;10;10;0;0;0;0;0;10;96;96;15/07/2026
2572;DOCE STA CLARA 400G MORANGO;0;13;13;0;0;0;0;0;13;96;96;16/07/2026
1845;DROPS FREEGELLS 27 9G EUCALIPTO;588;41;34;1;0;4;2;0;39;588;552;03/08/2026
1849;DROPS FREEGELLS 27 9G EXTRA FORTE;1452;56;48;0;0;3;5;0;51;1056;972;03/08/2026
1852;DROPS FREEGELLS 27 9G MENTA;276;27;22;0;0;4;1;0;26;444;432;03/08/2026
2384;DUETO OLE ERVILHA MILHO LT 1700G;468;9;9;0;0;0;0;0;9;78;78;29/07/2026
17550;EMB PRATICA GABOARDI 5KG;0;10;9;0;0;1;0;0;10;350;350;01/08/2026
472;ENERG BALY LT 250ML CHAMPANHE;207;7;7;0;0;0;0;0;7;84;84;27/07/2026
443;ENERG BALY LT 473ML ABACAXI ABACAXI HOR SA;53;5;4;0;0;0;1;0;4;72;60;24/07/2026
456;ENERG BALY LT 473ML MACA VERDE;0;4;4;0;0;0;0;0;4;24;24;18/07/2026
466;ENERG BALY LT 473ML MORANGO PESSEGO;84;6;5;1;0;0;0;0;6;84;66;23/07/2026
36829;ENERG BALY LT 473ML TADALA AZULZIN;31;7;7;0;0;0;0;0;7;54;54;28/07/2026
425;ENERG BALY PET 2L ABACAXI HORTELA;264;8;7;0;0;0;1;0;7;54;48;01/08/2026
36828;ENERG BALY PET 2L TADALA AZULZINHO;666;3;3;0;0;0;0;0;3;30;30;03/08/2026
34460;ENERG MONSTER LT 473ML PIPELINE PUNCH;0;1;1;0;0;0;0;0;1;6;6;07/07/2026
33730;ENERG RED BULL LT 250ML ZERO;195;3;3;0;0;0;0;0;3;72;72;01/08/2026
5746;ENX BUC CLOSE UP 250ML C ALCOOL ICE;0;1;1;0;0;0;0;0;1;12;12;07/07/2026
5760;ENX BUC PLAX COLGATE LV500PG350ML ICE;48;3;2;0;0;0;1;0;2;36;24;30/07/2026
2292;ERVILHA BELLA DICA PARTIDA 400GR;2603;18;18;0;0;0;0;0;18;2412;2412;31/07/2026
839;ERVILHA OLE LT 1 7KG;505;8;7;0;0;0;1;0;7;120;114;28/07/2026
38572;ERVILHA PARTIDA JUREIA 400G;1782;26;25;1;0;0;0;0;25;546;540;31/07/2026
17717;ESC ANATOMICA LIMPAMANIA;96;13;12;0;0;1;0;0;13;204;204;01/08/2026
33453;ESC DENT COLGATE PACK 02UN ESPUMOSA;0;1;1;0;0;0;0;0;1;12;12;04/07/2026
35563;ESC DENT ORAL B COLORS COLECTION C4;56;2;2;0;0;0;0;0;2;12;12;20/07/2026
5840;ESC DENTAL ORAL B CLASSIC LV3 PG2;18;3;0;0;0;0;3;0;0;18;0;
5844;ESC DENTAL ORAL B INDCOLORS30 4UN;48;6;4;0;0;0;2;0;4;48;30;03/08/2026
5846;ESC DENTAL ORAL B INDICAT 30 L2P1;114;3;3;0;0;0;0;0;3;36;36;30/07/2026
5848;ESC DENTAL ORAL B KIDS MICKEY;72;5;3;0;0;0;2;0;3;72;36;29/07/2026
5850;ESC DENTAL ORAL B PRO;0;5;5;0;0;0;0;0;5;60;60;17/07/2026
5858;ESC DENTAL SORRISO MEDIA;96;8;4;0;0;0;4;0;4;120;60;24/07/2026
17828;ESC LIMPAMANIA M USO CLIP;120;12;11;0;0;1;0;0;12;168;168;03/08/2026
17861;ESC SANIT BRISA C SUPORTE;0;10;10;0;0;0;0;0;9;120;120;10/07/2026
9346;ESFR SANI ALL ACO 2UN;1008;16;15;0;0;1;0;0;16;1296;1296;03/08/2026
5877;ESFREGAO ACO DIVINOX 10G;0;13;13;0;0;0;0;0;13;700;700;27/07/2026
18170;ESP 3M SCHOTCH BRITE ECONOMICA;660;3;2;0;0;1;0;0;3;50;50;01/08/2026
18268;ESPETIN GABOARDI BAMBU P CHUR C 50;200;4;2;0;0;2;0;0;4;300;300;01/08/2026
18269;ESPETINHO GABOARDI BAMBU EXT;610;3;3;0;0;0;0;0;3;300;300;22/07/2026
36208;ESPONJA ACO BOMBRIL 6UN;9200;15;12;0;0;2;1;0;14;3000;2800;03/08/2026
6015;ESPONJA SCOTCH BRITE SALVA UNHAS;180;1;1;0;0;0;0;0;1;60;60;10/07/2026
6017;ESPONJA YPE SINT MULTIUSO 3UN;210;5;2;0;0;3;0;0;5;150;150;03/08/2026
6024;ESPUMA BARBA GILLETTE 155G CARBONO;24;1;1;0;0;0;0;0;1;6;6;13/07/2026
9498;ESTOPA POLIMENTO CENTRALSUL 400G;0;3;3;0;0;0;0;0;3;36;36;27/07/2026
2555;EXT TOM ELEFANTE PT 300G SEM SAL;432;13;13;0;0;0;0;0;12;336;336;29/07/2026
3076;FARELO AVEIA SOBERANA 500G;201;12;11;0;0;0;1;0;11;180;168;03/08/2026
3079;FARINHA AVEIA CERELUS 250G;12;1;1;0;0;0;0;0;1;24;24;24/07/2026
3064;FARINHA DE ARROZ CERELUS 500G;11;1;1;0;0;0;0;0;1;12;12;11/07/2026
36979;FARINHA MANDIOCA 500G ROCHA BRANCA;520;10;8;0;0;0;2;0;8;220;180;30/07/2026
36992;FARINHA MANDIOCA DINDA 1KG EXTRA FINA;490;1;0;1;0;0;0;0;1;20;10;24/07/2026
38195;FARINHA MANDIOCA EXTRA FIN ROCHA 1K;60;1;1;0;0;0;0;0;1;20;20;23/07/2026
37074;FARINHA TAPIOCA ROCHA 400G BATATA;458;1;0;1;0;0;0;0;1;40;20;24/07/2026
37268;FAROFA ROCHA 250G TRAD;0;7;4;1;0;0;2;0;5;216;168;28/07/2026
37033;FAROFA ROCHA 400G TRAD;0;14;14;0;0;0;0;0;14;150;150;21/07/2026
2390;FEIJAO BRANCO ODERICH LT 220G;72;2;1;0;0;0;1;0;1;48;24;30/07/2026
2389;FEIJAO PRETO ODERICH LT 420G;144;1;1;0;0;0;0;0;1;24;24;10/07/2026
2359;FEIJAO RAJADO SERRA URUGUAI 500GR;120;9;7;1;0;0;1;0;8;500;460;30/07/2026
36711;FERMENTO BIOL PO NORDESTE SH 10G;0;1;1;0;0;0;0;0;1;30;30;15/07/2026
2288;FIGO ODERICH CALDA 450G;0;5;5;0;0;0;0;0;5;60;60;16/07/2026
18516;FILME UTILFILME 15M;0;18;14;0;0;4;0;0;18;750;750;01/08/2026
722;FILTRADO DUSHY FEST S ALC 660ML;18;1;1;0;0;0;0;0;1;6;6;14/07/2026
18522;FILTRO PAPEL 3 CORACOES 102 C 30;160;3;3;0;0;0;0;0;3;160;160;17/07/2026
2306;FILTRO PAPEL 3C 103 C 30;125;3;3;0;0;0;0;0;3;120;120;16/07/2026
2303;FILTRO PAPEL MELITTA 103 GD C 30;335;9;8;1;0;0;0;0;9;432;385;30/07/2026
2308;FILTRO PAPEL MELITTA N04 GD C 30;96;4;4;0;0;0;0;0;4;144;144;31/07/2026
33861;FITA CORRETIVA MAXI TAPE 5MMX6M;0;6;6;0;0;0;0;0;6;72;72;06/07/2026
18565;FLANELA ALG SUE 40X30CM;0;4;4;0;0;0;0;0;4;48;48;27/07/2026
6110;FOSFORO GABOARDI LONGOS 200UN;1240;4;2;0;0;2;0;0;4;80;80;01/08/2026
9541;FRALDA DESC BABYSEC JUMBINHO P 20 UN;24;3;2;1;0;0;0;0;3;56;40;23/07/2026
9542;FRALDA DESC BABYSEC JUMBINHO XG 12 UN;216;4;4;0;0;0;0;0;4;32;32;29/07/2026
18744;FRALDA DESC FERINHA HIPER C 60 P;47;2;2;0;0;0;0;0;2;18;18;30/07/2026
18745;FRALDA DESC FERINHA JUMBINHO C 14 GG;828;11;11;0;0;0;0;0;11;252;252;31/07/2026
35590;FRALDA DESC HUGGIES MEGUINHA G 30;0;1;1;0;0;0;0;0;1;6;6;11/07/2026
35702;FRALDA DESC HUGGIES MEGUINHA XG 28;4;3;2;1;0;0;0;0;3;27;20;09/07/2026
18761;FRALDA DESC MILI GIGA XG C 62;140;10;10;0;0;0;0;0;10;52;52;01/08/2026
36228;FRALDA DESC PAMPERS CONF XG C 58;110;3;3;0;0;0;0;0;3;6;6;29/07/2026
6124;FRALDA DESC PAMPERS CONF XXG C 56;105;1;1;0;0;0;0;0;1;2;2;10/07/2026
6112;FRALDA GERIATRICA MILI VITA P 10UN 10UN P;93;1;1;0;0;0;0;0;1;16;16;08/07/2026
18812;FRALDA PAMPERS SUPERSEQUINHA C 50 XXG;101;7;4;1;0;0;2;0;5;32;20;03/08/2026
18815;FRALDA PAMPERS SUPERSEQUINHA C 68 M;100;2;2;0;0;0;0;0;2;8;8;11/07/2026
9573;GARFO TRAMONTINA MESA INOX LEME VERMELHO;0;1;0;0;0;1;0;0;1;60;60;03/08/2026
550;GATORADE ZERO 350ML FTAS SILVESTRES;96;9;8;0;0;0;1;0;8;108;96;28/07/2026
6206;GEL ADES PATO AP RF PROMO 38G CITRUS;24;1;1;0;0;0;0;0;1;12;12;21/07/2026
6225;GEL DENT SORRISO FRESH 90G HORTELA;0;3;3;0;0;0;0;0;3;36;36;18/07/2026
