DEPARTAMENTO;SECAO;GRUPO;SUBGRUPO;NIVEL5;NIVEL6;COMPRADOR;CODIGO_PRODUTO;DESCRICAO_PRODUTO;STATUS;MARGEM_OBJETIVA
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;DIVERSOS;;NUJUD;22348;PROT JOELHO EM POLIESTER 2PC;A;40
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;DIVERSOS;;NUJUD;22359;PROT PULSO 10CM;A;40
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;DIVERSOS;;NUJUD;22384;PROT TORNOZELO 20CM;A;40
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;DIVERSOS;;NUJUD;22789;RAQUETE MATA MOSQUITO;A;38
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;DIVERSOS;;NUJUD;22790;RAQUETE MATA MOSQUITO RECAR BIVOL;A;38
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;DIVERSOS;;NUJUD;23181;SACOLA M USO AZUL;A;24
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;DIVERSOS;;NUJUD;23182;SACOLA M USO ROSA;A;24
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;DIVERSOS;;NUJUD;23191;SACOLA PLAST 49X42 IDEIA ID4644S;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;DIVERSOS;;NUJUD;23196;SACOLA PLAST RETORNAVEL DIA;A;38
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;DIVERSOS;;MODELO;32253;SALDAO BAZAR 07;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;DIVERSOS;;NUJUD;24511;SUP FIXO PARAF 3 2X20;A;38
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;DIVERSOS;;NUJUD;24512;SUP ORDENE FLEXIVEL P/BOTAS R.62100;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;DIVERSOS;;NUJUD;24519;SUP P PAPEL HIG;A;38
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;DOSADOR;;NUJUD;17457;DOSADOR INOX P BEBS CLASS HOME 40ML;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;DOSADOR;;NUJUD;38326;DOSADOR PLASUTIL LEITE PO MENINO;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;17874;ESCORR ACO INOX 26 5X9CM;A;30
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;17875;ESCORR ACO INOX 29X9,2CM;A;30
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;17876;ESCORR ALIM WELLMIX WX4638;A;30
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;17877;ESCORR G ACO INOX C/ALCA SIL;A;30
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;17878;ESCORR INOX 28X12,8CM;A;30
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;17879;ESCORR INOX M USO PREMIUM 22CM;A;30
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;17880;ESCORR INOX WELLMIX WX4639;A;30
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;17881;ESCORR LOUCA ACD RF 01.126;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;17882;ESCORR LOUCA ACO CROMADO;A;30
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;17883;ESCORR LOUCA BOEIRA FULL CINZA;A;41
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;17884;ESCORR LOUCA INOX 34X44CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;17885;ESCORR LOUCA PLAST BCO;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;17886;ESCORR LOUCA PLAST CINZA;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;17887;ESCORR LOUCA PLAST PTO;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;17888;ESCORR LOUCAS ERCAPLAST;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;17889;ESCORR M ACO INOX C/ALCA SIL;A;30
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;17891;ESCORR M USO INGA 24CM;I;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;17892;ESCORR M USO INOX PREMIUM 25CM;A;30
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;17893;ESCORR M USO INOX PREMIUM 28CM;A;30
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;17894;ESCORR M USO PLAST COLORS;A;30
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;17895;ESCORR P ACO INOX C/ALCA SIL;A;30
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;17896;ESCORR PRATOS ARAMADO PRATA 48X32CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;MODELO;30723;ESCORREDOR COPOS 18X6CM;A;41
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;36814;ESCORREDOR DE ARROZ WELLMIX WX438;A;0
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;37763;ESCORREDOR DE LOUCA SANREMO R 353;A;0
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;36957;ESCORREDOR DE LOUCAS RECICLADO BAIX;A;0
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;6746;ESCORREDOR LAVA TUDO PLASVALE R235 COR 8300;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;17890;ESCORREDOR M USO INGA 21CM;I;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;MODELO;30724;ESCORREDOR M USO RED C/CABO;A;30
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;33310;ESCORREDOR MASSA INOX 20CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;9340;ESCORREDOR PLASUTIL PRATOS DEC 01;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;MODELO;9342;ESCORREDOR PLASUTIL TALHERES DEC;A;30
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;9341;ESCORREDOR PLASUTIL TALHERES DEC 004342;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;5873;ESCORREDOR SANREMO;I;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;9343;ESCORREDOR SANREMO LOUCA;I;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;9344;ESCORREDOR SANREMO MASSA REF352;I;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCORREDOR;;NUJUD;35275;ESCORREDOR TALHERES SANREMO R308 C DIVISORIA;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCUMADEIRAS;;NUJUD;17898;ESCUM C PINCA INOX 28CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCUMADEIRAS;;NUJUD;17899;ESCUM FRITURAS INOX CABO METAL 32C;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCUMADEIRAS;;NUJUD;17900;ESCUM INOX 23,5CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCUMADEIRAS;;NUJUD;17901;ESCUM INOX 31X5CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCUMADEIRAS;;NUJUD;17902;ESCUM INOX C CABO PLAST PRATIC;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCUMADEIRAS;;NUJUD;17903;ESCUM INOX EM CASA TEM SILVER 28CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCUMADEIRAS;;NUJUD;17904;ESCUM INOX SILVER 32CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCUMADEIRAS;;NUJUD;17905;ESCUM INOX VENICE 32CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCUMADEIRAS;;NUJUD;17906;ESCUM NYLON/INOX;A;41
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCUMADEIRAS;;NUJUD;17908;ESCUM P FRITURA INOX 11X32CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCUMADEIRAS;;NUJUD;17909;ESCUM P FRITURA INOX 13X34CM;I;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCUMADEIRAS;;NUJUD;17910;ESCUM P FRITURA INOX 19CM CM48;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCUMADEIRAS;;NUJUD;17911;ESCUM P FRITURA INOX COOK 34CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCUMADEIRAS;;NUJUD;17912;ESCUM PLAST LINHA SIL COLOR;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCUMADEIRAS;;NUJUD;17913;ESCUM SIL 28,5CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCUMADEIRAS;;NUJUD;17914;ESCUM SIL CABO INOX QUALITY H;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCUMADEIRAS;;NUJUD;17915;ESCUM WELLMIX SIL VERM WX6850;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCUMADEIRAS;;NUJUD;34632;ESCUMADEIRA LINHA CASA;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCUMADEIRAS;;NUJUD;5876;ESCUMADEIRA MUNDIART INOX 33CM BU0054;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCUMADEIRAS;;NUJUD;37705;ESCUMADEIRA WELLMIX SILIC CINZ WX68;A;0
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCUMADEIRAS;;NUJUD;37706;ESCUMADEIRA WELLMIX SILIC CINZ WX68;A;0
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCUMADEIRAS;;NUJUD;18267;ESPDEIRA TRAM INOX EASY;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESCUMADEIRAS;;MODELO;9497;ESPUMADEIRA TRAMONTINA INOX UTILITA PTA;I;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;NUJUD;16216;CJ 6 PC ESPAT P MANT PATE;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;NUJUD;18196;ESP C CABO PLAST 24CM;A;37
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;NUJUD;18247;ESPAT ABAULADA SIL PREMIUM 27CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;MODELO;18248;ESPAT BELLESA INOX BASIC;A;40
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;NUJUD;18249;ESPAT CABO PLAST STATOOLS 3 0,6MM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;NUJUD;18250;ESPAT CB MAD. SIL VM 32CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;NUJUD;18251;ESPAT INOX C CAB PLAST PRATIC 32,5X8;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;NUJUD;18253;ESPAT LISA SIL 29CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;NUJUD;18254;ESPAT MANT PREMIUN 3PC;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;NUJUD;18255;ESPAT METAL C/6 PT/BC;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;NUJUD;18256;ESPAT ORIPREMIUM RASPADOR 15CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;NUJUD;18257;ESPAT PAO DURO SIL 24CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;NUJUD;18258;ESPAT PLAST KC45330;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;NUJUD;18259;ESPAT PREMIUM CURVA 3;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;NUJUD;18260;ESPAT SIL 28,5 X 6 X 1,8 CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;NUJUD;18261;ESPAT SIL CHERRY VERM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;NUJUD;18262;ESPAT SIL RETA 26 7X5 3X1 7CM;A;30
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;NUJUD;18263;ESPAT SIL VAZADA 29CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;MODELO;18264;ESPAT UNHA INOX 12,5CM;A;40
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;NUJUD;18265;ESPAT VAZAD SIL 21,5CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;NUJUD;18266;ESPAT VAZADA VM 21CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;NUJUD;36980;ESPATULA CURVA 25X6X7 5CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;NUJUD;35867;ESPATULA LINHA CASA;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;NUJUD;5992;ESPATULA MERHEJE INDIV MIX UN;A;40
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;NUJUD;5993;ESPATULA MUNDIART INOX 33CM BU0058;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;NUJUD;33312;ESPATULA PAO DURO SILICONE BAMBU 31X6CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;NUJUD;38350;ESPATULA RASPADURA P SILICONE E FER;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;NUJUD;33313;ESPATULA SILICONE BAMBU 31X6CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;NUJUD;35324;ESPATULA TRAM INOX PIZZA EASY;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;MODELO;5994;ESPATULA TRAMONTINA NYLON ABILITY 25155/100;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPATULAS;;NUJUD;9486;ESPATULA TRAMONTINA UTILITA PRETA;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPREMEDOR;;NUJUD;18281;ESPREMEDOR ALHO ACRILICO KC45335;A;41
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPREMEDOR;;NUJUD;35938;ESPREMEDOR BATATA INOX 10CM C CAIXA;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPREMEDOR;;NUJUD;36816;ESPREMEDOR DE ALHO ACO INOX 6X17CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPREMEDOR;;NUJUD;38102;ESPREMEDOR DE ALHO INOX PLUS 18 5CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPREMEDOR;;NUJUD;35951;ESPREMEDOR DE BATATA;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPREMEDOR;;NUJUD;18282;ESPREMEDOR FRU PLAST SANREMO;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPREMEDOR;;NUJUD;18283;ESPREMEDOR FRU PLASVALE VERM 500ML;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPREMEDOR;;MODELO;30847;ESPREMEDOR LIMAO K44062;A;41
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPREMEDOR;;NUJUD;18284;ESPREMEDOR LIMAO ORIG COOK;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPREMEDOR;;NUJUD;37308;ESPREMEDOR LIMAO PLASTICO 21CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPREMEDOR;;MODELO;9494;ESPREMEDOR PLASUTIL FRUTAS;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPREMEDOR;;NUJUD;18285;ESPREMEDOR PLASVALE P/FRU REF 514;A;31
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPREMEDOR;;NUJUD;6020;ESPREMEDOR SANREMO FRUTAS T793 2;I;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;ESPREMEDOR;;NUJUD;18286;ESPREMEDOR WELLMIX ALHO WX3261;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FATIADOR QUEIJO;;NUJUD;38445;FATIADOR DE QUEIJO ACRIL KC45328;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FATIADOR QUEIJO;;NUJUD;38481;FATIADOR DE QUEIJO KC44887;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FATIADOR QUEIJO;;NUJUD;38478;KIT CORTA QUEIJO WELLMIX 3 PCS RF69;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FERVEDOR;;NUJUD;18491;FERVEDOR C/TAMPA CASALI 1,1L;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FERVEDOR;;NUJUD;18492;FERVEDOR C/TAMPA CASALI 1,7L;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FERVEDOR;;NUJUD;18493;FERVEDOR C/TAMPA PINTADO CORES 1,1L;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FERVEDOR;;NUJUD;18494;FERVEDOR C/TAMPA PINTADO CORES 1,7L;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FERVEDOR;;MODELO;6060;FERVEDOR COURACA STANDARD N12 1,2L;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FERVEDOR;;NUJUD;37541;FERVEDOR GRAFITE MAXIFLON 14CM;A;0
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FERVEDOR;;NUJUD;6061;FERVEDOR MTA S/TAMPA N12;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FERVEDOR;;MODELO;6062;FERVEDOR TRAMONT ALUM 12CM CHUM 20332/612;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FERVEDOR;;NUJUD;9509;FERVEDOR TRAMONTINA ALUM TURIM 12CM VERMELHA;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FERVEDOR;;MODELO;9508;FERVEDOR TRAMONTINA ALUM TURIM 14CM CINZA;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FERVEDOR;;MODELO;9510;FERVEDOR TRAMONTINA ALUM TURIM 14CM VERMELHA;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FERVEDOR;;NUJUD;37377;FERVEDOR VERMELHO MAXIFLON 12CM;A;0
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FERVEDOR;;NUJUD;38515;FERVEDOR VERMELHO MAXIFLON 14CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FORMA DESC AIR FRYER;;NUJUD;18651;FOR P/AIRFRYER QUAD 20PC/20CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FORMA DESC AIR FRYER;;NUJUD;18652;FOR P/AIRFRYER QUAD 20PC/24CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FORMA DESC AIR FRYER;;NUJUD;18653;FOR P/AIRFRYER RED 24CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FORMA DESC AIR FRYER;;NUJUD;18654;FOR P/AIRFRYER RED 50PC/20CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FORMA DESC AIR FRYER;;NUJUD;33399;FORM DESCART QUAD P AIR FRYER C50PC 16X4CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FORMA DESC AIR FRYER;;NUJUD;33400;FORM DESCART QUAD P AIR FRYER C50PC 20X4;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FORMA DESC AIR FRYER;;NUJUD;33421;FORM DESCART RED P AIR FRYER C50PCS 20X4CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FORMA DESC AIR FRYER;;NUJUD;38093;FORMA DESC AIR FRYER 50PCS 20X4 5CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FORMA DESC AIR FRYER;;NUJUD;33945;FORMA DESCART AIRFRYER 16CM 50PCS;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FORMA DESC AIR FRYER;;NUJUD;33944;FORMA DESCART AIRFRYER 20CM 50PCS;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FORMA DESC AIR FRYER;;NUJUD;21647;PAPEL DESC P AIR FRYER 20PC 4 5CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FORMA DESC AIR FRYER;;NUJUD;21648;PAPEL DESCART P/AIR FRYER 50PC 20;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FORMA DESC AIR FRYER;;NUJUD;21707;PAPEL MANT ROYALPACK 30X4M;A;30
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FORMA DESC AIR FRYER;;NUJUD;38471;TAPETE SILICONE ANTIAD AIR FRYER 18;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FORMA GELO;;NUJUD;18644;FOR GELO SANREMO PALITOS 347;I;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FORMA GELO;;NUJUD;18645;FOR GELO SIL MOR 15 CUBOS;A;32
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FORMA GELO;;NUJUD;18646;FOR GELO SIL MOR 6 CUBOS;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FORMA GELO;;NUJUD;36905;FORMA ERCAPLAST GELO AVULSA;A;0
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FORMA GELO;;NUJUD;34037;FORMA GELO 18 CUBOS 28X13CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FORMA GELO;;NUJUD;6089;FORMA GELO SANREMO 348;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FORMA GELO;;NUJUD;6090;FORMA GELO SANREMO FLEXIVEL 1260;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FORMA GELO;;NUJUD;35271;FORMA PICOLE R328;I;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FORMA GELO;;MODELO;9514;FORMA PLASUTIL GELO P GARRAFA;A;31
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FORMA GELO;;NUJUD;9524;FORMA SANREMO GELO SILICONE;I;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FORMAS ALUMINIO;;MODELO;29745;CJ 3PC FORMA METAL FUNDO REMOVIVEL;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FORMAS ALUMINIO;;NUJUD;18636;FOR ANTIADER C FURO CENTRAL 24X8CM;A;35
NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS;FORMAS ALUMINIO;;NUJUD;18643;FOR FUZIPAR PAO N2 REF 096;A;35
