LOJA;DEPARTAMENTO;CODIGO_PRODUTO;DESCRICAO_PRODUTO;STATUS_COMPRA;CUSTO_BRUTO;CUSTO_LIQUIDO;CODIGO_TRANSICAO
15;PERFUMARIA_E_LIMPEZA;7746;SAB LIQ FLOR DE YPE 250ML ROS BRANC AVELA;I;0;0;1006092
15;PERFUMARIA_E_LIMPEZA;34834;SAB LIQ FLOR YPE 250ML MACA FRAMBOESA;A;7,15;7,15;1006093
15;PERFUMARIA_E_LIMPEZA;23043;SAB LIQ GARNIER GEL FACIAL VIT C 150G;I;0;0;1006644
15;PERFUMARIA_E_LIMPEZA;23044;SAB LIQ HEDERA 1L AGUA MICELAR;A;6,92;6,92;1617493
15;PERFUMARIA_E_LIMPEZA;23045;SAB LIQ HEDERA 1L AVEIA;A;9,98;9,98;1617159
15;PERFUMARIA_E_LIMPEZA;23046;SAB LIQ HEDERA 1L CAPIM LIMAO;A;9,98;9,98;1617497
15;PERFUMARIA_E_LIMPEZA;23047;SAB LIQ HEDERA 1L ERVA DOCE;A;9,98;9,98;1617126
15;PERFUMARIA_E_LIMPEZA;23048;SAB LIQ HEDERA 1L FRU VERM;I;0;0;1617492
15;PERFUMARIA_E_LIMPEZA;23049;SAB LIQ HEDERA 1L HERAPROTEC;A;11,98;11,98;1617495
15;PERFUMARIA_E_LIMPEZA;23050;SAB LIQ HEDERA 1L YLANG YLANG;I;0;0;1617496
15;PERFUMARIA_E_LIMPEZA;23052;SAB LIQ HEDERA 370ML FTA VRM;A;3,69;3,69;1617148
15;PERFUMARIA_E_LIMPEZA;34755;SAB LIQ HEDERA RF 200ML FTA VRM;I;2,6;2,6;1024630
15;PERFUMARIA_E_LIMPEZA;23054;SAB LIQ HEDERA RF 370ML ARGAN;A;3,69;3,69;1617494
15;PERFUMARIA_E_LIMPEZA;23055;SAB LIQ HEDERA RF 370ML AVEIA;A;3,69;3,69;1617149
15;PERFUMARIA_E_LIMPEZA;23056;SAB LIQ HEDERA RF 370ML ERVA DOCE;A;3,69;3,69;1617125
15;PERFUMARIA_E_LIMPEZA;7747;SAB LIQ HUGGIES 200ML EXTRA SUAVE;I;0;0;1614082
15;PERFUMARIA_E_LIMPEZA;23057;SAB LIQ INF POM POM 200ML;I;0;0;1617085
15;PERFUMARIA_E_LIMPEZA;23058;SAB LIQ INTIMO COTTONBABY 200ML;A;7,4;8,67;1615190
15;PERFUMARIA_E_LIMPEZA;7748;SAB LIQ INTIMUS 200ML INTIMO FRESH;I;0;0;1617904
15;PERFUMARIA_E_LIMPEZA;34563;SAB LIQ JOAO E MARIA 200ML GLICERINA;I;0;0;1024514
15;PERFUMARIA_E_LIMPEZA;23059;SAB LIQ JOHNSON HIDRAT INTENSA 400ML;I;0;0;1617164
15;PERFUMARIA_E_LIMPEZA;33226;SAB LIQ JOHNSON S 200ML BABY;I;0;0;
15;PERFUMARIA_E_LIMPEZA;33227;SAB LIQ JOHNSON S 200ML CAMOMILA;A;0;0;1023118
15;PERFUMARIA_E_LIMPEZA;7750;SAB LIQ JOHNSON S 200ML GLICERINA;I;0;0;0106276
15;PERFUMARIA_E_LIMPEZA;7749;SAB LIQ JOHNSON S 200ML HORA DO SONO;I;0;0;1613708
15;PERFUMARIA_E_LIMPEZA;10157;SAB LIQ JOHNSONS BABY REF 180ML CABECA PES;I;0;0;1617163
15;PERFUMARIA_E_LIMPEZA;10158;SAB LIQ JOHNSONS BABY REF 180ML HORA DO SONO;I;0;0;1617086
15;PERFUMARIA_E_LIMPEZA;7751;SAB LIQ LUX 200ML REFIL BUQUE JASMIM;A;6,26;5,82;1615771
15;PERFUMARIA_E_LIMPEZA;7752;SAB LIQ LUX 200ML REFIL FLOR VERBENA;I;0;0;1615772
15;PERFUMARIA_E_LIMPEZA;7753;SAB LIQ LUX 200ML REFIL ORQUIDEA NEGRA;A;6,36;5,77;1615774
15;PERFUMARIA_E_LIMPEZA;7754;SAB LIQ LUX 200ML REFIL ROSAS FRANCESAS;A;6,27;5,82;1615775
15;PERFUMARIA_E_LIMPEZA;7755;SAB LIQ LUX 240ML MAOS GLICER REFIL BROMELIA;I;0;0;1015069
15;PERFUMARIA_E_LIMPEZA;35648;SAB LIQ LUX 250ML ORQUIDEA NEGRA;A;8,58;7,79;1615858
15;PERFUMARIA_E_LIMPEZA;23060;SAB LIQ LUX 250ML PROVE-ME;I;0;0;9957015
15;PERFUMARIA_E_LIMPEZA;7756;SAB LIQ LUX 250ML ROSAS FRANCESAS;I;7,35;7,35;1615833
15;PERFUMARIA_E_LIMPEZA;7757;SAB LIQ LUX 300ML ESSENCIAS CAJUEIRO;I;0;0;1617680
15;PERFUMARIA_E_LIMPEZA;7758;SAB LIQ LUX 300ML ESSENCIAS DAMA DA NOITE;I;0;0;1007199
15;PERFUMARIA_E_LIMPEZA;7759;SAB LIQ LUX 300ML GLICERINA BROMELIA;I;0;0;1015076
15;PERFUMARIA_E_LIMPEZA;7760;SAB LIQ LUX 300ML MAOS CAJUEIRO;I;0;0;1617681
15;PERFUMARIA_E_LIMPEZA;7761;SAB LIQ LUX 300ML MAOS GLICERINA;I;0;0;1015075
15;PERFUMARIA_E_LIMPEZA;7762;SAB LIQ LUX 500ML MAOS REFIL FLOR CEREJEIRA;I;0;0;1016101
15;PERFUMARIA_E_LIMPEZA;36075;SAB LIQ LUX BOTANICALS 250ML LAVANDA;I;4,84;4,84;1615840
15;PERFUMARIA_E_LIMPEZA;33648;SAB LIQ MADE IN BRAZIL 1L AMEIXA;A;6,91;6,78;1023575
15;PERFUMARIA_E_LIMPEZA;33649;SAB LIQ MADE IN BRAZIL 1L CEREJA;A;6,83;6,59;1023576
15;PERFUMARIA_E_LIMPEZA;36199;SAB LIQ MADE IN BRAZIL 1L CHA BCO;A;6,77;6,44;1025149
15;PERFUMARIA_E_LIMPEZA;33647;SAB LIQ MADE IN BRAZIL 1L ERVA DOCE;A;6,81;6,55;1023573
15;PERFUMARIA_E_LIMPEZA;36196;SAB LIQ MADE IN BRAZIL 1L MORANGO;I;6,99;6,99;1025148
15;PERFUMARIA_E_LIMPEZA;33650;SAB LIQ MADE IN BRAZIL 1L PESSEGO;A;6,82;6,56;1023577
15;PERFUMARIA_E_LIMPEZA;7763;SAB LIQ MONANGE 240ML EXTRATO OLIVA;I;0;0;1617471
15;PERFUMARIA_E_LIMPEZA;7764;SAB LIQ MONANGE 240ML FLOR DE LAVANDA;I;0;0;1617469
15;PERFUMARIA_E_LIMPEZA;7765;SAB LIQ MONANGE 240ML FRUTAS VERMELHA;I;0;0;1617470
15;PERFUMARIA_E_LIMPEZA;23061;SAB LIQ NEE 1L COCO;I;0;0;1003735
15;PERFUMARIA_E_LIMPEZA;23062;SAB LIQ NEE 1L ERVA DOCE;I;0;0;1003736
15;PERFUMARIA_E_LIMPEZA;23063;SAB LIQ NEE 1L MOR;I;0;0;1003733
15;PERFUMARIA_E_LIMPEZA;23064;SAB LIQ NEE 1L PEROLADO BAUNILHA C/COCO;I;0;0;1006484
15;PERFUMARIA_E_LIMPEZA;23065;SAB LIQ NEE 1L PEROLADO CAFE C/PIMENTA;I;0;0;1006482
15;PERFUMARIA_E_LIMPEZA;32187;SAB LIQ NEE 1L PEROLADO CAN;I;0;0;1006481
15;PERFUMARIA_E_LIMPEZA;23066;SAB LIQ NEE 1L PEROLADO ERVA DOCE;I;0;0;1006485
15;PERFUMARIA_E_LIMPEZA;23067;SAB LIQ NEE 1L PEROLADO LIM;I;0;0;1006480
15;PERFUMARIA_E_LIMPEZA;32188;SAB LIQ NEE 1L PEROLADO MOR;I;0;0;1006486
15;PERFUMARIA_E_LIMPEZA;7766;SAB LIQ NIVEA 200ML ERVA DOCE REFIL;A;0;0;1014860
15;PERFUMARIA_E_LIMPEZA;23068;SAB LIQ NUTRILINE 500ML NEUTRO OLEO COCO;I;0;0;1617440
15;PERFUMARIA_E_LIMPEZA;32189;SAB LIQ PALM RF 900ML JASMIM;A;17,91;16,25;1617687
15;PERFUMARIA_E_LIMPEZA;7767;SAB LIQ PALMOLIV250ML NAT SEC UC RF;I;0;0;1615810
15;PERFUMARIA_E_LIMPEZA;7768;SAB LIQ PALMOLIVE 120ML REFIL JASMIN;I;0;0;1616044
15;PERFUMARIA_E_LIMPEZA;23069;SAB LIQ PALMOLIVE 200ML NAT SECR CASTANH;I;0;0;1615809
15;PERFUMARIA_E_LIMPEZA;23070;SAB LIQ PALMOLIVE 250ML HIDRATACAO SAUD;I;0;0;1616939
15;PERFUMARIA_E_LIMPEZA;10161;SAB LIQ PALMOLIVE 250ML NUTRI MILK;I;0;0;0048836
15;PERFUMARIA_E_LIMPEZA;23071;SAB LIQ PALMOLIVE 250ML PITAYA;I;0;0;1616940
15;PERFUMARIA_E_LIMPEZA;23073;SAB LIQ PALMOLIVE KIDS MINIONS 240ML;I;0;0;1616364
15;PERFUMARIA_E_LIMPEZA;23072;SAB LIQ PALMOLIVE KIDS RF 200ML MINIONS;I;0;0;1616365
15;PERFUMARIA_E_LIMPEZA;10159;SAB LIQ PALMOLIVE RF 200ML CAMELIA AMEND;A;5,71;5,18;1614748
15;PERFUMARIA_E_LIMPEZA;10160;SAB LIQ PALMOLIVE RF 200ML JASMIM CACAU;A;5,71;5,18;1615268
15;PERFUMARIA_E_LIMPEZA;37823;SAB LIQ PALMOLIVE RF 900ML MILK;I;17,91;16,25;
15;PERFUMARIA_E_LIMPEZA;37822;SAB LIQ PALMOLIVE RF 900ML OLEO NUTRITIVO;I;17,91;16,25;
15;PERFUMARIA_E_LIMPEZA;7769;SAB LIQ PAMPERS 200ML GLICERINA;A;6,49;6,01;1015929
15;PERFUMARIA_E_LIMPEZA;34848;SAB LIQ PAMPERS 400ML GLICERINA;I;0;0;1015928
15;PERFUMARIA_E_LIMPEZA;10164;SAB LIQ PAMPERS REF 350ML GLICERINA;A;8,99;8,16;1015927
15;PERFUMARIA_E_LIMPEZA;23074;SAB LIQ PROTEX 200ML PRO-HIDRATA;I;0;0;1617139
15;PERFUMARIA_E_LIMPEZA;23075;SAB LIQ PROTEX 230ML PRO HID;I;0;0;1002547
15;PERFUMARIA_E_LIMPEZA;7774;SAB LIQ PROTEX 250ML DUPLA ACAO;I;0;0;1617333
15;PERFUMARIA_E_LIMPEZA;10168;SAB LIQ PROTEX 250ML ERVA DOCE;I;0;0;0020381
15;PERFUMARIA_E_LIMPEZA;7775;SAB LIQ PROTEX 250ML LIMPEZA PROFUND;I;0;0;1613456
15;PERFUMARIA_E_LIMPEZA;7776;SAB LIQ PROTEX 250ML PRO HIDRAT OLIV;I;0;0;1615267
15;PERFUMARIA_E_LIMPEZA;33455;SAB LIQ PROTEX 250ML RETINOL;A;0;0;1023437
15;PERFUMARIA_E_LIMPEZA;33456;SAB LIQ PROTEX 250ML SERUM;I;0;0;1023436
15;PERFUMARIA_E_LIMPEZA;10169;SAB LIQ PROTEX 250ML VITAMINA E;I;0;0;0166980
15;PERFUMARIA_E_LIMPEZA;33454;SAB LIQ PROTEX 650ML VITAMINA E;A;0;0;1023438
15;PERFUMARIA_E_LIMPEZA;32193;SAB LIQ PROTEX 900ML DUO PROTECT;I;0;0;1617332
15;PERFUMARIA_E_LIMPEZA;32194;SAB LIQ PROTEX 900ML VITAMINA;I;0;0;1617331
15;PERFUMARIA_E_LIMPEZA;32192;SAB LIQ PROTEX BABY 400ML LAVANDA;I;25;25;1018520
15;PERFUMARIA_E_LIMPEZA;10153;SAB LIQ PROTEX INT 200ML DELICATE CARE;I;0;0;1614015
15;PERFUMARIA_E_LIMPEZA;10154;SAB LIQ PROTEX INT 200ML EQUILIBRIO;I;0;0;1614061
15;PERFUMARIA_E_LIMPEZA;10165;SAB LIQ PROTEX RF 120ML AMENDOAS;I;0;0;1616568
15;PERFUMARIA_E_LIMPEZA;10166;SAB LIQ PROTEX RF 120ML BALANCE;I;0;0;1614074
15;PERFUMARIA_E_LIMPEZA;10167;SAB LIQ PROTEX RF 120ML COMPLETE12;I;0;0;1614091
15;PERFUMARIA_E_LIMPEZA;23079;SAB LIQ PROTEX RF 200ML ERVA DOCE;I;0;0;1614090
15;PERFUMARIA_E_LIMPEZA;23080;SAB LIQ PROTEX RF 200ML VIT E;I;0;0;1614115
15;PERFUMARIA_E_LIMPEZA;23081;SAB LIQ PROTEX RF 500ML LEITE AVEIA;I;0;0;1615530
15;PERFUMARIA_E_LIMPEZA;23083;SAB LIQ REFIL AMAZONIA 500ML ALG;I;0;0;1003401
15;PERFUMARIA_E_LIMPEZA;23084;SAB LIQ REFIL AMAZONIA 500ML AMEIXA NEGR;I;0;0;1003402
15;PERFUMARIA_E_LIMPEZA;23085;SAB LIQ REFIL AMAZONIA 500ML ERVA DOCE;I;0;0;1003404
15;PERFUMARIA_E_LIMPEZA;23086;SAB LIQ REFIL AMAZONIA 500ML LAVANDA;I;0;0;1003405
15;PERFUMARIA_E_LIMPEZA;23087;SAB LIQ REFIL AMAZONIA 500ML MOR;I;0;0;1003407
15;PERFUMARIA_E_LIMPEZA;7777;SAB LIQ REXONA 200ML ANTIB REFIL LIMPEZA PROF;I;0;0;1004221
15;PERFUMARIA_E_LIMPEZA;7778;SAB LIQ REXONA 250ML ANTIB LIMP PROF;I;0;0;1004263
15;PERFUMARIA_E_LIMPEZA;7779;SAB LIQ REXONA 500ML ANTIBAC RF LIMPEZA PROFUND;I;0;0;1006562
15;PERFUMARIA_E_LIMPEZA;23088;SAB LIQ S PARIS 500ML FRU VERM;I;0;0;1616900
15;PERFUMARIA_E_LIMPEZA;23089;SAB LIQ S PARIS 500ML PETALAS ROSAS;I;0;0;1616899
15;PERFUMARIA_E_LIMPEZA;32195;SAB LIQ S.DEL 250ML JASM PALM;I;0;0;1615269
15;PERFUMARIA_E_LIMPEZA;23090;SAB LIQ SENSUS LUXO 220ML ERVA DOCE;A;4,76;5,49;1614935
15;PERFUMARIA_E_LIMPEZA;23091;SAB LIQ SENSUS LUXO 220ML HIDRATE;A;4,88;5,55;1616517
15;PERFUMARIA_E_LIMPEZA;23092;SAB LIQ SENSUS LUXO 220ML SEDUCAO;A;4,78;5,54;1614934
15;PERFUMARIA_E_LIMPEZA;10170;SAB LIQ SENSUS LUXO RF 220ML ERVA DOCE;A;2,95;3,43;1614937
15;PERFUMARIA_E_LIMPEZA;10171;SAB LIQ SENSUS LUXO RF 220ML HIDRATE;A;2,92;3,43;1617319
15;PERFUMARIA_E_LIMPEZA;10172;SAB LIQ SENSUS LUXO RF 220ML SEDUCAO;A;2,9;3,37;1614936
15;PERFUMARIA_E_LIMPEZA;23093;SAB LIQ T.MONICA 200ML CAMOMILA;I;0;0;0078085
15;PERFUMARIA_E_LIMPEZA;23094;SAB LIQ THAPSYA 1L CAMOMILA PESSEGO;I;0;0;1616355
15;PERFUMARIA_E_LIMPEZA;32196;SAB LIQ THAPSYA 1L COLAGENO ELASTINA;I;0;0;1616356
15;PERFUMARIA_E_LIMPEZA;23095;SAB LIQ THAPSYA 1L ERVA DOCE CALENDULA;I;0;0;1616357
15;PERFUMARIA_E_LIMPEZA;23096;SAB LIQ THAPSYA 1L MOR AMORA;I;0;0;1616358
15;PERFUMARIA_E_LIMPEZA;23097;SAB LIQ THAPSYA 500ML CAMOMILA PESSEGO;I;0;0;1616351
15;PERFUMARIA_E_LIMPEZA;23098;SAB LIQ THAPSYA 500ML COLAGENO ELASTINA;I;0;0;1616352
15;PERFUMARIA_E_LIMPEZA;23099;SAB LIQ THAPSYA 500ML ERVA DOCE CALENDUL;I;0;0;1616353
15;PERFUMARIA_E_LIMPEZA;23100;SAB LIQ THAPSYA 500ML MOR AMORA;I;0;0;1616354
15;PERFUMARIA_E_LIMPEZA;37826;SAB LIQUIDO PALMOLIVE 250ML MELANCIA;I;7,02;6,37;
15;PERFUMARIA_E_LIMPEZA;34979;SAB MARAN SUAVE 80G AMENDOAS;A;,72;,72;1024769
15;PERFUMARIA_E_LIMPEZA;34976;SAB MARAN SUAVE 80G ERVA DOCE;A;,72;,72;1024764
15;PERFUMARIA_E_LIMPEZA;34977;SAB MARAN SUAVE 80G PESSEGO;A;,72;,72;1024766
15;PERFUMARIA_E_LIMPEZA;34978;SAB MARAN SUAVE 80G ROSAS;A;,72;,72;1024767
15;PERFUMARIA_E_LIMPEZA;23101;SAB MARAN SUAVE 85G AMENDOAS;I;0;0;1018775
15;PERFUMARIA_E_LIMPEZA;32197;SAB MARAN SUAVE 85G C/12 AMENDOAS;I;0;0;1019113
15;PERFUMARIA_E_LIMPEZA;32198;SAB MARAN SUAVE 85G C/12 E.DOCE;I;0;0;1019114
15;PERFUMARIA_E_LIMPEZA;32199;SAB MARAN SUAVE 85G C/12 PESSEGO;I;0;0;1019115
15;PERFUMARIA_E_LIMPEZA;32200;SAB MARAN SUAVE 85G C/12 ROSA;I;0;0;1019116
15;PERFUMARIA_E_LIMPEZA;23102;SAB MARAN SUAVE 85G ERVA DOCE;I;0;0;1018772
15;PERFUMARIA_E_LIMPEZA;23103;SAB MARAN SUAVE 85G ROSA;I;,77;,77;1018774
15;PERFUMARIA_E_LIMPEZA;23104;SAB MARAN SUAVE 85PESSEGO;I;0;0;1018781
15;PERFUMARIA_E_LIMPEZA;32201;SAB MEMPHIS 150G C/12 CRAVO;I;0;0;0031259
15;PERFUMARIA_E_LIMPEZA;32202;SAB MEMPHIS 4 EST 12X90G INV;I;0;0;0031262
15;PERFUMARIA_E_LIMPEZA;32203;SAB MEMPHIS 4 EST 12X90G OUT;I;0;0;0031260
15;PERFUMARIA_E_LIMPEZA;32204;SAB MEMPHIS 4 EST 12X90G PRIM;I;0;0;0031261
15;PERFUMARIA_E_LIMPEZA;32205;SAB MEMPHIS 4 EST 90G INV;I;0;0;0026498
15;PERFUMARIA_E_LIMPEZA;32206;SAB MEMPHIS 4 EST 90G VER;I;0;0;0026500
15;PERFUMARIA_E_LIMPEZA;23105;SAB MEMPHIS 90G 4 EST OUT;I;0;0;0026497
15;PERFUMARIA_E_LIMPEZA;23106;SAB MEMPHIS 90G 4 EST PRIM;I;0;0;0026499
15;PERFUMARIA_E_LIMPEZA;23107;SAB NIVEA 90PROTEINAS LEITE;I;0;0;1613692
15;PERFUMARIA_E_LIMPEZA;32207;SAB PALM NAT 150G IOG/GELEIA REAL;I;0;0;0039437
15;PERFUMARIA_E_LIMPEZA;32208;SAB PALM NAT 150G ROMA;I;0;0;0170680
15;PERFUMARIA_E_LIMPEZA;32209;SAB PALM NAT 90G IOG/GELEIA REAL;I;0;0;0039406
15;PERFUMARIA_E_LIMPEZA;32210;SAB PALM NAT C/6 90G OLEO ARGAN;I;0;0;1613301
15;PERFUMARIA_E_LIMPEZA;32211;SAB PALM NAT C/6 90G TURMALINA;I;0;0;1613749
15;PERFUMARIA_E_LIMPEZA;32212;SAB PALM NUTRI-MIL 90G ESF;I;0;0;0048835
15;PERFUMARIA_E_LIMPEZA;32213;SAB PALM SUAVE 150G C/12 BCO;I;0;0;0030017
15;PERFUMARIA_E_LIMPEZA;32214;SAB PALM SUAVE 150G CENOURA;I;0;0;0052331
15;PERFUMARIA_E_LIMPEZA;32215;SAB PALM SUAVE 150G EXT F.;I;0;0;0040252
15;PERFUMARIA_E_LIMPEZA;32216;SAB PALM SUAVE 150G IOG OLEO AMEND;I;0;0;0044158
15;PERFUMARIA_E_LIMPEZA;32217;SAB PALM SUAVE 150G IOG/F.;I;0;0;0044196
15;PERFUMARIA_E_LIMPEZA;32218;SAB PALM SUAVE 150G M.CUPUACU;I;0;0;0040251
15;PERFUMARIA_E_LIMPEZA;32223;SAB PALM SUAVE 90G C/6 ALOE OLIVA;I;0;0;0166898
15;PERFUMARIA_E_LIMPEZA;32219;SAB PALM SUAVE 90G CENOURA;I;0;0;0052330
15;PERFUMARIA_E_LIMPEZA;32220;SAB PALM SUAVE 90G EXT FRUT;I;0;0;0039027
15;PERFUMARIA_E_LIMPEZA;32221;SAB PALM SUAVE 90G IOG OLEO AMEND;I;0;0;0044172
15;PERFUMARIA_E_LIMPEZA;32222;SAB PALM SUAVE 90G M.CUPUACU;I;0;0;0039026
15;PERFUMARIA_E_LIMPEZA;7782;SAB PALMOLIVE 6X85G LV+PG- CARV ATV;I;0;0;1616934
15;PERFUMARIA_E_LIMPEZA;23111;SAB PALMOLIVE 85G ARGILA EUCALIP;A;1,87;1,87;1022674
15;PERFUMARIA_E_LIMPEZA;23112;SAB PALMOLIVE 85G NUTRI-MILK HIDRAT;I;0;0;1617127
15;PERFUMARIA_E_LIMPEZA;23113;SAB PALMOLIVE 85G SUAVE HIDRATACAO SAUD;I;0;0;0001008
15;PERFUMARIA_E_LIMPEZA;23114;SAB PALMOLIVE 85G TANGERINA ALEC;A;1,87;1,87;1021414
15;PERFUMARIA_E_LIMPEZA;23118;SAB PALMOLIVE NATURALS 85G AMORA;A;1,87;1,87;1613667
15;PERFUMARIA_E_LIMPEZA;23116;SAB PALMOLIVE NATURALS 85G GEL REAL PROT;I;0;0;1614063
15;PERFUMARIA_E_LIMPEZA;23117;SAB PALMOLIVE NATURALS 85G JASMIM;A;1,87;1,87;0170697
15;PERFUMARIA_E_LIMPEZA;7821;SAB PO COMFORT 1 6KG HYDRA SERUM;I;0;0;1702206
15;PERFUMARIA_E_LIMPEZA;10180;SAB POMPOM 80G GLICERINADO;I;2,56;2,56;1616400
15;PERFUMARIA_E_LIMPEZA;10181;SAB POMPOM 80G HIDRATANTE;A;2,26;2,56;1616401
15;PERFUMARIA_E_LIMPEZA;23119;SAB POMPOM 80G LEITE MEL;I;0;0;1616402
15;PERFUMARIA_E_LIMPEZA;34302;SAB PROTEX 85G C3 LIMP PROFUNDA;A;3,19;3,19;1024293
15;PERFUMARIA_E_LIMPEZA;23120;SAB PROTEX 85G CARVAO ATIVADO;A;2,98;2,98;1000553
15;PERFUMARIA_E_LIMPEZA;23121;SAB PROTEX 85G FRESH;A;2,92;2,92;1022675
15;PERFUMARIA_E_LIMPEZA;10183;SAB PROTEX ANTIBACTERIANO 85G PRO HID ARGAN;I;0;0;1615260
15;PERFUMARIA_E_LIMPEZA;10182;SAB PROTEX ANTIBACTERIANO 90G LIMP PROFUNDA;I;0;0;0119689
15;PERFUMARIA_E_LIMPEZA;23122;SAB PROTEX BABY 85G SUAVE PROT DELIC;I;0;0;1617180
15;PERFUMARIA_E_LIMPEZA;36646;SAB PROTEX CARVAO DETOX C 8;A;2,6;2,6;
15;PERFUMARIA_E_LIMPEZA;23123;SAB PROTEX CUID INTIMO 85G DELICATE;I;0;0;1615895
15;PERFUMARIA_E_LIMPEZA;23124;SAB PROTEX CUID INTIMO 85G FRESH EQUI;I;0;0;1615894
15;PERFUMARIA_E_LIMPEZA;23125;SAB PROTEX MEN L6P5 85G ACTIVE SPORT;I;0;0;1003388
15;PERFUMARIA_E_LIMPEZA;32224;SAB PROTEX PRO 3/PC 85G HIDRA ARGAN;I;0;0;1615264
15;PERFUMARIA_E_LIMPEZA;23126;SAB PROTEX PRO 80G HIDRA OLIVE;I;0;0;1615261
15;PERFUMARIA_E_LIMPEZA;23127;SAB PROTEX PRO 80G REG;I;0;0;1002548
15;PERFUMARIA_E_LIMPEZA;23128;SAB PROTEX PRO 85G HIDRA;I;0;0;1002596
15;PERFUMARIA_E_LIMPEZA;23129;SAB PROTEX PRO 85G HIDRA AMENDOA;I;0;0;1615259
15;PERFUMARIA_E_LIMPEZA;10184;SAB REXONA ANTIBACTERIAL 84G FRESH;I;0;0;1617011
15;PERFUMARIA_E_LIMPEZA;10185;SAB REXONA ANTIBACTERIAL 84G FRUTAS VERMELHA;I;0;0;1020735
15;PERFUMARIA_E_LIMPEZA;10186;SAB SENADOR 130G SUN STONE;A;4,92;4,92;1014439
15;PERFUMARIA_E_LIMPEZA;10187;SAB SENADOR 130G VITAL STONE;A;4,59;5,22;1014440
15;PERFUMARIA_E_LIMPEZA;35654;SAB SENADOR CLASSIC C3 130G;A;12,37;14,06;1014744
15;PERFUMARIA_E_LIMPEZA;10188;SAB SENADOR GLICERINADO 130G RED;A;4,59;5,22;1014438
15;PERFUMARIA_E_LIMPEZA;10193;SAB SENSUS BEAUTY ESSENCE 80G AMANHECER PERS;A;1,41;1,6;1017181
15;PERFUMARIA_E_LIMPEZA;10194;SAB SENSUS BEAUTY ESSENCE 80G BOSQUES OCIDENT;A;1,41;1,6;1017182
15;PERFUMARIA_E_LIMPEZA;10195;SAB SENSUS BEAUTY ESSENCE 80G FLORESCER ASIAT;A;1,41;1,6;1017178
15;PERFUMARIA_E_LIMPEZA;10196;SAB SENSUS BEAUTY ESSENCE 80G FOR MEN;A;1,4;1,58;1017179
15;PERFUMARIA_E_LIMPEZA;10197;SAB SENSUS BEAUTY ESSENCE 80G JARDINS TURQUIA;A;1,41;1,6;1017183
15;PERFUMARIA_E_LIMPEZA;10198;SAB SENSUS BEAUTY ESSENCE 80G LIMA LIM ORIENT;A;1,41;1,6;1017180
15;PERFUMARIA_E_LIMPEZA;10189;SAB SENSUS SUAVE 150G CHA VERDE;I;0;0;0055895
15;PERFUMARIA_E_LIMPEZA;10190;SAB SENSUS SUAVE 150G CHAMPANHE;I;0;0;0055894
15;PERFUMARIA_E_LIMPEZA;10191;SAB SENSUS SUAVE 150G FRUT VERM;I;0;0;0055893
15;PERFUMARIA_E_LIMPEZA;10192;SAB SENSUS SUAVE 150G PROT LEITE;I;0;0;0055896
15;PERFUMARIA_E_LIMPEZA;10199;SAB SOFT LIGHT 90G AZUL;I;0;0;0089826
15;PERFUMARIA_E_LIMPEZA;10200;SAB SOFT LIGHT 90G ROSA;I;0;0;0089827
15;PERFUMARIA_E_LIMPEZA;23130;SABAO ABRASIVO CHAUFFEUR 200G;I;0;0;0025600
15;PERFUMARIA_E_LIMPEZA;23131;SABAO ASSIM TIRA MANCHA ROUPA 80G BC;A;2,8;2,24;1020812
15;PERFUMARIA_E_LIMPEZA;23132;SABAO ASSIM TIRA MANCHA ROUPA 80G RS;A;2,8;2,24;1020813
15;PERFUMARIA_E_LIMPEZA;23133;SABAO AZUL CELESTE 200G;I;0;0;9964686
15;PERFUMARIA_E_LIMPEZA;7783;SABAO BARRA GIRANDO SOL 1KG AZUL;I;0;0;0109512
15;PERFUMARIA_E_LIMPEZA;10203;SABAO BARRA GIRANDO SOL GILCER 200G;A;2,34;1,87;9000038
15;PERFUMARIA_E_LIMPEZA;10202;SABAO BARRA GIRANDO SOL GLIC 5X200G;A;11,48;9,17;0109529
15;PERFUMARIA_E_LIMPEZA;10201;SABAO BARRA GIRANDO SOL TR MANC100G;A;2,01;1,61;1702898
15;PERFUMARIA_E_LIMPEZA;7784;SABAO BARRA YPE 180G COCO TOQUE AV;A;3,01;3,01;0113937
15;PERFUMARIA_E_LIMPEZA;7786;SABAO BARRA YPE 180G GLIC ALOE VERA;A;2,63;2,63;1702917
15;PERFUMARIA_E_LIMPEZA;7787;SABAO BARRA YPE 180G GLIC FLORES E FRUTAS;I;0;0;1702921
15;PERFUMARIA_E_LIMPEZA;7788;SABAO BARRA YPE 180G GLIC FRESH;A;2,63;2,1;1702920
15;PERFUMARIA_E_LIMPEZA;7785;SABAO BARRA YPE 180G GLICERINA;A;2,51;2,51;1702918
15;PERFUMARIA_E_LIMPEZA;7789;SABAO BARRA YPE 180G M ATI PERF AZ;A;2,63;2,63;1702916
15;PERFUMARIA_E_LIMPEZA;7790;SABAO BARRA YPE 180G NATURAL;A;3,16;3,16;1002439
15;PERFUMARIA_E_LIMPEZA;7792;SABAO BARRA YPE 1KG GLIC ALOE VERA;I;0;0;0065054
15;PERFUMARIA_E_LIMPEZA;7793;SABAO BARRA YPE 1KG GLIC FRESH PERF;I;0;0;0098678
15;PERFUMARIA_E_LIMPEZA;7791;SABAO BARRA YPE 1KG GLICERINA;I;0;0;0098676
