DEPARTAMENTO;COMPRADOR;CODIGO_EMPRESA;CODIGO_PRODUTO;DESCRICAO_PRODUTO;STATUS_COMPRA;EMBL_COMPRA;EMBL_TRANSFERENCIA;QUANTIDADE_DISPONIVEL;QTD_PEND_PEDCOMPRA;QTD_VENDIDA;QUANTIDADE_ESTOQUE_MINIMO;QUANTIDADE_ESTOQUE_MAXIMO;DATA_CADASTRO_PRODUTO
PERECIVEIS;SANDRO MARTINS VIANNA;5;11522;MORTAD PERDIGAO BOLOGNELLA KG FAT;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;11516;MORTAD PERDIGAO MMP KG;Ativo;1;1;14,112;10;191,24;84;112;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;11524;MORTAD PERDIGAO MMP KG CORT;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;11525;MORTAD PERDIGAO MMP KG EMB;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;11526;MORTAD PERDIGAO MMP KG FAT;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;11531;MORTAD SADIA DEF KG EMB;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;11532;MORTAD SADIA DEF KG FAT;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;31660;MORTAD SADIA MSD KG EMB;Ativo;1;1;0;0;0;0;0;22/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;31661;MORTAD SADIA MSD KG FAT;Ativo;1;1;0;0;0;0;0;22/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;11534;MORTAD TCHE C GORD KG CORT;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;11535;MORTAD TCHE C GORD KG EMB;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;34473;MORTAD TCHE C GORD KG FAT;Ativo;1;1;0;0;0;0;0;25/10/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;11536;MORTAD TCHE C GORD KG INT;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;11538;MORTAD TCHE S GORD KG CORT;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;11537;MORTAD TCHE S GORD KG EMB;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;34474;MORTAD TCHE S GORD KG FAT;Ativo;1;1;0;0;0;0;0;25/10/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;34472;MORTADELA MAIS FGO 2 5KG;Ativo;1;1;79;0;54;15;30;25/10/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7197;MORTADELA SADIA 1KG C GORD MFGY;Ativo;6;1;0;12;20;0;0;26/04/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11541;MUSCULO RESERVA BOV KG MOIDO;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11542;MUSCULO RESERVA BOV KG MOLE ESP;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11543;MUSCULO RESERVA BOV KG MOLE FAT;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11544;MUSCULO RESERVA BOV KG PECA PAI;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11545;MUSCULO RESERVA BOV KG PEDACO;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;31670;MUSCULO RESERVA BOV KG PICADO;Ativo;1;1;0;0;0;0;0;22/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;12008;MUSCULO RESERVA BOV KG STEAK TORTUGUIT;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;31671;MUSCULO RESERVA BOV KG TORTUGUITA;Ativo;1;1;0;0;0;0;0;22/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;37367;NATA AURORA PT 280G;Ativo;12;12;0;0;0;8;20;06/03/2026
PERECIVEIS;SANDRO MARTINS VIANNA;5;11556;NATA KG;Ativo;1;1;37,027;45;340,94;16;28;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;35556;NATA PT BIOLAT 270 G;Ativo;24;24;122;24;48;16;40;15/01/2026
PERECIVEIS;SANDRO MARTINS VIANNA;5;7209;NATA SANTA CLARA 200G ZERO LACTOSE;Ativo;1;1;20;12;13;8;20;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7210;NATA SANTA CLARA 300G;Ativo;1;1;59;24;135;6;18;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7211;NATA TIROL 300G;Ativo;1;1;36;48;58;6;10;26/04/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11559;NECTARINA KG;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11563;NESPERA BDJ;Ativo;4;4;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;21271;NHOQUE BATATA DELLA NONNA 400G;Ativo;1;1;15;0;0;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7214;NHOQUE BATATA ITALIANY 500G;Ativo;1;1;26;10;72;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7215;NHOQUE ROMENA 500G;Ativo;1;1;-8;28;36;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;11565;NOZES LA RIOJA S CASCA KG;Ativo;1;1;5,636;0;,39;5;10;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11570;OSSO BOV DIANTEIRO;Ativo;1;1;-15,5;0;494,1;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11567;OSSO BOV KG;Ativo;1;1;-214,284;0;1892,46;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;11572;OSSO SUINO CONG KG;Ativo;1;1;182,005;270;1741,57;240;320;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11573;OURICO SPECIATTA;Ativo;1;1;30,371;0;11,15;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11576;OVO CODORNA BAMPI 30UN;Ativo;20;20;9;0;55;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11583;OVOS BRANCO 30UN;Ativo;12;12;1162;35760;8496;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11584;OVOS BRANCO 6UN;Ativo;60;60;97;14160;1210;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11581;OVOS BRANCO PETRY 12UN;Ativo;30;30;0;15090;1440;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11590;OVOS VERMELHO 12UN;Ativo;30;30;0;5400;444;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11591;OVOS VERMELHO 30UN;Ativo;12;12;10;144;89;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11592;OVOS VERMELHO 6UN;Ativo;60;60;-1;7140;494;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;34707;PALETA E MUSCULO C OSSO BOV RESF KG;Ativo;1;1;787,016;732,005;3529,32;0;0;14/11/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;10831;PALETA E MUSCULO C OSSO BOV RESF KG CAN RES MOIDO;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;10829;PALETA E MUSCULO C OSSO BOV RESF KG CAN RESERVA;Ativo;1;1;0;0;203,08;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;10830;PALETA E MUSCULO C OSSO BOV RESF KG CAN RESERVA BD;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11599;PALETA E MUSCULO C OSSO BOV RESF KG PALETA C OSSO;Ativo;1;1;0;0;1413,23;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11600;PALETA E MUSCULO C OSSO BOV RESF KG PALETA CENTRO;Ativo;1;1;0;0;256,41;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11598;PALETA E MUSCULO C OSSO BOV RESF KG PALETA RES BDJ;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11596;PALETA FRIBOI BOV PORC VACUO KG;Ativo;1;1;19,408;0;50,53;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11595;PALETA FRIBOI BOV PORC VACUO KG BDJ;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;10574;PALETA RESERVA BOV S OSSO KG ASSADO INGLES;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;10715;PALETA RESERVA BOV S OSSO KG BIFE BORBOLETA;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;10723;PALETA RESERVA BOV S OSSO KG BIFE MILANESA;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11602;PALETA RESERVA BOV S OSSO KG CUBOS;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11604;PALETA RESERVA BOV S OSSO KG MOIDO;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11607;PALETA RESERVA BOV S OSSO KG PAI;Ativo;1;1;0;0;121,96;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11606;PALETA RESERVA BOV S OSSO KG PALETA RESERVA;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11605;PALETA RESERVA BOV S OSSO KG PEDACO;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11717;PALETA RESERVA BOV S OSSO KG PEIXINHO ESP;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11718;PALETA RESERVA BOV S OSSO KG PEIXINHO SANFON;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11719;PALETA RESERVA BOV S OSSO KG PEIXINHO TRAD;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11610;PALMIER SPECIATTA;Ativo;1;1;32,704;0;7,23;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;31776;PANCETA SUINO PAMPLONA TEMP KG;Ativo;1;1;0;0;0;0;0;22/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;21604;PAO ALHO EXCELSIOR TRAD 350G;Ativo;1;1;62;0;200;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7291;PAO ALHO ITALIANY 350G TRAD;Ativo;1;1;22;20;237;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7293;PAO ALHO ROMENA 400G;Ativo;1;1;-59;42;32;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7294;PAO ALHO ROMENA 400G PICANTE;Ativo;1;1;13;0;0;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7296;PAO ALHO SANTA MASSA 400G TRAD;Ativo;1;10;12;0;98;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;9963;PAO ALHO SANTA MASSA PICANTE 400G;Ativo;1;1;32;0;68;0;0;26/04/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11612;PAO BAGUETE MARQUESPAN G KG;Ativo;1;1;,256;0;20,78;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11613;PAO BAGUETE MINI MARQUESPAN KG;Ativo;1;1;-,142;0;30,6;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7331;PAO CASEIRO 500G PAO TCHE PAO 50;Ativo;1;1;13;2;32;0;0;26/04/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11616;PAO CASEIRO MARQUESPAN;Ativo;1;1;32,193;0;80,29;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11624;PAO DOCE HOT DOG MARQUESPAN KG;Ativo;1;1;23,782;0;33,48;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11627;PAO DOCE MINI COCO MARQUESPAN KG;Ativo;1;1;56,947;0;8,09;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11626;PAO DOCE MINI CREME BAUN MARQU KG;Ativo;1;1;27,785;0;10,32;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11628;PAO DOCE MINI FAROFA MARQUESPAN;Ativo;1;1;57,004;0;5,22;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11629;PAO DOCE XIS MARQUESPAN KG;Ativo;1;1;25,894;0;50,32;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11631;PAO FOLHADO MARQUESPAN KG;Ativo;1;1;-,174;0;38,08;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;21605;PAO FOR TCHE 380G;Ativo;1;1;519;0;2212;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7300;PAO FORMA PULLMAN 480G;Ativo;1;1;273;3984;2335;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7301;PAO FORMA PULLMAN 500G ARTESANO;Ativo;1;1;1;83;17;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7302;PAO FORMA PULLMAN 500G INTEG ARTES;Ativo;1;1;1;82;26;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7303;PAO FORMA TCHE PAO 450G;Ativo;1;1;131;12;751;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7304;PAO FORMA TCHE PAO INT. E ZERO 500G INTEGRAL;Ativo;1;1;25;0;66;0;0;26/04/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11632;PAO FRANCES CERVEJINH MARQUESPAN KG;Ativo;1;1;-294,47;0;210,46;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11633;PAO FRANCES FIBRAS MARQUESPAN KG;Ativo;1;1;-,072;0;42,98;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11634;PAO FRANCES FR MARQUESPAN KG;Ativo;1;1;-1816,108;0;6778,8;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11635;PAO FRANCES MINI MARQUESPAN KG;Ativo;1;1;-7,856;0;679,82;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11636;PAO FRANCES SOVADO MARQUESPAN KG;Ativo;1;1;-1,036;0;140,93;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11639;PAO HAMB MARQUESPAN MR KG;Ativo;1;1;76,747;0;23,7;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;21606;PAO HAMBURGUER BRIOCHE TCHE 300G;Ativo;1;1;26;0;20;0;0;20/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11642;PAO HOT DOG MARQUESPAN MED KG;Ativo;1;1;21,926;0;92,86;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11643;PAO HOT DOG MARQUESPAN MINI JEEP KG;Ativo;1;1;14,715;0;58,53;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;21607;PAO HOT DOG TCHE 500G;Ativo;1;1;10;5;26;0;0;20/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11645;PAO HUNGARO MARQUESPAN KG COCO LEITE COND;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11649;PAO INTEGRAL MARQUESPAN KG;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7305;PAO ITALIANY 350G 4 QUEIJOS;Ativo;1;1;20;20;129;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;21608;PAO LEITE P ROSAS 400G;Ativo;1;1;80;0;1537;0;0;20/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11654;PAO MASSINHA MARQU MINI COCO KG;Ativo;1;1;-28,639;0;17,7;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11652;PAO MASSINHA MINI FAROFA KG;Ativo;1;1;-22,46;0;10,44;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;21611;PAO NUTRELINHAS CEN MAND 300G;Ativo;1;1;0;22;2;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7309;PAO NUTRELLA 450G 14 GRAOS VITTA;Ativo;1;1;2;30;4;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7311;PAO NUTRELLA 450G GRAOS CASTANHAS;Ativo;1;1;3;31;0;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7312;PAO NUTRELLA 550G SUPREME;Ativo;1;1;4;30;1;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7313;PAO NUTRELLA 550G SUPREME FTAS GRAOS CAST;Ativo;1;1;3;30;2;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;9971;PAO NUTRELLA AVEIA GRAOS SEME 350G;Ativo;1;1;1;30;1;0;0;26/04/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11659;PAO PRETO LINHACA MARQUESPAN KG;Ativo;1;1;-194,928;0;146,79;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7317;PAO PULLMAN 420G HAMBURGUER C GERGE;Ativo;1;1;1;58;2;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7319;PAO PULLMAN 450G 12 GRAOS;Ativo;1;1;2;29;5;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7322;PAO PULLMAN 450G S CASCA TRAD;Ativo;1;1;1;14;7;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7323;PAO PULLMAN 480G INTEGRAL;Ativo;1;1;2;290;24;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7324;PAO PULLMAN 500G NA CHAPA ARTESANO;Ativo;1;1;2;83;20;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7325;PAO PULLMAN 520G HAMBURGUER;Ativo;1;1;3;90;1;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;31802;PAO PULLMAN ARTESANO BRIOCHE 500G;Ativo;1;1;5;25;5;0;0;22/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;38282;PAO PULLMAN FIBRA 370G MAIS PROT;Ativo;1;1;1;25;0;0;0;29/04/2026
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11660;PAO QJO MARQUESPAN G KG;Ativo;1;1;-,523;0;43,16;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11661;PAO QJO MARQUESPAN P KG;Ativo;1;1;,298;0;51,25;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;9968;PAO QUEIJO AURORA TRAD 400G;Ativo;1;1;135;0;61;0;0;26/04/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11664;PAO RAMINHO DOCE MARQUESPAN KG;Ativo;1;1;13,768;0;1,36;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;33611;PAO TCHE ATELIE ZERO 500G;Ativo;1;1;4;0;0;0;0;14/08/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;34891;PAO TCHE BAH MATTEUS 500G CASEIRO;Ativo;1;1;0;0;1;0;0;02/12/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7329;PAO TCHE PAO 300G HOT DOG PAO TCHE PAO 30;Ativo;1;1;28;0;13;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7341;PAO TCHE PAO 350G INTEGRAL PRETO;Ativo;1;1;0;0;59;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7336;PAO TCHE PAO 400G INT LEVE CENTEIO;Ativo;1;1;15;1;38;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7337;PAO TCHE PAO 400G INT LEVE INTEGRAL;Ativo;1;1;9;0;52;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7338;PAO TCHE PAO 400G INT LEVE MULTICEREAIS;Ativo;1;1;14;0;45;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7332;PAO TCHE PAO 500G ATELIE;Ativo;1;1;7;0;11;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7333;PAO TCHE PAO 500G LEITE;Ativo;1;1;9;0;21;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7344;PAO TCHE PAO 500G XIS;Ativo;1;1;14;3;31;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;33612;PAO TCHE PAO SAND 400G S CASCA;Ativo;1;1;6;0;3;0;0;14/08/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;36901;PAO TORRADO BAK KG;Ativo;1;1;0;0;0;0;0;19/02/2026
PERECIVEIS;SANDRO MARTINS VIANNA;5;21616;PAO TORTA FRIA P ROSAS S CASCA 350G;Ativo;1;1;-42;20;234;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;11670;PASSAS UVA UNIAGRO BCA KG;Ativo;12;12;15,224;0;2,18;5;10;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;11671;PASSAS UVA UNIAGRO PTA KG;Ativo;1;10;51,094;0;12,21;20;40;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11674;PASTEL FOLH SPECIATTA PRES QJO KG;Ativo;1,5;1;17,304;0;7,69;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11673;PASTEL FOLHADO FGO SPECIATTA KG;Ativo;1,5;1;17,759;0;6,79;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;37844;PASTEL NATA SPECIATTA FGO REQ KG;Ativo;1,5;1;0;0;0;0;0;01/04/2026
PERECIVEIS;SANDRO MARTINS VIANNA;5;11677;PATA BRISTOT BOV CONG KG;Ativo;1;1;60,785;0;99,1;40;60;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;11678;PATA BRISTOT BOV CONG KG BDJ;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;36240;PATE DALIA 100G GALINHA;Ativo;1;1;31;56;314;0;0;28/01/2026
PERECIVEIS;SANDRO MARTINS VIANNA;5;36241;PATE DALIA 100G PRESUNTO;Ativo;1;1;88;56;349;0;0;28/01/2026
PERECIVEIS;SANDRO MARTINS VIANNA;5;9980;PATE EXCELSIOR 100G BACON;Ativo;36;36;72;0;84;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;21768;PATE EXCELSIOR 100G CEBOLA SALSA;Ativo;36;36;74;0;67;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7403;PATE EXCELSIOR 100G FGO;Ativo;36;36;105;36;190;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7404;PATE EXCELSIOR 100G FGO E ERVAS;Ativo;36;36;102;36;334;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7402;PATE EXCELSIOR 100G FIGADO;Ativo;36;36;96;0;126;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7405;PATE EXCELSIOR 100G PEITO FGO DEF;Ativo;36;36;80;0;167;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;7410;PATE EXCELSIOR 100G PRESUNTO;Ativo;36;36;36;0;190;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;34521;PATE EXCELSIOR 250G FGO;Ativo;24;24;24;0;48;0;0;29/10/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;9981;PATE EXCELSIOR 250G FGO C ERVAS;Ativo;24;24;70;24;95;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;5;9982;PATE EXCELSIOR 250G PRESUNTO;Ativo;24;24;38;0;54;0;0;26/04/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11683;PATINHO FRIBOI BOV PORC VACUO KG;Ativo;1;1;0;0;14,14;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11685;PATINHO RESERVA BOV S OSSO KG BIFE;Ativo;1;1;0;0;40,19;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11045;PATINHO RESERVA BOV S OSSO KG DUCKBEEF RESERV;Ativo;1;1;0;0;2,87;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11144;PATINHO RESERVA BOV S OSSO KG FLANBEEF RESERV;Ativo;1;1;0;0;1,75;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11686;PATINHO RESERVA BOV S OSSO KG MOIDO;Ativo;1;1;0;0;32,37;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11688;PATINHO RESERVA BOV S OSSO KG PAI;Ativo;1;1;37,028;0;203,52;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11680;PATINHO RESERVA BOV S OSSO KG PEDACO;Ativo;1;1;0;0;8,38;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11689;PATINHO RESERVA BOV S OSSO KG STROGONOFF;Ativo;1;1;0;0;,35;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;36636;PEITO BOV FRIBOI 1953 KG ANGUS BDJ;Ativo;1;1;0;0;0;0;0;09/02/2026
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;34708;PEITO E COSTELA C OSSO BOV RESF KG;Ativo;1;1;273,783;237,265;1534,73;0;0;14/11/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;5;11684;PEITO E COSTELA C OSSO BOV RESF KG BDJ;Ativo;1;1;0;0;0;0;0;11/06/2025
