DEPARTAMENTO;COMPRADOR;CODIGO_EMPRESA;CODIGO_PRODUTO;DESCRICAO_PRODUTO;STATUS_COMPRA;EMBL_COMPRA;EMBL_TRANSFERENCIA;ESTOQUE_ATUAL
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;30218;CR TRAT TRESEMME SEL CAPIL ORIG 400G;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30219;CR TRAT VINI LADY CRISTAL GLOSS 950G;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30220;CR TRAT VINI LADY NUTRICAO EXT 950G;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30221;CR TRAT VINI LADY PROT.INTENSA 950G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;16950;CR TRAT VINI LADY SH 700G ABACATE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;16951;CR TRAT VINI LADY SH 700G LOIROS RAD;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;5355;CREME BARBA BOZZANO 65G ALOE VERA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;5356;CREME BARBA BOZZANO 65G MENTOLADO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;5357;CREME BARBA BOZZANO 65G PELE SENS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;36345;CREME DENT COLGATE T A ORIG 90G C 3;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;5398;CREME FACIAL VULT 100G ANTISSINAIS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;5399;CREME FACIAL VULT 100G REPARADOR;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;5367;CREME MASSAGEM DAGUA 650G NEUTRO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;5373;CREME PREV HUGGIES 90G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;16958;CREOLINA VD 50ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;16960;CRUZWALDINA 500ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;5406;CURATIVO BAND AID LV40PG30UN TRANS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17027;CURATIVO CRR TRANSP.C/10;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17028;CURATIVO PROV DAGUA BONTE C/20;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17029;CURATIVO TRAD BONTE C/35;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;17031;CURVADOR CILIOS C/MINI TES HW54242;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;17032;CURVADOR CILIOS M BONI C CABO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;17033;CURVADOR FLORENCE 8410;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;9254;DES ROLL ON VINI LADY S PERF 50G;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30243;DES SANIT HARPIC PAST ADESIVA C/3 LAVANDA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17110;DES SANIT PATO GEL ADES C/2 FRU;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30244;DES SANIT PATO PASTILHA AD C/3 LAVANDA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17123;DES SANIT SANILUX C 3 30G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17121;DES SANIT SANILUX C 3 30G LAVANDA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17122;DES SANIT SANILUX C 3 30G MARINE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17142;DESCOLORANTE CARE LISS 20G CAMOMILA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17143;DESCOLORANTE MARCIA 20G OLEO ARGAN;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17144;DESCOLORANTE MARCIA 20G QUERATINA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17145;DESCOLORANTE MARCIA 50G CAMOMILA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17146;DESCOLORANTE MARCIA 50G OLEO COCO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;9274;DESENG VEJA EXT PULV 500ML LIMAO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17149;DESENGR HOT LUB 300ML GTS 100ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17150;DESENTUP LIMPA KANO 950ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17151;DESENTUP LIQ LIMPA KANO 1L;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;17152;DESENTUP SANFONADO WEL CLEAN COLORS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17153;DESINF ACONCHEGO 2L EUCALIPTO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17154;DESINF ACONCHEGO 2L LAVANDA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17155;DESINF ACONCHEGO 2L TRAD;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;37430;DESINF AQUAFAST HARMONIA NAT 2L;A;6;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17165;DESINF CASA CUID 500ML BRISA SERENA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17166;DESINF CASA CUID 500ML ESC FLORAL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17167;DESINF CASA CUID 500ML PERF PROTEC;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;37773;DESINF CIF BORRIF EXTERM LIMO 500ML;A;12;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17168;DESINF DIA 500ML PINHO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30247;DESINF LYSOFORM 500ML BRUTO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30248;DESINF LYSOL 500ML SH PODER CITRICO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30249;DESINF LYSOL MULT 1,5L PODER CITRICO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30250;DESINF LYSOL MULT 1,5L PUREZA ALGODAO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17193;DESINF LYSOL MULT 1.5L BRISA MANHA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17194;DESINF LYSOL MULT SH 500ML BRISA MANHA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17195;DESINF LYSOL MULT SH 500ML PUREZA ALGOD;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17216;DESINF TOP MIL 2L EUCALIPTO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17217;DESINF TOP MIL 2L FLORAL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17218;DESINF TOP MIL 2L LAVANDA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;9284;DESINF VEJA 480ML LIMAO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;9285;DESINF VEJA 480ML PINHO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;9286;DESINF VEJA BANHEIRO ECON RF 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17222;DESINGRIPANTE PROTEG LUB 300ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;37727;DESOD AERO ABOVE MAXX CREAM 250ML;A;12;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;37726;DESOD AERO ABOVE MAXX EXTREME 250ML;A;12;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;30256;DESOD AERO AXE 150ML AP GOLD TEMPTATION;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17247;DESOD AERO AXE 90G AP YOU;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;9294;DESOD AERO BOM AR 432ML LAVANDA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17250;DESOD AERO BRUT 150ML AFFETIUN;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17251;DESOD AERO BRUT 150ML ATITUDE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17252;DESOD AERO BRUT 150ML DEEP BLUE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17253;DESOD AERO CLASSICO 150ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30257;DESOD AERO DOVE 150ML AP MIM+SALV;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;30258;DESOD AERO DOVE 89G MAN EXTRA FRESH;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;37774;DESOD AERO DOVE FIFA ENERGY 150ML;A;12;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;37775;DESOD AERO DOVE FRESH FIFA 150ML;A;20;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17254;DESOD AERO MONAGE 150ML S/PERFUME;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;30259;DESOD AERO MONANGE 150ML PROTECT OIL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;30260;DESOD AERO MONANGE 150ML ULTRA PROT;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30261;DESOD AERO NIVEA 100ML DBL EFF VIOLET;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30262;DESOD AERO NIVEA 100ML DRY IMPACT;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30263;DESOD AERO NIVEA 150ML BLACK MASC FRESH;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30264;DESOD AERO NIVEA 150ML BLACK WHITE CLEAR;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30265;DESOD AERO NIVEA 150ML BLACK WHITE FEM FRESH;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30266;DESOD AERO NIVEA 150ML BLACK WHITE POWER;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17256;DESOD AERO NIVEA 150ML CLEAR SKIN;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17257;DESOD AERO NIVEA 150ML DEEP CARV AT CITRUS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17258;DESOD AERO NIVEA 150ML F DEOMILK;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30267;DESOD AERO NIVEA 150ML FRESH ENERGY;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17259;DESOD AERO NIVEA 150ML FRESH F MEN ACTIV;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30268;DESOD AERO NIVEA 150ML SILVER FOR MEN;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30269;DESOD AERO NIVEA 150ML STRES PROTECT FEM;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30270;DESOD AERO NIVEA 92G PEAR BEAUTY;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30273;DESOD AERO REXONA 48G CLINICAL MAN CLEAN;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17260;DESOD AERO REXONA 90G F BCAS LIC;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30274;DESOD AERO REXONA 90G POMELO VERB;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;36895;DESOD CREME AMAZ POWER MEN 55G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;35687;DESOD CREME SECRET CLEAR COTT 45G GEL;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30275;DESOD DI CREM HELLEN 55G LAVANDA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30276;DESOD DI CREM HELLEN 55G UNISEX;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30277;DESOD DI ROLL-ON HELLEN 55ML ABSOLUTE;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30278;DESOD DI ROLL-ON HELLEN 55ML ETERNITY;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30279;DESOD DI ROLL-ON HELLEN 55ML MASC;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30280;DESOD DI ROLL-ON HELLEN 55ML SPORT;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30281;DESOD DI ROLL-ON HELLEN 55ML TEENS;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30282;DESOD ROLL-ON ABOVE 50ML ELEMENTS OCEAN;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;30285;DESOD ROLL-ON DOVE 50ML BEAUTY FINISH;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;30286;DESOD ROLL-ON DOVE 50ML EXTRA FRESH;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;30287;DESOD ROLL-ON DOVE 50ML GRAP CAPIM/LIMAO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;30288;DESOD ROLL-ON DOVE 50ML HAIR MINIMISING;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;30289;DESOD ROLL-ON DOVE 50ML NAT CARE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;30290;DESOD ROLL-ON DOVE 50ML PEPINO/CHA VERDE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;30291;DESOD ROLL-ON DOVE 50ML PURE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;30292;DESOD ROLL-ON DOVE 50ML SENSITIVE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;30293;DESOD ROLL-ON DOVE 50ML SILVER CONTROL;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30294;DESOD ROLL-ON NIVEA 50ML CLEAR SKIN;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30295;DESOD ROLL-ON NIVEA 50ML ENERG FRES ACTIVE;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30296;DESOD ROLL-ON NIVEA 50ML ENERGY FRESH;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30297;DESOD ROLL-ON NIVEA 50ML FRESH NAT;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30298;DESOD ROLL-ON NIVEA 50ML PEARL BEUTY 48H;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30299;DESOD ROLL-ON NIVEA 50ML SENSITIVE PROT;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30300;DESOD ROLL-ON NIVEA 50ML SENSITIVE PURE;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30301;DESOD ROLL-ON NIVEA 50ML STRESS PROTC FEM;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30302;DESOD ROLL-ON NIVEA 50ML TOQUE SEDA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30306;DESOD ROLL-ON VINI LADY 45G CR SENSIVE;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30307;DESOD ROLL-ON VINI LADY 50G MASC;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17297;DESOD ROLLON GIOVANNA 50ML BABY CLASSIC;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17298;DESOD ROLLON LEBEN 55ML COTTON;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17299;DESOD ROLLON LEBEN 55ML FEMME;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17300;DESOD ROLLON LEBEN 55ML MUSK;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17301;DESOD ROLLON LEBEN 55ML S/PERFUME;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17302;DESOD ROLLON LEBEN 55ML V12;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17303;DESOD ROLLON NIVEA 50ML INV FRESCH FEM;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17304;DESOD ROLLON NIVEA 50ML INV FRESCH MASC;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30308;DET GEL LIMPOL 500ML CALENDULA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30309;DET GEL LIMPOL 500ML YLANG YLANG;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17329;DET LIQ ARIEL CONCENTRADO 2L;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17330;DET LIQ ARIEL CORES RAD TOQUE DOWNY 1,8L;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17331;DET LIQ ASSIM 500ML CLEAR;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17332;DET LIQ ASSIM 500ML COCO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17333;DET LIQ ASSIM 500ML LIMAO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17334;DET LIQ ASSIM 500ML MACA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17335;DET LIQ ASSIM 500ML NEUTRO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17336;DET LIQ ATRIUS 5L GLICA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17337;DET LIQ ATRIUS 5L PREMIUM;A;1;1;4
PERFUMARIA E LIMPEZA;MODELO;50;17338;DET LIQ BARBAREX 500ML CLEAR;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17342;DET LIQ BREEZE REVOLUTION 5L;A;1;1;1
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17344;DET LIQ CONC ARIEL TOQUE DOWNY 2L;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17345;DET LIQ DIA 500ML CRISTAL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17346;DET LIQ DORIGON ANIL BRANQ 2L;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17352;DET LIQ INOVE REVOLUTION 2L;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17354;DET LIQ MIL FLORES 5L BLUE FRESH;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17355;DET LIQ MIL FLORES 5L COCO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17356;DET LIQ MIL FLORES 5L GLICA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17357;DET LIQ MINUANO 500ML CLEAR;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17358;DET LIQ MINUANO 500ML COCO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30312;DET LIQ MINUANO 500ML LAR;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17359;DET LIQ MINUANO 500ML LEMON;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17360;DET LIQ MINUANO 500ML MACA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30313;DET LIQ MINUANO 500ML MARINE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17361;DET LIQ MINUANO 500ML NEUTRO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17362;DET LIQ NATURATTE 1L LIMAO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17363;DET LIQ NATURATTE 1L MACA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17364;DET LIQ NATURATTE 1L NAT CLASSIC;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17365;DET LIQ NATURATTE 1L NEUTRO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17366;DET LIQ NATURATTE 500ML LIMAO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17367;DET LIQ NATURATTE 500ML MACA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17368;DET LIQ NATURATTE 500ML NATURAL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17369;DET LIQ NATURATTE 500ML NEUTRO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;30314;DET LIQ OMO MULT C/TOQ CONF 3L DOURAD;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;30315;DET LIQ OMO MULT C/TOQ CONF 3L LILAS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;30316;DET LIQ OMO MULT C/TOQ CONF 3L ORIG;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17370;DET LIQ SURF SEM1 1 8L COCO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;34448;DET LIQ TIXAN GL 7L PRIMAVERA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17373;DET LIQ TOQUE CARINHO 5L COCO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17374;DET LIQ TOQUE CARINHO 5L GLICA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17376;DET LIQ URCA 3L LAVANDA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17377;DET LIQ URCA 3L VERDE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17378;DET LIQ URCA 5L AZUL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17379;DET LIQ URCA 5L LAVANDA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17380;DET LIQ URCA 5L VERDE;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30317;DET LIQ YPE 500ML ALOE VERA/CLEAR SOFT;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30318;DET LIQ YPE 500ML ANTIBAC;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30319;DET LIQ YPE 500ML FRUTY;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17381;DET LIQ YPE POWER ACTION 3L;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17382;DET LIQ YPE POWER ACTION 900ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;37636;DET LIQ YPE PRO 7L NEUTRO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17395;DET PO ASSIM TRIPLACAO 900G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17396;DET PO ASSIM TRIPLACAO 900G FLORAL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17397;DET PO BREEZE 4K;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17398;DET PO BREEZE 500G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17399;DET PO BREEZE REVOLUTION 1K;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17400;DET PO BREEZE REVOLUTION 5K;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17401;DET PO BREEZE REVOLUTION 800G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17402;DET PO BREEZE SH 400G;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30320;DET PO BRILHANTE ALTA PERFORMANCE 8K;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17404;DET PO BRILHANTE CUID TOT SH 400G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17405;DET PO BRILHANTE HIG TOT CT 800G;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30321;DET PO DIA A DIA SH 1K SUAVE LILAS;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30322;DET PO DIA A DIA SH 500G SUAVE LILAS;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30323;DET PO GIRANDO SOL 500G ROSA FLORAL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17406;DET PO GIRANDO SOL AZ SH 2,4K;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17410;DET PO GIRANDO SOL HERBAL VD SH 500G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;37776;DET PO OMO LAVAGEM PERFEITA 700G;A;12;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17416;DET PO OMO MULTIACAO 500G;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30324;DET PO TIXAN 1K ENERGIA DO SOL/F.CORES;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30325;DET PO TIXAN 1K NATUREZA/FLORES BCA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30326;DET PO TIXAN 500G FLORES/CORES;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17417;DET PO TIXAN 500G MACIEZ;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30327;DET PO TIXAN 500G NATUREZA/FLORES BCA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17418;DET PO TIXAN 500PRIMAVERA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17419;DET PO TIXAN ANTIBAC 1K;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17423;DET PO ULTRA CLASS 1K;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17424;DET PO YPE PREMIUM C/AMACIANTE 1K;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;9295;DETERG GIRANDO SOL LIQ 500ML ACEROLA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17425;DETERGENTE LIMPA VIDROS 100ML;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;36805;DIFUSOR AMBIENTES MAES 45ML;A;24;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;17428;DIFUSOR AROMAS SECAR CONFORTO 100ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;30393;ENF CORDAO BOL C/FIAPOS 2MT;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;33234;ENX BUC LISTER ZR PROMO 500ML CUIDADO TOTAL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;33235;ENX BUC LISTER ZR PROMO 500ML MELANCIA;A;1;1;0
