SEQPRODUTO;QTDEMBALAGEM;NROSEGMENTO;NROEMPRESA;STATUSVENDA;PRECOBASENORMAL;MOTIVOPRECOBASE;PRECOGERNORMAL;PRECOGERPROMOC;MOTIVOPRECOGERADO;PRECOVALIDNORMAL;PRECOVALIDPROMOC;MOTIVOPRECOVALIDO;FAIXAGERACRFIN;FAIXAVALIDACRFIN;INDEMIETIQUETA;PROCESSOALTERACAO;INDREPLICACAO;INDGEROUREPLICACAO;PRECOINDENIZACAO;SEQLISTAPRECOGER;SEQLISTAPRECOVALID;DTAGERACAOPRECO;DTAVALIDACAOPRECO;DTABASEEXPORTACAO;CODPROMPDVGER;FATPROMPDVGER;CODPROMPDVVALID;FATPROMPDVVALID;PONTOBASENORMAL;PONTOGERNORMAL;PONTOGERPROMOC;PONTOVALIDNORMAL;PONTOVALIDPROMOC;DTAALTERACAO;USUALTERACAO;PRECOMAXCONSUMIDOR;NROBASEEXPORTACAO;INDPRECOMONIT;MGMMINNORMAL;MGMMAXNORMAL;MGMMINPROMOC;MGMMAXPROMOC;PRECOMINNORMAL;PRECOMAXNORMAL;PRECOMINPROMOC;PRECOMAXPROMOC;VLRCUSTOLIQDIAPRECIF;INDBASESUGPRECO;SEQCCACORDOASSOCPRECOBASE;SEQCCACORDOASSOCPRECOGER;SEQCCACORDOASSOCPRECOVALIDO;MARGEMLUCROPRODEMPSEG;INDREVISAOPRECO;DTAGERREVISAOPRECO;USUGERREVISAOPRECO;DTAULTREVISAOPRECO;USUREVISAOPRECO;INDETIQUETARF;DTAGERACAOPRECOPROG;PRECOGERNORMALPROG;PRECOGERPROMOCPROG;PRECOEMITIDOPROMOC;USUAPROVASTATUSVDA;DTAAPROVASTATUSVDA;DTAHORALTSTATUSVDA;DTAHORIMPORTECOMMERCE;SEQCAMPANHABASE;VLRDIFCAMPANHAPRECOBASE;SEQCAMPANHAGER;VLRDIFCAMPANHAPRECOGER;SEQCAMPANHAVALID;VLRDIFCAMPANHAPRECOVALID;DTAHORCOLETAPRECO;USUVALIDAPRECO;DATAHORAALTERACAO;QTDETIQUETA;SEQPROMOCAO;INDETIQUETAMGL;NROBASEEXPORTACAOERP
33;1;1;9;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-11-11.36.23.000000;;2026-06-11-11.36.23.000000;;;;;;;;;;;IGORNAT;;5612195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.20.54.000000;;;;0
33;1;1;12;A;4,99;ALTERACAO CENTRAL;4,99;0;ALTERACAO CENTRAL;4,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-07-29-03.04.32.000000;2026-07-29-03.04.32.000000;2026-07-29-03.04.32.000000;;;;;;;;;;2026-07-29-03.04.32.000000;AUTOMATICO;;5612195;;;;;;;;;;2,809388;;;;;;;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.20.54.000000;;;N;0
33;1;1;900;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-11-11.36.23.000000;;2026-06-11-11.36.23.000000;;;;;;;;;;;IGORNAT;;5612195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.20.54.000000;;;;0
20;1;1;1;A;,99;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-08-13-03.01.21.000000;2026-08-13-03.01.21.000000;2026-08-13-03.01.21.000000;;;;;;;;;;2026-08-13-03.01.21.000000;AUTOMATICO;;5612193;;;;;;;;;;,5355;;;;;;N;;;2026-02-16-00.00.00.000000;MAGE;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.18.30.000000;;;N;0
20;1;1;9;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-03-03-14.13.59.000000;;2026-03-03-14.13.59.000000;;;;;;;;;;;;;5612193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.18.30.000000;;;;0
20;1;1;10;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-03-03-14.13.59.000000;;2026-03-03-14.13.59.000000;;;;;;;;;;;;;5612193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.18.30.000000;;;;0
2676;1;3;9;A;0;;0;0;;0;0;;A;A;S;M;S;S;0;;;;;2026-01-19-08.50.51.000000;;;;;;;;;;;;;5612531;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-18.42.39.000000;;;;0
2676;1;3;11;A;0;;0;0;;0;0;;A;A;S;M;S;S;0;;;;;2026-01-19-08.55.08.000000;;;;;;;;;;;;;5612531;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-18.42.39.000000;;;;0
2676;1;3;12;A;0;;0;0;;0;0;;A;A;S;M;S;S;0;;;;;2026-01-19-08.59.56.000000;;;;;;;;;;;;;5612531;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-18.42.39.000000;;;;0
2676;1;3;13;A;0;;0;0;;0;0;;A;A;S;M;S;S;0;;;;;2026-01-19-09.06.07.000000;;;;;;;;;;;;;5612531;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-18.42.39.000000;;;;0
2676;1;3;14;A;0;;0;0;;0;0;;A;A;S;M;S;S;0;;;;;2026-01-19-09.17.21.000000;;;;;;;;;;;;;5612531;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-18.42.39.000000;;;;0
2676;1;3;16;A;0;;0;0;;0;0;;A;A;S;M;S;S;0;;;;;2026-01-19-09.52.54.000000;;;;;;;;;;;;;5612531;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-18.42.39.000000;;;;0
21606;1;1;4;A;9,45;IMPORTACAO INICIAL PRECO;9,45;0;IMPORTACAO INICIAL PRECO;9,45;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2026-01-29-19.10.10.000000;2026-01-29-19.10.10.000000;2026-01-29-19.10.10.000000;;;;;;;;;;2026-01-31-14.58.18.000000;IMPORTACAO;;5605165;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-19-18.40.13.000000;;;N;0
2676;1;3;17;A;0;;0;0;;0;0;;A;A;S;M;S;S;0;;;;;2026-01-19-09.54.17.000000;;;;;;;;;;;;;5612531;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-18.42.39.000000;;;;0
2676;1;3;18;A;0;;0;0;;0;0;;A;A;S;M;S;S;0;;;;;2026-01-19-09.55.40.000000;;;;;;;;;;;;;5612531;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-18.42.39.000000;;;;0
2676;1;3;20;A;0;;0;0;;0;0;;A;A;S;M;S;S;0;;;;;2026-01-19-09.58.14.000000;;;;;;;;;;;;;5612531;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-18.42.39.000000;;;;0
35;1;1;3;A;1,79;ALTERACAO CENTRAL;1,79;0;ALTERACAO CENTRAL;1,79;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-07-18-03.02.07.000000;2026-07-18-03.02.07.000000;2026-07-18-03.02.07.000000;;;;;;;;;;2026-07-18-03.02.07.000000;AUTOMATICO;;5607943;;;;;;;;;;,001825;B;;;;;;;;;;N;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-21-11.52.03.000000;;;N;0
35;1;1;13;A;1,79;ALTERACAO CENTRAL;1,79;0;ALTERACAO CENTRAL;1,79;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-07-18-03.05.32.000000;2026-07-18-03.05.32.000000;2026-07-18-03.05.32.000000;;;;;;;;;;2026-07-18-03.05.32.000000;AUTOMATICO;;5607943;;;;;;;;;;,010931;B;;;;;;;;;;N;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-21-11.52.03.000000;;;N;0
35;1;1;50;A;1,79;ALTERACAO CENTRAL;1,79;0;ALTERACAO CENTRAL;1,79;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-07-18-03.08.13.000000;2026-07-18-03.08.13.000000;2026-07-18-03.08.13.000000;;;;;;;;;;2026-07-18-03.08.13.000000;AUTOMATICO;;5607943;;;;;;;;;;;B;;;;;;;;;;;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-21-11.52.03.000000;;;;0
35;1;1;18;A;1,79;ALTERACAO CENTRAL;1,79;0;ALTERACAO CENTRAL;1,79;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-07-18-03.07.37.000000;2026-07-18-03.07.37.000000;2026-07-18-03.07.37.000000;;;;;;;;;;2026-07-18-03.07.37.000000;AUTOMATICO;;5607943;;;;;;;;;;,0005;B;;;;;;;;;;N;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-21-11.52.03.000000;;;N;0
26;1;1;15;A;,99;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-08-13-03.05.34.000000;2026-08-13-03.05.34.000000;2026-08-13-03.05.34.000000;;;;;;;;;;2026-08-13-03.05.34.000000;AUTOMATICO;;5612193;;;;;;;;;;,5355;;;;;;;;;;;;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.19.22.000000;;;;0
26;1;1;10;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-03-03-14.13.59.000000;;2026-03-03-14.13.59.000000;;;;;;;;;;;;;5612193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.19.22.000000;;;;0
26;1;1;9;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-03-03-14.13.59.000000;;2026-03-03-14.13.59.000000;;;;;;;;;;;;;5612193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.19.22.000000;;;;0
26;1;1;1;A;,99;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-08-13-03.01.21.000000;2026-08-13-03.01.21.000000;2026-08-13-03.01.21.000000;;;;;;;;;;2026-08-13-03.01.21.000000;AUTOMATICO;;5612193;;;;;;;;;;,5355;;;;;;N;;;2026-02-16-00.00.00.000000;MAGE;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.19.22.000000;;;N;0
26;1;1;12;A;,99;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-08-13-03.04.27.000000;2026-08-13-03.04.27.000000;2026-08-13-03.04.27.000000;;;;;;;;;;2026-08-13-03.04.27.000000;AUTOMATICO;;5612193;;;;;;;;;;,5355;;;;;;N;;;2026-02-16-00.00.00.000000;MAGE;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.19.22.000000;;;N;0
26;1;1;900;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-03-03-14.13.59.000000;;2026-03-03-14.13.59.000000;;;;;;;;;;;;;5612193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.19.22.000000;;;;0
21;1;1;7;A;,99;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-05-28-11.58.00.000000;2026-03-26-03.01.46.000000;2026-05-28-11.58.00.000000;;;;;;;;;;2026-03-26-03.01.46.000000;JORSALDA;;5520287;;;;;;;;;;;B;;;;;N;;;;;N;;;;;;;;;;;;;;;;AUTOMATICO;2026-07-03-11.48.45.000000;;;N;0
21;1;1;8;A;,99;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-05-28-11.58.00.000000;2026-05-11-03.02.08.000000;2026-05-28-11.58.00.000000;;;;;;;;;;2026-05-11-03.02.08.000000;JORSALDA;;5520287;;;;;;;;;;,453075;;;;;;N;;;;;;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-07-03-11.48.45.000000;;;;0
21;1;1;9;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-05-28-11.58.00.000000;;2026-05-28-11.58.00.000000;;;;;;;;;;;JORSALDA;;5520287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-03-11.48.45.000000;;;;0
21;1;1;10;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-05-28-11.58.00.000000;;2026-05-28-11.58.00.000000;;;;;;;;;;;JORSALDA;;5520287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-03-11.48.45.000000;;;;0
21;1;1;14;A;,99;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-05-28-11.58.00.000000;2026-05-11-03.03.09.000000;2026-05-28-11.58.00.000000;;;;;;;;;;2026-05-11-03.03.09.000000;JORSALDA;;5520287;;;;;;;;;;,453075;;;;;;N;;;;;;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-07-03-11.48.45.000000;;;;0
21;1;1;15;A;,99;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-05-28-11.58.00.000000;2026-03-26-03.02.59.000000;2026-05-28-11.58.00.000000;;;;;;;;;;2026-03-26-03.02.59.000000;JORSALDA;;5520287;;;;;;;;;;;B;;;;;;;;;;;;;;;;;;;;;;;;;;AUTOMATICO;2026-07-03-11.48.45.000000;;;;0
21;1;1;16;A;,99;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-05-28-11.58.00.000000;2026-03-26-03.03.06.000000;2026-05-28-11.58.00.000000;;;;;;;;;;2026-03-26-03.03.06.000000;JORSALDA;;5520287;;;;;;;;;;,4725;B;;;;;;;;;;;;;;;;;;;;;;;;;;AUTOMATICO;2026-07-03-11.48.45.000000;;;;0
21;1;1;50;A;,99;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-05-28-11.58.00.000000;2026-03-26-03.03.40.000000;2026-05-28-11.58.00.000000;;;;;;;;;;2026-03-26-03.03.40.000000;JORSALDA;;5520287;;;;;;;;;;;B;;;;;;;;;;;;;;;;;;;;;;;;;;AUTOMATICO;2026-07-03-11.48.45.000000;;;;0
21;1;1;900;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-05-28-11.58.00.000000;;2026-05-28-11.58.00.000000;;;;;;;;;;;JORSALDA;;5520287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-03-11.48.45.000000;;;;0
21;1;1;4;A;,99;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-05-28-11.58.00.000000;2026-03-26-03.01.16.000000;2026-05-28-11.58.00.000000;;;;;;;;;;2026-03-26-03.01.16.000000;JORSALDA;;5520287;;;;;;;;;;;B;;;;;N;;;;;N;;;;;;;;;;;;;;;;AUTOMATICO;2026-07-03-11.48.45.000000;;;N;0
27;1;1;3;A;,99;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-08-13-03.02.01.000000;2026-08-13-03.02.01.000000;2026-08-13-03.02.01.000000;;;;;;;;;;2026-08-13-03.02.01.000000;AUTOMATICO;;5612193;;;;;;;;;;,5355;;;;;;N;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.19.35.000000;;;N;0
27;1;1;13;A;,99;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-08-13-03.04.54.000000;2026-08-13-03.04.54.000000;2026-08-13-03.04.54.000000;;;;;;;;;;2026-08-13-03.04.54.000000;AUTOMATICO;;5612193;;;;;;;;;;,5355;;;;;;N;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.19.35.000000;;;N;0
27;1;1;50;A;,99;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-08-13-03.07.33.000000;2026-08-13-03.07.33.000000;2026-08-13-03.07.33.000000;;;;;;;;;;2026-08-13-03.07.33.000000;AUTOMATICO;;5612193;;;;;;;;;;,5355;;;;;;;;;;;;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.19.35.000000;;;;0
27;1;1;4;A;,99;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-08-13-03.02.20.000000;2026-08-13-03.02.20.000000;2026-08-13-03.02.20.000000;;;;;;;;;;2026-08-13-03.02.20.000000;AUTOMATICO;;5612193;;;;;;;;;;,5355;;;;;;N;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.19.35.000000;;;N;0
27;1;1;6;A;,99;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-08-13-03.02.55.000000;2026-08-13-03.02.55.000000;2026-08-13-03.02.55.000000;;;;;;;;;;2026-08-13-03.02.55.000000;AUTOMATICO;;5612193;;;;;;;;;;,5355;;;;;;N;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.19.35.000000;;;N;0
27;1;1;2;A;,99;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-08-13-03.01.44.000000;2026-08-13-03.01.44.000000;2026-08-13-03.01.44.000000;;;;;;;;;;2026-08-13-03.01.44.000000;AUTOMATICO;;5612193;;;;;;;;;;,5355;;;;;;N;;;;;;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.19.35.000000;;;;0
27;1;1;17;A;1,19;ALTERACAO CENTRAL;1,19;0;ALTERACAO CENTRAL;1,19;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-08-13-03.06.35.000000;2026-08-13-03.06.35.000000;2026-08-13-03.06.35.000000;;;;;;;;;;2026-08-13-03.06.35.000000;AUTOMATICO;;5612193;;;;;;;;;;,5355;;;;;;N;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.19.35.000000;;;N;0
27;1;1;16;A;,99;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-08-13-03.05.48.000000;2026-08-13-03.05.48.000000;2026-08-13-03.05.48.000000;;;;;;;;;;2026-08-13-03.05.48.000000;AUTOMATICO;;5612193;;;;;;;;;;,5355;;;;;;;;;;;;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.19.35.000000;;;;0
27;1;1;901;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-03-03-14.13.59.000000;;2026-03-03-14.13.59.000000;;;;;;;;;;;;;5612193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.19.35.000000;;;;0
27;1;1;11;A;1,19;ALTERACAO CENTRAL;1,19;0;ALTERACAO CENTRAL;1,19;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-08-13-03.04.10.000000;2026-08-13-03.04.10.000000;2026-08-13-03.04.10.000000;;;;;;;;;;2026-08-13-03.04.10.000000;AUTOMATICO;;5612193;;;;;;;;;;,5355;;;;;;N;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.19.35.000000;;;N;0
27;1;1;20;A;0;Zera Precos não enviados no arquivo;0;0;Zera Precos não enviados no arquivo;0;0;Zera Precos não enviados no arquivo;A;A;N;M;S;;;;;2026-03-03-14.13.59.000000;2026-01-31-16.35.31.000000;2026-03-03-14.13.59.000000;;;;;;;;;;2026-01-31-16.35.31.000000;C5Import;;5612193;;;;;;;;;;,4725;;;;;;;;;;;;;;;;;;;;;;;;;;;C5Import;2026-08-24-10.19.35.000000;;;;0
27;1;1;902;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-03-03-14.13.59.000000;;2026-03-03-14.13.59.000000;;;;;;;;;;;;;5612193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.19.35.000000;;;;0
27;1;1;10;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-03-03-14.13.59.000000;;2026-03-03-14.13.59.000000;;;;;;;;;;;;;5612193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.19.35.000000;;;;0
27;1;1;9;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-03-03-14.13.59.000000;;2026-03-03-14.13.59.000000;;;;;;;;;;;;;5612193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.19.35.000000;;;;0
27;1;1;1;A;,99;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-08-13-03.01.21.000000;2026-08-13-03.01.21.000000;2026-08-13-03.01.21.000000;;;;;;;;;;2026-08-13-03.01.21.000000;AUTOMATICO;;5612193;;;;;;;;;;,5355;;;;;;N;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.19.35.000000;;;N;0
27;1;1;12;A;,99;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-08-13-03.04.27.000000;2026-08-13-03.04.27.000000;2026-08-13-03.04.27.000000;;;;;;;;;;2026-08-13-03.04.27.000000;AUTOMATICO;;5612193;;;;;;;;;;,5355;;;;;;N;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.19.35.000000;;;N;0
27;1;1;900;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-03-03-14.13.59.000000;;2026-03-03-14.13.59.000000;;;;;;;;;;;;;5612193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.19.35.000000;;;;0
28;1;1;3;A;,99;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-08-13-03.02.01.000000;2026-08-13-03.02.01.000000;2026-08-13-03.02.01.000000;;;;;;;;;;2026-08-13-03.02.01.000000;AUTOMATICO;;5612193;;;;;;;;;;,5355;;;;;;N;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.19.49.000000;;;N;0
28;1;1;50;A;,99;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-08-13-03.07.34.000000;2026-08-13-03.07.34.000000;2026-08-13-03.07.34.000000;;;;;;;;;;2026-08-13-03.07.34.000000;AUTOMATICO;;5612193;;;;;;;;;;,5355;;;;;;;;;;;;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.19.49.000000;;;;0
28;1;1;18;A;,99;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-08-13-03.07.00.000000;2026-08-13-03.07.00.000000;2026-08-13-03.07.00.000000;;;;;;;;;;2026-08-13-03.07.00.000000;AUTOMATICO;;5612193;;;;;;;;;;,5355;;;;;;N;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.19.49.000000;;;N;0
28;1;1;4;A;,99;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-08-13-03.02.20.000000;2026-08-13-03.02.20.000000;2026-08-13-03.02.20.000000;;;;;;;;;;2026-08-13-03.02.20.000000;AUTOMATICO;;5612193;;;;;;;;;;,5355;;;;;;N;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.19.49.000000;;;N;0
28;1;1;8;A;,99;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-08-13-03.03.35.000000;2026-08-13-03.03.35.000000;2026-08-13-03.03.35.000000;;;;;;;;;;2026-08-13-03.03.35.000000;AUTOMATICO;;5612193;;;;;;;;;;,5355;;;;;;N;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.19.49.000000;;;N;0
28;1;1;2;A;,99;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-08-13-03.01.44.000000;2026-08-13-03.01.44.000000;2026-08-13-03.01.44.000000;;;;;;;;;;2026-08-13-03.01.44.000000;AUTOMATICO;;5612193;;;;;;;;;;,5355;;;;;;N;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.19.49.000000;;;N;0
28;1;1;5;A;,99;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-08-13-03.02.38.000000;2026-08-13-03.02.38.000000;2026-08-13-03.02.38.000000;;;;;;;;;;2026-08-13-03.02.38.000000;AUTOMATICO;;5612193;;;;;;;;;;,5355;;;;;;N;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.19.49.000000;;;N;0
28;1;1;17;A;1,19;ALTERACAO CENTRAL;1,19;0;ALTERACAO CENTRAL;1,19;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-08-13-03.06.35.000000;2026-08-13-03.06.35.000000;2026-08-13-03.06.35.000000;;;;;;;;;;2026-08-13-03.06.35.000000;AUTOMATICO;;5612193;;;;;;;;;;,5355;;;;;;N;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.19.49.000000;;;N;0
28;1;1;16;A;,99;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;,99;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-08-13-03.05.48.000000;2026-08-13-03.05.48.000000;2026-08-13-03.05.48.000000;;;;;;;;;;2026-08-13-03.05.48.000000;AUTOMATICO;;5612193;;;;;;;;;;,5355;;;;;;;;;;;;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.19.49.000000;;;;0
28;1;1;901;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-03-03-14.13.59.000000;;2026-03-03-14.13.59.000000;;;;;;;;;;;;;5612193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.19.49.000000;;;;0
28;1;1;11;A;1,19;ALTERACAO CENTRAL;1,19;0;ALTERACAO CENTRAL;1,19;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-08-13-03.04.10.000000;2026-08-13-03.04.10.000000;2026-08-13-03.04.10.000000;;;;;;;;;;2026-08-13-03.04.10.000000;AUTOMATICO;;5612193;;;;;;;;;;,5355;;;;;;N;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.19.49.000000;;;N;0
