CODIGO_PRODUTO;DESCRICAO;EAN_DUN;DEPARTAMENTO;GRUPO;SUBGRUPO;NIVEL_4
7372;PAPEL SEDA VMP 48X60 ROSA ESCURO;7899014918462;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
7373;PAPEL SEDA VMP 48X60 VERDE BANDEIRA;7899014918509;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
7374;PAPEL SEDA VMP 48X60 VERMELHO;7899014918523;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
7379;PARAFUSO Q UTIL C/BUCHA RF1149;7891246011492;NAO ALIMENTO;ACESSORIOS;FERRAGENS;PARAFUSOS-PREGOS-REBITES
7380;PARAFUSO Q UTIL C/BUCHA RF1150;7891246011508;NAO ALIMENTO;ACESSORIOS;FERRAGENS;PARAFUSOS-PREGOS-REBITES
7412;PAZINHA BRINKFEST MEXEDOR 100UN;7899077917990;NAO ALIMENTO;BAZAR;BAZAR;ARTIGOS FESTAS E DESCART
7413;PAZINHA RIO TIJUCAS PET 22CM;7908076207862;NAO ALIMENTO;BAZAR;BAZAR;LINHA PET
7427;PEGADOR MASSA TRAMONTINA 63800/605;7891116036907;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7428;PEITORAL ITADOG NYL SIMPLES R03;7898925979050;NAO ALIMENTO;BAZAR;BAZAR;LINHA PET
7429;PENEIRA PLASVALE PEQ REF641 COR 8300;7891115006413;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7431;PERCEVEJOS Q UTIL RF3150;7891246031506;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
7433;PILHA PANASONIC AL AAA PALIT LV4PG3;7896067201398;NAO ALIMENTO;ACESSORIOS;FERRAGENS;PILHAS E BATERIAS
7433;PILHA PANASONIC AL AAA PALIT LV4PG3;7896067204030;NAO ALIMENTO;ACESSORIOS;FERRAGENS;PILHAS E BATERIAS
7434;PILHA PANASONIC ALC AA 2UN;17896067203337;NAO ALIMENTO;ACESSORIOS;FERRAGENS;PILHAS E BATERIAS
7434;PILHA PANASONIC ALC AA 2UN;7896067200162;NAO ALIMENTO;ACESSORIOS;FERRAGENS;PILHAS E BATERIAS
7434;PILHA PANASONIC ALC AA 2UN;7896067202241;NAO ALIMENTO;ACESSORIOS;FERRAGENS;PILHAS E BATERIAS
7435;PILHA PANASONIC ALC AA 4UN;17896067203351;NAO ALIMENTO;ACESSORIOS;FERRAGENS;PILHAS E BATERIAS
7435;PILHA PANASONIC ALC AA 4UN;7896067200179;NAO ALIMENTO;ACESSORIOS;FERRAGENS;PILHAS E BATERIAS
7436;PILHA PANASONIC ALC AA PEQ LV4PG3;17896067204020;NAO ALIMENTO;ACESSORIOS;FERRAGENS;PILHAS E BATERIAS
7436;PILHA PANASONIC ALC AA PEQ LV4PG3;7896067204023;NAO ALIMENTO;ACESSORIOS;FERRAGENS;PILHAS E BATERIAS
7437;PILHA PANASONIC ALC AAA PALITO 2UN;7896067200186;NAO ALIMENTO;ACESSORIOS;FERRAGENS;PILHAS E BATERIAS
7438;PILHA PANASONIC ALC GRANDE 2UN;27896067200142;NAO ALIMENTO;ACESSORIOS;FERRAGENS;PILHAS E BATERIAS
7438;PILHA PANASONIC ALC GRANDE 2UN;7896067200148;NAO ALIMENTO;ACESSORIOS;FERRAGENS;PILHAS E BATERIAS
7439;PILHA PANASONIC EVOLT PEQ AA LV4PG3;7896067203897;NAO ALIMENTO;ACESSORIOS;FERRAGENS;PILHAS E BATERIAS
7440;PILHA PANASONIC EVOLTA PALIT LV4PG3;7896067203903;NAO ALIMENTO;ACESSORIOS;FERRAGENS;PILHAS E BATERIAS
7441;PILHA PANASONIC EVOLTA P ALC AA 2UN;17896067203719;NAO ALIMENTO;ACESSORIOS;FERRAGENS;PILHAS E BATERIAS
7441;PILHA PANASONIC EVOLTA P ALC AA 2UN;7896067203712;NAO ALIMENTO;ACESSORIOS;FERRAGENS;PILHAS E BATERIAS
7442;PILHA PANASONIC SPEC HYPER PEQ 4UN;17896067200039;NAO ALIMENTO;ACESSORIOS;FERRAGENS;PILHAS E BATERIAS
7442;PILHA PANASONIC SPEC HYPER PEQ 4UN;7896067200032;NAO ALIMENTO;ACESSORIOS;FERRAGENS;PILHAS E BATERIAS
7443;PILHA PANASONIC SUP HYPER MEDIA 2UN;7896067200025;NAO ALIMENTO;ACESSORIOS;FERRAGENS;PILHAS E BATERIAS
7444;PILHA PANASONIC SUPER HIP LV PG 8UN;7896067202982;NAO ALIMENTO;ACESSORIOS;FERRAGENS;PILHAS E BATERIAS
7445;PILHA PANASONIC SUPER HYPER GR 2UN;17896067203474;NAO ALIMENTO;ACESSORIOS;FERRAGENS;PILHAS E BATERIAS
7445;PILHA PANASONIC SUPER HYPER GR 2UN;7896067200018;NAO ALIMENTO;ACESSORIOS;FERRAGENS;PILHAS E BATERIAS
7446;PILHA PANASONIC ULTRA HYPER PAL 4UN;17896067203443;NAO ALIMENTO;ACESSORIOS;FERRAGENS;PILHAS E BATERIAS
7446;PILHA PANASONIC ULTRA HYPER PAL 4UN;7896067203033;NAO ALIMENTO;ACESSORIOS;FERRAGENS;PILHAS E BATERIAS
7449;PINCEL BIC MARCADOR RECARREGAVEL AZUL;3086123263987;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
7449;PINCEL BIC MARCADOR RECARREGAVEL AZUL;70330348004;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
7450;PINCEL ESCOLAR LEO&LEO LONGO RF4146 815-10;7897256246466;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
7451;PINO Q UTIL ADAPT 2POL+TERRA R584;7891246005842;NAO ALIMENTO;ACESSORIOS;FERRAGENS;CAIXA FERRAMENTAS
7452;PIPOQUEIRA FUZIPAR N20 REF250;7898067892507;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7452;PIPOQUEIRA FUZIPAR N20 REF250;7898067892521;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7453;PIPOQUEIRA MTA TVT CRIST GRAF 3,6L;7897186688749;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7454;PIRANHA BELLESA MEDIA PT TRANP 1UN;7898958060930;NAO ALIMENTO;BAZAR;BAZAR;CUIDADOS PESSOAIS
7455;PIRANHA BELLESA PT COLORIDA 10UN;7898647922242;NAO ALIMENTO;BAZAR;BAZAR;CUIDADOS PESSOAIS
7456;PIRANHA BELLESA MINI PT TRANS 1UN;7898647922006;NAO ALIMENTO;BAZAR;BAZAR;CUIDADOS PESSOAIS
7457;PIRANHA BELLESA PEQUENA PT TRANS1UN;7898958060756;NAO ALIMENTO;BAZAR;BAZAR;CUIDADOS PESSOAIS
7458;PISCINA MOR 1000L;7896020610021;NAO ALIMENTO;BAZAR;BAZAR;CAMPING - LAZER
7459;PISCINA MOR 400L;7896020610007;NAO ALIMENTO;BAZAR;BAZAR;CAMPING - LAZER
7473;PLACA DUBFLEX E.V.A 60X40 AZUL ROYAL;7898915932027;NAO ALIMENTO;BAZAR;BAZAR;ARTIGOS PARA DECORACAO
7474;PLACA DUBFLEX E.V.A 60X40 BRANCO;7898915932058;NAO ALIMENTO;BAZAR;BAZAR;ARTIGOS PARA DECORACAO
7475;PLACA DUBFLEX E.V.A 60X40 LILAS;7898915932157;NAO ALIMENTO;BAZAR;BAZAR;ARTIGOS PARA DECORACAO
7476;PLACA DUBFLEX E.V.A 60X40 MARROM;7898915932096;NAO ALIMENTO;BAZAR;BAZAR;ARTIGOS PARA DECORACAO
7477;PLACA DUBFLEX E.V.A 60X40 PRETO;7898915932171;NAO ALIMENTO;BAZAR;BAZAR;ARTIGOS PARA DECORACAO
7478;PLACA DUBFLEX E.V.A 60X40 ROSA PINK;7898915932102;NAO ALIMENTO;BAZAR;BAZAR;ARTIGOS PARA DECORACAO
7479;PLACA DUBFLEX E.V.A 60X40 VERD BAND VERDE BANDEIRA;7897779703002;NAO ALIMENTO;BAZAR;BAZAR;ARTIGOS PARA DECORACAO
7479;PLACA DUBFLEX E.V.A 60X40 VERD BAND VERDE BANDEIRA;7898915932119;NAO ALIMENTO;BAZAR;BAZAR;ARTIGOS PARA DECORACAO
7480;PLACA DUBFLEX E.V.A 60X40 VERMELHO;7898915932867;NAO ALIMENTO;BAZAR;BAZAR;ARTIGOS PARA DECORACAO
7481;PLUG Q UTIL C/ROSCA RF2119;7891246021194;NAO ALIMENTO;ACESSORIOS;FERRAGENS;CAIXA FERRAMENTAS
7482;PLUG Q UTIL C/ROSCA RF2118;7891246021187;NAO ALIMENTO;ACESSORIOS;FERRAGENS;CAIXA FERRAMENTAS
7483;PLUG Q UTIL MACHO 10 AMP CINZ 0500;7891246005002;NAO ALIMENTO;ACESSORIOS;FERRAGENS;CAIXA FERRAMENTAS
7487;POLTRONA MOR PLASTICA BELA VISTA;7898580990025;NAO ALIMENTO;BAZAR;BAZAR;CAMPING - LAZER
7492;PORTA COTONETES PLASUTIL BAILARINA;7896042039480;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7493;PORTA DET ALC GEL SANREMO480ML 1601;7896359039906;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7494;PORTA FRIOS PLASVALE REF1829 COR 4600;7891115083131;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7495;PORTA FRIOS SANREMO 1 4L 172 6;7896359013326;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7496;PORTA PAPEL HIGIENICO FAME;7896039731908;NAO ALIMENTO;BAZAR;BAZAR;ARTIGOS PARA DECORACAO
7497;PORTA SAB ALC GEL SANREMO SR1600 33;7896359039890;NAO ALIMENTO;BAZAR;BAZAR;ARTIGOS P BANHEIRO
7499;PORTA TOALHA FAME;7896039731885;NAO ALIMENTO;BAZAR;BAZAR;ARTIGOS PARA DECORACAO
7501;POTE INVICTA VIDRO TENDENZA 1,3L MIX MET FRENCH;7891691013959;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7502;POTE INVICTA VIDRO TENDENZA 750ML MIX MET FRENCH;7891691013942;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7503;POTE MUNDIART INOX DIVERSOS;7890865100792;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7504;POTE PLASUTIL 2L DECORADO RET 3122;7896042067414;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7505;POTE PLASUTIL PAPINHA BAILAR 3221;7896042040721;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7506;POTE PLASVALE 1,5L;7891115023465;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7507;POTE SANREMO 3 7L SR132 6;7896359034987;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7508;POTE SANREMO 3UN SR165 7;7896359042968;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7509;POTE SANREMO C/TRAVAS SR1742 1,6L;7896359029099;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7509;POTE SANREMO C/TRAVAS SR1742 1,6L;7896359033386;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7511;POTE SANREMO C/TRAVAS SR1741 2,5L;7896359029082;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7516;POTE SANREMO RET ALTO 385/2;7896359000272;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7519;POTE SANREMO SR10 37;7896359036257;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7521;POTE TRAMONTINA 300ML MIX COLOR 25099/986;7891112325692;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7522;POTE TRAMONTINA 600ML MIX COLOR 25099/987;7891112325708;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7523;PRATO COPOMAIS DESC 21CM 10UN;7897147500134;NAO ALIMENTO;BAZAR;BAZAR;ARTIGOS FESTAS E DESCART
7524;PRATO DURALEX FUNDO ASTRAL;7894993000832;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7525;PRATO DURALEX RASO ASTRAL;7894993000238;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7525;PRATO DURALEX RASO ASTRAL;7894993000269;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7526;PRATO DURALEX SOBREMESA ASTRAL;7894993000634;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7527;PRATO LAMINADO BRINKFEST N07;7899077937141;NAO ALIMENTO;BAZAR;BAZAR;ARTIGOS FESTAS E DESCART
7528;PRATO LAMINADO BRINKFEST N06;7899077937134;NAO ALIMENTO;BAZAR;BAZAR;ARTIGOS FESTAS E DESCART
7529;PRATO LAMINADO BRINKFEST N05;7899077937127;NAO ALIMENTO;BAZAR;BAZAR;ARTIGOS FESTAS E DESCART
7530;PRATO NADIR FUNDO PETALA 5844;7891155037880;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7531;PRATO NADIR RASO PETALA 5744;7891155037873;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7532;PRATO NADIR SOBREMESA PETALA 53444;7891155037866;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7533;PRATO PLASUTIL 750ML INFANTIL BAILARINA 6146;7896042061467;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7540;PROCESSADOR MULTI 500ML;7899663573074;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7576;PULVERIZAD SANREMO REF 501 580ML;7896359042159;NAO ALIMENTO;CASA E JARDIM;FERRAMENTAS;PULVERIZADOR
7582;QUADRO MOLDURA MADEIRA FELTRO;7896309202114;NAO ALIMENTO;BAZAR;BAZAR;ARTIGOS PARA DECORACAO
7582;QUADRO MOLDURA MADEIRA FELTRO;7899527105922;NAO ALIMENTO;BAZAR;BAZAR;ARTIGOS PARA DECORACAO
7596;RALADOR TRAMONTINA INOX UNIVERSAL 25106 400;7891112123991;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7597;RATOEIRA Q UTIL METAL N2;7891246011331;NAO ALIMENTO;ACESSORIOS;FERRAGENS;RATOEIRA
7598;RATOEIRA Q UTIL N3;7891246011348;NAO ALIMENTO;ACESSORIOS;FERRAGENS;RATOEIRA
7603;REC ISOT SOPRANO 2 5L TERERE AMARELO;7896021907267;NAO ALIMENTO;BAZAR;BAZAR;ISOTERMICOS
7604;REC ISOT SOPRANO 2 5L TERERE AZUL;7896021911554;NAO ALIMENTO;BAZAR;BAZAR;ISOTERMICOS
7605;REC ISOT SOPRANO 2 5L TERERE LARANJA;7896021911332;NAO ALIMENTO;BAZAR;BAZAR;ISOTERMICOS
7606;REC ISOT SOPRANO 2 5L TERERE PRETO;7896021912698;NAO ALIMENTO;BAZAR;BAZAR;ISOTERMICOS
7607;REC ISOT SOPRANO 2 5L TERERE VERDE;7896021911394;NAO ALIMENTO;BAZAR;BAZAR;ISOTERMICOS
7608;REC ISOT SOPRANO 2 5L TERERE VERMELHO;7896021911172;NAO ALIMENTO;BAZAR;BAZAR;ISOTERMICOS
7609;REC TERMICO MARATONA INVICTA 2,3L INCESS BLUE;7891691013348;NAO ALIMENTO;BAZAR;BAZAR;ISOTERMICOS
7610;REC TERMICO MARATONA INVICTA 2,3L VERM VELVET;7891691013331;NAO ALIMENTO;BAZAR;BAZAR;ISOTERMICOS
7611;RECIP TERM TERMOLAR VMFT 1095PVM 5L;7891023064406;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7611;RECIP TERM TERMOLAR VMFT 1095PVM 5L;7891023064413;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7662;REGUA ESCOLAR LEO LEO FLEXIVEL 30CM REF 4365;7897256243656;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
7662;REGUA ESCOLAR LEO LEO FLEXIVEL 30CM REF 4365;7897256246657;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
7663;REGUA ESCOLAR LEO LEO PLAST 30CM;7897256261865;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
7711;RESIST FAME Q BANHO 4T 6800W 220V;7896039717902;NAO ALIMENTO;ACESSORIOS;FERRAGENS;RESISTENCIA CHUVEI TORNEI
7712;RESIST P/DUCHA LORENZETTI BELLA 4T;7896451845092;NAO ALIMENTO;ACESSORIOS;FERRAGENS;RESISTENCIA CHUVEI TORNEI
7713;RESISTENCIA Q UTIL CORONA RF0137;7891246001370;NAO ALIMENTO;ACESSORIOS;FERRAGENS;RESISTENCIA CHUVEI TORNEI
7725;RODO SANREMO PIA 14CM 590;17896359014436;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
7725;RODO SANREMO PIA 14CM 590;7896359014439;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8011;ABRIDOR SACA ROLHAS BRINOX 2310/315;17896502813749;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8011;ABRIDOR SACA ROLHAS BRINOX 2310/315;7896502813742;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8019;SACO RIO TIJUCAS P/RESID ANIMAL 3UN;7908076212897;NAO ALIMENTO;BAZAR;BAZAR;LINHA PET
8020;SACOLA REGINA SURP LIFE BARBIE 8UN;7891175235655;NAO ALIMENTO;BAZAR;BAZAR;ARTIGOS FESTAS E DESCART
8021;SACOLA REGINA SURP SPIDER-MAN 8UN;7891175256292;NAO ALIMENTO;BAZAR;BAZAR;ARTIGOS FESTAS E DESCART
8023;SALEIRO PLASUTIL DEC 5109;7896042051093;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8024;SALEIRO PLASUTIL DECORADO 3122;7896042066981;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8025;SALEIRO PLASUTIL 1KG 2704;7896042027043;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8026;SALEIRO PLASVALE 1LT 8300;17891115006465;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8026;SALEIRO PLASVALE 1LT 8300;7891115006468;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8038;SANDUICHEIRA PLASUTIL HOMEM ARAN 5427;7896042054278;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8039;SANDUICHEIRA PLASUTIL MICKEY 6581;7896042065816;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8040;SANDUICHEIRA PLASUTIL MINNIE 5846;7896042058467;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8041;SANDUICHEIRA PLASUTIL PRINCESAS 4004;7896042040042;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8055;SECADOR PLASUTIL SALADA A1;7896042041377;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8437;SHAKEIRA PLASUTIL 580ML MICKEY 6582;17896042065820;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8437;SHAKEIRA PLASUTIL 580ML MICKEY 6582;7896042065823;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8438;SHAKEIRA PLASUTIL 580ML MINNIE 6901;7896042069012;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8440;SIFAO Q UTIL P/PIA E LAVATOR R2207;7891246022078;NAO ALIMENTO;ACESSORIOS;FERRAGENS;OUTROS
8447;SLIME AMOEBA 110G CORES SORTIDAS;27897474200077;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
8447;SLIME AMOEBA 110G CORES SORTIDAS;7897474200073;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
8470;SOMBRINHA GZT PRETA UC0003;7892301100519;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
8471;SOQUETE Q UTIL S/CHAVE RF0118;7891246001189;NAO ALIMENTO;ACESSORIOS;FERRAGENS;CAIXA FERRAMENTAS
8536;GRELHA MOR SUPER GRILL NR 3;7896020631064;NAO ALIMENTO;BAZAR;BAZAR;UTENSILIOS P CHURRASCO
8537;TABUA PLASVALE P/ CORTE REF 8300 BRANCA;17891115006489;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8537;TABUA PLASVALE P/ CORTE REF 8300 BRANCA;7891115006482;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8539;TACA DURALEX SOBR ASTRAL 250ML;7894993060232;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8540;TACA GIN TANQUERAY 600ML;7899798608269;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8541;TACA NADIR BRIST AGUA 340ML N0011;7891155012818;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8542;TACA NADIR CHAMP BUFFET 186ML;7891155059608;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8543;TACA NADIR CHAMP GALLANT 7808A;7891155006060;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8544;TACA NADIR CHAMPAGNE WINDSOR 7828;7891155008330;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8545;TACA NADIR DUBLIN CERVEJA 400ML7651;7891155042600;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8546;TACA NADIR GALL VINHO TTO 250ML7008;7891155000372;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8547;TACA NADIR GALLANT AGUA 320ML 7708;7891155000587;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8548;TACA NADIR GIN TONICA 600ML 7948;7891155056584;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8549;TACA NADIR PAULISTA AGUA 250ML 7002;7891155003885;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8550;TACA STELLA ARTOIS P/CERVEJA 250ML;1234500028250;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8550;TACA STELLA ARTOIS P/CERVEJA 250ML;4001852047218;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8550;TACA STELLA ARTOIS P/CERVEJA 250ML;7908011013459;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8550;TACA STELLA ARTOIS P/CERVEJA 250ML;8693357501256;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8551;TACA WINDSOR COQUETEL 355MLN7928;7891155030997;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8562;TAMPA PLASVALE P/MICRO REF1255;7891115012551;NAO ALIMENTO;BAZAR;BAZAR;ARTIGOS FESTAS E DESCART
8562;TAMPA PLASVALE P/MICRO REF1255;7891115034393;NAO ALIMENTO;BAZAR;BAZAR;ARTIGOS FESTAS E DESCART
8563;TAMPA Q UTIL P TANQUE RF2157;7891246021576;NAO ALIMENTO;ACESSORIOS;FERRAGENS;CHUVEIROS E AFINS
8566;TAPETE PANOSUL BOX PEGADA;7896943210605;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8567;TAPETE PANOSUL FIO TINTO OVAL40X60;7896943251479;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8568;TAPETE PANOSUL PORTA 40X60 LAR DOCE LAR;7896943220192;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8568;TAPETE PANOSUL PORTA 40X60 LAR DOCE LAR;7896943239521;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8569;TAPETE PANOSUL PORTA 40X60 WELCOME;7896943202907;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8570;TEE Q UTIL LISO 25MM RF2135;7891246021354;NAO ALIMENTO;ACESSORIOS;FERRAGENS;INTERRRUPTORES-ADAPTADORE
8579;TERMOPRATO VIANDA SOPRANO 4UN;7896021912025;NAO ALIMENTO;BAZAR;BAZAR;ISOTERMICOS
8580;TERMOPRATO VIANDA SOPRANO 1UN;7896021912896;NAO ALIMENTO;BAZAR;BAZAR;ISOTERMICOS
8581;PRATO TERM SOPRANO TEKCOR 2UN CZA;7896021912261;NAO ALIMENTO;BAZAR;BAZAR;ISOTERMICOS
8582;TERMOPRATO VIANDA SOPRANO 3UN;7896021912346;NAO ALIMENTO;BAZAR;BAZAR;ISOTERMICOS
8583;TERRA VITAPLAN 1,5 KG SAMAMBAIA;7896403203703;NAO ALIMENTO;CASA E JARDIM;INSUMOS P JARDIM;SUBSTRATOS E TERRAS
8584;TERRA VITAPLAN 1,5KG VIOLETA;7896403203710;NAO ALIMENTO;CASA E JARDIM;INSUMOS P JARDIM;SUBSTRATOS E TERRAS
8585;TESOURA ESCOLAR LEO LEO PLUS RF4500;7897256210016;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
8585;TESOURA ESCOLAR LEO LEO PLUS RF4500;7897256231332;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
8588;TIARA BELLESA GATINHA;7898647921214;NAO ALIMENTO;BAZAR;BAZAR;CUIDADOS PESSOAIS
8590;TIC TAC BELLESA 6UN GRANDE PRETO;7898647922730;NAO ALIMENTO;BAZAR;BAZAR;CUIDADOS PESSOAIS
8591;TIC TAC BELLESA 6UN MEDIO PRETO;7898647922747;NAO ALIMENTO;BAZAR;BAZAR;CUIDADOS PESSOAIS
8591;TIC TAC BELLESA 6UN MEDIO PRETO;7898647922792;NAO ALIMENTO;BAZAR;BAZAR;CUIDADOS PESSOAIS
8592;TIGELA GZT VIDRO 300ML BV0039 IVORY;7890920060290;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8593;TIGELA NADIR C TAMPA 600ML 401002;7891155047322;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8594;TIGELA PLASUTIL C/VENTOSA 3220 BAILARINA;7896042061450;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
8595;TINTA GUACHE 250ML AZUL TURQUESA;17891153054381;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
8595;TINTA GUACHE 250ML AZUL TURQUESA;7891153020129;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
8595;TINTA GUACHE 250ML AZUL TURQUESA;7891153054391;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
8596;TINTA GUACHE 250ML VERMELHO FOGO;17891153054442;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
