CODIGO_PRODUTO;DESCRICAO_PRODUTO;EMBL_TRANSFERENCIA;CODIGO_EMPRESA;NOVO_MINIMO;NOVO_MAXIMO;DIAS_RELATORIO_VENDA;VENDA_MEDIA;QUANTIDADE_ESTOQUE_MINIMO;QUANTIDADE_ESTOQUE_MAXIMO;REGRA_MINIMO;REGRA_MAXIMO;Status;QUANTIDADE_DISPONIVEL
12099;UVA ITALIA KG;1;6;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12099;UVA ITALIA KG;1;7;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12099;UVA ITALIA KG;1;8;6;10;90;0,02;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12099;UVA ITALIA KG;1;11;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12099;UVA ITALIA KG;1;12;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12099;UVA ITALIA KG;1;13;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12099;UVA ITALIA KG;1;14;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12099;UVA ITALIA KG;1;17;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12099;UVA ITALIA KG;1;18;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12102;UVA NIAGARA BCA E ROSA KG;10;2;6;16;90;0,0;0;0;PISO_60_EMBALAGEM;UMA_CAIXA_ACIMA;Ativo;0
12102;UVA NIAGARA BCA E ROSA KG;10;3;6;16;90;0,0;0;0;PISO_60_EMBALAGEM;UMA_CAIXA_ACIMA;Ativo;0
12102;UVA NIAGARA BCA E ROSA KG;10;4;6;16;90;0,0;0;0;PISO_60_EMBALAGEM;UMA_CAIXA_ACIMA;Ativo;0
12102;UVA NIAGARA BCA E ROSA KG;10;5;6;16;90;0,03;0;0;PISO_60_EMBALAGEM;UMA_CAIXA_ACIMA;Ativo;0
12102;UVA NIAGARA BCA E ROSA KG;10;6;6;16;90;0,02;0;0;PISO_60_EMBALAGEM;UMA_CAIXA_ACIMA;Ativo;0
12102;UVA NIAGARA BCA E ROSA KG;10;7;6;16;90;0,0;0;0;PISO_60_EMBALAGEM;UMA_CAIXA_ACIMA;Ativo;0
12102;UVA NIAGARA BCA E ROSA KG;10;8;6;16;90;0,0;0;0;PISO_60_EMBALAGEM;UMA_CAIXA_ACIMA;Ativo;0
12102;UVA NIAGARA BCA E ROSA KG;10;11;6;16;90;0,0;0;0;PISO_60_EMBALAGEM;UMA_CAIXA_ACIMA;Ativo;0
12102;UVA NIAGARA BCA E ROSA KG;10;12;6;16;90;0,0;0;0;PISO_60_EMBALAGEM;UMA_CAIXA_ACIMA;Ativo;0
12102;UVA NIAGARA BCA E ROSA KG;10;13;6;16;90;0,0;0;0;PISO_60_EMBALAGEM;UMA_CAIXA_ACIMA;Ativo;0
12102;UVA NIAGARA BCA E ROSA KG;10;14;6;16;90;0,0;0;0;PISO_60_EMBALAGEM;UMA_CAIXA_ACIMA;Ativo;0
12102;UVA NIAGARA BCA E ROSA KG;10;17;6;16;90;0,0;0;0;PISO_60_EMBALAGEM;UMA_CAIXA_ACIMA;Ativo;0
12102;UVA NIAGARA BCA E ROSA KG;10;18;6;16;90;0,0;0;0;PISO_60_EMBALAGEM;UMA_CAIXA_ACIMA;Ativo;-,248
12108;UVA RUBI KG;1;2;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12108;UVA RUBI KG;1;3;6;10;90;0,01;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12108;UVA RUBI KG;1;6;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12108;UVA RUBI KG;1;11;6;10;90;0,01;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12108;UVA RUBI KG;1;12;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;-,25
12108;UVA RUBI KG;1;13;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12108;UVA RUBI KG;1;14;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12108;UVA RUBI KG;1;17;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;-1,14
12108;UVA RUBI KG;1;18;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12112;UVA THOMPSON BDJ 500G S SEM BCA;1;2;33;34;90;8,22;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;52
12112;UVA THOMPSON BDJ 500G S SEM BCA;1;3;104;105;90;25,79;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;-296
12112;UVA THOMPSON BDJ 500G S SEM BCA;1;4;35;36;90;8,56;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;55
12112;UVA THOMPSON BDJ 500G S SEM BCA;1;5;18;19;90;4,33;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;54
12112;UVA THOMPSON BDJ 500G S SEM BCA;1;6;24;25;90;5,8;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;12
12112;UVA THOMPSON BDJ 500G S SEM BCA;1;7;17;18;90;4,16;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;42
12112;UVA THOMPSON BDJ 500G S SEM BCA;1;8;12;13;90;2,76;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;52
12112;UVA THOMPSON BDJ 500G S SEM BCA;1;11;46;47;90;11,32;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;72
12112;UVA THOMPSON BDJ 500G S SEM BCA;1;12;44;45;90;10,76;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;6
12112;UVA THOMPSON BDJ 500G S SEM BCA;1;13;19;20;90;4,63;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;19
12112;UVA THOMPSON BDJ 500G S SEM BCA;1;14;48;49;90;11,94;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;9
12112;UVA THOMPSON BDJ 500G S SEM BCA;1;17;24;25;90;5,94;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;71
12112;UVA THOMPSON BDJ 500G S SEM BCA;1;18;31;32;90;7,69;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;106
12113;UVA VITORIA 500G;1;4;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;-13
12113;UVA VITORIA 500G;1;12;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;1300
12115;UVA VITORIA C SEM BDJ 500G;1;2;37;38;90;9,08;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;26
12115;UVA VITORIA C SEM BDJ 500G;1;3;95;96;90;23,62;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;-93
12115;UVA VITORIA C SEM BDJ 500G;1;4;34;35;90;8,29;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;23
12115;UVA VITORIA C SEM BDJ 500G;1;5;21;22;90;5,08;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;28
12115;UVA VITORIA C SEM BDJ 500G;1;6;19;20;90;4,58;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;26
12115;UVA VITORIA C SEM BDJ 500G;1;7;25;26;90;6,17;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;14
12115;UVA VITORIA C SEM BDJ 500G;1;8;13;14;90;3,14;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;38
12115;UVA VITORIA C SEM BDJ 500G;1;11;36;37;90;8,92;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;79
12115;UVA VITORIA C SEM BDJ 500G;1;12;42;43;90;10,5;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;52
12115;UVA VITORIA C SEM BDJ 500G;1;13;26;27;90;6,4;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;16
12115;UVA VITORIA C SEM BDJ 500G;1;14;60;61;90;14,81;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;59
12115;UVA VITORIA C SEM BDJ 500G;1;17;23;24;90;5,71;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;49
12115;UVA VITORIA C SEM BDJ 500G;1;18;23;24;90;5,63;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;80
12116;VAGEM KG;1;1;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12116;VAGEM KG;1;2;15;16;90;3,69;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;6,07
12116;VAGEM KG;1;3;44;45;90;10,98;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;55,532
12116;VAGEM KG;1;4;9;10;90;2,19;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;2,146
12116;VAGEM KG;1;5;8;9;90;1,78;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;26,466
12116;VAGEM KG;1;6;8;9;90;1,8;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;34,982
12116;VAGEM KG;1;7;6;10;90;1,49;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;15,942
12116;VAGEM KG;1;8;6;10;90;1,49;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;36,796
12116;VAGEM KG;1;11;10;11;90;2,37;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;21,244
12116;VAGEM KG;1;12;18;19;90;4,46;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;67,062
12116;VAGEM KG;1;13;6;10;90;1,31;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;5,37
12116;VAGEM KG;1;14;13;14;90;3,18;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;27,652
12116;VAGEM KG;1;17;6;10;90;1,11;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;10,914
12116;VAGEM KG;1;18;15;16;90;3,55;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;45,246
12120;BIFE VAZIO RESERVA BOV KG;1;2;28;29;90;6,98;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;77,54
12120;BIFE VAZIO RESERVA BOV KG;1;3;197;198;90;49,06;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;342,915
12120;BIFE VAZIO RESERVA BOV KG;1;4;46;47;90;11,31;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;96,455
12120;BIFE VAZIO RESERVA BOV KG;1;5;15;16;90;3,52;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;36,119
12120;BIFE VAZIO RESERVA BOV KG;1;6;21;22;90;5,13;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;-24,185
12120;BIFE VAZIO RESERVA BOV KG;1;7;12;13;90;2,78;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;14,865
12120;BIFE VAZIO RESERVA BOV KG;1;8;25;26;90;6,1;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;15,113
12120;BIFE VAZIO RESERVA BOV KG;1;11;17;18;90;4,1;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;14,439
12120;BIFE VAZIO RESERVA BOV KG;1;12;22;23;90;5,43;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;3,833
12120;BIFE VAZIO RESERVA BOV KG;1;13;17;18;90;4,03;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;84,526
12120;BIFE VAZIO RESERVA BOV KG;1;14;70;71;90;17,27;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;177,14
12120;BIFE VAZIO RESERVA BOV KG;1;17;8;9;90;1,94;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;0
12120;BIFE VAZIO RESERVA BOV KG;1;18;81;82;90;20,21;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;725,28
12121;BIFE VAZIO RESERVA BOV KG BDJ;1;1;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12121;BIFE VAZIO RESERVA BOV KG BDJ;1;2;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12121;BIFE VAZIO RESERVA BOV KG BDJ;1;3;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12121;BIFE VAZIO RESERVA BOV KG BDJ;1;4;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12121;BIFE VAZIO RESERVA BOV KG BDJ;1;5;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12121;BIFE VAZIO RESERVA BOV KG BDJ;1;6;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12121;BIFE VAZIO RESERVA BOV KG BDJ;1;7;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12121;BIFE VAZIO RESERVA BOV KG BDJ;1;8;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12121;BIFE VAZIO RESERVA BOV KG BDJ;1;11;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12121;BIFE VAZIO RESERVA BOV KG BDJ;1;12;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12121;BIFE VAZIO RESERVA BOV KG BDJ;1;13;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12121;BIFE VAZIO RESERVA BOV KG BDJ;1;14;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12121;BIFE VAZIO RESERVA BOV KG BDJ;1;17;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12121;BIFE VAZIO RESERVA BOV KG BDJ;1;18;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12300;AIPIM HENICKA PRE COZIDA 1K;1;2;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;20
12300;AIPIM HENICKA PRE COZIDA 1K;1;3;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;4
12300;AIPIM HENICKA PRE COZIDA 1K;1;6;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;1
12300;AIPIM HENICKA PRE COZIDA 1K;1;14;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;1
12739;BAC STA CLARA CUBOS S PELE 200G R72060;1;2;6;10;90;0,16;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;15
12739;BAC STA CLARA CUBOS S PELE 200G R72060;1;3;6;10;90;0,52;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
12739;BAC STA CLARA CUBOS S PELE 200G R72060;1;4;6;10;90;0,1;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;4
12739;BAC STA CLARA CUBOS S PELE 200G R72060;1;6;6;10;90;0,04;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;13
12739;BAC STA CLARA CUBOS S PELE 200G R72060;1;11;6;10;90;0,14;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;12
12739;BAC STA CLARA CUBOS S PELE 200G R72060;1;12;6;10;90;0,08;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;20
12739;BAC STA CLARA CUBOS S PELE 200G R72060;1;13;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;8
12739;BAC STA CLARA CUBOS S PELE 200G R72060;1;14;6;10;90;0,01;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;12
12739;BAC STA CLARA CUBOS S PELE 200G R72060;1;17;6;10;90;0,14;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;8
12739;BAC STA CLARA CUBOS S PELE 200G R72060;1;18;6;10;90;0,03;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;5
13053;BANHA SEARA REF 1KG;1;2;6;10;90;0,36;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;15
13053;BANHA SEARA REF 1KG;1;3;6;10;90;1,5;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;1
13053;BANHA SEARA REF 1KG;1;4;6;10;90;0,6;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;3
13053;BANHA SEARA REF 1KG;1;5;6;10;90;0,31;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;34
13053;BANHA SEARA REF 1KG;1;6;6;10;90;0,93;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;6
13053;BANHA SEARA REF 1KG;1;7;6;10;90;0,63;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;22
13053;BANHA SEARA REF 1KG;1;8;6;10;90;0,23;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;20
13053;BANHA SEARA REF 1KG;1;11;6;10;90;0,62;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;16
13053;BANHA SEARA REF 1KG;1;12;6;10;90;0,61;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;-1
13053;BANHA SEARA REF 1KG;1;13;6;10;90;0,83;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;26
13053;BANHA SEARA REF 1KG;1;14;6;10;90;0,57;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;25
13053;BANHA SEARA REF 1KG;1;17;6;10;90;0,62;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
13053;BANHA SEARA REF 1KG;1;18;6;10;90;0,28;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
13124;BATATA PRE FRITA LAR 1 5KG;1;1;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;-2
13124;BATATA PRE FRITA LAR 1 5KG;1;2;11;12;90;2,69;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;43
13124;BATATA PRE FRITA LAR 1 5KG;1;3;27;28;90;6,6;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;24
13124;BATATA PRE FRITA LAR 1 5KG;1;4;6;10;90;0,27;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;11
13124;BATATA PRE FRITA LAR 1 5KG;1;5;11;12;90;2,63;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;40
13124;BATATA PRE FRITA LAR 1 5KG;1;6;24;25;90;5,93;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;13
13124;BATATA PRE FRITA LAR 1 5KG;1;7;12;13;90;2,97;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;21
13124;BATATA PRE FRITA LAR 1 5KG;1;8;7;8;90;1,64;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;10
13124;BATATA PRE FRITA LAR 1 5KG;1;11;23;24;90;5,71;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;123
13124;BATATA PRE FRITA LAR 1 5KG;1;12;28;29;90;6,76;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;3
13124;BATATA PRE FRITA LAR 1 5KG;1;13;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;44
13124;BATATA PRE FRITA LAR 1 5KG;1;14;6;10;90;0,71;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;19
13124;BATATA PRE FRITA LAR 1 5KG;1;17;41;42;90;10,08;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;48
13124;BATATA PRE FRITA LAR 1 5KG;1;18;6;10;90;1,32;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;10
13125;BATATA PRE FRITA NOBRE 2KG;1;1;6;10;90;0,16;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
13125;BATATA PRE FRITA NOBRE 2KG;1;2;16;17;90;3,87;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;19
13125;BATATA PRE FRITA NOBRE 2KG;1;3;17;18;90;4,02;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;41
13125;BATATA PRE FRITA NOBRE 2KG;1;4;6;10;90;1,46;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;24
13125;BATATA PRE FRITA NOBRE 2KG;1;5;6;10;90;0,99;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;12
13125;BATATA PRE FRITA NOBRE 2KG;1;6;10;11;90;2,44;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;13
13125;BATATA PRE FRITA NOBRE 2KG;1;7;8;9;90;1,76;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;0
13125;BATATA PRE FRITA NOBRE 2KG;1;8;6;10;90;0,61;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;6
13125;BATATA PRE FRITA NOBRE 2KG;1;11;8;9;90;1,83;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;226
13125;BATATA PRE FRITA NOBRE 2KG;1;12;19;20;90;4,68;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;6
13125;BATATA PRE FRITA NOBRE 2KG;1;13;14;15;90;3,49;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;16
13125;BATATA PRE FRITA NOBRE 2KG;1;14;22;23;90;5,5;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;35
13125;BATATA PRE FRITA NOBRE 2KG;1;17;24;25;90;5,91;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;30
13125;BATATA PRE FRITA NOBRE 2KG;1;18;12;13;90;2,81;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;26
13127;BATATA P FRITA SADIA PALITO 1 05KG;1;2;6;10;90;0,29;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;14
13127;BATATA P FRITA SADIA PALITO 1 05KG;1;3;7;8;90;1,68;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;0
13127;BATATA P FRITA SADIA PALITO 1 05KG;1;4;6;10;90;0,57;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;9
13127;BATATA P FRITA SADIA PALITO 1 05KG;1;5;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
13127;BATATA P FRITA SADIA PALITO 1 05KG;1;6;6;10;90;0,54;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;21
13127;BATATA P FRITA SADIA PALITO 1 05KG;1;7;6;10;90;0,11;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
13127;BATATA P FRITA SADIA PALITO 1 05KG;1;8;6;10;90;0,08;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;3
13127;BATATA P FRITA SADIA PALITO 1 05KG;1;11;6;10;90;0,41;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;13
13127;BATATA P FRITA SADIA PALITO 1 05KG;1;12;6;10;90;0,34;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;19
13127;BATATA P FRITA SADIA PALITO 1 05KG;1;13;6;10;90;0,29;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;14
13127;BATATA P FRITA SADIA PALITO 1 05KG;1;14;6;10;90;0,58;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;18
13127;BATATA P FRITA SADIA PALITO 1 05KG;1;17;6;10;90;0,42;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;12
13127;BATATA P FRITA SADIA PALITO 1 05KG;1;18;6;10;90;0,37;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;17
13163;BEB LACT BIOLAT 130G;1;1;6;10;90;0,62;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;11
13163;BEB LACT BIOLAT 130G;1;2;23;24;90;5,74;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;88
13163;BEB LACT BIOLAT 130G;1;3;40;41;90;9,98;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;101
13163;BEB LACT BIOLAT 130G;1;4;14;15;90;3,31;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;-20
13163;BEB LACT BIOLAT 130G;1;5;36;37;90;8,79;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;12
13163;BEB LACT BIOLAT 130G;1;6;42;43;90;10,44;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;-177
13163;BEB LACT BIOLAT 130G;1;7;41;42;90;10,17;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;42
13163;BEB LACT BIOLAT 130G;1;8;29;30;90;7,08;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;121
13163;BEB LACT BIOLAT 130G;1;11;40;41;90;9,8;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;-112
