Codigo;Produto;Nro Pedido;Data;Embal;Loja;Depósito;Qtde Expedir
177;CERVEJA ITAIPAVA LT 473ML;33500;07/03/2026;12;002;650;7
178;CERVEJA KAISER LT 473ML;34945;11/03/2026;12;002;533;110
282;CERVEJA MICHELOB LN 330ML ULTRA;33500;07/03/2026;24;002;12;4
193;CERVEJA PROVINCIA PILSEN LT 473ML PREMIUM;36622;14/03/2026;12;002;1369;220
295;CERVEJA STELLA ARTOIS LN 330ML PURE GOLD;33500;07/03/2026;24;002;14;5
16261;CLARIFICANTE BEL PISCS 1L;33500;07/03/2026;12;002;1;1
16395;COLA BCA MAXI FRAMA 90G;35746;13/03/2026;6;002;4;1
33720;COQUETEL CHICOTE 500ML LIMAO;33500;07/03/2026;12;002;4;1
5172;CORANTE TINGECOR 40G GUARANY MARINHO N16;34285;10/03/2026;6;002;47;2
5173;CORANTE TINGECOR 40G GUARANY PRETO N31;34285;10/03/2026;6;002;88;2
34823;CP STITCH C CANUDO;32864;06/03/2026;1;002;9;1
5267;CR DENTAL ORAL-B 70G 4 EM 1;33500;07/03/2026;48;002;6;1
3424;CREME LEITE TERRA VIVA TP 200G;34285;10/03/2026;27;002;2;1
17026;CURATIVO COTTONBABY 35UN TRAD;33500;07/03/2026;36;002;4;1
17073;CX TERMICA MOR 34L PTA;36244;13/03/2026;1;002;3;3
17083;CX TERMICA TROPICAL 5L VERM;36244;13/03/2026;1;002;14;4
17156;DESINF APYCE 2L JASMIM;36439;14/03/2026;6;002;56;4
9279;DESINF AQUAFAST 1L CAMPOS LAVANDA;33500;07/03/2026;12;002;20;1
17164;DESINF AQUAFAST 5L MARINE;36439;14/03/2026;4;002;10;2
5434;DESINF AQUAFAST HARMONIA 2L LAVANDA;33500;07/03/2026;6;002;82;1
5432;DESINF AQUAFAST HARMONIA 2L PAIXAO;32543;05/03/2026;6;002;67;2
5433;DESINF AQUAFAST HARMONIA 5L PAIXAO;32543;05/03/2026;4;002;40;1
5440;DESINF GIRANDO SOL 500ML JASMIM;32543;05/03/2026;12;002;27;1
17175;DESINF GOTA LIMPA 2L LAVANDA;33500;07/03/2026;6;002;231;2
17176;DESINF GOTA LIMPA 2L LIMAO;32543;05/03/2026;6;002;83;1
17177;DESINF GOTA LIMPA 2L PINHO;36439;14/03/2026;6;002;65;3
17190;DESINF IMPERIAL 5L LAVANDA;32543;05/03/2026;4;002;135;1
5487;DESINF YPE 2L BAK EUCALIPTO;32543;05/03/2026;6;002;54;1
9290;DESINF YPE BAK 1L EUCALIPTO;32543;05/03/2026;12;002;8;1
9291;DESINF YPE BAK 1L FLORAL;32543;05/03/2026;12;002;49;2
9292;DESINF YPE BAK 1L LAVANDA;32543;05/03/2026;12;002;53;2
17159;DESINFETANTE AQUAFAST 1L MARINE;36439;14/03/2026;12;002;16;2
33373;DESO AERO AXE 200ML BLACK ALE E CED;33500;07/03/2026;12;002;107;1
5510;DESOD AERO AXE 152ML 90G MUSK;33500;07/03/2026;12;002;2;1
17249;DESOD AERO BOZZANO 200ML EXTREME SPORT;33500;07/03/2026;12;002;1;1
17309;DESOD ROLLON REXONA 50ML F POWDER;33500;07/03/2026;12;002;23;2
9983;DESOD SANIT GOTA LIMPA 25G EUCALIPTO;33500;07/03/2026;48;002;42;1
17320;DET LIQ APYCE LIMP TOT 3L ROSA;36439;14/03/2026;4;002;189;6
17326;DET LIQ AQUAFAST 3L FLORES BCAS;36439;14/03/2026;4;002;10;2
35698;DET LIQ BARBAREX 5L NEUTRO;33500;07/03/2026;2;002;71;1
17340;DET LIQ BIO KRISS 500ML CLEAR;32543;05/03/2026;24;002;104;3
17341;DET LIQ BIO KRISS 500ML NEUTRO;33500;07/03/2026;24;002;163;3
17343;DET LIQ BRILHANTE LIMP TOT 1 8L;36439;14/03/2026;6;002;20;1
34975;DET LIQ GIRANDO SOL 500ML HIPOAL;32543;05/03/2026;24;002;12;1
17351;DET LIQ GOTA LIMPA 3L ORIG;32543;05/03/2026;4;002;29;1
5678;DET LIQ GOTA LIMPA 500ML CRISTAL;33500;07/03/2026;24;002;51;4
5680;DET LIQ GOTA LIMPA 500ML MACA;32543;05/03/2026;24;002;236;1
17372;DET LIQ TIXAN YPE POUCH RF 900ML MACIEZ;32543;05/03/2026;12;002;4;1
17375;DET LIQ ULTRA 5L CLASS;32543;05/03/2026;4;002;173;1
17384;DET PO APYCE SH 1 6K AZUL;36439;14/03/2026;13;002;32;3
17386;DET PO APYCE SH 400G AZUL;36439;14/03/2026;50;002;22;1
17388;DET PO APYCE SH 4K AZUL;36439;14/03/2026;5;002;132;3
17389;DET PO APYCE SH 4K ROSA;33500;07/03/2026;5;002;139;4
33423;DET PO AQUAFAST FLORES BAUNILH 800G;36439;14/03/2026;20;002;37;1
17393;DET PO ASSIM 800G MICELAR FLORAL;36439;14/03/2026;20;002;90;1
17394;DET PO ASSIM 800G TRIPLA ACAO BI;33500;07/03/2026;20;002;164;2
33942;DET PO GIRANDO SOL SH 4KG COCO BAUN;36439;14/03/2026;5;002;65;1
7835;DET PO GOTA LIMPA 800G EQUILIBRIO;32543;05/03/2026;20;002;73;1
17420;DET PO TIXAN YPE CT 400PRIMAVERA;32543;05/03/2026;28;002;28;1
5674;DETERG GIRANDO SOL 500ML MACA;32543;05/03/2026;24;002;35;1
5691;DETERG YPE 500 ML CLEAR;32543;05/03/2026;24;002;106;1
5692;DETERG YPE 500 ML NEUTRO;32543;05/03/2026;24;002;152;1
5693;DETERG YPE 500ML CAPIM LIMAO;32543;05/03/2026;24;002;17;1
5695;DETERG YPE 500ML COCO;32543;05/03/2026;24;002;255;1
5696;DETERG YPE 500ML MACA;32543;05/03/2026;24;002;220;1
9299;DETERG YPE LIQ 5L NEUTRO;33500;07/03/2026;4;002;14;1
17426;DETERGENTE ZAVASKI CLORADO 1L;33500;07/03/2026;12;002;5;1
35020;DUCHA GORDUCHA ZAFONEL 4T 220V;36244;13/03/2026;12;002;23;3
17548;EMB PRATICA GABOARDI 2KG;36244;13/03/2026;25;002;34;4
17549;EMB PRATICA GABOARDI 3KG;36244;13/03/2026;25;002;18;2
17550;EMB PRATICA GABOARDI 5KG;36244;13/03/2026;25;002;18;3
9311;EMB ROYALPACK MULTI FREEZER 2KG;36244;13/03/2026;24;002;9;1
460;ENERG BALY LT 473ML MELANCIA;33500;07/03/2026;6;002;27;2
406;ENERG ELEV LT 473ML MACA VERDE;33500;07/03/2026;6;002;63;1
3853;ENERG ELEV LT 473ML MOR MELANCIA;33500;07/03/2026;6;002;46;1
412;ENERG ELEV PET 2L ORIGINAL;33500;07/03/2026;6;002;114;3
5742;ENERG MONSTER LT 473ML FIESTA MANGO;33906;09/03/2026;6;002;11;2
34460;ENERG MONSTER LT 473ML PIPELINE PUNCH;33906;09/03/2026;6;002;10;3
396;ENERG MONSTER LT 473ML ULTRA;33906;09/03/2026;6;002;53;2
17665;ERVA MATE CAMBONA MOIDA GROSSA 1KG;36439;14/03/2026;10;002;69;13
2637;ERVA MATE PONCHE VERDE 1KG LAMINADO;36439;14/03/2026;10;002;9;4
2629;ERVA MATE PONCHE VERDE 1KG MOIDA GROSSA;36439;14/03/2026;20;002;116;20
2510;ERVA MATE PONCHE VERDE 500G TRAD;36674;14/03/2026;20;002;51;9
2295;ERVILHA SERRA URUGUAI PARTIDA 500G;36439;14/03/2026;20;002;170;2
2296;ERVILHA YOKI PARTIDA 400GR;31682;03/03/2026;16;002;21;1
5776;ESC BANHO CCA SPA;36439;14/03/2026;1;002;280;10
5836;ESC DENTAL ORAL-B 1.2.3 MEDIA;33500;07/03/2026;36;002;2;1
33308;ESCOVA SANITARIA PLASTICA 9 7X12 3X42 2CM;35746;13/03/2026;1;002;44;1
18174;ESP ACO ASSOLAN C 08;36439;14/03/2026;20;002;131;2
18268;ESPETIN GABOARDI BAMBU P CHUR C 50;36244;13/03/2026;10;002;194;6
18269;ESPETINHO GABOARDI BAMBU EXT;36244;13/03/2026;10;002;232;6
18275;ESPETO MOR SIMPLES 85CM;36244;13/03/2026;12;002;5;1
18397;FACA TRAM CHUR INOX LEME CINZA;36244;13/03/2026;60;002;1;1
9502;FACA TRAMONTINA CHURRASCO 4 LEME PRETA;36244;13/03/2026;60;002;46;3
9503;FACA TRAMONTINA CHURRASCO 4 LEME VERMELHA;36244;13/03/2026;60;002;41;4
35714;FARINHA MANDIOCA PINDUCA 1KG BCA;36439;14/03/2026;20;002;12;1
2757;FARINHA TRIGO MARIA INES 1KG INTEG;36439;14/03/2026;10;002;12;3
2755;FARINHA TRIGO PANFACIL 1KG C FERM;36439;14/03/2026;10;002;2;1
2771;FAROFA MANDIOCA PINDUCA 250G CHURRASCO;36439;14/03/2026;12;002;18;2
2312;FEIJAO CARIOC SERRA URUGUAI 500G;36439;14/03/2026;20;002;88;2
2348;FEIJAO PRETO ARBAZA TP1 1KG;31979;03/03/2026;30;002;55;30
2365;FEIJAO VERMELHO CALDO OURO 500G;36439;14/03/2026;10;002;58;2
2368;FEIJAO VERMELHO SERRA URUGUAI 500G;36439;14/03/2026;20;002;36;2
6064;FILME ROYAL PACK 15M;36244;13/03/2026;25;002;6;1
18516;FILME UTILFILME 15M;36244;13/03/2026;25;002;39;4
18565;FLANELA ALG SUE 40X30CM;36439;14/03/2026;12;002;34;1
18568;FLANELA ALG SUE 58X38;36439;14/03/2026;1;002;334;14
6109;FOSFORO GABOARDI 10UN;35746;13/03/2026;20;002;109;5
18739;FRALDA DESC BABYSEC ULTSEC MEGA P 42 UN;36439;14/03/2026;6;002;1;1
18748;FRALDA DESC FERINHA JUMBINHO C/18 M;33500;07/03/2026;12;002;21;1
6130;FRALDA DESC LOOMPIG JUMBINHO G 14 UN;33500;07/03/2026;8;002;8;1
18763;FRALDA DESC MILI GIGA M C 88 C 88 M;33500;07/03/2026;4;002;7;1
18768;FRALDA DESC MILI LOVECARE JUMBO G C 30;33500;07/03/2026;6;002;7;1
9550;FRALDA MILI JUMBINHO XXG 16UN;33500;07/03/2026;9;002;64;2
18925;GARFO TRAMONTINA MESA INOX LEME CINZA;36244;13/03/2026;60;002;6;3
9571;GARFO TRAMONTINA MESA INOX LEME PRETO;36244;13/03/2026;60;002;22;4
9573;GARFO TRAMONTINA MESA INOX LEME VERMELHO;36244;13/03/2026;60;002;18;3
6205;GEL AD PATO RF+RF50%DESC 38G MARINE;33500;07/03/2026;24;002;1;1
6243;GEL VINI LADY 220G FIXADOR AZUL;33500;07/03/2026;24;002;2;1
577;GELADINHO MANIA;33906;09/03/2026;6;002;575;1
3627;GELATINA NEILAR 20G PESSEGO;33906;09/03/2026;48;002;93;5
19317;HID DI HELLEN 30G AVEIA;33500;07/03/2026;12;002;3;1
528;ICE DRINK PET 275ML LIMAO;33500;07/03/2026;12;002;120;3
19356;INCENSO FLUTE C 8 SAL GROSSO;36244;13/03/2026;25;002;31;4
9620;INSET MAT INSET MULTI 360ML GT33ML EUCALIPTO;33500;07/03/2026;12;002;32;1
6631;LAMP ELGIN BULBO 9W 6500K 220V;32864;06/03/2026;1;002;6827;4
19907;LAMP TRAM TP BULBO LED 9W 6500K;33085;06/03/2026;10;002;1027;15
33963;LAVA AUTO CONC MIL MILHAS 500ML C CERA;36439;14/03/2026;20;002;3;1
19984;LAVA AUTO HOT ROD C CERA 500ML;36439;14/03/2026;12;002;11;1
6681;LAVA ROUPA AQUAFAST 2L GLICERINA;36439;14/03/2026;6;002;14;1
6682;LAVA ROUPA AQUAFAST 2L MULTIACAO;36439;14/03/2026;6;002;23;1
6708;LAVA ROUPA GIRANDO SOL 2L HIPOALERGINO;36439;14/03/2026;6;002;23;1
6725;LAVA ROUPA OMO 7L LAVAGEM PERFEITA;32543;05/03/2026;1;002;1277;1
6736;LAVA ROUPA SURF 3L LAVANDA;36439;14/03/2026;4;002;4;2
17339;LAVA ROUPAS LIQ BARBAREX 5L;33906;09/03/2026;2;002;490;20
6781;LEITE LV EDGE ELEGE 1L INTEGRAL;36674;14/03/2026;12;002;2695;90
6787;LEITE LV ELEGE 1L ZERO LAC SEMI DES;34285;10/03/2026;12;002;900;1
9756;LEITE TIROL INTEGRAL ZR LACTOSE 1L;35774;13/03/2026;12;002;162;1
6791;LEITE UHT PET ELEGE 1L DESNATADO;35774;13/03/2026;6;002;2;1
6801;LEITE UHT TP NINHO 1L INTEGRAL;35231;12/03/2026;12;002;103;2
20120;LIMP AQUAFAST DESENG 500ML LIMAO PULV;36439;14/03/2026;12;002;3;2
6890;LIMP M USO UAU 500ML FLORES FOLHAS;32543;05/03/2026;1;002;109;12
6885;LIMP MULT Q BOA 500ML USO;32543;05/03/2026;12;002;5;1
6838;LIMP MULTI USO AJAX BQ FLORES 500ML FESTA FL;36439;14/03/2026;12;002;9;1
20109;LIMP MULTI USO AJAX MAR FLORES 1L FESTA FLOR;33500;07/03/2026;12;002;27;2
6880;LIMP MULTIUSO VEJA 10PCT DESC 500ML LAVANDA;32543;05/03/2026;24;002;3;1
33677;LIMP PERF SAIF CONCENTRADO 120ML PITANGA;32543;05/03/2026;12;002;3;1
6908;LIMP PERF YPE 500ML DOCE VIDA;36439;14/03/2026;24;002;6;1
6933;LIMP UAU LV1L PG800ML LAVANDA CONFORT;32543;05/03/2026;12;002;16;1
7012;LOCAO HIDRATANTE DENOMAX 470G ROSA MOSQ/A;33500;07/03/2026;12;002;1;1
2767;MAIONESE HELLMANNS SH 200G;34901;11/03/2026;24;002;158;50
20391;MAIONESE LIZA CASEIRA 450G;31979;03/03/2026;12;002;118;8
946;MAIONESE LIZA CASEIRA BD 2 7KG;34901;11/03/2026;6;002;4;2
874;MAIONESE ODERICH SH 1KG;34901;11/03/2026;6;002;146;10
7132;MASSA MODEL ACRILEXSOFTCOR FOSC12UN;35746;13/03/2026;12;002;5;1
3685;MIST LACTEA COND ITALAC TP 395G;35304;12/03/2026;27;002;21;4
21297;ODORIZ AMAZONIA AROM 270ML BAMBU FRESH;33500;07/03/2026;1;002;9;1
21300;ODORIZ AMAZONIA AROM 270ML ERVA DOCE;33500;07/03/2026;1;002;4;3
21303;ODORIZ AMAZONIA AROM 270ML LAVANDA;33500;07/03/2026;1;002;1;1
21306;ODORIZ AMAZONIA AROM 270ML SEMENTE;33500;07/03/2026;1;002;16;1
21285;ODORIZ AMAZONIA AROMAS BABY 120ML ROSA;32543;05/03/2026;12;002;5;1
7235;OLEO IPIRANGA F1 MASTER 20W50 1L;32864;06/03/2026;24;002;64;1
7236;OLEO IPIRANGA F1 MOTOR SINT 5W30 1L;35746;13/03/2026;24;002;17;1
7257;PALITO DENTAL GABOARDI 80UN;36244;13/03/2026;500;002;4;1
21683;PAPEL HIG COMFORT FLA DPL 30M 18 UN;32543;05/03/2026;4;002;117;1
7354;PAPEL HIG DUETTO FD 12 UN DE 30M NEUTRO;32543;05/03/2026;6;002;105;2
21695;PAPEL HIG NESS FD 30M;33500;07/03/2026;8;002;17;1
7424;PEDRA SANITARIA SANI-SOL 20G FLORAL;36439;14/03/2026;144;002;25;1
7425;PEDRA SANITARIA SANI-SOL 20G JASMIN;36439;14/03/2026;144;002;31;2
21851;PEN M BONI BASIC;33500;07/03/2026;1;002;2;2
21891;PERFUME AMBIENTE AMAZONIA 200ML BROTO BAM;32543;05/03/2026;12;002;5;1
21892;PERFUME AMBIENTE AMAZONIA 200ML LAVAND F;33500;07/03/2026;12;002;4;1
21930;PILHA ELGIN ALC PALITO AAA C 8;35746;13/03/2026;1;002;128;2
7458;PISCINA MOR 1000L;35746;13/03/2026;1;002;104;5
7534;PRENDEDOR ROUPA GABOARDI 12UN;36674;14/03/2026;50;002;33;1
7536;PRENDEDOR ROUPA GABOARDI 12UN PL;36439;14/03/2026;50;002;18;1
7535;PRENDEDOR ROUPA GABOARDI GIG12UN;36439;14/03/2026;50;002;6;1
22344;PROT DIA DAILY CARTUCHO L120P100;36674;14/03/2026;12;002;8;2
36272;PTO RASO FORFEST 15CM RSA 10UN;36244;13/03/2026;50;002;11;1
22687;RAC CANISTER ALMONDEGA 7K;32543;05/03/2026;1;002;120;1
22743;RAC SNOW DOG CORD PQ PORT 5K;31682;03/03/2026;1;002;405;6
4006;RACAO CAO PEDDY 5KG CARNE;33500;07/03/2026;1;002;685;50
34718;REFRE HAPPY TP 1L PESSEGO;33500;07/03/2026;12;002;21;1
33869;REFRE HAPPY TP 200ML LARANJA;33906;09/03/2026;24;002;2;2
89;REFRE PO FRISCO 18G LARANJA;33804;09/03/2026;180;002;28;3
119;REFRE PO FRISCO 18G MARACUJA;33500;07/03/2026;180;002;12;1
181;REFRE PO GLUP 15G ABACAXI;33500;07/03/2026;60;002;334;8
184;REFRE PO GLUP 15G LIMAO;33500;07/03/2026;60;002;310;3
19;REFRE PO TRINK 15G ABACAXI;33500;07/03/2026;150;002;152;2
17;REFRE PO TRINK 15G ABACAXI HORTELA;33500;07/03/2026;150;002;53;1
22;REFRE PO TRINK 15G LARANJA;33500;07/03/2026;150;002;157;2
23;REFRE PO TRINK 15G LARANJA BAHIA;33500;07/03/2026;150;002;118;1
26;REFRE PO TRINK 15G LIMONADA SUICA;33500;07/03/2026;150;002;514;4
30;REFRE PO TRINK 15G TANGERINA;33500;07/03/2026;150;002;25;4
31;REFRE PO TRINK 15G UVA;33500;07/03/2026;150;002;104;1
911;REFRIG ANTARCTICA GUARANA PET 200ML ZERO;33500;07/03/2026;12;002;171;1
786;REFRIG ANTARCTICA GUARANA PET 2L ZERO;36439;14/03/2026;8;002;394;15
790;REFRIG CHARRUA GUARANA PET 2L;34945;11/03/2026;8;002;5;30
10;REFRIG COCA COLA PET 2L;36622;14/03/2026;4;002;8240;150
817;REFRIG FRUKI GUARANA ZR PET 2L GUARANA ZERO;33500;07/03/2026;6;002;82;1
770;REFRIG FRUKI PET 200ML LARANJA;33500;07/03/2026;12;002;104;4
773;REFRIG FRUKI PET 200ML LIMAO;33500;07/03/2026;12;002;34;1
910;REFRIG SUKITA LT 350 ML;33500;07/03/2026;12;002;5;1
22960;ROLO ALUM GRILL 30X4M;36244;13/03/2026;25;002;39;3
22961;ROLO ALUM GRILL 45X4M;36244;13/03/2026;35;002;14;2
22962;ROLO ALUM GRILL 45X7 5M;36244;13/03/2026;35;002;9;1
22963;ROLO ALUM GRILL 7 5MX30CM;36244;13/03/2026;25;002;31;3
23013;SAB LIFE BEL 80G DESEJO VERDE;33500;07/03/2026;108;002;1;1
10197;SAB SENSUS BEAUTY ESSENCE 80G JARDINS TURQ;36439;14/03/2026;108;002;4;1
7826;SABAO PO GIRANDO SOL 4KG AZUL;32543;05/03/2026;5;002;71;1
7827;SABAO PO GIRANDO SOL 4KG ROSA;36439;14/03/2026;5;002;29;1
7844;SABAO PO OMO 2 2KG LAV PERFEITA;33500;07/03/2026;9;002;6;1
7868;SABAO PO TIXAN 800G MACIEZ;32543;05/03/2026;24;002;23;1
7869;SABAO PO TIXAN 800G MACIEZ PRIMAVERA;32543;05/03/2026;24;002;33;1
23160;SABAO ZAVASKI GLIC C 5 200G;33500;07/03/2026;10;002;8;2
7937;SABONETE NIVEA 85G ORQUIDEA;33500;07/03/2026;96;002;9;1
7975;SABONETE PROTEX 85G MACADAMIA;36439;14/03/2026;72;002;1;1
3635;SAL MOIDO CBS 1KG;33500;07/03/2026;10;002;580;5
8043;SAPOLIO CREMOSO YPE 300ML ORIGINAL;33500;07/03/2026;24;002;1;1
24084;SC LIXO ALMOF CASAFORT 100L C 5;35658;12/03/2026;50;002;16;1
24096;SC LIXO PRO LIXO ROLAO 100L C 25;35658;12/03/2026;12;002;37;3
24097;SC LIXO PRO LIXO ROLAO 150L C 10;35658;12/03/2026;12;002;8;1
24100;SC LIXO PRO LIXO ROLAO 30L C 50;35658;12/03/2026;12;002;13;1
24102;SC LIXO PRO LIXO ROLINHO 100L C 5;35658;12/03/2026;25;002;28;1
24104;SC LIXO PRO LIXO ROLINHO 30L C 10;35658;12/03/2026;25;002;24;2
24107;SC LIXO ROL CASAFORT 100L C 10 AZ;35658;12/03/2026;25;002;45;1
24109;SC LIXO ROL CASAFORT 100L C 25;35658;12/03/2026;15;002;25;1
24113;SC LIXO ROL CASAFORT 15L C 40 AZ;35658;12/03/2026;25;002;21;1
24115;SC LIXO ROL CASAFORT 30L C 20 PT;35658;12/03/2026;25;002;33;1
24116;SC LIXO ROL CASAFORT 30L C 50;35658;12/03/2026;15;002;13;1
24118;SC LIXO ROL CASAFORT 50L C 20 PT;35658;12/03/2026;25;002;24;1
24120;SC LIXO ROL DOBRASIL 100L C 10 AZ;35658;12/03/2026;25;002;18;1
24122;SC LIXO ROL DOBRASIL 150L C 10 AZ;35658;12/03/2026;25;002;2;1
24126;SC LIXO ROL DOBRASIL 50L C 20 AZ;35658;12/03/2026;25;002;11;1
24128;SC LIXO ROL DOBRASIL PERF 15L C 50;35658;12/03/2026;25;002;16;1
24140;SC PANOSUL SUPER ALV BCO 39X65 R 10;36439;14/03/2026;1;002;9;1
4893;SH ANTIC CLEAR L400P330 LIM DIAR 2/1;36439;14/03/2026;12;002;18;1
10283;SH MONANGE 325ML REST Q GOSTO;33500;07/03/2026;1;002;80;8
24342;SH PALMOLIVE 650ML NUTRICAO EXTRA;36439;14/03/2026;6;002;17;1
33705;SH SEDA 425ML CERAMIDAS;36439;14/03/2026;12;002;64;1
8268;SHAMPOO PALMOLIVE 350ML CUIDADO ABSOLUT;36439;14/03/2026;6;002;3;1
8274;SHAMPOO PALMOLIVE 350ML NUTRICAO EXTRA;36439;14/03/2026;6;002;7;1
24388;SILICONE DESTAQUE AERO 400ML AREA51;36439;14/03/2026;1;002;41;1
10309;SILICONE DESTAQUE GEL 250G LAVANDA;36439;14/03/2026;12;002;5;1
24396;SILVERBAC PRATA AEROSOL 300ML;32543;05/03/2026;12;002;2;1
637;SUCO DEL VALLE LT 290ML PESSEGO;33500;07/03/2026;6;002;10;1
704;SUCO NECTAR CBS TP 1L ABACAXI;33500;07/03/2026;12;002;22;1
24806;TINGECOR GUARANY AZUL 40G;34285;10/03/2026;6;002;33;2
24808;TINGECOR GUARANY VERM 40G;34285;10/03/2026;6;002;10;2
24942;TOAL BANH VERONA CORTTEX 65CMX1 35M TP;32864;06/03/2026;1;002;1;1
36210;TOALHA BANHO TOQUIO SUMMER VDE;36244;13/03/2026;6;002;9;4
8666;TOALHA PISO ATLANTICA BASIC ROSA ROMA;36244;13/03/2026;1;002;90;12
25106;VASSOURA JARDINEIRA S CABO;36439;14/03/2026;1;002;255;11
25412;VELA SENDERO N7 SAG CORAC M;36439;14/03/2026;12;002;7;2
239;VH DEL GRANO GOLD TINTO 750ML SC;33500;07/03/2026;6;002;3;1
33781;VODKA NINNOFF VD 900ML BLUE;33906;09/03/2026;6;002;7;2
1659;WAFFER ISABELA 100G MORANGO;36622;14/03/2026;40;002;61;5
494;XAROPE CESTA BASICA 900ML GROSELHA;33500;07/03/2026;6;002;29;1
48;AGUA MIN FLORESTA 500ML C GAS;15306;10/02/2026;12;003;461;672
17;REFRE PO TRINK 15G ABACAXI HORTELA;34349;10/03/2026;150;003;53;1
12179;ABS COTTONBABY SUAVE S ABAS C 8;35814;13/03/2026;48;003;1;1
12168;ABS DEFINITY C ABAS C 8;33512;07/03/2026;60;003;37;3
8789;ABS MILI COB C ABAS SV 8UN;33512;07/03/2026;36;003;40;1
33364;ABS MILI NOT DISCRETO C ABAS;33512;07/03/2026;24;003;5;1
3904;ABS MILI PROT TOTAL 16UN C ABAS SUAVE;33512;07/03/2026;24;003;58;1
35645;ABS PARTO OPERATORIO MAX POS C10;33512;07/03/2026;12;003;5;1
2928;ACHOC LIQ ELEGE 1L BOB ESPONJA;34097;10/03/2026;12;003;32;3
2923;ACHOC LIQ SHOWKINHO 1L;34097;10/03/2026;12;003;15;5
2909;ACHOC LIQ SHOWKINHO 200ML;36624;14/03/2026;27;003;223;50
2920;ACHOC LIQ TODDYNHO 200ML;34097;10/03/2026;27;003;109;3
2959;ACHOC PO TODDY SH 1 8KG MAIS ECONOMICA;34097;10/03/2026;6;003;19;2
2954;ACHOC PO TODDY SH 700G;34097;10/03/2026;12;003;30;1
2960;ACHOC TODDY PT 370G ORIGINAL;34097;10/03/2026;24;003;264;3
746;ACUCAR CRISTAL GASPARIN 1KG;36624;14/03/2026;10;003;270;10
760;ACUCAR CRISTAL SAO JOAO 2KG;34097;10/03/2026;15;003;45;7
33972;ADITIVO RADIADOR MIL MILHAS 1L RS;33155;06/03/2026;12;003;12;1
12;AGUA MIN AGUA DA PEDRA PET 1 5L S GAS;34452;10/03/2026;6;003;151;20
25;AGUA MIN AGUA DA PEDRA PET 2L C GAS;33743;09/03/2026;6;003;109;19
12278;AGUA OXIG BUTTERF 20V 100ML;33512;07/03/2026;1;003;12;9
12280;AGUA OXIG BUTTERF 40V 100ML;34566;11/03/2026;1;003;204;4
8806;AGUA SANIT GIRANDO SOL 2L;34452;10/03/2026;6;003;216;8
3948;AGUA SANIT GOTA LIMPA 1L;34452;10/03/2026;12;003;429;10
12289;AGUA SANIT IMPERIAL 1L;34452;10/03/2026;12;003;68;15
12290;AGUA SANIT IMPERIAL 2L;34566;11/03/2026;6;003;193;4
12291;AGUA SANIT IMPERIAL 5L;34452;10/03/2026;4;003;241;7
3953;AGUA SANIT YPE 1L;34452;10/03/2026;12;003;308;9
3954;AGUA SANIT YPE 2L;34566;11/03/2026;6;003;81;2
12293;AGUA SANIT ZAVASKI 5L;34452;10/03/2026;4;003;83;5
3971;ALCOOL 46 SUPER VALE 1L;34452;10/03/2026;12;003;46;3
12309;ALCOOL ARAUCARIA 46 500ML;34452;10/03/2026;12;003;204;8
3966;ALCOOL GEL 70 SUPER VALE 450G;34566;11/03/2026;12;003;2;1
12323;ALCOOL SUPER VALE 46 1L LAVANDA;34566;11/03/2026;12;003;6;1
12328;ALG ROLO COTTONBABY 25G;34452;10/03/2026;80;003;3;1
3976;ALIM CAO ALPO AD 10 1KG CAR FGO CER VEG;35814;13/03/2026;1;003;4;4
3996;ALIM CAO DOG CHOW100G SACHE TOD TAM FI RA P;35814;13/03/2026;15;003;111;1
4038;ALIM CAO SAPECA SUPRA 1KG PEQ RACAS;35916;13/03/2026;10;003;3;3
4039;ALIM GATO BIFFE CAT 1KG ESPECIAL;35916;13/03/2026;8;003;43;9
4045;ALIM GATO FRISKIES 85G CARNE AO MOLHO;35814;13/03/2026;15;003;3;2
4046;ALIM GATO FRISKIES 85G CORDEIR AO MOLH;35814;13/03/2026;15;003;2;1
4052;ALIM GATO FRISKIES 85G PERU AO MOLHO;36676;14/03/2026;15;003;11;9
4053;ALIM GATO FRISKIES 85G SALMAO AO MOLHO;35814;13/03/2026;15;003;39;2
34844;ALVEJ BARBAREX 1L S CLORO;34452;10/03/2026;12;003;113;2
34845;ALVEJ BARBAREX 2L S CLORO;34566;11/03/2026;6;003;126;1
4112;ALVEJ GIRANDO SOL 1L FLORAL;34566;11/03/2026;12;003;5;2
4113;ALVEJ GIRANDO SOL 1L LAVANDA;34566;11/03/2026;12;003;13;2
4115;ALVEJ GIRANDO SOL 2L S CLORO;34452;10/03/2026;6;003;60;2
12387;ALVEJ GOTA LIMPA MULT 2L S CLORO;34452;10/03/2026;6;003;115;1
8838;AMAC AQUAFAST 2L ROSA JARD FLORI;34452;10/03/2026;6;003;175;1
8840;AMAC AQUAFAST EMB ECON 5L VERM SEDUCAO;34452;10/03/2026;4;003;62;4
4158;AMAC CONC COMFORT 900ML RF LAVANDA;34566;11/03/2026;12;003;5;1
5712;AMAC DOWNY 500ML MAIS INTENSO BRISA;34566;11/03/2026;12;003;23;1
4202;AMAC GIRANDO SOL 2L AZUL;34452;10/03/2026;6;003;225;1
4203;AMAC GIRANDO SOL 2L BRANCO;34566;11/03/2026;6;003;32;1
