CODIGO_PRODUTO;EAN;DESCRICAO_PRODUTO;CODIGO_EMPRESA;EMBALAGEM_VENDA;COMPRADOR;PRECO_NORMAL;PRECO_PROMOCIONAL;PRECO_PRATICADO_DIA
10869;7801262000097;CEREJA LA VIOLET KG;4;1;2 - SANDRO;157,89;0;157,89
10872;7894351165739;CHARQUE BOV FRIBOI KG MANTA;4;1;2 - SANDRO;57,99;0;57,99
10908;7896716311218;COPA PAMPLONA FAT 100G;4;1;2 - SANDRO;14,99;0;14,99
10911;;CORACAO BOV KG;4;1;2 - SANDRO;17,99;0;17,99
10912;2442600000000;CORACAO BOV KG BDJ;4;1;2 - SANDRO;19,99;0;19,99
10913;;CORACAO SUINO DALIA CONG KG;4;1;2 - SANDRO;17,99;0;17,99
10918;7891515977412;CORACAO FGO PERDIGAO CONG 1KG;4;1;2 - SANDRO;32,89;0;32,89
10919;7896419729198;CORACAO FGO LAR CONG 700G;4;1;2 - SANDRO;29,99;0;29,99
10926;;COSTELA BRISTOT OVINA CONG KG;4;1;2 - SANDRO;49,99;0;49,99
10927;2234600000001;COSTELA BRISTOT OVINA CONG KG BDJ;4;1;2 - SANDRO;39,99;0;39,99
10939;;COSTELA STA CLARA SUINA DEF KG;4;1;2 - SANDRO;74,99;0;74,99
10940;;COSTELA SUINA C PELE CONG;4;1;2 - SANDRO;25,99;0;25,99
10949;;COXA FGO CONG KG;4;1;2 - SANDRO;9,89;0;9,89
10951;7893000436800;COXA FGO SADIA BDJ 1KG FRXB;4;1;2 - SANDRO;15,99;0;15,99
10952;7893000005969;COXA FGO SADIA CONG 1KG FRXZP;4;1;2 - SANDRO;14,39;0;14,39
10953;7894904197729;COXA FGO SEARA IQF 1KG;4;1;2 - SANDRO;14,39;0;14,39
10956;;COXA SOBRECOXA FGO C DORSO CONG KG;4;1;2 - SANDRO;8,59;0;8,59
10961;2030300000002;COXA SOBRECOXA FGO CONG KG;4;1;2 - SANDRO;9,59;0;9,59
10967;7893000090064;COXA S COXA FGO SADIA BDJ 1KG DESOSSADA;4;1;2 - SANDRO;28,49;0;28,49
10969;0000009987401;COXA S COXA FGO SEARA CONG KG;4;1;2 - SANDRO;10,99;0;10,99
10992;7896419728955;COXINHA ASA FGO LAR TEMP 700G;4;1;2 - SANDRO;11,39;0;11,39
10993;7899761701607;COXINHA ASA FGO MAIS FGO IQF 1KG;4;1;2 - SANDRO;14,99;0;14,99
10994;7893000488878;COXINHA ASA FGO SADIA IQF DRMT;4;1;2 - SANDRO;17,89;0;17,89
10996;7894904018246;COXINHA ASA FGO SEARA 1KG;4;1;2 - SANDRO;13,69;0;13,69
10997;7894904197743;COXINHA ASA FGO SEARA IQF 1KG;4;1;2 - SANDRO;14,99;0;14,99
11023;7896579999264;DAMASCO UNIAGRO KG;4;1;2 - SANDRO;215,99;0;215,99
11026;;DOCE STA CLARA KG ABOB COCO;4;1;2 - SANDRO;26,99;0;26,99
11028;7896504305276;DOCE STA CLARA KG FIGO;4;1;2 - SANDRO;26,99;0;26,99
11029;7896504305269;DOCE STA CLARA KG GOIABA;4;1;2 - SANDRO;26,99;0;26,99
11033;7896504305252;DOCE STA CLARA KG UVA;4;1;2 - SANDRO;26,99;0;26,99
11044;;DORSO FGO BOM FGO;4;1;2 - SANDRO;3,55;0;3,55
11047;7891515622633;EMBUT SUINO SADIA FILE MIGNON 180G;4;1;2 - SANDRO;9,99;0;9,99
11061;;ESTOMAGO BOV CONG KG;4;1;2 - SANDRO;23,99;0;23,99
11062;2097600000002;ESTOMAGO BOV CONG KG BDJ;4;1;2 - SANDRO;23,99;0;23,99
11063;2071500000003;ESTOMAGO BOV CONG KG TIRAS BDJ;4;1;2 - SANDRO;23,99;0;23,99
11068;7899761706176;FGO CONG KG;4;1;2 - SANDRO;13,79;0;13,79
11070;7896419727835;FGO PASSARINHO LAR 700G;4;1;2 - SANDRO;9,99;0;9,99
11072;7894904294626;FGO PASSARINHO SEARA 800G;4;1;2 - SANDRO;10,99;0;10,99
11076;;FGO SEARA PADARIA C CERVEJA;4;1;2 - SANDRO;16,69;0;16,69
11078;2170800000000;FIGADO BOV CONG KG BIFE;4;1;2 - SANDRO;22,79;0;22,79
11079;;FIGADO BOV CONG KG;4;1;2 - SANDRO;25,79;0;25,79
11080;2442500000001;FIGADO BOV CONG KG CAMPEIRO BDJ;4;1;2 - SANDRO;22,79;0;22,79
11081;7891515531331;FIGADO FGO PERDIGAO CONG;4;1;2 - SANDRO;5,99;0;5,99
11086;7898049156047;FILE ABROTEA JAPESCA 400G;4;1;2 - SANDRO;20,75;0;20,75
11087;7898049156566;FILE CASCUDINHO JAPESCA 400G;4;1;2 - SANDRO;20,99;0;20,99
11093;7894904095858;FILE COXA S COXA SEARA IQF 600G ORGAN;4;1;2 - SANDRO;22,99;0;22,99
11095;7898049156009;FILE JUNDIA JAPESCA 400G;4;1;2 - SANDRO;18,39;0;18,39
11096;2178700000007;FILE MERLUZA CONG 1KG;4;1;2 - SANDRO;14,85;0;14,85
11097;7898049154579;FILE MERLUZA JAPESCA 400G;4;1;2 - SANDRO;25,99;0;25,99
11099;7898651960254;FILE MERLUZA OPERGEL 500G;4;1;2 - SANDRO;29,99;0;29,99
11100;7898651960490;FILE MERLUZA OPERGEL 800G;4;1;2 - SANDRO;43,59;0;43,59
11103;2057700000005;FILE MIGNON PAMPLONA SUINO;4;1;2 - SANDRO;26,9;0;26,9
11110;7898049158157;FILE PANGA JAPESCA 400G;4;1;2 - SANDRO;21,49;0;21,49
11111;7896082506140;FILE PANGA OPERGEL S GORDURA 500G;4;1;2 - SANDRO;23,49;0;23,49
11114;7899761701638;FILE PEITO FGO MAIS FGO SASSAMI;4;1;2 - SANDRO;19,99;0;19,99
11117;7891515563516;FILE PEITO FGO SADIA CONG BDJ 1KG S O P PFFBP 1;4;1;2 - SANDRO;24,99;0;24,99
11118;7893000005945;FILE PEITO FGO SADIA IQF 1KG;4;1;2 - SANDRO;23,69;0;23,69
11119;7898049154432;FILE PESCADA JAPESCA 400G;4;1;2 - SANDRO;26,39;0;26,39
11120;7898049159024;FILE POLACA DO ALASCA JAPESCA 400G;4;1;2 - SANDRO;19,39;0;19,39
11122;2246700000003;FILE POLACA DO ALASCA OPERGEL 1KG;4;1;2 - SANDRO;17,69;0;17,69
11124;2094600000001;FILE SALMAO KG;4;1;2 - SANDRO;119,99;0;119,99
11128;7894904254972;FILE SALMAO SEARA IQF 500G;4;1;2 - SANDRO;88,29;0;88,29
11129;7898049154357;FILE TAINHA JAPESCA 400G;4;1;2 - SANDRO;16,99;0;16,99
11130;7891164035006;FILE TILAPIA AURORA 400G;4;1;2 - SANDRO;29,49;0;29,49
11131;7898049156252;FILE TILAPIA JAPESCA 400G;4;1;2 - SANDRO;25,39;0;25,39
11133;7894904255030;FILE TILAPIA SEARA 600G;4;1;2 - SANDRO;38,69;0;38,69
11134;7898049154463;FILE TRAIRA JAPESCA C PELE 400G;4;1;2 - SANDRO;25,99;0;25,99
11135;7896419716129;FILEZINHO FGO LAR EMPAN 700G;4;1;2 - SANDRO;24,69;0;24,69
11137;7893000863125;FILEZINHO FGO SADIA BDJ 1KG PFWB;4;1;2 - SANDRO;22,99;0;22,99
11138;7893000516083;FILEZINHO FGO SADIA SASSAMI IQF 1KG PFW;4;1;2 - SANDRO;23,59;0;23,59
11142;7894904015191;FILEZINHO FGO SEARA SASSAMI 1KG;4;1;2 - SANDRO;21,99;0;21,99
11143;;FIOS DE OVOS KG;4;1;2 - SANDRO;192,99;0;192,99
11240;17894904068972;FGO SEARA CAIPIRA CONG;4;1;2 - SANDRO;18,49;0;18,49
11241;7896579950685;FRUTAS CRIST UNIAGRO KG;4;1;2 - SANDRO;30,99;0;30,99
11242;17894904013910;GALETO SEARA CONG;4;1;2 - SANDRO;19,99;0;19,99
11245;7898045700022;GOIABADA STELLA KG;4;1;2 - SANDRO;22,99;0;22,99
11291;7891515977511;LING CALAB PERDIGAO 400G LCV;4;1;2 - SANDRO;18,59;0;18,59
11292;2006600000004;LING CALAB PERDIGAO CURTA KG FAT LCP;4;1;2 - SANDRO;51,39;0;51,39
11293;;LING CALAB PERDIGAO CURTA KG BDJ;4;1;2 - SANDRO;51,39;0;51,39
11294;;LING CALAB PERDIGAO CURTA KG INT;4;1;2 - SANDRO;51,39;0;51,39
11295;2162300000000;LING CALAB KG;4;1;2 - SANDRO;27,9;0;27,9
11296;7891515620981;LING CALAB SADIA 400G;4;1;2 - SANDRO;19,99;0;19,99
11297;;LING CALAB SADIA CURADA KG;4;1;2 - SANDRO;30,89;0;30,89
11298;;LING CALAB SADIA DEF KG;4;1;2 - SANDRO;35,89;0;35,89
11302;2067700000004;LING CALAB STA CLARA FINA KG;4;1;2 - SANDRO;43,65;0;43,65
11303;7896504302398;LING CALAB STA CLARA FINA 195G;4;1;2 - SANDRO;12,59;0;12,59
11304;2565200000000;LING CALAB STA CLARA FINA KG EMB;4;1;2 - SANDRO;43,65;0;43,65
11305;7896504302404;LING CALAB STA CLARA GROSSA 300G;4;1;2 - SANDRO;17,89;0;17,89
11306;7896610903885;LING EXCELSIOR DEF FINA 215G;4;1;2 - SANDRO;9,99;0;9,99
11329;7891164135263;LING MISTA NOBRE 700G;4;1;2 - SANDRO;15,99;9,99;9,99
11334;;LING MISTA STA CLARA DEF KG;4;1;2 - SANDRO;58,99;0;58,99
11346;;LING CALAB SADIA DEF KG FINA BDJ;4;1;2 - SANDRO;35,89;0;35,89
11347;2529700000007;LING SUINA STA CLARA DEF KG BDJ;4;1;2 - SANDRO;66,99;0;66,99
11348;;LING SUINA STA CLARA DEF KG;4;1;2 - SANDRO;66,99;0;66,99
11349;7891164004637;LING AURORA CHURRASCO 700G;4;1;2 - SANDRO;20,69;0;20,69
11350;7896610902468;LING TOSCANA EXCELSIOR 800G;4;1;2 - SANDRO;21,39;0;21,39
11351;2224900000009;LING TOSC PAMPLONA RESF KG BDJ;4;1;2 - SANDRO;26,99;0;26,99
11352;;LING TOSC PAMPLONA RESF KG;4;1;2 - SANDRO;26,99;0;26,99
11354;7891515485139;LING TOSCANA PERDIGAO QJO COAL 600G;4;1;2 - SANDRO;32,99;0;32,99
11355;;LINGUA BOV CONG KG;4;1;2 - SANDRO;23,79;0;23,79
11361;7896419727439;LING LAR FGO CONG 700G;4;1;2 - SANDRO;14,69;0;14,69
11367;7891515594312;LING P CHURRASCO SADIA 700G;4;1;2 - SANDRO;21,69;0;21,69
11369;7891164005795;LOMBO AURORA DEFUM FAT 180G;4;1;2 - SANDRO;11,99;0;11,99
11370;2231400000002;LOMBO SUINO NOBRE DEF KG FAT;4;1;2 - SANDRO;69,89;0;69,89
11371;2081200000005;LOMBO SUINO NOBRE DEF KG;4;1;2 - SANDRO;69,89;0;69,89
11374;7896716301257;LOMBO SUINO PAMPLONA TEMP;4;1;2 - SANDRO;36,49;0;36,49
11375;;LOMBO SUINO SADIA S OSSO CONG LO;4;1;2 - SANDRO;13,99;0;13,99
11376;;LOMBO SUINO SEARA KG;4;1;2 - SANDRO;24,99;0;24,99
11377;2231700000009;LOMBO SUINO SEARA KG BDJ;4;1;2 - SANDRO;23,29;0;23,29
11416;7898045700312;MARROM GLACE STELLA KG;4;1;2 - SANDRO;34,99;0;34,99
11487;7891515194864;MOELA FGO PERDIGAO CONG 1KG;4;1;2 - SANDRO;18,99;0;18,99
11488;7891515437954;MOELA FGO SADIA CONG 1KG;4;1;2 - SANDRO;17,59;0;17,59
11489;7894904018222;MOELA FGO SEARA CONG 1KG;4;1;2 - SANDRO;15,79;0;15,79
11497;07898460817237;MORCELA OURO SUL BCA KG;4;1;2 - SANDRO;35,99;0;35,99
11498;;MORCELA OURO SUL PTA KG;4;1;2 - SANDRO;35,99;0;35,99
11499;7891164005726;MORTAD AURORA BOLOGNA 180G;4;1;2 - SANDRO;8,99;0;8,99
11500;7891164005986;MORTAD AURORA DEFUM 180G;4;1;2 - SANDRO;10,89;0;10,89
11502;;MORTAD EXCELSIOR C TOUC KG;4;1;2 - SANDRO;11,99;0;11,99
11503;;MORTAD EXCELSIOR C TOUC KG CORT;4;1;2 - SANDRO;11,99;0;11,99
11504;;MORTAD EXCELSIOR C TOUC FAT KG;4;1;2 - SANDRO;16,69;0;16,69
11505;7896610903533;MORTAD EXCELSIOR C TOUC FAT 1KG;4;1;2 - SANDRO;16,69;0;16,69
11506;2505800000000;MORTAD EXCELSIOR C TOUC FAT KG EMB;4;1;2 - SANDRO;16,69;0;16,69
11507;;MORTAD EXCELSIOR FGO KG INTEIRA;4;1;2 - SANDRO;18,69;0;18,69
11510;25963000000007;MORTAD EXCELSIOR S TOUC INT KG CORT;4;1;2 - SANDRO;11,49;0;11,49
11511;17896610903707;MORTAD EXCELSIOR S TOUC FAT KG;4;1;2 - SANDRO;17,59;0;17,59
11512;;MORTAD EXCELSIOR S TOUC INT KG;4;1;2 - SANDRO;11,49;0;11,49
11516;;MORTAD PERDIGAO MMP KG;4;1;2 - SANDRO;13,99;0;13,99
11517;2506600000009;MORTAD PERDIGAO BOLOGNA OURO KG EMB;4;1;2 - SANDRO;37,39;0;37,39
11518;7891515434311;MORTAD PERDIGAO BOLOG OURO FAT 200G;4;1;2 - SANDRO;10,59;0;10,59
11519;2177900000008;MORTAD PERDIGAO BOLOGNA OURO KG;4;1;2 - SANDRO;37,39;0;37,39
11520;2506500000000;MORTAD PERDIGAO BOLOGNA OURO KG FAT;4;1;2 - SANDRO;37,39;0;37,39
11521;2506800000007;MORTAD PERDIGAO BOLOGNELLA KG EMB;4;1;2 - SANDRO;10,99;0;10,99
11522;;MORTAD PERDIGAO BOLOGNELLA KG FAT;4;1;2 - SANDRO;10,99;0;10,99
11523;;MORTAD PERDIGAO BOLOGNELLA KG;4;1;2 - SANDRO;10,99;0;10,99
11524;;MORTAD PERDIGAO MMP KG CORT;4;1;2 - SANDRO;13,99;0;13,99
11525;;MORTAD PERDIGAO MMP KG EMB;4;1;2 - SANDRO;13,99;0;13,99
11526;;MORTAD PERDIGAO MMP KG FAT;4;1;2 - SANDRO;13,99;0;13,99
11531;2508000000009;MORTAD SADIA DEF KG EMB;4;1;2 - SANDRO;33,95;0;33,95
11532;2507700000005;MORTAD SADIA DEF KG FAT;4;1;2 - SANDRO;33,95;0;33,95
11533;7891515598259;MORTAD SADIA DEFUM FAT 180G;4;1;2 - SANDRO;9,99;0;9,99
11534;2468600000000;MORTAD TCHE C GORD KG CORT;4;1;2 - SANDRO;9,99;0;9,99
11535;2503800000006;MORTAD TCHE C GORD KG EMB;4;1;2 - SANDRO;9,99;0;9,99
11536;2462000000004;MORTAD TCHE C GORD KG INT;4;1;2 - SANDRO;9,99;0;9,99
11537;2503900000005;MORTAD TCHE S GORD KG EMB;4;1;2 - SANDRO;5,99;0;5,99
11538;2469400000009;MORTAD TCHE S GORD KG CORT;4;1;2 - SANDRO;5,99;0;5,99
11556;;NATA KG;4;1;2 - SANDRO;27,99;0;27,99
11565;7896579900444;NOZES LA RIOJA S CASCA KG;4;1;2 - SANDRO;123,99;0;123,99
11572;;OSSO SUINO CONG KG;4;1;2 - SANDRO;5,99;0;5,99
11670;7896291982476;PASSAS UVA UNIAGRO BCA KG;4;1;2 - SANDRO;82,99;0;82,99
11671;7896579902219;PASSAS UVA UNIAGRO PTA KG;4;1;2 - SANDRO;34,99;0;34,99
11677;;PATA BRISTOT BOV CONG KG;4;1;2 - SANDRO;16,99;0;16,99
11678;2460500000005;PATA BRISTOT BOV CONG KG BDJ;4;1;2 - SANDRO;15,99;0;15,99
11690;;PEITO PERDIGAO CHESTER DEF KG EMB;4;1;2 - SANDRO;62,89;0;62,89
11691;;PEITO PERDIGAO CHESTER DEF KG INT;4;1;2 - SANDRO;62,89;0;62,89
11693;7891164116835;PEITO FGO AURORA DEFUM 180G;4;1;2 - SANDRO;9,99;0;9,99
11695;;PEITO FGO CONG KG;4;1;2 - SANDRO;11,99;0;11,99
11696;;PEITO FGO EXCELSIOR DEF KG EMB;4;1;2 - SANDRO;45,99;0;45,99
11697;;PEITO FGO EXCELSIOR DEF KG FAT;4;1;2 - SANDRO;45,99;0;45,99
11698;;PEITO FGO EXCELSIOR DEF KG INT;4;1;2 - SANDRO;45,99;0;45,99
11700;2166400000007;PEITO FGO PROGRESSO DEF KG EMB;4;1;2 - SANDRO;37,69;0;37,69
11701;;PEITO FGO PROGRESSO DEF KG FAT;4;1;2 - SANDRO;37,69;0;37,69
11702;;PEITO FGO PROGRESSO DEF KG INT;4;1;2 - SANDRO;39,9;0;39,9
11703;7894904208647;PEITO FGO SEARA DESF 400G;4;1;2 - SANDRO;24,49;0;24,49
11706;2085100000004;PEITO PERU PERDIGAO LIGHT COZ KG EMB;4;1;2 - SANDRO;22,95;0;22,95
11707;2286700000009;PEITO PERU PERDIGAO LIGHT COZ KG FAT;4;1;2 - SANDRO;22,95;0;22,95
11709;7891515433703;PEITO PERU SADIA DEF SOLTIS 200G;4;1;2 - SANDRO;19,99;0;19,99
11710;;PEITO PERU SADIA LIGHT DEF KG EMB;4;1;2 - SANDRO;82,69;0;82,69
11711;;PEITO PERU SADIA LIGHT DEF KG FAT;4;1;2 - SANDRO;82,69;0;82,69
11712;;PEITO PERU SADIA LIGHT DEF KG INT;4;1;2 - SANDRO;82,69;0;82,69
11729;;PERNIL PAMPLONA SUINO TEMP KG;4;1;2 - SANDRO;46,89;0;46,89
11730;;PERNIL SUINO CONG KG;4;1;2 - SANDRO;16,95;0;16,95
11731;;SALG SUINO STA CLARA PES BDJ KG;4;1;2 - SANDRO;16,9;0;16,9
11742;;PICANHA PAMPLONA SUINA TEMPERADO;4;1;2 - SANDRO;36,99;0;36,99
11786;;SALG SUINO STA CLARA PELE BDJ KG;4;1;2 - SANDRO;14,9;0;14,9
11791;7891164005740;PRES AURORA FAT 180G;4;1;2 - SANDRO;10,59;0;10,59
11792;7896610908040;PRES EXCELSIOR FAT 180G;4;1;2 - SANDRO;10,99;0;10,99
11795;;PRES MILAN S GORD FAT KG;4;1;2 - SANDRO;33,55;0;33,55
11796;2161900000007;PRES MILAN S GORD INT KG;4;1;2 - SANDRO;28,99;0;28,99
11799;7891515484040;PRES PERDIGAO FAT 200G;4;1;2 - SANDRO;9,99;0;9,99
11802;7898365740098;PRES PROGRESSO FAT 500G;4;1;2 - SANDRO;14,94;0;14,94
11803;;PRES SADIA KG;4;1;2 - SANDRO;38,99;0;38,99
11804;;PRES SADIA KG FAT;4;1;2 - SANDRO;38,99;0;38,99
11805;7891515598266;PRES SADIA FAT 180G;4;1;2 - SANDRO;9,69;0;9,69
11806;7891515432652;PRES SADIA FAT 200G;4;1;2 - SANDRO;12,39;0;12,39
11821;;QJO STA CLARA MIN FRESC RED SOD KG;4;1;2 - SANDRO;69,99;0;69,99
11828;7898963947097;QJO DOM MIRO LANCHE FAT 2KG;4;1;2 - SANDRO;95,7;0;95,7
11829;7898178220312;QJO DOM MIRO MUSS 2KG;4;1;2 - SANDRO;69,78;0;69,78
11830;;QJO DOM MIRO MUSSARELA EMB KG;4;1;2 - SANDRO;44,9;0;44,9
11834;;QJO LANCHE INT KG;4;1;2 - SANDRO;59,99;0;59,99
11835;2080800000002;QJO MUSSARELA FAT KG;4;1;2 - SANDRO;49,9;0;49,9
11836;;QJO MUSSARELA INT KG;4;1;2 - SANDRO;46,8;0;46,8
11837;7891097103858;QJO PRESIDENT PRATO 300G;4;1;2 - SANDRO;19,99;0;19,99
11844;2119900000008;QJO PRESIDENT LANCHE KG EMB;4;1;2 - SANDRO;65,9;0;65,9
11845;;QJO PRESIDENT LANCHE KG FAT;4;1;2 - SANDRO;65,9;0;65,9
11846;7898955617519;QJO PRESIDENT LANCHE FAT 150G;4;1;2 - SANDRO;10,59;0;10,59
11847;;QJO PRESIDENT LANCHE KG INT;4;1;2 - SANDRO;65,9;0;65,9
11848;;QJO PRESIDENT LANCHE KG PEDACO;4;1;2 - SANDRO;65,9;0;65,9
11851;7891097105074;QJO PRESIDENT MUSS ZR LAC FAT 130G;4;1;2 - SANDRO;12,99;0;12,99
11854;7891097103841;QJO PRESIDENT MUSSARELA FAT 300G;4;1;2 - SANDRO;19,99;0;19,99
11855;;QJO PRESIDENT MUSSARELA INT KG;4;1;2 - SANDRO;56,99;0;56,99
11857;7896034680102;QJO PRESIDENT PARM 180G;4;1;2 - SANDRO;29,69;0;29,69
11858;7891097104619;QJO PRESIDENT PARM CILINDRO 180G;4;1;2 - SANDRO;31,99;0;31,99
11859;3228020191349;QJO PRESIDENT PETIT BRIE 125G;4;1;2 - SANDRO;39,99;0;39,99
11863;;QJO COLONIAL RODEIO KG;4;1;2 - SANDRO;46,39;0;46,39
11864;7897903110805;QJO RODEIO COLONIAL FAT 150G;4;1;2 - SANDRO;15,49;0;15,49
11865;7897903110850;QJO RODEIO MUSS 2KG;4;1;2 - SANDRO;111,79;0;111,79
11866;7897903110904;QJO RODEIO MUSSARELA FAT 150G;4;1;2 - SANDRO;13,49;0;13,49
11867;7891515591939;QJO SADIA MUSSARELA FAT 150G;4;1;2 - SANDRO;11,79;0;11,79
11868;;QJO STA CLARA BRIE CUNHA KG;4;1;2 - SANDRO;196,99;0;196,99
11871;;QJO STA CLARA CAMEMBERT KG;4;1;2 - SANDRO;196,99;0;196,99
11872;7896504308703;QJO STA CLARA CHEDDAR 120G;4;1;2 - SANDRO;18,99;0;18,99
11873;;QJO STA CLARA COALHO PALITO KG;4;1;2 - SANDRO;101,99;0;101,99
11874;;QJO STA CLARA COBOCO MEIA FORMA KG;4;1;2 - SANDRO;95,99;0;95,99
11875;;QJO STA CLARA COLONIAL KG;4;1;2 - SANDRO;98,99;0;98,99
11876;;QJO STA CLARA ESTEPE CUNHA KG;4;1;2 - SANDRO;129,99;0;129,99
11877;;QJO STA CLARA GORGONZOLA CUNHA KG;4;1;2 - SANDRO;146,69;0;146,69
11878;;QJO STA CLARA GRUYERE KG;4;1;2 - SANDRO;149,99;0;149,99
11880;;QJO STA CLARA MINAS FRESCAL KG;4;1;2 - SANDRO;69,99;0;69,99
11881;;QJO STA CLARA MINAS FRESC LIGHT KG;4;1;2 - SANDRO;69,99;0;69,99
11882;;QJO STA CLARA MINAS FRES SANBIOS KG;4;1;2 - SANDRO;71,79;0;71,79
11883;7896504301018;QJO STA CLARA MUSSARELA FAT 150G;4;1;2 - SANDRO;10,99;0;10,99
11884;;QJO STA CLARA MUSSARELA ZR LACT KG;4;1;2 - SANDRO;89,69;0;89,69
11885;;QJO STA CLARA PARMESAO CUNHA KG;4;1;2 - SANDRO;158,45;0;158,45
11886;;QJO STA CLARA PORCO KG;4;1;2 - SANDRO;35,99;0;35,99
11887;;QJO STA CLARA PORCO KG EMB;4;1;2 - SANDRO;34,59;0;34,59
11888;;QJO STA CLARA PORCO KG FAT;4;1;2 - SANDRO;34,59;0;34,59
11890;;QJO STA CLARA PROVOLONE KG;4;1;2 - SANDRO;144,59;0;144,59
11891;;QJO STA CLARA PROVO P ESPETO KG;4;1;2 - SANDRO;117,99;0;117,99
11892;;QJO STA CLARA SANSOE KG;4;1;2 - SANDRO;117,99;0;117,99
11893;7896504305474;QJO STA CLARA ZR LAC 150G;4;1;2 - SANDRO;15,99;0;15,99
11908;;RABADA BOV KG CONG PAI;4;1;2 - SANDRO;28,99;0;28,99
11913;;SALG SUINO STA CLARA RABO BDJ KG;4;1;2 - SANDRO;18,99;0;18,99
11923;2233800000002;MORTAD PERDIGAO BOLOGNA OURO KG RETALHO;4;1;2 - SANDRO;37,39;0;37,39
11924;;PRES SADIA KG RETALHO;4;1;2 - SANDRO;32,9;0;32,9
11925;;PEITO PERDIGAO CHESTER DEF KG RETALHO;4;1;2 - SANDRO;49,99;0;49,99
11926;;PEITO PERU SADIA LIGHT DEF KG RETALHO;4;1;2 - SANDRO;69,99;0;69,99
11927;;RETALHO QJO KG;4;1;2 - SANDRO;39,9;0;39,9
11928;2239000000002;QJO PRESIDENT LANCHE KG RETALHO;4;1;2 - SANDRO;49,9;0;49,9
11929;;RICOTA DOM MIRO FRESCA KG;4;1;2 - SANDRO;21,9;0;21,9
11930;;RICOTA NONNA NITA TRAD KG;4;1;2 - SANDRO;21,9;0;21,9
11931;;RICOTA STA CLARA KG R 70802;4;1;2 - SANDRO;56,99;0;56,99
11932;2447600000005;RICOTA STA CLARA LIGHT KG R 70804;4;1;2 - SANDRO;56,99;0;56,99
11933;;RICOTA STA CLARA ZR LAC KG;4;1;2 - SANDRO;68,99;0;68,99
11934;;RINS BOV CONG KG;4;1;2 - SANDRO;9,99;0;9,99
11935;;RINS SUINO DALIA CONG KG;4;1;2 - SANDRO;5,99;0;5,99
11951;;SALAME DALIA ITALIANO KG;4;1;2 - SANDRO;83,99;0;83,99
11953;7891164137007;SALAME NOBREZA ITALIANO KG;4;1;2 - SANDRO;77,99;0;77,99
11954;;SALAME PERDIGAO ITALIANO TRAD KG SALT7;4;1;2 - SANDRO;87,49;0;87,49
11956;7893000290259;SALAME SADIA ITALIANO FAT 100G SSSF;4;1;2 - SANDRO;14,49;0;14,49
11959;7891515437015;SALAME SADIA SNACK SECO 36G;4;1;2 - SANDRO;5,99;0;5,99
11960;;SALAME STA CLARA ITALIANO KG;4;1;2 - SANDRO;102,99;0;102,99
11961;7896504302107;SALAME STA CLARA ITALIANO FAT 100G;4;1;2 - SANDRO;15,99;0;15,99
11963;2016000000009;SALAMINHO PAMPLONA KG FAT;4;1;2 - SANDRO;82,99;0;82,99
11965;2140800000003;SALAMINHO STA CLARA KG FAT;4;1;2 - SANDRO;109,99;0;109,99
11966;;SALAMINHO STA CLARA KG INT;4;1;2 - SANDRO;109,99;0;109,99
11971;7896610902192;SALSICHA EXCELSIOR 23CM 2KG;4;1;2 - SANDRO;31,98;0;31,98
11975;;SALSICHA EXCELSIOR FGO KG;4;1;2 - SANDRO;18,59;0;18,59
11984;7899761705261;SALSICHA MAIS FGO LONGA 1 5KG;4;1;2 - SANDRO;14,99;0;14,99
11985;87891164135290;SALSICHA NOBRE KG;4;1;2 - SANDRO;10,99;0;10,99
11986;7891164135096;SALSICHA NOBRE 3KG;4;1;2 - SANDRO;32,99;0;32,99
11988;;SALSICHA PERDIGAO S CORANTE KG;4;1;2 - SANDRO;13,99;0;13,99
11992;7891164135423;SAMBIQUIRA FGO BIG 1KG;4;1;2 - SANDRO;5,99;0;5,99
11993;7891515853808;SAMBIQUIRA FGO PERDIGAO 1KG;4;1;2 - SANDRO;8,39;0;8,39
11999;2019800000002;SOBRECOXA FGO CONG;4;1;2 - SANDRO;12,99;0;12,99
12000;7893000005976;SOBRECOXA FGO SADIA IQF 1KG;4;1;2 - SANDRO;15,59;0;15,59
12001;7894904727483;SOBRECOXA FGO SEARA ASSA FACIL 800G ERVAS FINAS;4;1;2 - SANDRO;18,29;0;18,29
12002;7894904013180;SOBRECOXA FGO SEARA BDJ 1KG;4;1;2 - SANDRO;15,59;0;15,59
12003;7894904197712;SOBRECOXA FGO SEARA IQF 1KG;4;1;2 - SANDRO;15,49;0;15,49
12016;;TAMARA UNIAGRO KG;4;1;2 - SANDRO;74,99;0;74,99
12080;;TRIPA GORDA BRISTOT BOV CONG;4;1;2 - SANDRO;28,99;0;28,99
12082;7898941720018;TRIPA SECA JD BOV 9M;4;1;2 - SANDRO;20,45;0;20,45
12086;7893000488953;TULIPA FGO SADIA IQF 1KG;4;1;2 - SANDRO;31,49;0;31,49
12087;7894904014293;TULIPA FGO SEARA 1KG;4;1;2 - SANDRO;17,29;0;17,29
12739;7896504302046;BAC STA CLARA CUBOS S PELE 200G R72060;4;1;2 - SANDRO;17,99;0;17,99
13053;7894904008018;BANHA SEARA REF 1KG;4;1;2 - SANDRO;16,99;0;16,99
