"CODIGOINT";"DESCRICAO";"LOJA";"EmbSeparacao";"ESTATUAL";"CapacidadeGondola";"PontoPed";"EstoqueIdeal";"sem1acm";"2sem";"3sem";"4sem";"SECAOOPE";"ltmix"
"0096262";"ABS DIARIO CAREFREE PROT S/PERF C/15";"012";48,00;0,00;12,00;48,00;96,00;0,00;0,00;0,00;0,00;"16";"A"
"0096262";"ABS DIARIO CAREFREE PROT S/PERF C/15";"013";48,00;16,00;12,00;36,00;84,00;4,00;5,00;3,00;3,00;"16";"A"
"0096262";"ABS DIARIO CAREFREE PROT S/PERF C/15";"014";48,00;20,00;24,00;36,00;84,00;1,00;1,00;3,00;2,00;"16";"A"
"0096262";"ABS DIARIO CAREFREE PROT S/PERF C/15";"017";48,00;57,00;12,00;36,00;84,00;2,00;10,00;9,00;8,00;"16";"A"
"0096262";"ABS DIARIO CAREFREE PROT S/PERF C/15";"018";48,00;0,00;12,00;48,00;96,00;0,00;0,00;0,00;0,00;"16";"A"
"8001170";"ABS DIARIO CAREFREE S/PERF C/40";"002";30,00;23,00;20,00;22,00;52,00;1,00;0,00;1,00;0,00;"16";"A"
"8001170";"ABS DIARIO CAREFREE S/PERF C/40";"003";30,00;19,00;20,00;22,00;52,00;2,00;4,00;6,00;5,00;"16";"A"
"8001170";"ABS DIARIO CAREFREE S/PERF C/40";"011";30,00;30,00;10,00;22,00;52,00;1,00;2,00;0,00;2,00;"16";"A"
"8001170";"ABS DIARIO CAREFREE S/PERF C/40";"012";30,00;37,00;20,00;22,00;52,00;2,00;0,00;0,00;1,00;"16";"A"
"8001170";"ABS DIARIO CAREFREE S/PERF C/40";"013";30,00;0,00;10,00;22,00;52,00;0,00;0,00;0,00;5,00;"16";"A"
"8001170";"ABS DIARIO CAREFREE S/PERF C/40";"017";30,00;61,00;10,00;22,00;52,00;15,00;14,00;0,00;0,00;"16";"A"
"8001170";"ABS DIARIO CAREFREE S/PERF C/40";"018";30,00;21,00;20,00;22,00;52,00;0,00;1,00;1,00;1,00;"16";"A"
"1616201";"ABS DIARIO CAREFREE S/PERF C/80";"002";6,00;22,00;20,00;6,00;12,00;0,00;0,00;1,00;0,00;"16";"A"
"1616201";"ABS DIARIO CAREFREE S/PERF C/80";"003";6,00;13,00;10,00;6,00;12,00;0,00;0,00;0,00;1,00;"16";"A"
"1616201";"ABS DIARIO CAREFREE S/PERF C/80";"018";6,00;0,00;20,00;6,00;12,00;0,00;0,00;0,00;0,00;"16";"A"
"0082736";"ABS DIARIO CAREFREE TODODIA S/PERF C/15";"002";48,00;0,00;24,00;34,00;82,00;0,00;0,00;0,00;0,00;"16";"A"
"0082736";"ABS DIARIO CAREFREE TODODIA S/PERF C/15";"003";48,00;39,00;12,00;36,00;84,00;1,00;0,00;1,00;1,00;"16";"A"
"0082736";"ABS DIARIO CAREFREE TODODIA S/PERF C/15";"006";48,00;41,00;48,00;36,00;84,00;0,00;0,00;2,00;1,00;"16";"A"
"0082736";"ABS DIARIO CAREFREE TODODIA S/PERF C/15";"012";48,00;16,00;12,00;36,00;84,00;2,00;1,00;1,00;0,00;"16";"A"
"0082736";"ABS DIARIO CAREFREE TODODIA S/PERF C/15";"013";48,00;8,00;12,00;36,00;84,00;0,00;0,00;1,00;8,00;"16";"A"
"0082736";"ABS DIARIO CAREFREE TODODIA S/PERF C/15";"014";48,00;0,00;12,00;34,00;82,00;0,00;0,00;0,00;0,00;"16";"A"
"0082736";"ABS DIARIO CAREFREE TODODIA S/PERF C/15";"017";48,00;0,00;12,00;34,00;82,00;0,00;0,00;0,00;0,00;"16";"A"
"0082736";"ABS DIARIO CAREFREE TODODIA S/PERF C/15";"018";48,00;4,00;12,00;36,00;84,00;0,00;1,00;1,00;2,00;"16";"A"
"1614410";"ABS DIARIO COTTONBABY S/PERF C/15";"002";72,00;98,00;120,00;54,00;126,00;12,00;9,00;11,00;12,00;"16";"A"
"1614410";"ABS DIARIO COTTONBABY S/PERF C/15";"003";72,00;17,00;60,00;54,00;126,00;24,00;21,00;18,00;20,00;"16";"A"
"1614410";"ABS DIARIO COTTONBABY S/PERF C/15";"011";72,00;30,00;40,00;54,00;126,00;8,00;11,00;13,00;16,00;"16";"A"
"1614410";"ABS DIARIO COTTONBABY S/PERF C/15";"012";72,00;93,00;80,00;54,00;126,00;5,00;4,00;2,00;1,00;"16";"A"
"1614410";"ABS DIARIO COTTONBABY S/PERF C/15";"013";72,00;26,00;40,00;54,00;126,00;18,00;9,00;20,00;7,00;"16";"A"
"1614410";"ABS DIARIO COTTONBABY S/PERF C/15";"014";72,00;91,00;60,00;54,00;126,00;9,00;6,00;2,00;13,00;"16";"A"
"1614410";"ABS DIARIO COTTONBABY S/PERF C/15";"017";72,00;-1,00;60,00;54,00;126,00;0,00;0,00;2,00;32,00;"16";"A"
"1614410";"ABS DIARIO COTTONBABY S/PERF C/15";"018";72,00;25,00;60,00;54,00;126,00;6,00;5,00;10,00;7,00;"16";"A"
"1616426";"ABS DIARIO INTIMUS ANTIBAC C/15";"002";60,00;46,00;72,00;46,00;106,00;0,00;0,00;1,00;1,00;"16";"A"
"1616426";"ABS DIARIO INTIMUS ANTIBAC C/15";"003";60,00;20,00;36,00;46,00;106,00;2,00;5,00;1,00;0,00;"16";"A"
"1616426";"ABS DIARIO INTIMUS ANTIBAC C/15";"004";60,00;19,00;24,00;46,00;106,00;0,00;1,00;1,00;5,00;"16";"A"
"1616426";"ABS DIARIO INTIMUS ANTIBAC C/15";"011";60,00;79,00;24,00;46,00;106,00;1,00;3,00;0,00;1,00;"16";"A"
"1616426";"ABS DIARIO INTIMUS ANTIBAC C/15";"012";60,00;71,00;36,00;42,00;102,00;0,00;0,00;1,00;0,00;"16";"A"
"1616426";"ABS DIARIO INTIMUS ANTIBAC C/15";"013";60,00;59,00;24,00;42,00;102,00;1,00;0,00;0,00;0,00;"16";"A"
"1616426";"ABS DIARIO INTIMUS ANTIBAC C/15";"014";60,00;74,00;36,00;46,00;106,00;1,00;3,00;3,00;3,00;"16";"A"
"1616426";"ABS DIARIO INTIMUS ANTIBAC C/15";"017";60,00;24,00;36,00;46,00;106,00;9,00;16,00;11,00;0,00;"16";"A"
"1616426";"ABS DIARIO INTIMUS ANTIBAC C/15";"018";60,00;94,00;36,00;46,00;106,00;2,00;2,00;0,00;0,00;"16";"A"
"1014700";"ABS DIARIO INTIMUS CUIDADO AVANCADO C/40";"002";12,00;85,00;10,00;10,00;22,00;2,00;1,00;3,00;0,00;"16";"A"
"1014700";"ABS DIARIO INTIMUS CUIDADO AVANCADO C/40";"003";12,00;61,00;10,00;10,00;22,00;2,00;0,00;1,00;2,00;"16";"A"
"1014700";"ABS DIARIO INTIMUS CUIDADO AVANCADO C/40";"017";12,00;51,00;10,00;10,00;22,00;4,00;4,00;6,00;6,00;"16";"A"
"1014700";"ABS DIARIO INTIMUS CUIDADO AVANCADO C/40";"018";12,00;62,00;10,00;10,00;22,00;0,00;1,00;0,00;0,00;"16";"A"
"1616716";"ABS DIARIO INTIMUS DAYS ANTIBAC C/40";"003";24,00;20,00;6,00;18,00;42,00;2,00;0,00;2,00;2,00;"16";"A"
"1616716";"ABS DIARIO INTIMUS DAYS ANTIBAC C/40";"012";24,00;25,00;6,00;18,00;42,00;0,00;0,00;0,00;1,00;"16";"A"
"1616716";"ABS DIARIO INTIMUS DAYS ANTIBAC C/40";"013";24,00;6,00;6,00;18,00;42,00;1,00;1,00;1,00;1,00;"16";"A"
"1616716";"ABS DIARIO INTIMUS DAYS ANTIBAC C/40";"014";24,00;17,00;6,00;18,00;42,00;1,00;0,00;1,00;4,00;"16";"A"
"1616716";"ABS DIARIO INTIMUS DAYS ANTIBAC C/40";"017";24,00;12,00;6,00;18,00;42,00;2,00;5,00;3,00;2,00;"16";"A"
"1616716";"ABS DIARIO INTIMUS DAYS ANTIBAC C/40";"018";24,00;87,00;6,00;18,00;42,00;2,00;0,00;1,00;0,00;"16";"A"
"9992795";"ABS DIARIO INTIMUS DAYS FRESCOR C/40";"002";24,00;95,00;10,00;18,00;42,00;0,00;0,00;1,00;0,00;"16";"A"
"9992795";"ABS DIARIO INTIMUS DAYS FRESCOR C/40";"003";24,00;47,00;10,00;18,00;42,00;2,00;0,00;4,00;0,00;"16";"A"
"9992795";"ABS DIARIO INTIMUS DAYS FRESCOR C/40";"011";24,00;75,00;10,00;18,00;42,00;1,00;2,00;0,00;0,00;"16";"A"
"9992795";"ABS DIARIO INTIMUS DAYS FRESCOR C/40";"012";24,00;56,00;10,00;18,00;42,00;0,00;0,00;0,00;0,00;"16";"A"
"9992795";"ABS DIARIO INTIMUS DAYS FRESCOR C/40";"013";24,00;21,00;10,00;18,00;42,00;3,00;0,00;0,00;0,00;"16";"A"
"9992795";"ABS DIARIO INTIMUS DAYS FRESCOR C/40";"017";24,00;10,00;10,00;18,00;42,00;8,00;6,00;13,00;10,00;"16";"A"
"9992795";"ABS DIARIO INTIMUS DAYS FRESCOR C/40";"018";24,00;80,00;10,00;18,00;42,00;7,00;7,00;2,00;1,00;"16";"A"
"1615355";"ABS DIARIO INTIMUS DAYS ULTRA FLEX C/40";"002";24,00;35,00;6,00;18,00;42,00;0,00;1,00;0,00;1,00;"16";"A"
"1615355";"ABS DIARIO INTIMUS DAYS ULTRA FLEX C/40";"003";24,00;20,00;6,00;24,00;48,00;0,00;1,00;2,00;0,00;"16";"A"
"1615355";"ABS DIARIO INTIMUS DAYS ULTRA FLEX C/40";"012";24,00;48,00;6,00;18,00;42,00;1,00;0,00;1,00;0,00;"16";"A"
"1615355";"ABS DIARIO INTIMUS DAYS ULTRA FLEX C/40";"013";24,00;24,00;6,00;24,00;48,00;0,00;0,00;0,00;0,00;"16";"A"
"1615355";"ABS DIARIO INTIMUS DAYS ULTRA FLEX C/40";"017";24,00;0,00;6,00;18,00;42,00;0,00;2,00;2,00;6,00;"16";"A"
"1615355";"ABS DIARIO INTIMUS DAYS ULTRA FLEX C/40";"018";24,00;44,00;6,00;18,00;42,00;1,00;0,00;1,00;0,00;"16";"A"
"1614019";"ABS DIARIO INTIMUS S/PERF C/80";"002";12,00;18,00;20,00;10,00;22,00;0,00;0,00;0,00;3,00;"16";"A"
"1614019";"ABS DIARIO INTIMUS S/PERF C/80";"003";12,00;19,00;20,00;10,00;22,00;0,00;0,00;2,00;1,00;"16";"A"
"1614019";"ABS DIARIO INTIMUS S/PERF C/80";"012";12,00;18,00;10,00;10,00;22,00;1,00;1,00;1,00;1,00;"16";"A"
"1614019";"ABS DIARIO INTIMUS S/PERF C/80";"013";12,00;7,00;10,00;10,00;22,00;0,00;0,00;3,00;1,00;"16";"A"
"1614019";"ABS DIARIO INTIMUS S/PERF C/80";"014";12,00;17,00;10,00;10,00;22,00;0,00;2,00;0,00;2,00;"16";"A"
"1614019";"ABS DIARIO INTIMUS S/PERF C/80";"017";12,00;0,00;10,00;10,00;22,00;0,00;2,00;7,00;3,00;"16";"A"
"1614019";"ABS DIARIO INTIMUS S/PERF C/80";"018";12,00;36,00;20,00;10,00;22,00;1,00;1,00;1,00;1,00;"16";"A"
"0113198";"ABS DIARIO MILI C/15";"001";24,00;19,00;0,00;18,00;42,00;13,00;5,00;10,00;10,00;"16";"A"
"0113198";"ABS DIARIO MILI C/15";"002";24,00;70,00;72,00;48,00;72,00;5,00;2,00;8,00;13,00;"16";"A"
"0113198";"ABS DIARIO MILI C/15";"003";24,00;111,00;36,00;60,00;72,00;18,00;20,00;19,00;26,00;"16";"A"
"0113198";"ABS DIARIO MILI C/15";"004";24,00;14,00;24,00;30,00;54,00;14,00;12,00;20,00;15,00;"16";"A"
"0113198";"ABS DIARIO MILI C/15";"005";24,00;81,00;144,00;30,00;54,00;11,00;14,00;6,00;12,00;"16";"A"
"0113198";"ABS DIARIO MILI C/15";"006";24,00;43,00;96,00;48,00;60,00;15,00;18,00;15,00;11,00;"16";"A"
"0113198";"ABS DIARIO MILI C/15";"007";24,00;44,00;84,00;30,00;54,00;8,00;11,00;14,00;7,00;"16";"A"
"0113198";"ABS DIARIO MILI C/15";"008";24,00;17,00;48,00;30,00;54,00;13,00;5,00;9,00;8,00;"16";"A"
"0113198";"ABS DIARIO MILI C/15";"011";24,00;16,00;36,00;36,00;42,00;6,00;10,00;7,00;18,00;"16";"A"
"0113198";"ABS DIARIO MILI C/15";"012";24,00;3,00;60,00;36,00;48,00;17,00;8,00;15,00;27,00;"16";"A"
"0113198";"ABS DIARIO MILI C/15";"013";24,00;62,00;36,00;36,00;42,00;22,00;13,00;22,00;6,00;"16";"A"
"0113198";"ABS DIARIO MILI C/15";"014";24,00;34,00;60,00;30,00;54,00;4,00;13,00;11,00;6,00;"16";"A"
"0113198";"ABS DIARIO MILI C/15";"017";24,00;26,00;36,00;48,00;72,00;0,00;0,00;0,00;4,00;"16";"A"
"0113198";"ABS DIARIO MILI C/15";"018";24,00;70,00;36,00;48,00;60,00;12,00;6,00;10,00;8,00;"16";"A"
"1004363";"ABS DIARIO NATURALMENTE CAIXA C/120";"001";12,00;29,00;0,00;10,00;22,00;1,00;2,00;0,00;1,00;"16";"A"
"1004363";"ABS DIARIO NATURALMENTE CAIXA C/120";"002";12,00;21,00;14,00;16,00;28,00;0,00;5,00;2,00;2,00;"16";"A"
"1004363";"ABS DIARIO NATURALMENTE CAIXA C/120";"003";12,00;15,00;14,00;18,00;22,00;6,00;5,00;8,00;5,00;"16";"A"
"1004363";"ABS DIARIO NATURALMENTE CAIXA C/120";"004";12,00;18,00;14,00;10,00;22,00;0,00;0,00;3,00;2,00;"16";"A"
"1004363";"ABS DIARIO NATURALMENTE CAIXA C/120";"006";12,00;26,00;14,00;10,00;22,00;1,00;0,00;0,00;3,00;"16";"A"
"1004363";"ABS DIARIO NATURALMENTE CAIXA C/120";"007";12,00;17,00;7,00;10,00;22,00;0,00;0,00;1,00;0,00;"16";"A"
"1004363";"ABS DIARIO NATURALMENTE CAIXA C/120";"008";12,00;14,00;7,00;10,00;22,00;5,00;1,00;5,00;5,00;"16";"A"
"1004363";"ABS DIARIO NATURALMENTE CAIXA C/120";"011";12,00;38,00;7,00;10,00;22,00;1,00;0,00;3,00;3,00;"16";"A"
"1004363";"ABS DIARIO NATURALMENTE CAIXA C/120";"012";12,00;21,00;7,00;10,00;22,00;2,00;1,00;1,00;2,00;"16";"A"
"1004363";"ABS DIARIO NATURALMENTE CAIXA C/120";"013";12,00;11,00;7,00;16,00;28,00;5,00;6,00;7,00;10,00;"16";"A"
"1004363";"ABS DIARIO NATURALMENTE CAIXA C/120";"014";12,00;30,00;7,00;10,00;22,00;2,00;3,00;1,00;4,00;"16";"A"
"1004363";"ABS DIARIO NATURALMENTE CAIXA C/120";"017";12,00;21,00;7,00;30,00;36,00;13,00;6,00;13,00;28,00;"16";"A"
"1004363";"ABS DIARIO NATURALMENTE CAIXA C/120";"018";12,00;19,00;14,00;16,00;28,00;4,00;3,00;1,00;3,00;"16";"A"
"0056204";"ABS INTERNO INTIMUS MEDIO C/8";"002";24,00;3,00;20,00;18,00;42,00;2,00;2,00;1,00;1,00;"16";"A"
"0056204";"ABS INTERNO INTIMUS MEDIO C/8";"003";24,00;36,00;40,00;18,00;42,00;1,00;3,00;2,00;0,00;"16";"A"
"0056204";"ABS INTERNO INTIMUS MEDIO C/8";"013";24,00;41,00;30,00;18,00;42,00;1,00;1,00;2,00;3,00;"16";"A"
"0056204";"ABS INTERNO INTIMUS MEDIO C/8";"014";24,00;19,00;30,00;18,00;42,00;2,00;3,00;2,00;3,00;"16";"A"
"0056204";"ABS INTERNO INTIMUS MEDIO C/8";"017";24,00;0,00;30,00;18,00;42,00;0,00;0,00;7,00;5,00;"16";"A"
"0056204";"ABS INTERNO INTIMUS MEDIO C/8";"018";24,00;21,00;20,00;18,00;42,00;0,00;1,00;1,00;0,00;"16";"A"
"0104845";"ABS INTERNO INTIMUS MEDIO PROMO C/16";"002";12,00;77,00;12,00;10,00;22,00;0,00;0,00;0,00;0,00;"16";"A"
"0104845";"ABS INTERNO INTIMUS MEDIO PROMO C/16";"003";12,00;26,00;12,00;10,00;22,00;1,00;0,00;2,00;0,00;"16";"A"
"0104845";"ABS INTERNO INTIMUS MEDIO PROMO C/16";"006";12,00;12,00;12,00;10,00;22,00;0,00;0,00;0,00;0,00;"16";"A"
"0104845";"ABS INTERNO INTIMUS MEDIO PROMO C/16";"013";12,00;0,00;18,00;10,00;22,00;0,00;0,00;0,00;0,00;"16";"A"
"0104845";"ABS INTERNO INTIMUS MEDIO PROMO C/16";"014";12,00;19,00;18,00;10,00;22,00;0,00;0,00;0,00;2,00;"16";"A"
"0104845";"ABS INTERNO INTIMUS MEDIO PROMO C/16";"017";12,00;0,00;18,00;10,00;22,00;1,00;4,00;7,00;1,00;"16";"A"
"0104845";"ABS INTERNO INTIMUS MEDIO PROMO C/16";"018";12,00;18,00;12,00;10,00;22,00;1,00;0,00;0,00;0,00;"16";"A"
"0127639";"ABS INTERNO INTIMUS MINI PROMO C/16";"002";24,00;19,00;12,00;18,00;42,00;0,00;0,00;0,00;1,00;"16";"A"
"0127639";"ABS INTERNO INTIMUS MINI PROMO C/16";"003";24,00;11,00;12,00;18,00;42,00;1,00;0,00;0,00;0,00;"16";"A"
"0127639";"ABS INTERNO INTIMUS MINI PROMO C/16";"014";24,00;49,00;18,00;18,00;42,00;0,00;0,00;2,00;0,00;"16";"A"
"0127639";"ABS INTERNO INTIMUS MINI PROMO C/16";"017";24,00;16,00;18,00;18,00;42,00;0,00;2,00;2,00;0,00;"16";"A"
"0127639";"ABS INTERNO INTIMUS MINI PROMO C/16";"018";24,00;37,00;12,00;18,00;42,00;0,00;0,00;0,00;0,00;"16";"A"
"0056205";"ABS INTERNO INTIMUS SUPER C/8";"002";24,00;49,00;20,00;18,00;42,00;0,00;1,00;2,00;1,00;"16";"A"
"0056205";"ABS INTERNO INTIMUS SUPER C/8";"003";24,00;13,00;0,00;18,00;42,00;0,00;1,00;0,00;1,00;"16";"A"
"0056205";"ABS INTERNO INTIMUS SUPER C/8";"012";24,00;33,00;30,00;18,00;42,00;2,00;0,00;0,00;2,00;"16";"A"
"0056205";"ABS INTERNO INTIMUS SUPER C/8";"013";24,00;13,00;30,00;18,00;42,00;1,00;1,00;2,00;1,00;"16";"A"
"0056205";"ABS INTERNO INTIMUS SUPER C/8";"017";24,00;32,00;30,00;18,00;42,00;3,00;5,00;5,00;3,00;"16";"A"
"0056205";"ABS INTERNO INTIMUS SUPER C/8";"018";24,00;29,00;20,00;18,00;42,00;1,00;0,00;0,00;0,00;"16";"A"
"0104869";"ABS INTERNO INTIMUS SUPER PROMO C/16";"002";24,00;136,00;34,00;18,00;42,00;0,00;0,00;0,00;0,00;"16";"A"
"0104869";"ABS INTERNO INTIMUS SUPER PROMO C/16";"003";24,00;17,00;34,00;18,00;42,00;0,00;2,00;0,00;0,00;"16";"A"
"0104869";"ABS INTERNO INTIMUS SUPER PROMO C/16";"006";24,00;6,00;34,00;18,00;42,00;0,00;0,00;0,00;0,00;"16";"A"
"0104869";"ABS INTERNO INTIMUS SUPER PROMO C/16";"012";24,00;29,00;51,00;18,00;42,00;0,00;0,00;0,00;0,00;"16";"A"
"0104869";"ABS INTERNO INTIMUS SUPER PROMO C/16";"013";24,00;4,00;51,00;24,00;48,00;0,00;3,00;0,00;1,00;"16";"A"
"0104869";"ABS INTERNO INTIMUS SUPER PROMO C/16";"014";24,00;24,00;51,00;18,00;42,00;0,00;0,00;0,00;0,00;"16";"A"
"0104869";"ABS INTERNO INTIMUS SUPER PROMO C/16";"017";24,00;2,00;51,00;24,00;48,00;3,00;3,00;1,00;1,00;"16";"A"
"0104869";"ABS INTERNO INTIMUS SUPER PROMO C/16";"018";24,00;24,00;34,00;18,00;42,00;0,00;1,00;1,00;0,00;"16";"A"
"9970144";"ABS INTERNO O.B MEDIO PROMO C/10";"002";40,00;0,00;20,00;28,00;68,00;0,00;0,00;0,00;0,00;"16";"A"
"9970144";"ABS INTERNO O.B MEDIO PROMO C/10";"003";40,00;6,00;20,00;30,00;70,00;4,00;2,00;7,00;5,00;"16";"A"
"9970144";"ABS INTERNO O.B MEDIO PROMO C/10";"006";40,00;0,00;20,00;28,00;68,00;0,00;0,00;0,00;0,00;"16";"A"
"9970144";"ABS INTERNO O.B MEDIO PROMO C/10";"012";40,00;38,00;60,00;30,00;70,00;1,00;2,00;1,00;1,00;"16";"A"
"9970144";"ABS INTERNO O.B MEDIO PROMO C/10";"013";40,00;24,00;60,00;30,00;70,00;3,00;4,00;2,00;2,00;"16";"A"
"9970144";"ABS INTERNO O.B MEDIO PROMO C/10";"014";40,00;12,00;30,00;30,00;70,00;1,00;2,00;0,00;0,00;"16";"A"
"9970144";"ABS INTERNO O.B MEDIO PROMO C/10";"017";40,00;79,00;60,00;30,00;70,00;0,00;1,00;0,00;11,00;"16";"A"
"9970144";"ABS INTERNO O.B MEDIO PROMO C/10";"018";40,00;53,00;20,00;30,00;70,00;3,00;1,00;2,00;0,00;"16";"A"
"1023119";"ABS INTERNO O.B MEDIO PROMO C/16";"002";24,00;0,00;12,00;18,00;42,00;0,00;0,00;0,00;0,00;"16";"A"
"1023119";"ABS INTERNO O.B MEDIO PROMO C/16";"003";24,00;1,00;12,00;18,00;42,00;0,00;0,00;0,00;0,00;"16";"A"
"1023119";"ABS INTERNO O.B MEDIO PROMO C/16";"004";24,00;11,00;12,00;20,00;44,00;0,00;1,00;0,00;0,00;"16";"A"
"1023119";"ABS INTERNO O.B MEDIO PROMO C/16";"006";24,00;0,00;12,00;18,00;42,00;0,00;0,00;0,00;0,00;"16";"A"
"1023119";"ABS INTERNO O.B MEDIO PROMO C/16";"008";24,00;0,00;12,00;18,00;42,00;0,00;0,00;0,00;0,00;"16";"A"
"1023119";"ABS INTERNO O.B MEDIO PROMO C/16";"011";24,00;0,00;18,00;18,00;42,00;0,00;0,00;0,00;0,00;"16";"A"
"1023119";"ABS INTERNO O.B MEDIO PROMO C/16";"012";24,00;0,00;18,00;18,00;42,00;0,00;0,00;0,00;0,00;"16";"A"
"1023119";"ABS INTERNO O.B MEDIO PROMO C/16";"013";24,00;0,00;18,00;18,00;42,00;0,00;0,00;0,00;0,00;"16";"A"
"1023119";"ABS INTERNO O.B MEDIO PROMO C/16";"014";24,00;16,00;18,00;20,00;44,00;0,00;1,00;1,00;0,00;"16";"A"
"1023119";"ABS INTERNO O.B MEDIO PROMO C/16";"017";24,00;0,00;18,00;18,00;42,00;0,00;0,00;0,00;0,00;"16";"A"
"1023119";"ABS INTERNO O.B MEDIO PROMO C/16";"018";24,00;0,00;12,00;18,00;42,00;0,00;0,00;0,00;0,00;"16";"A"
"0007997";"ABS INTERNO O.B SUPER PROMO C/10";"002";40,00;2,00;34,00;30,00;70,00;0,00;0,00;0,00;0,00;"16";"A"
"0007997";"ABS INTERNO O.B SUPER PROMO C/10";"003";40,00;14,00;34,00;30,00;70,00;3,00;3,00;1,00;5,00;"16";"A"
"0007997";"ABS INTERNO O.B SUPER PROMO C/10";"012";40,00;39,00;51,00;30,00;70,00;0,00;0,00;1,00;2,00;"16";"A"
"0007997";"ABS INTERNO O.B SUPER PROMO C/10";"013";40,00;6,00;51,00;30,00;70,00;1,00;3,00;6,00;3,00;"16";"A"
"0007997";"ABS INTERNO O.B SUPER PROMO C/10";"014";40,00;16,00;51,00;30,00;70,00;0,00;1,00;0,00;2,00;"16";"A"
"0007997";"ABS INTERNO O.B SUPER PROMO C/10";"017";40,00;73,00;51,00;30,00;70,00;3,00;4,00;2,00;6,00;"16";"A"
"0007997";"ABS INTERNO O.B SUPER PROMO C/10";"018";40,00;21,00;34,00;30,00;70,00;4,00;4,00;3,00;1,00;"16";"A"
"1023120";"ABS INTERNO O.B SUPER PROMO C/16";"003";1,00;0,00;12,00;7,00;10,00;0,00;0,00;0,00;0,00;"16";"A"
"1023120";"ABS INTERNO O.B SUPER PROMO C/16";"008";1,00;0,00;12,00;7,00;10,00;0,00;0,00;0,00;0,00;"16";"A"
"1023120";"ABS INTERNO O.B SUPER PROMO C/16";"012";1,00;1,00;18,00;13,00;19,00;1,00;1,00;0,00;0,00;"16";"A"
"1023120";"ABS INTERNO O.B SUPER PROMO C/16";"017";1,00;0,00;18,00;7,00;10,00;0,00;0,00;0,00;0,00;"16";"A"
"1602821";"ABS INTIMUS SECA C/ABAS C/16";"002";30,00;29,00;24,00;22,00;52,00;1,00;5,00;0,00;5,00;"16";"A"
"1602821";"ABS INTIMUS SECA C/ABAS C/16";"003";30,00;32,00;12,00;22,00;52,00;7,00;5,00;3,00;7,00;"16";"A"
"1602821";"ABS INTIMUS SECA C/ABAS C/16";"005";30,00;34,00;12,00;22,00;52,00;1,00;2,00;6,00;2,00;"16";"A"
"1602821";"ABS INTIMUS SECA C/ABAS C/16";"006";30,00;21,00;24,00;22,00;52,00;3,00;1,00;2,00;3,00;"16";"A"
"1602821";"ABS INTIMUS SECA C/ABAS C/16";"007";30,00;49,00;12,00;22,00;52,00;2,00;4,00;1,00;2,00;"16";"A"
"1602821";"ABS INTIMUS SECA C/ABAS C/16";"008";30,00;37,00;18,00;22,00;52,00;3,00;1,00;1,00;4,00;"16";"A"
"1602821";"ABS INTIMUS SECA C/ABAS C/16";"011";30,00;43,00;12,00;22,00;52,00;1,00;2,00;3,00;7,00;"16";"A"
"1602821";"ABS INTIMUS SECA C/ABAS C/16";"012";30,00;51,00;12,00;22,00;52,00;0,00;1,00;1,00;9,00;"16";"A"
"1602821";"ABS INTIMUS SECA C/ABAS C/16";"013";30,00;66,00;12,00;22,00;52,00;5,00;2,00;3,00;7,00;"16";"A"
"1602821";"ABS INTIMUS SECA C/ABAS C/16";"014";30,00;52,00;12,00;22,00;52,00;3,00;1,00;2,00;4,00;"16";"A"
"1602821";"ABS INTIMUS SECA C/ABAS C/16";"017";30,00;25,00;12,00;30,00;60,00;10,00;5,00;21,00;24,00;"16";"A"
"1602821";"ABS INTIMUS SECA C/ABAS C/16";"018";30,00;98,00;24,00;22,00;52,00;3,00;6,00;2,00;6,00;"16";"A"
"0100738";"ABS INTIMUS SECA C/ABAS C/8";"002";60,00;38,00;120,00;42,00;102,00;1,00;1,00;0,00;0,00;"16";"A"
"0100738";"ABS INTIMUS SECA C/ABAS C/8";"003";60,00;109,00;80,00;46,00;106,00;1,00;1,00;4,00;2,00;"16";"A"
"0100738";"ABS INTIMUS SECA C/ABAS C/8";"004";60,00;104,00;20,00;42,00;102,00;0,00;3,00;0,00;2,00;"16";"A"
"0100738";"ABS INTIMUS SECA C/ABAS C/8";"006";60,00;84,00;60,00;46,00;106,00;0,00;1,00;1,00;1,00;"16";"A"
"0100738";"ABS INTIMUS SECA C/ABAS C/8";"007";60,00;35,00;80,00;42,00;102,00;1,00;0,00;1,00;0,00;"16";"A"
"0100738";"ABS INTIMUS SECA C/ABAS C/8";"011";60,00;56,00;40,00;42,00;102,00;0,00;0,00;0,00;0,00;"16";"A"
"0100738";"ABS INTIMUS SECA C/ABAS C/8";"012";60,00;22,00;40,00;46,00;106,00;3,00;0,00;3,00;2,00;"16";"A"
"0100738";"ABS INTIMUS SECA C/ABAS C/8";"013";60,00;261,00;40,00;46,00;106,00;1,00;0,00;3,00;4,00;"16";"A"
"0100738";"ABS INTIMUS SECA C/ABAS C/8";"014";60,00;58,00;60,00;42,00;102,00;0,00;2,00;0,00;0,00;"16";"A"
"0100738";"ABS INTIMUS SECA C/ABAS C/8";"017";60,00;42,00;40,00;46,00;106,00;9,00;5,00;2,00;5,00;"16";"A"
"0100738";"ABS INTIMUS SECA C/ABAS C/8";"018";60,00;120,00;120,00;42,00;102,00;0,00;0,00;0,00;0,00;"16";"A"
