CODIGO_EMPRESA;CODIGO_PRODUTO;DESCRICAO_PRODUTO;NRO_PEDIDO;DATA;EMBALAGEM;ESTOQUE_DISPONIVEL_CD;QUANTIDADE_A_EXPEDIR
6;6891;LIMP MULTI UAU 500ML FLORES FRESCOR;44979;2026-03-31;24;191;48
6;6893;LIMP MULTI UAU 500ML LIMAO C/CANFORA;44979;2026-03-31;24;24;48
6;6894;LIMP MULTI UAU 500ML ROSAS E SEDUCAO;44979;2026-03-31;24;0;48
6;6926;LIMP UAU 500ML BRISA/FRESCOR;44979;2026-03-31;24;0;24
6;6929;LIMP UAU 500ML FLORES SEDUCAO;44979;2026-03-31;24;0;24
6;6932;LIMP UAU LV1L PG800ML FLORES VERMELHA;44979;2026-03-31;12;0;24
6;10473;LIMP YPE PERFUMADO 500ML AMOR DE VERAO;44979;2026-03-31;24;0;24
6;20810;MILHO PIPOCA ARBAZA PREMIUM 400G;44979;2026-03-31;12;1824;12
6;21680;PAPEL HIG ATUALLE 20M FLA DP 12UN;44979;2026-03-31;8;560;8
6;21689;PAPEL HIG MILI PRIME FLA TPL 20M 12UN;44979;2026-03-31;8;972;8
6;21694;PAPEL HIG NESS FD 20M 12UN;44979;2026-03-31;6;288;24
6;21696;PAPEL HIG NESS FD 4UN DE 30M;44979;2026-03-31;16;0;16
6;22796;RATICIDA RODILON ISCA 25G;44979;2026-03-31;40;0;40
6;887;REFRIG ANTARCTICA GUARANA LT 350ML;44979;2026-03-31;12;2220;12
6;10;REFRIG COCA COLA PET 2L;44979;2026-03-31;4;12;300
6;877;REFRIG FRUKI COLA LT 350ML;44979;2026-03-31;12;52;12
6;769;REFRIG FRUKI GUARANA PET 200ML GUARANA;44979;2026-03-31;12;4693;12
6;33266;REFRIG FRUKI PET 3 L LARANJA;44979;2026-03-31;4;1456;12
6;832;REFRIG SUKITA PET 2L LARANJA;44979;2026-03-31;8;776;8
6;22903;REMOV ESM AMAZONIA 80ML;44979;2026-03-31;12;588;12
6;10149;SAB FARNESE 180G PURO HIDR;44979;2026-03-31;36;2484;36
6;7833;SABAO PO GIRANDO SOL 800G ROSA;44979;2026-03-31;25;16;25
6;8331;SH SEDA 300ML JUNTINHOS TODOS OS TIPOS;44979;2026-03-31;12;0;12
6;24635;TALCO ALMA F JASMIM 100G;44979;2026-03-31;12;0;12
6;2911;ACHOC LIQ ITALAC 200ML;45268;2026-03-31;24;27792;96
6;747;ACUCAR CRISTAL GASPARIN 2KG;45268;2026-03-31;15;0;45
6;34;AGUA MIN AGUA DA PEDRA PET 500ML C GAS;45268;2026-03-31;12;2819;72
6;49;AGUA MIN FLORESTA 500ML S GAS;45268;2026-03-31;12;720;1896
6;2161;ARROZ BCO ALEGRETE TP1 5KG;45268;2026-03-31;6;641;198
6;2101;ARROZ BCO REQUINTE TP1 2KG;45268;2026-03-31;15;561;30
6;2118;ARROZ BCO SABOROSO TP1 2KG;45268;2026-03-31;15;55;30
6;2177;ARROZ BCO SABOROSO TP1 5KG;45268;2026-03-31;6;150;162
6;2140;ARROZ BCO SANO TP1 5KG;45268;2026-03-31;6;1729;120
6;2158;ARROZ BCO TRIVIAL TP2 5KG;45268;2026-03-31;6;432;42
6;2107;CAFE SOL NESCAFE SH 40G TRADICAO FORTE;45268;2026-03-31;24;15;192
6;2017;CAFE VACUO 3C TORRADO MOIDO 500G EXTRA FORTE;45268;2026-03-31;20;100;20
6;3383;CALDO APTI 19G GALINHA;45268;2026-03-31;216;480;216
6;8966;CARVAO CHAMA CAMPEIRA 5KG;45268;2026-03-31;1;288;31
6;34496;CERV BELLAVISTA LT 473 ML PILSEN;45268;2026-03-31;12;0;120
6;109;CERV BRAHMA 1L CHOPP;45268;2026-03-31;12;372;12
6;161;CERV CRYSTAL LT 473ML;45268;2026-03-31;12;5365;120
6;156;CERVEJA BUDWEISER LT 473ML;45268;2026-03-31;12;10888;1728
6;177;CERVEJA ITAIPAVA LT 473ML;45268;2026-03-31;12;0;240
6;178;CERVEJA KAISER LT 473ML;45268;2026-03-31;12;0;936
6;179;CERVEJA ORIGINAL LT 473ML;45268;2026-03-31;12;7848;1428
6;188;CERVEJA POLAR LT 473ML EXPORT;45268;2026-03-31;12;2615;120
6;2369;ERVILHA OLE LT 170G;45268;2026-03-31;24;3161;96
6;3843;EXTRATO TOM CAJAMAR LT 350G;45268;2026-03-31;24;16262;288
6;2325;FEIJAO PRETO ARBAZA PREMIUM 500G;45268;2026-03-31;12;6;84
6;2355;FEIJAO PRETO SERRA URUGUAI TP1 1KG;45268;2026-03-31;30;1325;90
6;9542;FRALDA DESC BABYSEC JUMBINHO XG 12 UN;45268;2026-03-31;8;156;8
6;9724;LAMINA WILKINSON BARBEAR 3UN;45268;2026-03-31;20;0;100
6;6783;LEITE UHT TIROL C TAMPA 1L INTEGRAL;45268;2026-03-31;12;59784;312
6;20318;MACARRAO INST GERMANI 63G GALINHA;45268;2026-03-31;50;26305;150
6;2398;MILHO VERDE ODERICH LT 200G;45268;2026-03-31;24;277;96
6;21664;PAPEL HIG DOBLE FT FD 12 UN C 20M;45268;2026-03-31;8;256;16
6;7356;PAPEL HIG DUETTO 4 UN DE 30M PERFUMADO;45268;2026-03-31;16;45;32
6;7358;PAPEL HIG MILI NEUTRO FHA DPL 30M 12UN;45268;2026-03-31;8;920;16
6;790;REFRIG CHARRUA GUARANA PET 2L;45268;2026-03-31;8;0;208
6;847;REFRIG COCA COLA PET 600ML;45268;2026-03-31;12;11;108
6;893;REFRIG COCA COLA ZERO LT 350ML;45268;2026-03-31;12;7089;96
6;817;REFRIG FRUKI GUARANA ZR PET 2L GUARANA ZERO;45268;2026-03-31;6;1396;18
6;904;REFRIG PEPSI LT 350ML;45268;2026-03-31;12;2910;24
6;825;REFRIG PEPSI PET 2L;45268;2026-03-31;8;2309;272
6;23217;SAL REFINADO EX GARCA 1K;45268;2026-03-31;10;344;70
6;2463;SARDINHA C OLEO G COSTA LT 125G MOLHO DE TOMATE;45268;2026-03-31;50;0;100
6;1658;WAFFER ISABELA 100G CHOC SUICO;45268;2026-03-31;40;200;400
6;759;REFRIG ANTARCTICA GUARANA PET 200ML;45479;2026-03-31;12;3240;240
6;556;REPOSITOR ENGOV AFTER 250ML CITRUS;45542;2026-03-31;6;6;6
6;557;REPOSITOR ENGOV AFTER 250ML RED HITS;45542;2026-03-31;6;0;12
6;24498;SUCO NECTAR MISTO UVA MACA 1 5L;45542;2026-03-31;6;124;60
6;311;VH TRADICAO TINTO 1 4L SV;45542;2026-03-31;6;4542;180
6;6783;LEITE UHT TIROL C TAMPA 1L INTEGRAL;45608;2026-03-31;12;59784;3060
6;149;CERV BELLAVISTA LT 473ML LAGER;45633;2026-03-31;12;1037;240
6;6786;LEITE LV EDGE ELEGE 1L SEMI DESNATADO;45808;2026-04-01;12;2376;12
6;6787;LEITE LV ELEGE 1L ZERO LAC SEMI DES;45808;2026-04-01;12;3659;12
6;9741;LEITE SANTA CLARA LV SEMI DESN 1L;45808;2026-04-01;12;2568;24
6;2953;ACHOC PO APTI SH 700G INSTANT POWER;45836;2026-04-01;12;43;12
6;2960;ACHOC TODDY PT 370G ORIGINAL;45836;2026-04-01;24;2352;24
6;3052;ADOCANTE LOWCUCAR SOSTEVIA 65ML;45836;2026-04-01;12;0;12
6;52;AGUA MIN FLORESTA 5L S GAS;45836;2026-04-01;4;2688;16
6;78;AGUA SABORIZ H2OH LIMAO PET 500ML;45836;2026-04-01;12;336;12
6;4113;ALVEJ GIRANDO SOL 1L LAVANDA;45836;2026-04-01;12;0;12
6;12416;AMAC GOTA LIMPA 2L DELICATA;45836;2026-04-01;6;882;6
6;4215;AMAC YPE 2L CARINHO;45836;2026-04-01;6;601;6
6;4219;AMAC YPE 2L TERNURA;45836;2026-04-01;6;474;6
6;12392;AMACIANTE AQUAFAST 2L ENERGIA;45836;2026-04-01;6;265;6
6;4259;AP PRESTOBARBA ULTRA GRIP 2UN;45836;2026-04-01;12;1236;12
6;36813;ARROZ BCO BOM DE PANELA TP1 5KG;45836;2026-04-01;6;6030;48
6;2344;ATUM RALADO G COSTA 170G NATURAL;45836;2026-04-01;24;0;24
6;34880;AVEIA NATURALE 170G FLOCOS;45836;2026-04-01;24;456;24
6;1146;BALA B TOFFEES 53 CACAU MENTA;45836;2026-04-01;30;0;30
6;3017;BEBIDA NESTLE 280ML ALPINO FAST;45836;2026-04-01;24;24;24
6;13260;BIFINHO PETISCAO TABLETE 60G CAR;45836;2026-04-01;24;504;24
6;1043;BISC AMANTEIGADO ORQUIDEA SORT 300G;45836;2026-04-01;20;200;20
6;1151;BISC COOKIE PARATI 60G BAUNILHA;45836;2026-04-01;24;1368;24
6;13330;BISC CRACKER PARATI HOT 100PRESUNTO;45836;2026-04-01;18;104;18
6;25984;BISC DOCE NESTLE CHOCO TRIO 90G BISC NESTLE CHO;45836;2026-04-01;48;48;48
6;1256;BISC DOCE PARATI ROSCA 250G NATA;45836;2026-04-01;16;95;16
6;13458;BISC RECH PARATI Z CARTOON 85G MOR;45836;2026-04-01;40;3280;40
6;1484;BISC RECH PASSATEMPO 130G MOR;45836;2026-04-01;70;0;70
6;1578;BISC SALG GERMANI SUZI CROCK 200G BACON;45836;2026-04-01;20;240;20
6;1564;BISC SALG TUCS 100G TRAD;45836;2026-04-01;30;2219;30
6;1618;BISC SORT DOMELLY 280G;45836;2026-04-01;20;20;20
6;1621;BISC SORT GERMANI 400G;45836;2026-04-01;20;299;20
6;545;BITTER CAMPARI 748ML;45836;2026-04-01;12;4;12
6;3410;CALDO SAZON 32 5G CARNE;45836;2026-04-01;48;195;48
6;15622;CATCHUP BISN KETDOG 1K;45836;2026-04-01;12;0;12
6;2656;CEREAL MUCILON SH 180G ARROZ E AVEIA;45836;2026-04-01;12;0;12
6;35782;CERVEJA ANTARCTICA 1L;45836;2026-04-01;12;483;24
6;126;CERVEJA POLAR 300ML;45836;2026-04-01;23;0;23
6;2051;CHA MULTIERVAS REAL 10G CAPIM CIDREIRA;45836;2026-04-01;30;0;30
6;2086;CHA PRENDA 12G BOLDO;45836;2026-04-01;20;338;20
6;2159;CHA PRENDA 14G C 10 MISTO MARACUJA;45836;2026-04-01;20;36;20
6;2088;CHA PRENDA 18G PRETO C CANELA;45836;2026-04-01;20;16;20
6;2238;CHA PRENDA GOLD 15G TRANQUILIZE;45836;2026-04-01;10;26;10
6;2209;CHA PRENDA GOLD 30G FRUTAS VRM;45836;2026-04-01;10;9;10
6;2167;CHA PRENDA MATE 40G LARANJA ACEROLA;45836;2026-04-01;20;19;20
6;3212;CHOC GRAN DORI 120G ORIGINAL;45836;2026-04-01;30;750;30
6;3062;CHOCOLATE PO NEILAR 200G;45836;2026-04-01;24;503;48
6;1541;COBER COBERTOP 1 01KG CONF BLEND;45836;2026-04-01;10;0;10
6;32712;CREME NEILAR CEBOLA 60G;45836;2026-04-01;18;0;18
6;5679;DET LIQ GOTA LIMPA 500ML LIMAO;45836;2026-04-01;24;2731;24
6;17388;DET PO APYCE SH 4K AZUL;45836;2026-04-01;5;364;5
6;17408;DET PO GIRANDO SOL HIPO SH 4K;45836;2026-04-01;5;6;5
6;5676;DETERG GIRANDO SOL 500ML NEUTRO;45836;2026-04-01;24;552;24
6;2530;DOCE PETRY 400G UVA;45836;2026-04-01;12;60;12
6;2515;DOCE STA CLARA 400G GOIABA;45836;2026-04-01;6;0;6
6;2384;DUETO OLE LT 1 700KG ERVILHA MILHO;45836;2026-04-01;6;5;6
6;572;ENERG HIPERTENSAO PET 1L;45836;2026-04-01;6;294;6
6;576;ENERG HIPERTENSAO PET 2L ORIGINAL;45836;2026-04-01;6;477;6
6;2652;ERVA MATE VERDINHA 500G;45836;2026-04-01;20;33;20
6;18279;ESPIRAL PIRISA C 10;45836;2026-04-01;60;14580;60
6;2552;EXTRATO TOM ELEFANTE PT 300G;45836;2026-04-01;24;7296;24
6;2671;FARINHA MANDIOCA PINDUCA 500G;45836;2026-04-01;20;0;20
6;37074;FARINHA TAPIOCA ROCHA 400G BATATA;45836;2026-04-01;10;20;10
6;2755;FARINHA TRIGO PANFACIL 1KG C FERM;45836;2026-04-01;10;40;10
6;2748;FARINHA TRIGO PANFACIL 5KG TP1;45836;2026-04-01;5;35;10
6;2302;FEIJAO BRANCO CALDO OURO 500G;45836;2026-04-01;10;7;10
6;2351;FEIJAO PRETO CALDO OURO 1KG;45836;2026-04-01;10;5236;100
6;18565;FLANELA ALG SUE 40X30CM;45836;2026-04-01;12;288;12
6;9540;FRALDA BABYSEC ULTRA JUMBINHO M 18 UN;45836;2026-04-01;8;16;8
6;9541;FRALDA DESC BABYSEC JUMBINHO P 20 UN;45836;2026-04-01;8;4;8
6;18737;FRALDA DESC BABYSEC ULTSEC MEGA G 32 UN;45836;2026-04-01;6;156;12
6;18736;FRALDA DESC BABYSEC ULTSEC MEGA XG 30 UN;45836;2026-04-01;6;165;6
6;18735;FRALDA DESC BABYSEC ULTSEC MEGA XXG 28 UN;45836;2026-04-01;6;126;12
6;6131;FRALDA DESC LOOMPIG JUMBINHO M 16 UN;45836;2026-04-01;8;96;8
6;6133;FRALDA DESC LOOMPIG JUMBINHO XG 12 UN;45836;2026-04-01;8;152;16
6;18762;FRALDA DESC MILI GIGA G C 78 C 78 G;45836;2026-04-01;4;68;16
6;18763;FRALDA DESC MILI GIGA M C 88 C 88 M;45836;2026-04-01;4;24;12
6;547;GATORADE 500ML TANGERINA;45836;2026-04-01;6;486;6
6;3569;GELATINA APTI 20G AMORA;45836;2026-04-01;36;151;36
6;3624;GELATINA NEILAR 20G LIMAO;45836;2026-04-01;48;3160;48
6;3231;GELATINA ZERO APTI 12G MOR SILVESTRE;45836;2026-04-01;18;12;18
6;37754;GELATINA ZERO NEILAR LIMAO;45836;2026-04-01;1;606;42
6;37756;GELATINA ZERO NEILAR MARACUJA 12G;45836;2026-04-01;24;144;24
6;527;ICE DRINK PET 275ML BLUE;45836;2026-04-01;12;588;36
6;603;ICE DRINK PET 275ML FRUTAS VERMELHA;45836;2026-04-01;12;818;36
6;605;ICE DRINK PET 275ML PINA COLADA;45836;2026-04-01;12;393;24
6;2480;KETCHUP FUGINI SH 300G TRAD;45836;2026-04-01;36;1256;36
6;791;KETCHUP KETDOG BD 3KG;45836;2026-04-01;6;443;6
6;2499;KETCHUP ODERICH BISN 400G PICANTE;45836;2026-04-01;24;9;24
6;803;KETCHUP ODERICH SH 1K;45836;2026-04-01;6;3435;6
6;36370;KETCHUP SALSARET TOP DOWN BAC CEB 3;45836;2026-04-01;15;330;15
6;36385;KETCHUP SALSARETTI TOP DOWN COSTELA;45836;2026-04-01;15;165;15
6;33973;KIT MIL MILHAS LAVA AUTO B PNEU ESP;45836;2026-04-01;5;35;5
6;6694;LAVA ROUPA BRILHANTE 3L HIGIENE TOTAL;45836;2026-04-01;4;604;4
6;2707;LEITE PO QUALITEM INTEGRAL SH 120G INSTANTANEO;45836;2026-04-01;50;300;50
6;20097;LENHA P FOGAO 10K;45836;2026-04-01;1;94;20
6;6888;LIMP MULTI UAU 500ML ELIMINADOR ODOR;45836;2026-04-01;24;96;24
6;6929;LIMP UAU 500ML FLORES SEDUCAO;45836;2026-04-01;24;0;24
6;20370;MAC INST UFO 96G CURRY;45836;2026-04-01;12;5;12
6;20317;MACARRAO INST GERMANI 63G GALINHA CAIPIRA;45836;2026-04-01;50;15949;50
6;20319;MACARRAO INST GERMANI 63G PICANHA;45836;2026-04-01;50;17349;50
6;20609;MAS ESPAG ISABELA SEMOLA 400G;45836;2026-04-01;24;4503;24
6;2862;MASSA C OVOS GERMANI 500G MACARRAO;45836;2026-04-01;20;19;20
6;2914;MASSA C OVOS ISABELA 500G GRAVATINHA;45836;2026-04-01;20;180;20
6;2877;MASSA C OVOS ISABELA 500G PARAFUSO;45836;2026-04-01;16;0;16
6;2865;MASSA C OVOS ORQUIDEA 500G PARAFUSO;45836;2026-04-01;20;17;20
6;20810;MILHO PIPOCA ARBAZA PREMIUM 400G;45836;2026-04-01;12;1824;12
6;3827;MIST P SAGU NEILAR 150G UVA;45836;2026-04-01;12;240;12
6;913;MOLHO EXTREMO SABOR P FGO 1 01L;45836;2026-04-01;6;1;6
6;21691;PAPEL HIG NATUPEL FD 20M C 12;45836;2026-04-01;6;1165;36
6;3545;PO P FLAN NEILAR 40G BAUNILHA;45836;2026-04-01;24;0;24
6;3820;PO P PUDIM NEILAR 30G CHOC;45836;2026-04-01;48;384;48
6;22105;POLENTA SINHA 500G;45836;2026-04-01;12;50;12
6;22652;QUENTAO ALCOOLICO 2L;45836;2026-04-01;6;2346;12
6;22654;QUENTAO S ALCOOL 2L;45836;2026-04-01;6;1392;6
6;22704;RAC DODOG TRAD 1K;45836;2026-04-01;10;767;10
6;368;REFRE FRUKITO PET 2L FRUTAS CITRICAS;45836;2026-04-01;6;365;6
6;103;REFRE PO FRISCO 18G ABACAXI;45836;2026-04-01;180;1800;360
6;181;REFRE PO GLUP 15G ABACAXI;45836;2026-04-01;60;34016;60
6;183;REFRE PO GLUP 15G LARANJA;45836;2026-04-01;60;46560;60
6;198;REFRE PO PROMIX 100G MANGA;45836;2026-04-01;18;0;18
6;33265;REFRIG FRUKI GUAR ZR PET 3L GUARANA ZERO;45836;2026-04-01;4;95;8
6;33266;REFRIG FRUKI PET 3 L LARANJA;45836;2026-04-01;4;1456;8
6;22999;SAB FONTANA SENSUS 150G AMANHECER PERSIA;45836;2026-04-01;72;2232;144
6;35674;SAB IARA 300G;45836;2026-04-01;28;0;56
6;23052;SAB LIQ HEDERA 370ML FTA VRM;45836;2026-04-01;12;5;12
6;23118;SAB PALMOLIVE NATURALS 85G AMORA;45836;2026-04-01;24;2124;96
6;10181;SAB POMPOM 80G HIDRATANTE;45836;2026-04-01;12;708;60
6;10194;SAB SENSUS BEAUTY ESSENCE 80G BOSQUES OCIDENT;45836;2026-04-01;108;3132;216
6;10195;SAB SENSUS BEAUTY ESSENCE 80G FLORESCER ASIAT;45836;2026-04-01;108;1856;216
6;10197;SAB SENSUS BEAUTY ESSENCE 80G JARDINS TURQUIA;45836;2026-04-01;108;4320;108
6;10198;SAB SENSUS BEAUTY ESSENCE 80G LIMA LIM ORIENT;45836;2026-04-01;108;3132;216
6;3191;SALG KEVYTOS BACON 13G C 50;45836;2026-04-01;10;19;10
6;2455;SARDINHA 88 125G OLEO;45836;2026-04-01;50;0;50
6;24380;SIDRA GOTA PRATA BCA S ALCOOL 660ML;45836;2026-04-01;12;84;24
6;708;SUCO NECTAR CBS TP 1L MORANGO;45836;2026-04-01;12;0;12
6;702;SUCO NECTAR CBS TP 200ML MORANGO;45836;2026-04-01;24;16;24
6;3671;TEMP COMPLETO NEILAR 250G C PIMENTA;45836;2026-04-01;24;71;24
6;3739;TEMP SAZON 60G FRANGO;45836;2026-04-01;48;768;48
6;1640;TORRADA ISABELA 142G INTEGRAL;45836;2026-04-01;32;160;32
6;165;VH BELTRAME BCO PET 1 9L SC;45836;2026-04-01;6;114;6
6;170;VH BELTRAME ROSADO SV PET 1 9L;45836;2026-04-01;6;204;12
6;174;VH BELTRAME TINTO PET 1 9L SC;45836;2026-04-01;6;318;6
6;8755;VINHO JOTA PE 1 5L TTO SUAVE;45836;2026-04-01;6;6;6
6;1672;WAFER NESTLE 110G PRESTIGIO;45836;2026-04-01;48;0;48
6;1656;WAFFER ISABELA 100G CHOC;45836;2026-04-01;40;2040;40
6;494;XAROPE CESTA BASICA 900ML GROSELHA;45836;2026-04-01;6;42;6
6;2950;ACHOC PO 3C SH 560G CHOCOLATTO;45965;2026-04-01;12;480;24
6;2956;ACHOC PO NESCAU SH 550G ACTIV GO;45965;2026-04-01;12;108;24
6;2060;ARROZ BCO SABOROSO TP1 1KG;45965;2026-04-01;30;891;30
6;3008;AVEIA FLOCOS NATURALE 1KG;45965;2026-04-01;12;194;36
6;1322;BISC DOCE NESTLE CHOCO TRIO 90G BONO MORANGO;45965;2026-04-01;48;123;96
6;1510;BISC ISABELA TORTINHAS 140G CHOC BCO;45965;2026-04-01;50;1250;100
6;1405;BISC LEITE GERMANI ROSCA 300G;45965;2026-04-01;20;581;20
6;13395;BISC MARIA ORQUIDEA 665GR;45965;2026-04-01;12;527;24
6;1525;BISC RECH ISABELA MOUSSE 130G LIMAO E CHOC;45965;2026-04-01;50;1450;50
6;2657;CEREAL MUCILON SH 180G MULTICEREAIS;45965;2026-04-01;12;60;36
6;309;CERVEJA PROVINCIA LT 473ML ZERO MALZBIER;45965;2026-04-01;12;772;36
6;2052;CHA MULTIERVAS REAL 10G CARQUEJA;45965;2026-04-01;30;2;30
6;2482;DOCE DIFRUTTI 400G MORANGO;45965;2026-04-01;12;65;12
6;2585;DOCE LEITE MU MU PT 350G CHOC;45965;2026-04-01;12;0;48
6;937;EXTRATO TOM ELEFANTE TP 1 04KG;45965;2026-04-01;12;5244;36
6;3629;GELATINA NEILAR 20G UVA;45965;2026-04-01;48;4750;96
6;3534;GRANOLA NATURALE 1KG CER CROC FRUTAS;45965;2026-04-01;12;8;24
6;20322;MAC INST ISABELA 70G GAL ZR FRITURA;45965;2026-04-01;50;0;150
6;20343;MAC INST NISSIN 85G CARNE;45965;2026-04-01;50;6667;50
6;20338;MAC INST NISSIN CHICO BENTO 75G GAL C TOM;45965;2026-04-01;50;2178;100
6;20316;MACARRAO INST GERMANI 63G CARNE;45965;2026-04-01;50;21946;200
6;20676;MAS PENNE BOM GOSTO SEMOLA 400G;45965;2026-04-01;24;72;48
6;2905;MASSA C OVOS ISABELA 500G NIN LARGO;45965;2026-04-01;20;159;40
6;2940;MASSA S OVOS NORDESTE 1KG ESPAGUETE;45965;2026-04-01;15;11;15
6;2941;MASSA S OVOS NORDESTE 1KG PARAFUSO;45965;2026-04-01;15;120;15
6;33372;MIST P BOLO APTI 380G CHOC C MOR;45965;2026-04-01;12;791;36
6;3704;MIST P BOLO APTI 400G CHOC;45965;2026-04-01;12;1490;48
6;3707;MIST P BOLO APTI 400G LARANJA;45965;2026-04-01;12;778;60
6;3711;MIST P BOLO APTI 400G MILHO;45965;2026-04-01;12;7;36
6;2955;MOLHO PIMENTA EXTREMO SABOR 150ML EXTRA FORTE;45965;2026-04-01;12;0;24
6;2416;PEPINO CONSERVA DA SERRA SH 150G;45965;2026-04-01;12;156;36
6;22638;QJO RAL PRESIDENTE PARMESAO 100G;45965;2026-04-01;60;0;60
6;22683;RAC AMIGO PET GATO MIX 500G;45965;2026-04-01;22;53;44
6;22702;RAC DODOG ORIG 10 1K;45965;2026-04-01;1;173;20
6;22744;RAC SNOW DOG FGO TOMATE 5K;45965;2026-04-01;1;227;11
6;824;REFRIG PEPSI PET 2L BLACK;45965;2026-04-01;8;968;72
6;3267;SALG ALFITOS 35G CHURRASCO;45965;2026-04-01;30;604;60
6;3289;SALG OBBA 100G PRESUNTO;45965;2026-04-01;10;459;20
6;3677;TEMP COMPLETO ODERICH 300G S PIMENTA;45965;2026-04-01;24;24;48
6;3790;VINAGRE VINHO KOLLER 500ML TINTO;45965;2026-04-01;12;636;24
6;1651;WAFER PARATI MINUETO 81G CHOC BAUNILHA;45965;2026-04-01;36;14724;108
6;2637;ERVA MATE PONCHE VERDE 1KG LAMINADO;46033;2026-04-01;10;9;10
6;2642;ERVA MATE PONCHE VERDE 1KG VACUO NATIVA;46033;2026-04-01;10;128;30
6;2509;ERVA MATE PONCHE VERDE 500G MOIDA GROSSA;46033;2026-04-01;20;486;600
6;2556;ERVA MATE PONCHE VERDE 500G NATIVA;46033;2026-04-01;20;17;60
6;2510;ERVA MATE PONCHE VERDE 500G TRAD;46033;2026-04-01;20;27;200
6;2879;MASSA C OVOS ISABELA 500G ESPAGUETE;46101;2026-04-01;20;360;100
6;2889;MASSA C OVOS ISABELA 500G ESPAGUETINI;46101;2026-04-01;20;320;40
6;2914;MASSA C OVOS ISABELA 500G GRAVATINHA;46101;2026-04-01;20;180;40
6;2905;MASSA C OVOS ISABELA 500G NIN LARGO;46101;2026-04-01;20;159;40
6;18466;FEIJAO PTO MORO TP1 1K;46272;2026-04-01;30;0;300
6;3889;ABS C ABAS ALWAYS LV16PG14 NOT SUAV;46341;2026-04-02;12;12;12
6;33365;ABS MILI NOT ULTRA C ABAS C 8;46341;2026-04-02;36;288;36
6;3964;ALCOOL 46 COPERALCOOL 1L TRAD;46341;2026-04-02;12;660;12
6;3971;ALCOOL 46 SUPER VALE 1L;46341;2026-04-02;12;264;12
6;4113;ALVEJ GIRANDO SOL 1L LAVANDA;46341;2026-04-02;12;0;12
6;4182;AMAC DOWNY 1L REGULAR FRESCOR PRIMAV;46341;2026-04-02;12;288;12
6;4201;AMAC GIRANDO SOL 2L AMARELO;46341;2026-04-02;6;528;6
6;12394;AMACIANTE AQUAFAST 2L ROXO MAGIA;46341;2026-04-02;6;426;6
6;3564;BEBIDA 3 CORACOES POWER WHEY 250ML DOCE LEITE;46341;2026-04-02;12;109;12
6;326;BEBIDA ADES MACA TP 200ML;46341;2026-04-02;6;0;6
6;15295;CALDO MAGGI 57G COSTELA;46341;2026-04-02;10;2278;60
6;2019;CANJIQUINHA JUREIA 500G;46341;2026-04-02;12;0;12
6;1982;CAPUCCINO PRONTO 3C 260ML PINGADO;46341;2026-04-02;6;0;6
6;288;CERVEJA SKOL BEATS LN 269ML TROPICAL;46341;2026-04-02;24;12;24
6;5173;CORANTE TINGECOR 40G GUARANY PRETO N31;46341;2026-04-02;6;438;6
6;5272;CR DENTAL ORAL B 70G EXTRA FRESH;46341;2026-04-02;48;0;48
6;9231;CR TRAT VINI LADY SC 700G COCO NUTRICAO;46341;2026-04-02;12;6;12
6;17348;DET LIQ GIRANDO SOL 1L GLICA;46341;2026-04-02;12;216;12
6;17350;DET LIQ GOTA LIMPA 1L NEUTRO;46341;2026-04-02;12;2388;12
6;9296;DET LIQ GOTA LIMPA 1L LIMAO;46341;2026-04-02;12;3442;24
6;5682;DET LIQ GOTA LIMPA 500ML NEUTRO;46341;2026-04-02;24;8759;24
6;36263;DET PO APYCE MULT AZUL SH 800G;46341;2026-04-02;25;950;50
6;2292;ERVILHA BELLA DICA PARTIDA 400GR;46341;2026-04-02;12;888;24
6;5836;ESC DENTAL ORAL-B 1.2.3 MEDIA;46341;2026-04-02;36;24;36
6;2361;FEIJAO VERMELHO ARBAZA 500G;46341;2026-04-02;12;416;12
6;18736;FRALDA DESC BABYSEC ULTSEC MEGA XG 30 UN;46341;2026-04-02;6;165;6
6;18762;FRALDA DESC MILI GIGA G C 78 C 78 G;46341;2026-04-02;4;68;4
6;18761;FRALDA DESC MILI GIGA XG C 68 C 68 XG;46341;2026-04-02;4;116;4
6;8223;KIT ELSEVE SH COND 375ML 170ML RT5;46341;2026-04-02;6;0;6
6;6683;LAVA ROUPA AQUAFAST 3L MULTIACAO;46341;2026-04-02;4;36;4
6;6890;LIMP M USO UAU 500ML FLORES FOLHAS;46341;2026-04-02;24;61;24
6;35720;LIMP VEJA PERFUMES 1L MODERNO;46341;2026-04-02;12;0;12
6;21680;PAPEL HIG ATUALLE 20M FLA DP 12UN;46341;2026-04-02;8;560;8
6;21664;PAPEL HIG DOBLE FT FD 12 UN C 20M;46341;2026-04-02;8;256;8
6;21685;PAPEL HIG MILI NEUTRO FLA SPL 100M 12UN;46341;2026-04-02;6;531;6
6;21691;PAPEL HIG NATUPEL FD 20M C 12;46341;2026-04-02;6;1165;6
6;22700;RAC DODOG ESPECIAL 7K;46341;2026-04-02;1;53;1
6;181;REFRE PO GLUP 15G ABACAXI;46341;2026-04-02;60;34016;60
6;183;REFRE PO GLUP 15G LARANJA;46341;2026-04-02;60;46560;120
6;185;REFRE PO GLUP 15G MANGA;46341;2026-04-02;60;27016;60
