NROPEDIDOSUPRIM;NROEMPRESA;CENTRALLOJA;SEQCOMPRADOR;SEQFORNECEDOR;TIPPEDIDOSUPRIM;SITUACAOPED;DTAEMISSAO;DTARECEBTO;DTALIMITERECEBTO;PZOPAGAMENTO;DTAVENCTOFIXA;CONDICAOFRETE;TXVENDOR;NROPEDFORNECEDOR;ADVRECEBIMENTO;ADVEXPEDICAO;OBSERVACAO;USUINCLUSAO;DTAHORINCLUSAO;USUAPROVACAO;DTAAPROVACAO;USUIMPRESSAO;DTAIMPRESSAO;USUALTERACAO;DTAALTERACAO;INDREPLICACAO;INDGEROUREPLICACAO;SEQADMESTQLOTE;SEQFINALIDBONIF;NROEMPRESAFAT;NROEMPRESALOGADA;NROPEDIDOBONIF;QTDTOTSOLICITADA;QTDTOTRECEBIDA;QTDTOTCANCELADA;SITUACAOQTDE;QTDTOTTRANSITO;SEQGERCOMPRA;CODORIGEM;VLRTOTPEDIDO;VLRTOTCANCELADO;VLRTOTRECEBIDO;NROPEDSUPRIMORIG;NROEMPRESAORIG;CENTRALLOJAORIG;SEQATACCOTACAO;CODGERALOPER;VLRFRETERETIRA;USUGEREDI;DTAHORGEREDI;USUALTERACAOEDI;DTAHORREENVEDI;USUREENVEDI;PERDESCDF;SEQTRANSPORTADOR;NROPEDSUPRIMORIGEDI;CATEGORIAABASTECAUTO;TXCOMPROR;PRAZOPAGTOCOMPROR;SEQFORNECEDI;NROPEDFORNECEDORNUM;SEQNROPEDIDOSUPRIM;NROACORDO;NROEMPRESAACORDO;INDUTILCSSEMACORDO;INDUTILCONTRSALDACORD;SEQCCACORDOASSOC;SEQCCACORDOPROMOC;NROREQUISICAO;INDESTTROCA;NROPEDIDOORIGEMMACX;SEQCONDCONDPRAZOPAGTO;INDUSAREGIAOCOMPRA;ENVIAEMAIL;INDTIPOEMBALAGEM;VLRTOTNAOPARTLIMCOMPRA;DTARECEBTOORIGINAL;TIPOPEDVENDA;INDIMPDIRETABONIF;INDTRANSFEMPSEC;NEGOCIACAO;NEGOCIACAOANT;USUMARCNEGOCIACAO;DTAHORMARCNEGOCIACAO;USUDESMARCNEGOCIACAO;DTAHORDESMARCNEGOCIACAO;CODIGOPENDENCIA;MOTIVOPENDENCIA;JUSTIFICATIVAAPROVACAO;DTAEMISSAOORIGINAL;SEQCONTRATO;SEQEXPFLUXOCAIXA;INDPEDBONIFACORDOPROMOC;INDPEDANALISADOALTPRECO;DTAHORAULTEMAIL;DIASPRORROGACAO;USUAPROVDESVINCULONFE;JUSTDESVINCULONFE;QTDTOTAPROVADA;INDUTILAPROVWEB;INDUTILLIMCOMPRWEB;IDPEDIDOEXTERNO;APPORIGEM
22961;2;L;9;16;T;P;2026-02-19-00.00.00.000000;2026-02-19-00.00.00.000000;;;;C;0;22960;;;;AUTOMATICO;2026-02-19-04.21.50.000000;;;;;;2026-02-19-04.21.50.000000;S;;;;;16;;1407,622;1135,6;272,022;T;0;20524;;16437,3;5722,58;10714,72;;;;;;;;;;;;;;;;;;;22960;22790;;;;;;;;;;;;;;0;2026-02-19-00.00.00.000000;;;;N;;;;;;;;;2026-02-19-00.00.00.000000;;9678;;;;;;;1407,622;N;N;;
22962;16;L;9;16;X;A;2026-02-19-00.00.00.000000;2026-02-19-00.00.00.000000;;;;C;0;;;;;AUTOMATICO;2026-02-19-04.21.50.000000;AUTOMATICO;2026-02-19-00.00.00.000000;;;AUTOMATICO;2026-02-19-00.00.00.000000;S;;;;;16;;;;;T;;20524;;;;;;;;;;;;;;;;;;;;;;;;22791;;;;;;;;;;;;;;;2026-02-19-00.00.00.000000;;;;N;;;;;;;;;2026-02-19-00.00.00.000000;;6843;;;;;;;;N;N;;
22963;3;L;9;16;T;P;2026-02-19-00.00.00.000000;2026-02-19-00.00.00.000000;;;;C;0;22962;;;;AUTOMATICO;2026-02-19-04.21.50.000000;;;;;;2026-02-19-04.21.50.000000;S;;;;;16;;12559,799;11710,2;849,599;T;0;20524;;113694,53;15603,72;98090,81;;;;;;;;;;;;;;;;;;;22962;22792;;;;;;;;;;;;;;0;2026-02-19-00.00.00.000000;;;;N;;;;;;;;;2026-02-19-00.00.00.000000;;9079;;;;;;;12559,799;N;N;;
22964;16;L;9;16;X;A;2026-02-19-00.00.00.000000;2026-02-19-00.00.00.000000;;;;C;0;;;;;AUTOMATICO;2026-02-19-04.21.50.000000;AUTOMATICO;2026-02-19-00.00.00.000000;;;AUTOMATICO;2026-02-19-00.00.00.000000;S;;;;;16;;;;;T;;20524;;;;;;;;;;;;;;;;;;;;;;;;22793;;;;;;;;;;;;;;;2026-02-19-00.00.00.000000;;;;N;;;;;;;;;2026-02-19-00.00.00.000000;;6843;;;;;;;;N;N;;
22965;4;L;9;16;T;P;2026-02-19-00.00.00.000000;2026-02-19-00.00.00.000000;;;;C;0;22964;;;;AUTOMATICO;2026-02-19-04.21.50.000000;;;;;;2026-02-19-04.21.51.000000;S;;;;;16;;1095,128;1004,2;90,928;T;0;20524;;9773,77;1826,87;7946,91;;;;;;;;;;;;;;;;;;;22964;22794;;;;;;;;;;;;;;0;2026-02-19-00.00.00.000000;;;;N;;;;;;;;;2026-02-19-00.00.00.000000;;9133;;;;;;;1095,128;N;N;;
22966;16;L;9;16;X;A;2026-02-19-00.00.00.000000;2026-02-19-00.00.00.000000;;;;C;0;;;;;AUTOMATICO;2026-02-19-04.21.50.000000;AUTOMATICO;2026-02-19-00.00.00.000000;;;AUTOMATICO;2026-02-19-00.00.00.000000;S;;;;;16;;;;;T;;20524;;;;;;;;;;;;;;;;;;;;;;;;22795;;;;;;;;;;;;;;;2026-02-19-00.00.00.000000;;;;N;;;;;;;;;2026-02-19-00.00.00.000000;;6843;;;;;;;;N;N;;
22967;5;L;9;16;T;P;2026-02-19-00.00.00.000000;2026-02-19-00.00.00.000000;;;;C;0;22966;;;;AUTOMATICO;2026-02-19-04.21.50.000000;;;;;;2026-02-19-04.21.51.000000;S;;;;;16;;2979,004;2950;29,004;T;0;20524;;30807,76;611,91;30195,85;;;;;;;;;;;;;;;;;;;22966;22796;;;;;;;;;;;;;;0;2026-02-19-00.00.00.000000;;;;N;;;;;;;;;2026-02-19-00.00.00.000000;;12402;;;;;;;2979,004;N;N;;
22968;16;L;9;16;X;A;2026-02-19-00.00.00.000000;2026-02-19-00.00.00.000000;;;;C;0;;;;;AUTOMATICO;2026-02-19-04.21.50.000000;AUTOMATICO;2026-02-19-00.00.00.000000;;;AUTOMATICO;2026-02-19-00.00.00.000000;S;;;;;16;;;;;T;;20524;;;;;;;;;;;;;;;;;;;;;;;;22797;;;;;;;;;;;;;;;2026-02-19-00.00.00.000000;;;;N;;;;;;;;;2026-02-19-00.00.00.000000;;6843;;;;;;;;N;N;;
22969;6;L;9;16;T;P;2026-02-19-00.00.00.000000;2026-02-19-00.00.00.000000;;;;C;0;22968;;;;AUTOMATICO;2026-02-19-04.21.50.000000;;;;;;2026-02-19-04.21.51.000000;S;;;;;16;;9555,202;8294;1261,202;T;0;20524;;85753,41;22666,87;63086,55;;;;;;;;;;;;;;;;;;;22968;22798;;;;;;;;;;;;;;0;2026-02-19-00.00.00.000000;;;;N;;;;;;;;;2026-02-19-00.00.00.000000;;9937;;;;;;;9555,202;N;N;;
22970;16;L;9;16;X;A;2026-02-19-00.00.00.000000;2026-02-19-00.00.00.000000;;;;C;0;;;;;AUTOMATICO;2026-02-19-04.21.50.000000;AUTOMATICO;2026-02-19-00.00.00.000000;;;AUTOMATICO;2026-02-19-00.00.00.000000;S;;;;;16;;;;;T;;20524;;;;;;;;;;;;;;;;;;;;;;;;22799;;;;;;;;;;;;;;;2026-02-19-00.00.00.000000;;;;N;;;;;;;;;2026-02-19-00.00.00.000000;;6843;;;;;;;;N;N;;
22971;7;L;9;16;T;P;2026-02-19-00.00.00.000000;2026-02-19-00.00.00.000000;;;;C;0;22970;;;;AUTOMATICO;2026-02-19-04.21.50.000000;;;;;;2026-02-19-04.21.51.000000;S;;;;;16;;801,594;683,5;118,094;T;0;20524;;10017,04;2475,55;7541,49;;;;;;;;;;;;;;;;;;;22970;22800;;;;;;;;;;;;;;0;2026-02-19-00.00.00.000000;;;;N;;;;;;;;;2026-02-19-00.00.00.000000;;9085;;;;;;;801,594;N;N;;
22972;16;L;9;16;X;A;2026-02-19-00.00.00.000000;2026-02-19-00.00.00.000000;;;;C;0;;;;;AUTOMATICO;2026-02-19-04.21.50.000000;AUTOMATICO;2026-02-19-00.00.00.000000;;;AUTOMATICO;2026-02-19-00.00.00.000000;S;;;;;16;;;;;T;;20524;;;;;;;;;;;;;;;;;;;;;;;;22801;;;;;;;;;;;;;;;2026-02-19-00.00.00.000000;;;;N;;;;;;;;;2026-02-19-00.00.00.000000;;6843;;;;;;;;N;N;;
22973;8;L;9;16;T;P;2026-02-19-00.00.00.000000;2026-02-19-00.00.00.000000;;;;C;0;22972;;;;AUTOMATICO;2026-02-19-04.21.50.000000;;;;;;2026-02-19-04.21.52.000000;S;;;;;16;;671,541;604,4;67,141;T;0;20524;;7771,79;1408,35;6363,44;;;;;;;;;;;;;;;;;;;22972;22802;;;;;;;;;;;;;;0;2026-02-19-00.00.00.000000;;;;N;;;;;;;;;2026-02-19-00.00.00.000000;;9736;;;;;;;671,541;N;N;;
22974;16;L;9;16;X;A;2026-02-19-00.00.00.000000;2026-02-19-00.00.00.000000;;;;C;0;;;;;AUTOMATICO;2026-02-19-04.21.50.000000;AUTOMATICO;2026-02-19-00.00.00.000000;;;AUTOMATICO;2026-02-19-00.00.00.000000;S;;;;;16;;;;;T;;20524;;;;;;;;;;;;;;;;;;;;;;;;22803;;;;;;;;;;;;;;;2026-02-19-00.00.00.000000;;;;N;;;;;;;;;2026-02-19-00.00.00.000000;;6843;;;;;;;;N;N;;
22975;11;L;9;16;T;P;2026-02-19-00.00.00.000000;2026-02-19-00.00.00.000000;;;;C;0;22974;;;;AUTOMATICO;2026-02-19-04.21.50.000000;;;;;;2026-02-19-04.21.52.000000;S;;;;;16;;2573,454;2464,6;108,854;T;0;20524;;24462,32;2283,21;22179,12;;;;;;;;;;;;;;;;;;;22974;22804;;;;;;;;;;;;;;0;2026-02-19-00.00.00.000000;;;;N;;;;;;;;;2026-02-19-00.00.00.000000;;16238;;;;;;;2573,454;N;N;;
22976;16;L;9;16;X;A;2026-02-19-00.00.00.000000;2026-02-19-00.00.00.000000;;;;C;0;;;;;AUTOMATICO;2026-02-19-04.21.50.000000;AUTOMATICO;2026-02-19-00.00.00.000000;;;AUTOMATICO;2026-02-19-00.00.00.000000;S;;;;;16;;;;;T;;20524;;;;;;;;;;;;;;;;;;;;;;;;22805;;;;;;;;;;;;;;;2026-02-19-00.00.00.000000;;;;N;;;;;;;;;2026-02-19-00.00.00.000000;;6843;;;;;;;;N;N;;
22977;12;L;9;16;T;P;2026-02-19-00.00.00.000000;2026-02-19-00.00.00.000000;;;;C;0;22976;;;;AUTOMATICO;2026-02-19-04.21.50.000000;;;;;;2026-02-19-04.21.52.000000;S;;;;;16;;2520,621;2310,2;210,421;T;0;20524;;22867,55;4446,34;18421,21;;;;;;;;;;;;;;;;;;;22976;22806;;;;;;;;;;;;;;0;2026-02-19-00.00.00.000000;;;;N;;;;;;;;;2026-02-19-00.00.00.000000;;14247;;;;;;;2520,621;N;N;;
22978;16;L;9;16;X;A;2026-02-19-00.00.00.000000;2026-02-19-00.00.00.000000;;;;C;0;;;;;AUTOMATICO;2026-02-19-04.21.50.000000;AUTOMATICO;2026-02-19-00.00.00.000000;;;AUTOMATICO;2026-02-19-00.00.00.000000;S;;;;;16;;;;;T;;20524;;;;;;;;;;;;;;;;;;;;;;;;22807;;;;;;;;;;;;;;;2026-02-19-00.00.00.000000;;;;N;;;;;;;;;2026-02-19-00.00.00.000000;;6843;;;;;;;;N;N;;
22979;13;L;9;16;T;P;2026-02-19-00.00.00.000000;2026-02-19-00.00.00.000000;;;;C;0;22978;;;;AUTOMATICO;2026-02-19-04.21.50.000000;;;;;;2026-02-19-04.21.52.000000;S;;;;;16;;1410,15;1203,8;206,35;T;0;20524;;18422,54;3759,63;14662,91;;;;;;;;;;;;;;;;;;;22978;22808;;;;;;;;;;;;;;0;2026-02-19-00.00.00.000000;;;;N;;;;;;;;;2026-02-19-00.00.00.000000;;9914;;;;;;;1410,15;N;N;;
22980;16;L;9;16;X;A;2026-02-19-00.00.00.000000;2026-02-19-00.00.00.000000;;;;C;0;;;;;AUTOMATICO;2026-02-19-04.21.50.000000;AUTOMATICO;2026-02-19-00.00.00.000000;;;AUTOMATICO;2026-02-19-00.00.00.000000;S;;;;;16;;;;;T;;20524;;;;;;;;;;;;;;;;;;;;;;;;22809;;;;;;;;;;;;;;;2026-02-19-00.00.00.000000;;;;N;;;;;;;;;2026-02-19-00.00.00.000000;;6843;;;;;;;;N;N;;
22981;14;L;9;16;T;P;2026-02-19-00.00.00.000000;2026-02-19-00.00.00.000000;;;;C;0;22980;;;;AUTOMATICO;2026-02-19-04.21.50.000000;;;;;;2026-02-19-04.21.52.000000;S;;;;;16;;580,8;537,8;43;T;0;20524;;5388,83;915,04;4473,79;;;;;;;;;;;;;;;;;;;22980;22810;;;;;;;;;;;;;;0;2026-02-19-00.00.00.000000;;;;N;;;;;;;;;2026-02-19-00.00.00.000000;;9858;;;;;;;580,8;N;N;;
22982;16;L;9;16;X;A;2026-02-19-00.00.00.000000;2026-02-19-00.00.00.000000;;;;C;0;;;;;AUTOMATICO;2026-02-19-04.21.50.000000;AUTOMATICO;2026-02-19-00.00.00.000000;;;AUTOMATICO;2026-02-19-00.00.00.000000;S;;;;;16;;;;;T;;20524;;;;;;;;;;;;;;;;;;;;;;;;22811;;;;;;;;;;;;;;;2026-02-19-00.00.00.000000;;;;N;;;;;;;;;2026-02-19-00.00.00.000000;;6843;;;;;;;;N;N;;
22983;17;L;9;16;T;C;2026-02-19-00.00.00.000000;2026-02-19-00.00.00.000000;;;;C;0;22982;;;;AUTOMATICO;2026-02-19-04.21.50.000000;;;;;JOBAUTOMW;2026-06-10-21.14.54.000000;S;;;;;16;;3334,764;0;3334,764;T;0;20524;;27397,33;27397,32;;;;;;;;;;;;;;;;;;;;22982;22812;;;;;;;;;;;;;;0;2026-02-19-00.00.00.000000;;;;N;;;;;;;;;2026-02-19-00.00.00.000000;;72420;;;;;;;3334,764;N;N;;
22324;2;M;4;10142;C;C;2026-02-18-00.00.00.000000;2026-02-23-00.00.00.000000;;60;;C;0;;;;;NIAUGUST;2026-02-18-16.25.22.000000;;;NIAUGUST;2026-02-18-00.00.00.000000;JOBAUTOM;2026-03-05-17.57.27.000000;S;;;;2;1;;528;0;528;T;0;19963;;2634,72;2634,72;;;;;;;;;;;;;0;;;;;;;;22153;;;;;;;;;;;0;;;0;2026-02-23-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-18-00.00.00.000000;;17632;N;;;0;;;528;N;N;;
22325;3;C;4;10142;C;C;2026-02-18-00.00.00.000000;2026-02-23-00.00.00.000000;;60;;C;0;;;;;NIAUGUST;2026-02-18-16.25.22.000000;;;NIAUGUST;2026-02-18-00.00.00.000000;JOBAUTOM;2026-03-05-17.57.27.000000;S;;;;3;1;;1068;0;1068;T;0;19963;;5597,52;5597,52;;;;;;;;;;;;;0;;;;;;;;22154;;;;;;;;;;;0;;;0;2026-02-23-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-18-00.00.00.000000;;17632;N;;;0;;;1068;N;N;;
22326;4;L;4;10142;C;C;2026-02-18-00.00.00.000000;2026-02-23-00.00.00.000000;;60;;C;0;;;;;NIAUGUST;2026-02-18-16.25.22.000000;;;NIAUGUST;2026-02-18-00.00.00.000000;JOBAUTOM;2026-03-05-17.57.28.000000;S;;;;4;1;;348;0;348;T;0;19963;;1843,8;1843,8;;;;;;;;;;;;;0;;;;;;;;22155;;;;;;;;;;;0;;;0;2026-02-23-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-18-00.00.00.000000;;17632;N;;;0;;;348;N;N;;
22327;5;L;4;10142;C;C;2026-02-18-00.00.00.000000;2026-02-23-00.00.00.000000;;60;;C;0;;;;;NIAUGUST;2026-02-18-16.25.22.000000;;;NIAUGUST;2026-02-18-00.00.00.000000;JOBAUTOM;2026-03-05-17.57.28.000000;S;;;;5;1;;300;0;300;T;0;19963;;1550,64;1550,64;;;;;;;;;;;;;0;;;;;;;;22156;;;;;;;;;;;0;;;0;2026-02-23-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-18-00.00.00.000000;;17632;N;;;0;;;300;N;N;;
22328;6;L;4;10142;C;C;2026-02-18-00.00.00.000000;2026-02-23-00.00.00.000000;;60;;C;0;;;;;NIAUGUST;2026-02-18-16.25.22.000000;;;NIAUGUST;2026-02-18-00.00.00.000000;JOBAUTOM;2026-03-05-17.57.29.000000;S;;;;6;1;;660;0;660;T;0;19963;;3400,68;3400,68;;;;;;;;;;;;;0;;;;;;;;22157;;;;;;;;;;;0;;;0;2026-02-23-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-18-00.00.00.000000;;17632;N;;;0;;;660;N;N;;
22329;7;L;4;10142;C;C;2026-02-18-00.00.00.000000;2026-02-23-00.00.00.000000;;60;;C;0;;;;;NIAUGUST;2026-02-18-16.25.22.000000;;;NIAUGUST;2026-02-18-00.00.00.000000;JOBAUTOM;2026-03-05-17.57.29.000000;S;;;;7;1;;336;0;336;T;0;19963;;1730,28;1730,28;;;;;;;;;;;;;0;;;;;;;;22158;;;;;;;;;;;0;;;0;2026-02-23-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-18-00.00.00.000000;;17632;N;;;0;;;336;N;N;;
22330;8;L;4;10142;C;C;2026-02-18-00.00.00.000000;2026-02-23-00.00.00.000000;;60;;C;0;;;;;NIAUGUST;2026-02-18-16.25.22.000000;;;NIAUGUST;2026-02-18-00.00.00.000000;JOBAUTOM;2026-03-05-17.57.29.000000;S;;;;8;1;;252;0;252;T;0;19963;;1257,48;1257,48;;;;;;;;;;;;;0;;;;;;;;22159;;;;;;;;;;;0;;;0;2026-02-23-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-18-00.00.00.000000;;17632;N;;;0;;;252;N;N;;
22331;11;L;4;10142;C;C;2026-02-18-00.00.00.000000;2026-02-23-00.00.00.000000;;60;;C;0;;;;;NIAUGUST;2026-02-18-16.25.22.000000;;;NIAUGUST;2026-02-18-00.00.00.000000;JOBAUTOM;2026-03-05-17.57.30.000000;S;;;;11;1;;600;0;600;T;0;19963;;3101,28;3101,28;;;;;;;;;;;;;0;;;;;;;;22160;;;;;;;;;;;0;;;0;2026-02-23-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-18-00.00.00.000000;;17632;N;;;0;;;600;N;N;;
22332;12;L;4;10142;C;C;2026-02-18-00.00.00.000000;2026-02-23-00.00.00.000000;;60;;C;0;;;;;NIAUGUST;2026-02-18-16.25.22.000000;;;NIAUGUST;2026-02-18-00.00.00.000000;JOBAUTOM;2026-03-05-17.57.30.000000;S;;;;12;1;;576;0;576;T;0;19963;;2981,52;2981,52;;;;;;;;;;;;;0;;;;;;;;22161;;;;;;;;;;;0;;;0;2026-02-23-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-18-00.00.00.000000;;17632;N;;;0;;;576;N;N;;
22333;13;L;4;10142;C;C;2026-02-18-00.00.00.000000;2026-02-23-00.00.00.000000;;60;;C;0;;;;;NIAUGUST;2026-02-18-16.25.22.000000;;;NIAUGUST;2026-02-18-00.00.00.000000;JOBAUTOM;2026-03-05-17.57.31.000000;S;;;;13;1;;624;0;624;T;0;19963;;3221,04;3221,04;;;;;;;;;;;;;0;;;;;;;;22162;;;;;;;;;;;0;;;0;2026-02-23-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-18-00.00.00.000000;;17632;N;;;0;;;624;N;N;;
22334;14;L;4;10142;C;C;2026-02-18-00.00.00.000000;2026-02-23-00.00.00.000000;;60;;C;0;;;;;NIAUGUST;2026-02-18-16.25.22.000000;;;NIAUGUST;2026-02-18-00.00.00.000000;JOBAUTOM;2026-03-05-17.57.32.000000;S;;;;14;1;;552;0;552;T;0;19963;;2861,76;2861,76;;;;;;;;;;;;;0;;;;;;;;22163;;;;;;;;;;;0;;;0;2026-02-23-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-18-00.00.00.000000;;17632;N;;;0;;;552;N;N;;
22335;17;L;4;10142;C;C;2026-02-18-00.00.00.000000;2026-02-23-00.00.00.000000;;60;;C;0;;;;;NIAUGUST;2026-02-18-16.25.22.000000;;;NIAUGUST;2026-02-18-00.00.00.000000;JOBAUTOM;2026-03-05-17.57.32.000000;S;;;;17;1;;432;0;432;T;0;19963;;2262,96;2262,96;;;;;;;;;;;;;0;;;;;;;;22164;;;;;;;;;;;0;;;0;2026-02-23-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-18-00.00.00.000000;;17632;N;;;0;;;432;N;N;;
22336;18;L;4;10142;C;C;2026-02-18-00.00.00.000000;2026-02-23-00.00.00.000000;;60;;C;0;;;;;NIAUGUST;2026-02-18-16.25.22.000000;;;NIAUGUST;2026-02-18-00.00.00.000000;JOBAUTOM;2026-03-05-17.57.33.000000;S;;;;18;1;;672;0;672;T;0;19963;;3460,56;3460,56;;;;;;;;;;;;;0;;;;;;;;22165;;;;;;;;;;;0;;;0;2026-02-23-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-18-00.00.00.000000;;17632;N;;;0;;;672;N;N;;
26722;15;C;9;15;X;A;2026-02-23-00.00.00.000000;2026-02-23-00.00.00.000000;;28;;C;0;;;;;BRUNOMACI;2026-02-23-16.46.27.000000;BRUNOMACI;2026-02-23-16.46.40.000000;;;BRUNOMACI;2026-02-23-16.46.40.000000;S;;;;15;15;;;;;T;;;;;;;;;C;;;;;;;;;;;;;;;;;26562;;;N;N;;;;;;;;;;;2026-02-23-00.00.00.000000;;;;N;;;;;;;;;2026-02-23-00.00.00.000000;;10949;N;;;0;;;;N;N;;
26723;8;C;9;15;T;A;2026-02-23-00.00.00.000000;2026-02-23-00.00.00.000000;;28;;C;0;26722;;;;BRUNOMACI;2026-02-23-16.46.27.000000;;;;;;2026-02-23-16.46.28.000000;S;;;;;15;;2796;276;2520;T;0;;;0;0;0;;;;;;;;;;;;;;;;;;;26722;26563;;;;;;;;;;;;;;0;2026-02-23-00.00.00.000000;;;;N;;;;;;;;;2026-02-23-00.00.00.000000;;14140;;;;;;;2796;N;N;;
31425;1;C;2;12167;C;C;2026-03-02-00.00.00.000000;2026-03-07-00.00.00.000000;2026-03-12-00.00.00.000000;28;;C;0;;;;;SAMARTIN;2026-03-02-16.12.01.000000;;;SAMARTIN;2026-03-02-00.00.00.000000;JOBAUTOM;2026-04-12-01.36.42.000000;S;;;;1;900;;16;0;16;T;0;28042;;84,96;84,96;;;;;;;;;;;;;0;;;;;;;;31264;;;;;;;;;;;0;;;0;2026-03-07-00.00.00.000000;;;;N;N;;;;;0;;;2026-03-02-00.00.00.000000;;39027;N;;;0;;;16;N;N;;
31426;2;M;2;12167;C;A;2026-03-02-00.00.00.000000;2026-03-07-00.00.00.000000;2026-03-12-00.00.00.000000;28;;C;0;;;;;SAMARTIN;2026-03-02-16.12.01.000000;;;SAMARTIN;2026-03-02-00.00.00.000000;JOBAUTOM;2026-04-12-01.36.45.000000;S;;;;2;900;;967;473,18;493,82;T;0;28042;;9477,72;4870,36;0;;;;;;;;;;;;0;;;;;;;;31265;;;;;;;;;;;0;;;0;2026-03-07-00.00.00.000000;;;;N;N;;;;;0;;;2026-03-02-00.00.00.000000;;39027;N;;;0;;;967;N;N;;
31427;3;C;2;12167;C;A;2026-03-02-00.00.00.000000;2026-03-07-00.00.00.000000;2026-03-12-00.00.00.000000;28;;C;0;;;;;SAMARTIN;2026-03-02-16.12.01.000000;;;SAMARTIN;2026-03-02-00.00.00.000000;JOBAUTOM;2026-04-12-01.36.45.000000;S;;;;3;900;;1238,4;1181,4;57;T;0;28042;;11745,33;350,07;0;;;;;;;;;;;;0;;;;;;;;31266;;;;;;;;;;;0;;;0;2026-03-07-00.00.00.000000;;;;N;N;;;;;0;;;2026-03-02-00.00.00.000000;;39027;N;;;0;;;1238,4;N;N;;
31428;4;L;2;12167;C;A;2026-03-02-00.00.00.000000;2026-03-07-00.00.00.000000;2026-03-12-00.00.00.000000;28;;C;0;;;;;SAMARTIN;2026-03-02-16.12.01.000000;;;SAMARTIN;2026-03-02-00.00.00.000000;JOBAUTOM;2026-04-12-01.36.46.000000;S;;;;4;900;;782;601;181;T;0;28042;;6767,77;1822,18;;;;;;;;;;;;;0;;;;;;;;31267;;;;;;;;;;;0;;;0;2026-03-07-00.00.00.000000;;;;N;N;;;;;0;;;2026-03-02-00.00.00.000000;;39027;N;;;0;;;782;N;N;;
31429;5;L;2;12167;C;A;2026-03-02-00.00.00.000000;2026-03-07-00.00.00.000000;2026-03-12-00.00.00.000000;28;;C;0;;;;;SAMARTIN;2026-03-02-16.12.01.000000;;;SAMARTIN;2026-03-02-00.00.00.000000;JOBAUTOM;2026-04-12-01.36.47.000000;S;;;;5;900;;257;136,76;120,24;T;0;28042;;3056,15;1284,61;;;;;;;;;;;;;0;;;;;;;;31268;;;;;;;;;;;0;;;0;2026-03-07-00.00.00.000000;;;;N;N;;;;;0;;;2026-03-02-00.00.00.000000;;39027;N;;;0;JOB CANCEL;Nota: 42722 - Desvinculado pelo cancelamento de pedidos via JOB;257;N;N;;
31430;6;L;2;12167;C;C;2026-03-02-00.00.00.000000;2026-03-07-00.00.00.000000;2026-03-12-00.00.00.000000;28;;C;0;;;;;SAMARTIN;2026-03-02-16.12.01.000000;;;SAMARTIN;2026-03-02-00.00.00.000000;JOBAUTOM;2026-04-12-01.36.48.000000;S;;;;6;900;;492;0;492;T;0;28042;;5717,63;5717,63;;;;;;;;;;;;;0;;;;;;;;31269;;;;;;;;;;;0;;;0;2026-03-07-00.00.00.000000;;;;N;N;;;;;0;;;2026-03-02-00.00.00.000000;;39027;N;;;0;;;492;N;N;;
31431;7;L;2;12167;C;A;2026-03-02-00.00.00.000000;2026-03-07-00.00.00.000000;2026-03-12-00.00.00.000000;28;;C;0;;;;;SAMARTIN;2026-03-02-16.12.01.000000;;;SAMARTIN;2026-03-02-00.00.00.000000;JOBAUTOM;2026-04-12-01.36.49.000000;S;;;;7;900;;134;113,96;20,04;T;0;28042;;1913,99;477,94;;;;;;;;;;;;;0;;;;;;;;31270;;;;;;;;;;;0;;;0;2026-03-07-00.00.00.000000;;;;N;N;;;;;0;;;2026-03-02-00.00.00.000000;;39027;N;;;0;;;134;N;N;;
31432;8;L;2;12167;C;A;2026-03-02-00.00.00.000000;2026-03-07-00.00.00.000000;2026-03-12-00.00.00.000000;28;;C;0;;;;;SAMARTIN;2026-03-02-16.12.01.000000;;;SAMARTIN;2026-03-02-00.00.00.000000;JOBAUTOM;2026-04-12-01.36.49.000000;S;;;;8;900;;167;92,46;74,54;T;0;28042;;2218,46;1215,52;;;;;;;;;;;;;0;;;;;;;;31271;;;;;;;;;;;0;;;0;2026-03-07-00.00.00.000000;;;;N;N;;;;;0;;;2026-03-02-00.00.00.000000;;39027;N;;;0;;;167;N;N;;
