CODACESSONUM;CGCFORNEC;TIPCODIGO;SEQFAMILIA;QTDEMBALAGEM;SEQPRODUTO;INDUTILVENDA;INDREPLICACAO;INDGEROUREPLICACAO;CODACESSO;INDUTILWMS;INDPREFEDI;INDEANTRIBNFE;DTAHORALTERACARGAPDV;USUARIOALTERACAO;DTAINIUTILCODTRANS;DTAFINALUTILCODTRANS;INDUTILNFE;INDABCPREFERENCIAL;INDGTINFABPROPRIA;MULTEQPEMB;MULTEQPEMBALAGEM;DATAHORAALTERACAO;NROBASEEXPORTACAOERP;CGCFORNEC_BKP
1602;0;I;3950;1;5633;N;;;0001602;N;N;;2025-04-26-18.02.36.000000;;;;S;;;;;2025-04-26-18.02.36.000000;;0
9966383;0;I;3954;1;5642;N;;;9966383;N;N;;2025-04-26-18.02.36.000000;;;;S;;;;;2025-04-26-18.02.36.000000;;0
1604160;0;I;3955;1;5643;N;;;1604160;N;N;;2025-04-26-18.02.36.000000;;;;S;;;;;2025-04-26-18.02.36.000000;;0
1003481;0;I;3957;1;5646;N;;;1003481;N;N;;2025-04-26-18.02.37.000000;;;;S;;;;;2025-04-26-18.02.37.000000;;0
;0;E;3957;1;5646;S;;;7894650000052;S;N;;2025-04-26-18.02.37.000000;;;;S;;;;;2025-04-26-18.02.37.000000;;0
;0;E;3959;1;5648;S;;;7894650938942;S;N;;2025-04-26-18.02.37.000000;;;;S;;;;;2025-04-26-18.02.37.000000;;0
;0;D;3957;6;5650;N;;;17894650009335;S;N;;2025-04-26-18.02.37.000000;;;;S;;;;;2025-04-26-18.02.37.000000;;0
;0;I;37414;1;35257;N;S;;1019363;S;;;2026-01-09-16.48.28.000000;LUSENA;;;S;;;;;2026-01-09-16.48.28.000000;0;0
;0;D;3960;12;5654;N;;;17319470042169;S;N;;2025-04-26-18.02.37.000000;;;;S;;;;;2025-04-26-18.02.37.000000;;0
;0;D;3962;24;5661;N;;;17897984703481;S;N;;2025-04-26-18.02.37.000000;;;;S;;;;;2025-04-26-18.02.37.000000;;0
9977099;0;I;3963;1;5666;N;;;9977099;N;N;;2025-04-26-18.02.37.000000;;;;S;;;;;2025-04-26-18.02.37.000000;;0
;0;E;3963;1;5666;S;;;7897984711465;S;N;;2025-04-26-18.02.37.000000;;;;S;;;;;2025-04-26-18.02.37.000000;;0
;0;E;3964;1;5668;S;;;7891035024399;S;N;;2025-04-26-18.02.37.000000;;;;S;;;;;2025-04-26-18.02.37.000000;;0
;0;E;3967;1;5679;S;;;7896540900329;S;N;;2025-04-26-18.02.37.000000;;;;S;;;;;2025-04-26-18.02.37.000000;;0
;0;E;3968;1;5683;S;;;7896540904464;S;N;;2025-04-26-18.02.37.000000;;;;S;;;;;2025-04-26-18.02.37.000000;;0
;0;E;3969;1;5687;S;;;7891022860955;S;N;;2025-04-26-18.02.37.000000;;;;S;;;;;2025-04-26-18.02.37.000000;;0
;0;E;3971;1;5693;S;;;7896098902042;S;N;;2025-04-26-18.02.37.000000;;;;S;;;;;2025-04-26-18.02.37.000000;;0
;0;E;3972;1;5697;S;S;;7896098903070;S;N;;2026-02-04-14.04.50.000000;IGORNAT;;;S;;;;;2026-02-04-14.04.50.000000;0;0
1614944;0;I;5740;1;8243;N;;;1614944;N;N;;2025-04-26-18.02.38.000000;;;;S;;;;;2025-04-26-18.02.38.000000;;0
;0;E;5741;1;8250;S;;;7891010030094;S;N;;2025-04-26-18.02.38.000000;;;;S;;;;;2025-04-26-18.02.38.000000;;0
;0;E;5743;1;8253;S;;;7891010601171;S;N;;2025-04-26-18.02.38.000000;;;;S;;;;;2025-04-26-18.02.38.000000;;0
;0;E;5745;1;8258;S;;;7908324400281;S;N;;2025-04-26-18.02.38.000000;;;;S;;;;;2025-04-26-18.02.38.000000;;0
;0;E;5747;1;8261;S;;;7891024042908;S;N;;2025-04-26-18.02.38.000000;;;;S;;;;;2025-04-26-18.02.38.000000;;0
;0;E;5749;1;8263;S;;;7509546681153;S;N;;2025-04-26-18.02.38.000000;;;;S;;;;;2025-04-26-18.02.38.000000;;0
1702160;0;I;3905;1;5488;N;;;1702160;N;N;;2025-04-26-18.02.38.000000;;;;S;;;;;2025-04-26-18.02.38.000000;;0
;0;E;37414;1;35257;S;S;;2243400000005;S;;;2026-01-09-16.48.28.000000;LUSENA;;;S;;;;;2026-01-09-16.48.28.000000;0;0
;7272443;F;37414;1;35257;N;S;;348;S;;;2026-01-09-16.57.12.000000;LUSENA;;;S;;;;;2026-01-09-16.57.12.000000;0;7272443
;0;E;3905;1;5488;S;;;7896098903681;S;N;;2025-04-26-18.02.38.000000;;;;S;;;;;2025-04-26-18.02.38.000000;;0
1701457;0;I;3905;1;5489;N;;;1701457;N;N;;2025-04-26-18.02.38.000000;;;;S;;;;;2025-04-26-18.02.38.000000;;0
;0;D;3905;6;5489;N;;;67896098903690;S;N;;2025-04-26-18.02.38.000000;;;;S;;;;;2025-04-26-18.02.38.000000;;0
;0;E;3905;1;5489;S;;;7896098903698;S;N;;2025-04-26-18.02.38.000000;;;;S;;;;;2025-04-26-18.02.38.000000;;0
101104;0;I;3908;1;5492;N;;;0101104;N;N;;2025-04-26-18.02.38.000000;;;;S;;;;;2025-04-26-18.02.38.000000;;0
;0;D;3908;12;5492;N;;;67896098900606;S;N;;2025-04-26-18.02.38.000000;;;;S;;;;;2025-04-26-18.02.38.000000;;0
;0;E;3908;1;5492;S;;;7896098900604;S;N;;2025-04-26-18.02.38.000000;;;;S;;;;;2025-04-26-18.02.38.000000;;0
;0;D;3910;12;5494;N;;;27506306233366;S;N;;2025-04-26-18.02.39.000000;;;;S;;;;;2025-04-26-18.02.39.000000;;0
1017506;0;I;3913;1;5496;N;;;1017506;N;N;;2025-04-26-18.02.39.000000;;;;S;;;;;2025-04-26-18.02.39.000000;;0
1614028;0;I;3914;1;5505;N;;;1614028;N;N;;2025-04-26-18.02.39.000000;;;;S;;;;;2025-04-26-18.02.39.000000;;0
;0;E;3914;1;5505;S;;;7791293028781;S;N;;2025-04-26-18.02.39.000000;;;;S;;;;;2025-04-26-18.02.39.000000;;0
;0;E;3915;1;5508;S;;;7791293028774;S;N;;2025-04-26-18.02.39.000000;;;;S;;;;;2025-04-26-18.02.39.000000;;0
1617714;0;I;3920;1;5522;N;;;1617714;N;N;;2025-04-26-18.02.39.000000;;;;S;;;;;2025-04-26-18.02.39.000000;;0
;0;E;3920;1;5522;S;;;7891350037791;S;N;;2025-04-26-18.02.39.000000;;;;S;;;;;2025-04-26-18.02.39.000000;;0
;0;E;3920;1;5526;S;;;7891350037807;S;N;;2025-04-26-18.02.39.000000;;;;S;;;;;2025-04-26-18.02.39.000000;;0
;0;E;3923;1;5538;S;;;7506306241183;S;N;;2025-04-26-18.02.39.000000;;;;S;;;;;2025-04-26-18.02.39.000000;;0
;0;E;3925;1;5543;S;;;7791293033273;S;N;;2025-04-26-18.02.39.000000;;;;S;;;;;2025-04-26-18.02.39.000000;;0
;0;E;3926;1;5546;S;;;7894650938430;S;N;;2025-04-26-18.02.40.000000;;;;S;;;;;2025-04-26-18.02.40.000000;;0
1615751;0;I;3927;1;5553;N;;;1615751;N;N;;2025-04-26-18.02.40.000000;;;;S;;;;;2025-04-26-18.02.40.000000;;0
;0;E;3927;1;5553;S;;;7898919411900;S;N;;2025-04-26-18.02.40.000000;;;;S;;;;;2025-04-26-18.02.40.000000;;0
;0;E;3930;1;5558;S;;;4005900715821;S;N;;2025-04-26-18.02.40.000000;;;;S;;;;;2025-04-26-18.02.40.000000;;0
;0;E;4016;1;5740;S;;;0815154021531;S;N;;2025-04-26-18.02.40.000000;;;;S;;;;;2025-04-26-18.02.40.000000;;0
;0;E;409;1;5742;S;S;;7898938890113;S;N;;2026-02-18-17.55.12.000000;MAGE;;;S;;;;;2026-02-18-17.55.12.000000;0;0
1022579;0;I;409;1;5742;N;S;;1022579;N;N;;2025-10-24-16.23.32.000000;IGORNAT;;;S;;;;;2025-10-24-16.23.32.000000;0;0
1403392;0;I;4018;1;5743;N;;;1403392;N;N;;2025-04-26-18.02.40.000000;;;;S;;;;;2025-04-26-18.02.40.000000;;0
1617237;0;I;4024;1;5746;N;;;1617237;N;N;;2025-04-26-18.02.40.000000;;;;S;;;;;2025-04-26-18.02.40.000000;;0
;0;D;4025;12;5747;N;;;27891150084166;S;N;;2025-04-26-18.02.40.000000;;;;S;;;;;2025-04-26-18.02.40.000000;;0
1615349;0;I;4028;1;5749;N;;;1615349;N;N;;2025-04-26-18.02.40.000000;;;;S;;;;;2025-04-26-18.02.40.000000;;0
;0;E;4028;1;5751;S;;;7891268400076;S;N;;2025-04-26-18.02.40.000000;;;;S;;;;;2025-04-26-18.02.40.000000;;0
1613983;0;I;4029;1;5752;N;;;1613983;N;N;;2025-04-26-18.02.40.000000;;;;S;;;;;2025-04-26-18.02.40.000000;;0
;0;D;4030;12;5753;N;;;17891010974319;S;N;;2025-04-26-18.02.41.000000;;;;S;;;;;2025-04-26-18.02.41.000000;;0
;0;E;4032;1;5755;S;;;7509546662619;S;N;;2025-04-26-18.02.41.000000;;;;S;;;;;2025-04-26-18.02.41.000000;;0
1617344;0;I;4034;1;5757;N;S;;1617344;N;N;;2025-08-05-15.33.36.000000;IGORNAT;;;S;;;;;2025-08-05-15.33.36.000000;;0
;0;E;4034;1;5757;S;S;;7891024040560;S;N;;2025-08-05-15.33.36.000000;IGORNAT;;;S;;;;;2025-08-05-15.33.36.000000;;0
1612448;0;I;4325;1;5232;N;;;1612448;N;N;;2025-04-26-18.02.41.000000;;;;S;;;;;2025-04-26-18.02.41.000000;;0
;0;E;4325;1;5232;S;;;7891055538012;S;N;;2025-04-26-18.02.41.000000;;;;S;;;;;2025-04-26-18.02.41.000000;;0
1604245;0;I;3778;1;5235;N;;;1604245;N;N;;2025-04-26-18.02.41.000000;;;;S;;;;;2025-04-26-18.02.41.000000;;0
;0;E;3778;1;5235;S;;;7506295388487;S;N;;2025-04-26-18.02.41.000000;;;;S;;;;;2025-04-26-18.02.41.000000;;0
;0;E;3779;1;5236;N;;;7500435177047;S;N;;2025-04-26-18.02.41.000000;;;;S;;;;;2025-04-26-18.02.41.000000;;0
;0;E;3782;1;5240;S;;;7896009419324;S;N;;2025-04-26-18.02.41.000000;;;;S;;;;;2025-04-26-18.02.41.000000;;0
1615235;0;I;60391;1;5243;N;S;;1615235;N;N;;2026-05-08-17.34.38.000000;CVELOSO;;;S;;;;;2026-05-08-17.34.38.000000;0;0
;0;D;60391;60;5243;N;S;;17896015528307;S;N;;2026-05-08-17.34.38.000000;CVELOSO;;;S;;;;;2026-05-08-17.34.38.000000;0;0
;0;E;60391;1;5243;S;S;;7896015528300;S;N;;2026-05-08-17.34.38.000000;CVELOSO;;;S;;;;;2026-05-08-17.34.38.000000;0;0
;0;E;3785;1;5246;S;;;7509546675138;S;N;;2025-04-26-18.02.41.000000;;;;S;;;;;2025-04-26-18.02.41.000000;;0
1617641;0;I;3785;1;5246;N;;;1617641;N;N;;2025-04-26-18.02.41.000000;;;;S;;;;;2025-04-26-18.02.41.000000;;0
5870;0;I;3786;1;5247;N;;;0005870;N;N;;2025-04-26-18.02.41.000000;;;;S;;;;;2025-04-26-18.02.41.000000;;0
;0;D;3786;144;5247;N;S;;17891528030149;S;N;;2026-05-11-17.53.35.000000;IGORNAT;;;S;;;;;2026-05-11-17.53.35.000000;0;0
;0;E;3786;1;5247;S;;;7891528030142;S;N;;2025-04-26-18.02.41.000000;;;;S;;;;;2025-04-26-18.02.41.000000;;0
;0;D;3787;36;5248;N;;;17891150063614;S;N;;2025-04-26-18.02.41.000000;;;;S;;;;;2025-04-26-18.02.41.000000;;0
;0;D;3788;72;5249;N;;;67891150058448;S;N;;2025-04-26-18.02.42.000000;;;;S;;;;;2025-04-26-18.02.42.000000;;0
;0;D;3791;36;5255;N;;;47891150086218;S;N;;2025-04-26-18.02.42.000000;;;;S;;;;;2025-04-26-18.02.42.000000;;0
;0;D;3792;36;5256;N;;;47891150084818;S;N;;2025-04-26-18.02.42.000000;;;;S;;;;;2025-04-26-18.02.42.000000;;0
;0;D;3793;72;5257;N;;;67891150055782;S;N;;2025-04-26-18.02.42.000000;;;;S;;;;;2025-04-26-18.02.42.000000;;0
1015038;0;I;3794;1;5258;N;;;1015038;N;N;;2025-04-26-18.02.42.000000;;;;S;;;;;2025-04-26-18.02.42.000000;;0
1014755;0;I;3796;1;5260;N;;;1014755;N;N;;2025-04-26-18.02.42.000000;;;;S;;;;;2025-04-26-18.02.42.000000;;0
1617539;0;I;3800;1;5262;N;;;1617539;N;N;;2025-04-26-18.02.42.000000;;;;S;;;;;2025-04-26-18.02.42.000000;;0
;0;D;3804;48;5267;N;;;17500435122761;S;N;;2025-04-26-18.02.42.000000;;;;S;;;;;2025-04-26-18.02.42.000000;;0
1616763;0;I;3805;1;5268;N;;;1616763;N;N;;2025-04-26-18.02.42.000000;;;;S;;;;;2025-04-26-18.02.42.000000;;0
;0;D;3806;9;5269;N;S;;17500435007365;S;N;;2026-03-18-08.01.04.000000;IGORNAT;;;S;;;;;2026-03-18-08.01.04.000000;0;0
;0;E;3806;1;5269;S;;;7506339363883;S;N;;2025-04-26-18.02.42.000000;;;;S;;;;;2025-04-26-18.02.42.000000;;0
1003485;0;I;3807;1;5270;N;;;1003485;N;N;;2025-04-26-18.02.42.000000;;;;S;;;;;2025-04-26-18.02.42.000000;;0
1616674;0;I;3802;1;5271;N;;;1616674;N;N;;2025-04-26-18.02.42.000000;;;;S;;;;;2025-04-26-18.02.42.000000;;0
;0;E;3802;1;5271;S;;;7500435150248;S;N;;2025-04-26-18.02.42.000000;;;;S;;;;;2025-04-26-18.02.42.000000;;0
;0;E;3802;1;5272;S;;;7500435150309;S;N;;2025-04-26-18.02.43.000000;;;;S;;;;;2025-04-26-18.02.43.000000;;0
5872;0;I;3809;1;5275;N;;;0005872;N;N;;2025-04-26-18.02.43.000000;;;;S;;;;;2025-04-26-18.02.43.000000;;0
;0;E;3809;1;5275;S;;;7891528038810;S;N;;2025-04-26-18.02.43.000000;;;;S;;;;;2025-04-26-18.02.43.000000;;0
;0;E;3809;1;5276;S;;;7891528038827;S;N;;2025-04-26-18.02.43.000000;;;;S;;;;;2025-04-26-18.02.43.000000;;0
;0;E;3810;1;5278;S;;;7891037013629;S;N;;2025-04-26-18.02.43.000000;;;;S;;;;;2025-04-26-18.02.43.000000;;0
;0;E;3811;1;5281;S;;;7891150087293;S;N;;2025-04-26-18.02.43.000000;;;;S;;;;;2025-04-26-18.02.43.000000;;0
;0;E;3812;1;5283;S;;;7899706197502;S;N;;2025-04-26-18.02.43.000000;;;;S;;;;;2025-04-26-18.02.43.000000;;0
1617873;0;I;3813;1;5291;N;;;1617873;N;N;;2025-04-26-18.02.43.000000;;;;S;;;;;2025-04-26-18.02.43.000000;;0
;0;D;3814;12;5295;N;;;17500435154304;S;N;;2025-04-26-18.02.43.000000;;;;S;;;;;2025-04-26-18.02.43.000000;;0
;0;E;3815;1;5298;S;;;7500435118514;S;N;;2025-04-26-18.02.43.000000;;;;S;;;;;2025-04-26-18.02.43.000000;;0
21169;0;I;3816;1;5302;N;;;0021169;N;N;;2025-04-26-18.02.43.000000;;;;S;;;;;2025-04-26-18.02.43.000000;;0
112482;0;I;3816;1;5309;N;;;0112482;N;N;;2025-04-26-18.02.43.000000;;;;S;;;;;2025-04-26-18.02.43.000000;;0
1617240;0;I;3816;1;5311;N;;;1617240;N;N;;2025-04-26-18.02.44.000000;;;;S;;;;;2025-04-26-18.02.44.000000;;0
;0;D;3818;12;5317;N;;;27891150088393;S;N;;2025-04-26-18.02.44.000000;;;;S;;;;;2025-04-26-18.02.44.000000;;0
;0;D;3819;12;5320;N;;;27891150067480;S;N;;2025-04-26-18.02.44.000000;;;;S;;;;;2025-04-26-18.02.44.000000;;0
;0;D;3820;12;5323;N;;;27891150058969;S;N;;2025-04-26-18.02.44.000000;;;;S;;;;;2025-04-26-18.02.44.000000;;0
1015057;0;I;3821;1;5325;N;;;1015057;N;N;;2025-04-26-18.02.44.000000;;;;S;;;;;2025-04-26-18.02.44.000000;;0
1615299;0;I;3823;1;5328;N;;;1615299;N;N;;2025-04-26-18.02.44.000000;;;;S;;;;;2025-04-26-18.02.44.000000;;0
;0;E;3823;1;5328;S;;;7897984716682;S;N;;2025-04-26-18.02.44.000000;;;;S;;;;;2025-04-26-18.02.44.000000;;0
1617081;0;I;61353;1;5334;N;S;;1617081;N;N;;2026-05-27-17.14.29.000000;CVELOSO;;;S;;;;;2026-05-27-17.14.29.000000;0;0
;0;D;61353;6;5334;N;S;;17897042004901;S;N;;2026-05-27-17.14.29.000000;CVELOSO;;;S;;;;;2026-05-27-17.14.29.000000;0;0
;0;E;61353;1;5334;S;S;;7897042004904;S;N;;2026-05-27-17.14.29.000000;CVELOSO;;;S;;;;;2026-05-27-17.14.29.000000;0;0
1613994;0;I;4921;1;5337;N;;;1613994;N;N;;2025-04-26-18.02.44.000000;;;;S;;;;;2025-04-26-18.02.44.000000;;0
1614916;0;I;3825;1;5342;N;;;1614916;N;N;;2025-04-26-18.02.44.000000;;;;S;;;;;2025-04-26-18.02.44.000000;;0
;0;D;3825;6;5342;N;;;17897984716108;S;N;;2025-04-26-18.02.44.000000;;;;S;;;;;2025-04-26-18.02.44.000000;;0
98642;0;I;3825;1;5344;N;;;0098642;N;N;;2025-04-26-18.02.44.000000;;;;S;;;;;2025-04-26-18.02.44.000000;;0
;0;D;3825;6;5346;N;;;17897984716115;S;N;;2025-04-26-18.02.45.000000;;;;S;;;;;2025-04-26-18.02.45.000000;;0
;0;E;3825;1;5349;S;;;7897984712653;S;N;;2025-04-26-18.02.45.000000;;;;S;;;;;2025-04-26-18.02.45.000000;;0
;0;E;3826;1;5350;S;;;7896353300521;S;N;;2025-04-26-18.02.45.000000;;;;S;;;;;2025-04-26-18.02.45.000000;;0
;0;E;3827;1;5351;S;;;7896353300941;S;N;;2025-04-26-18.02.45.000000;;;;S;;;;;2025-04-26-18.02.45.000000;;0
;0;D;3829;12;5352;N;;;17891097102384;S;N;;2025-04-26-18.02.45.000000;;;;S;;;;;2025-04-26-18.02.45.000000;;0
;0;E;3829;1;5352;S;;;7891097102387;S;N;;2025-04-26-18.02.45.000000;;;;S;;;;;2025-04-26-18.02.45.000000;;0
2303502;0;I;3828;1;5353;N;;;2303502;N;N;;2025-04-26-18.02.45.000000;;;;S;;;;;2025-04-26-18.02.45.000000;;0
;0;D;3828;12;5353;N;;;17891097102377;S;N;;2025-04-26-18.02.45.000000;;;;S;;;;;2025-04-26-18.02.45.000000;;0
;0;E;3828;1;5353;S;;;7891097102370;S;N;;2025-04-26-18.02.45.000000;;;;S;;;;;2025-04-26-18.02.45.000000;;0
1614545;0;I;3830;1;5354;N;;;1614545;N;N;;2025-04-26-18.02.45.000000;;;;S;;;;;2025-04-26-18.02.45.000000;;0
;0;E;3830;1;5354;S;;;7898085942024;S;N;;2025-04-26-18.02.45.000000;;;;S;;;;;2025-04-26-18.02.45.000000;;0
;0;E;3830;1;5354;S;;;7898489511017;S;N;;2025-04-26-18.02.45.000000;;;;S;;;;;2025-04-26-18.02.45.000000;;0
16659;0;I;3831;1;5355;N;;;0016659;N;N;;2025-04-26-18.02.45.000000;;;;S;;;;;2025-04-26-18.02.45.000000;;0
;0;E;3831;1;5355;S;;;7891350011043;S;N;;2025-04-26-18.02.45.000000;;;;S;;;;;2025-04-26-18.02.45.000000;;0
16658;0;I;3831;1;5357;N;;;0016658;N;N;;2025-04-26-18.02.45.000000;;;;S;;;;;2025-04-26-18.02.45.000000;;0
;0;E;3831;1;5357;S;;;7891350011623;S;N;;2025-04-26-18.02.45.000000;;;;S;;;;;2025-04-26-18.02.45.000000;;0
7909937437657;0;E;18155;1;23905;S;;;7909937437657;S;N;;2025-06-20-11.18.03.000000;;;;S;;;;;2025-06-20-11.18.03.000000;;0
1017033;0;I;18155;1;23905;N;;;1017033;N;N;;2025-06-20-11.18.03.000000;;;;S;;;;;2025-06-20-11.18.03.000000;;0
7909937981457;0;E;58175;1;23918;S;S;;7909937981457;S;N;;2026-03-12-11.39.07.000000;JORSALDA;;;S;;;;;2026-03-12-11.39.07.000000;0;0
1021017;0;I;58175;1;23918;N;S;;1021017;N;N;;2026-03-12-11.39.07.000000;JORSALDA;;;S;;;;;2026-03-12-11.39.07.000000;0;0
7900204094771;0;E;18144;1;23843;S;;;7900204094771;S;N;;2025-06-20-11.18.03.000000;;;;S;;;;;2025-06-20-11.18.03.000000;;0
1021041;0;I;18144;1;23843;N;;;1021041;N;N;;2025-06-20-11.18.03.000000;;;;S;;;;;2025-06-20-11.18.03.000000;;0
1021074;0;I;18144;1;23844;N;;;1021074;N;N;;2025-06-20-11.18.03.000000;;;;S;;;;;2025-06-20-11.18.03.000000;;0
7900204094801;0;E;18144;1;23846;S;;;7900204094801;S;N;;2025-06-20-11.18.03.000000;;;;S;;;;;2025-06-20-11.18.03.000000;;0
1021069;0;I;18144;1;23846;N;;;1021069;N;N;;2025-06-20-11.18.03.000000;;;;S;;;;;2025-06-20-11.18.03.000000;;0
5506385;0;I;18147;1;23862;N;;;5506385;N;N;;2025-06-20-11.18.04.000000;;;;S;;;;;2025-06-20-11.18.04.000000;;0
1022037;0;I;18148;1;23869;N;;;1022037;N;N;;2025-06-20-11.18.04.000000;;;;S;;;;;2025-06-20-11.18.04.000000;;0
5509891;0;I;18154;1;23887;N;;;5509891;N;N;;2025-06-20-11.18.04.000000;;;;S;;;;;2025-06-20-11.18.04.000000;;0
1020269;0;I;18156;1;23911;N;;;1020269;N;N;;2025-06-20-11.18.04.000000;;;;S;;;;;2025-06-20-11.18.04.000000;;0
7909937667313;0;E;58175;1;23927;S;S;;7909937667313;S;N;;2026-03-12-11.48.24.000000;JORSALDA;;;S;;;;;2026-03-12-11.48.24.000000;0;0
1021033;0;I;58175;1;23927;N;S;;1021033;N;N;;2026-03-12-11.48.24.000000;JORSALDA;;;S;;;;;2026-03-12-11.48.24.000000;0;0
7909937667306;0;E;58176;1;23928;S;S;;7909937667306;S;N;;2026-03-12-14.18.13.000000;JORSALDA;;;S;;;;;2026-03-12-14.18.13.000000;0;0
1021035;0;I;58176;1;23928;N;S;;1021035;N;N;;2026-03-12-14.18.13.000000;JORSALDA;;;S;;;;;2026-03-12-14.18.13.000000;0;0
7891261121244;0;E;18141;1;23834;S;;;7891261121244;S;N;;2025-06-20-11.18.04.000000;;;;S;;;;;2025-06-20-11.18.04.000000;;0
28721;0;I;18141;1;23834;N;;;0028721;N;N;;2025-06-20-11.18.04.000000;;;;S;;;;;2025-06-20-11.18.04.000000;;0
7900204094696;0;E;18144;1;23848;S;;;7900204094696;S;N;;2025-06-20-11.18.04.000000;;;;S;;;;;2025-06-20-11.18.04.000000;;0
1021043;0;I;18144;1;23848;N;;;1021043;N;N;;2025-06-20-11.18.04.000000;;;;S;;;;;2025-06-20-11.18.04.000000;;0
7909510930902;0;E;18146;1;23860;S;;;7909510930902;S;N;;2025-06-20-11.18.04.000000;;;;S;;;;;2025-06-20-11.18.04.000000;;0
7900204038874;0;E;18148;1;23870;S;;;7900204038874;S;N;;2025-06-20-11.18.04.000000;;;;S;;;;;2025-06-20-11.18.04.000000;;0
7900204038898;0;E;18148;1;23872;S;;;7900204038898;S;N;;2025-06-20-11.18.04.000000;;;;S;;;;;2025-06-20-11.18.04.000000;;0
7900204038775;0;E;18148;1;23875;S;;;7900204038775;S;N;;2025-06-20-11.18.05.000000;;;;S;;;;;2025-06-20-11.18.05.000000;;0
5509053;0;I;18150;1;23880;N;;;5509053;N;N;;2025-06-20-11.18.05.000000;;;;S;;;;;2025-06-20-11.18.05.000000;;0
5509890;0;I;18154;1;23886;N;;;5509890;N;N;;2025-06-20-11.18.05.000000;;;;S;;;;;2025-06-20-11.18.05.000000;;0
7909937885052;0;E;18156;1;23913;S;;;7909937885052;S;N;;2025-06-20-11.18.05.000000;;;;S;;;;;2025-06-20-11.18.05.000000;;0
1014582;0;I;18142;1;23836;N;;;1014582;N;N;;2025-06-20-11.18.05.000000;;;;S;;;;;2025-06-20-11.18.05.000000;;0
1021044;0;I;18144;1;23849;N;;;1021044;N;N;;2025-06-20-11.18.05.000000;;;;S;;;;;2025-06-20-11.18.05.000000;;0
7900204094719;0;E;18144;1;23850;S;;;7900204094719;S;N;;2025-06-20-11.18.05.000000;;;;S;;;;;2025-06-20-11.18.05.000000;;0
7909224477168;0;E;18147;1;23861;S;;;7909224477168;S;N;;2025-06-20-11.18.05.000000;;;;S;;;;;2025-06-20-11.18.05.000000;;0
1021486;0;I;18148;1;23865;N;;;1021486;N;N;;2025-06-20-11.18.05.000000;;;;S;;;;;2025-06-20-11.18.05.000000;;0
7900204038881;0;E;18148;1;23871;S;;;7900204038881;S;N;;2025-06-20-11.18.05.000000;;;;S;;;;;2025-06-20-11.18.05.000000;;0
1021473;0;I;18148;1;23878;N;;;1021473;N;N;;2025-06-20-11.18.05.000000;;;;S;;;;;2025-06-20-11.18.05.000000;;0
1016965;0;I;18155;1;23889;N;;;1016965;N;N;;2025-06-20-11.18.05.000000;;;;S;;;;;2025-06-20-11.18.05.000000;;0
7909937451615;0;E;18155;1;23890;S;;;7909937451615;S;N;;2025-06-20-11.18.05.000000;;;;S;;;;;2025-06-20-11.18.05.000000;;0
1016961;0;I;18155;1;23894;N;;;1016961;N;N;;2025-06-20-11.18.06.000000;;;;S;;;;;2025-06-20-11.18.06.000000;;0
1016959;0;I;18155;1;23895;N;;;1016959;N;N;;2025-06-20-11.18.06.000000;;;;S;;;;;2025-06-20-11.18.06.000000;;0
1020316;0;I;18156;1;23915;N;;;1020316;N;N;;2025-06-20-11.18.06.000000;;;;S;;;;;2025-06-20-11.18.06.000000;;0
7909937981440;0;E;58176;1;23919;S;S;;7909937981440;S;N;;2026-03-12-14.12.20.000000;JORSALDA;;;S;;;;;2026-03-12-14.12.20.000000;0;0
1021045;0;I;58176;1;23919;N;S;;1021045;N;N;;2026-03-12-14.12.20.000000;JORSALDA;;;S;;;;;2026-03-12-14.12.20.000000;0;0
7909937884994;0;E;58177;1;23925;S;S;;7909937884994;S;N;;2026-03-12-15.10.31.000000;JORSALDA;;;S;;;;;2026-03-12-15.10.31.000000;0;0
1021476;0;I;58177;1;23925;N;S;;1021476;N;N;;2026-03-12-15.10.31.000000;JORSALDA;;;S;;;;;2026-03-12-15.10.31.000000;0;0
7891261121237;0;E;18141;1;23833;S;;;7891261121237;S;N;;2025-06-20-11.18.06.000000;;;;S;;;;;2025-06-20-11.18.06.000000;;0
28714;0;I;18141;1;23833;N;;;0028714;N;N;;2025-06-20-11.18.06.000000;;;;S;;;;;2025-06-20-11.18.06.000000;;0
7900204038942;0;E;18148;1;23866;S;;;7900204038942;S;N;;2025-06-20-11.18.06.000000;;;;S;;;;;2025-06-20-11.18.06.000000;;0
7900204038959;0;E;18148;1;23868;S;;;7900204038959;S;N;;2025-06-20-11.18.06.000000;;;;S;;;;;2025-06-20-11.18.06.000000;;0
7909937437671;0;E;18155;1;23907;S;;;7909937437671;S;N;;2025-06-20-11.18.06.000000;;;;S;;;;;2025-06-20-11.18.06.000000;;0
7909937885366;0;E;18156;1;23909;S;;;7909937885366;S;N;;2025-06-20-11.18.06.000000;;;;S;;;;;2025-06-20-11.18.06.000000;;0
1020268;0;I;18156;1;23912;N;;;1020268;N;N;;2025-06-20-11.18.06.000000;;;;S;;;;;2025-06-20-11.18.06.000000;;0
5507971;0;I;18141;1;23832;N;;;5507971;N;N;;2025-06-20-11.18.06.000000;;;;S;;;;;2025-06-20-11.18.06.000000;;0
7891261121251;0;E;18141;1;23835;S;;;7891261121251;S;N;;2025-06-20-11.18.06.000000;;;;S;;;;;2025-06-20-11.18.06.000000;;0
