CODIGO_EMPRESA;CODIGO_PRODUTO;DESCRICAO_PRODUTO;DEPARTAMENTO;NRO_PEDIDO;DATA;NRO_PED_EXPEDICAO;CARGA;EMBALAGEM;ESTOQUE_DISPONIVEL_CD;QUANTIDADE_A_EXPEDIR;QTD_SEPARADA;QTD_CONFERIDA;ESTOQUE_DISPONIVEL_LOJA
18;6731;LAVA ROUPA OMO 900ML LAV PERF DOYP;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;12;3936;12;0;0;40
18;35758;KIT SH CD NIELY GOLD 275 175ML RECONSTRUCAO;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;12;12;12;0;0;8
18;8259;SH NEUTROX 300G CLASSICO;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;12;0;12;0;0;0
18;918;MOLHO TOM FUGINI TRAD SH 1 7KG;MERCEARIA;49201;09/04/2026;84507;42041;6;304;18;3;3;3
18;15738;CERA PASTA ANDREIA 400G INCOLOR;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;12;47;12;1;1;1
18;5654;DESOD ROLLON NIVEA 50ML M INV B/W POWER;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;12;204;24;0;0;1
18;8608;TINT COR E TON LOU ESC ACI 6.1;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;6;0;6;0;0;0
18;21734;PAPEL TOALHA NATUREZA FD 2UN;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;16;0;16;1;0;-6
18;5597;DESOD AERO REXONA 150ML 90G WOMEN INVISIBLI;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;12;84;12;0;0;2
18;8210;SH ELSEVE 200ML GLYCOLIC GLOSS;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;12;72;12;0;0;10
18;191;CERVEJA PROVINCIA MALZBIER LT 473ML MALZBIER;BEBIDAS;49201;09/04/2026;84507;42041;12;3568;12;1;1;-5
18;13705;BOMBOM LACTA FAVORITOS 250 6G;MERCEARIA;49201;09/04/2026;84507;42041;30;3246;90;0;0;2
18;17340;DET LIQ BIO KRISS 500ML CLEAR;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;24;1466;24;0;0;-52
18;21684;PAPEL HIG MILI NEUTRO FLA DPL 30M 4UN;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;24;621;24;1;0;1
18;4893;SH ANTIC CLEAR L400P330 LIM DIAR 2/1;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;12;348;12;0;0;11
18;5653;DESOD ROLLON NIVEA 50ML FM IN B W CLEAR;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;12;252;24;0;0;1
18;10173;SABON PALMOLIVE NATURALS 85G CAMELIA AMEND;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;24;0;24;0;0;0
18;16903;CR NIVEA LT 56G;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;1;1;3;3;0;0
18;19318;HID DI HELLEN 30G PEPINO;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;12;0;12;0;0;0
18;33373;DESO AERO AXE 200ML BLACK ALE E CED;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;12;865;12;0;0;117
18;8254;SH MONANGE 325ML CACHOS QUE TAL;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;12;24;12;0;0;0
18;9296;DET LIQ GOTA LIMPA 1L LIMAO;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;12;636;12;2;2;105
18;1740;CHICLE FREEGELLS GUM 8G MORANGO;MERCEARIA;49201;09/04/2026;84507;42041;15;7914;15;1;0;3
18;7799;SABAO BARRA YPE 900G GLIC FRESH;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;12;0;12;1;1;10
18;33265;REFRIG FRUKI GUAR ZR PET 3L GUARANA ZERO;BEBIDAS;49201;09/04/2026;84507;42041;4;23;8;0;0;29
18;5676;DETERG GIRANDO SOL 500ML NEUTRO;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;24;2882;24;1;1;92
18;6602;KIT ELSEVE SH COND 375ML 170ML GLYCOLIC GLOSS;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;6;96;6;0;0;13
18;20810;MILHO PIPOCA ARBAZA PREMIUM 400G;MERCEARIA;49201;09/04/2026;84507;42041;12;780;12;2;2;45
18;17294;DESOD ROLLON DOVE 50ML ROMA VERBENA;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;12;0;12;1;1;-2
18;1321;CHOC LACTA 145G SHOT;MERCEARIA;49201;09/04/2026;84507;42041;12;0;12;1;1;-1
18;4968;COND ELSEVE 200ML COLORVIVE;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;12;0;12;0;0;7
18;5565;DESOD AERO NIVEA 90G DRY IMPACT;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;12;9;12;0;0;-5
18;8256;SH MONANGE 325ML LISOS TE QUERO;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;12;252;24;0;0;-9
18;24332;SHAMPOO MONANGE 325ML DETOX TERAPIA;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;12;24;12;0;0;-9
18;21682;PAPEL HIG BIANCO NEUTRO FLA SMP 60M 12UN;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;8;0;8;1;0;21
18;4499;BUCHA VEGETAL VINI LADY 5003;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;1;42,6;3;3;3;6
18;9293;DESINF YPE BAK 500ML TURQUESA;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;12;648;12;1;1;11
18;12540;AP VENUS 3 INTIMA DISPO C 2;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;1;1;2;2;2;12
18;21685;PAPEL HIG MILI NEUTRO FLA SPL 100M 12UN;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;6;495;6;2;0;14
18;7938;SABONETE NIVEA 85G PROTEINA LEITE;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;96;1728;192;0;0;0
18;8236;SH HEAD SHOULDERS 400ML ANTI COCEIRA;PERFUMARIA E LIMPEZA;49201;09/04/2026;84507;42041;6;36;6;0;0;12
18;33286;AMAC APYCE 5L TRAD AZL;PERFUMARIA E LIMPEZA;49266;09/04/2026;84780;41499;2;847;120;0;0;83
18;22683;RAC AMIGO PET GATO MIX 500G;PRODUTOS PET;49266;09/04/2026;84780;41499;22;53;44;2;0;21
18;22697;RAC CBS GATO PEIXE CAR 500G;PRODUTOS PET;49266;09/04/2026;84780;41499;10;318;50;5;0;10
1;15090;CAD ESPI CD 1X1 80FLS SWEETNESS;NAO ALIMENTO;49700;10/04/2026;85722;42597;4;12;12;3;0;-4
1;36599;COLA THREE BOND SUPER 2G;NAO ALIMENTO;49700;10/04/2026;85722;42597;24;0;24;1;0;-6
1;16286;COBOR SORRISO CASAL 1 70MX1 90M;NAO ALIMENTO;49700;10/04/2026;85722;42597;1;0;14;14;0;6
1;6266;GFA TERM TERMOLAR MAGIC PUMP 1L VRM AURORA;NAO ALIMENTO;49700;10/04/2026;85722;42597;6;78;6;1;0;11
1;5177;CORRETIVO JOCAR 18ML;NAO ALIMENTO;49700;10/04/2026;85722;42597;12;1968;24;2;0;0
1;15031;CAD ESPI CD 10X1 160FLS SWEETNESS;NAO ALIMENTO;49700;10/04/2026;85722;42597;4;4;12;3;0;0
1;17476;DUCHA ENERDUCHA UP4 6800W 220V BCO;NAO ALIMENTO;49700;10/04/2026;85722;42597;1;3;14;14;0;76
1;6265;GFA TERM TERMOLAR MAGIC PUMP 1L PTA;NAO ALIMENTO;49700;10/04/2026;85722;42597;6;50;12;2;0;0
1;19880;LAMP ELGIN LED BCA 12W A60;NAO ALIMENTO;49700;10/04/2026;85722;42597;10;0;10;10;0;-1
1;19876;LAMP ELGIN BULBO LED T 20W6500K;NAO ALIMENTO;49700;10/04/2026;85722;42597;20;5;20;1;0;2
1;19877;LAMP ELGIN BULBO LED T 30W6500K;NAO ALIMENTO;49700;10/04/2026;85722;42597;1;7;16;16;0;4
1;6064;FILME ROYAL PACK 15M;NAO ALIMENTO;49700;10/04/2026;85722;42597;25;0;25;1;0;33
1;15051;CAD ESPI CD 1X1 80FLS DISNEY EMOJI;NAO ALIMENTO;49700;10/04/2026;85722;42597;4;0;8;2;0;0
1;980;OLEO SOJA COAMO PET 900ML;MERCEARIA;50172;10/04/2026;86202;43224;20;191;120;6;0;32
1;33949;PAPEL HIG SIRIUS PREMIER FD 30M C32;PERFUMARIA E LIMPEZA;50172;10/04/2026;86202;;2;1;10;0;0;-114
1;2509;ERVA MATE PONCHE VERDE 500G MOIDA GROSSA;MERCEARIA;50172;10/04/2026;86202;43224;20;2806;20;1;0;17
1;33949;PAPEL HIG SIRIUS PREMIER FD 30M C32;PERFUMARIA E LIMPEZA;50172;10/04/2026;86202;43224;2;1;10;7;0;-114
2;11241;FRUTAS CRIST UNIAGRO KG;PERECIVEIS;49650;10/04/2026;85684;42431;10;277;40;0;0;21,826
2;11671;PASSAS UVA UNIAGRO PTA KG;PERECIVEIS;49650;10/04/2026;85684;42431;1;179;38;0;0;21,872
2;11565;NOZES LA RIOJA S CASCA KG;PERECIVEIS;49650;10/04/2026;85684;42431;1;140;9;0;0;1,498
2;10855;CASTANHA CAJU UNIAGRO TORR SALG KG;PERECIVEIS;49650;10/04/2026;85684;42431;12;35;12;1;0;10,41
2;833;REFRIG SUKITA PET 2L UVA;BEBIDAS;49674;10/04/2026;85696;44101;8;1303;8;3;0;9
2;5328;CR PENT VINI LADY 290G COCO;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;24;0;24;1;0;17
2;9706;KIT ELSEVE SH 375ML COND 175ML LONGOS SONHOS;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;6;0;6;6;0;0
2;17179;DESINF GOTA LIMPA 500ML FLORAL;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;12;684;12;1;0;6
2;349;CHA ICE TEA LEAO PET 450ML PESSEGO;BEBIDAS;49674;10/04/2026;85696;44101;6;92;12;3;0;29
2;566;REPOSITOR POWERADE FRUT TROP 500ML;BEBIDAS;49674;10/04/2026;85696;44101;6;238;6;1;0;13
2;5565;DESOD AERO NIVEA 90G DRY IMPACT;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;12;9;12;12;0;0
2;859;REFRIG PEPSI PET 600ML;BEBIDAS;49674;10/04/2026;85696;44101;12;1670;36;4;0;-10
2;8552;TALCO ALMA DE FLORES 100G;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;12;0;12;1;0;1
2;15762;CESTA BASICA GRD;MERCEARIA;49674;10/04/2026;85697;;1;0;4;0;0;0
2;110;CERV BUDWEISER 1L;BEBIDAS;49674;10/04/2026;85696;44101;12;1140;12;1;0;42
2;5295;CR PENT PANTENE 240G BAMBU;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;12;12;12;1;0;10
2;5567;DESOD AERO NIVEA 93G PROTECT CARE;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;12;11;12;1;0;0
2;5661;DESOD ROLLON VINI LADY 50G FEMME;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;24;0;24;1;0;12
2;36077;KIT SH CD SALON LINE 300ML OLEO DE COCO;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;6;19;6;1;0;6
2;21688;PAPEL HIG MILI PERFUM FLA SPL 60M 4UN;PERFUMARIA E LIMPEZA;49674;10/04/2026;85696;44101;24;2778;48;3;0;238
2;5340;CR TRAT PENTEAR VINI LADY 900G COCO;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;6;0;12;2;0;-1
2;7012;LOCAO HIDRATANTE DENOMAX 470G ROSA MOSQ ARG;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;12;0;12;1;0;-15
2;830;REFRIG SPRITE PET 2L;BEBIDAS;49674;10/04/2026;85696;44101;8;153;176;44;0;-183
2;964;OLEO LIZA GIRASSOL 900ML;MERCEARIA;49674;10/04/2026;85696;44101;20;640;20;1;0;12
2;3191;SALG KEVYTOS BACON 13G C 50;MERCEARIA;49674;10/04/2026;;;1;69;12;0;0;19
2;5028;COND PANTENE 175ML HIDRATACAO;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;6;15;6;6;0;4
2;9232;CR TRAT VINI LADY SC 700G HIDRAT INTENSA;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;12;0;12;1;0;7
2;12392;AMACIANTE AQUAFAST 2L ENERGIA;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;6;199;6;1;0;6
2;21728;PAPEL TOAL INTERFLUX NATUPEL C 1000;PERFUMARIA E LIMPEZA;49674;10/04/2026;85696;44101;6;1872;6;2;0;16
2;877;REFRIG FRUKI COLA LT 350ML;BEBIDAS;49674;10/04/2026;85696;44101;12;0;12;1;0;2
2;24342;SH PALMOLIVE 650ML NUTRICAO EXTRA;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;6;0;6;1;0;4
2;2484;KETCHUP ODERICH SH 200G;MERCEARIA;49674;10/04/2026;85696;44101;24;768;48;2;0;3
2;3854;ENERG HIPERTENSAO PET 2L MACA VERDE;BEBIDAS;49674;10/04/2026;85696;44101;6;95;6;3;0;0
2;35687;DESOD CREME SECRET CLEAR COTT 45G GEL;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;1;53;1;1;0;6
2;35782;CERVEJA ANTARCTICA 1L;BEBIDAS;49674;10/04/2026;85696;44101;12;939;24;2;0;4
2;888;REFRIG CHARRUA LT 350ML;BEBIDAS;49674;10/04/2026;85696;44101;6;1482;24;5;0;8
2;5020;COND PANTENE 150ML BIOTINAMINA;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;12;108;12;1;0;0
2;5666;DESOD VINI LADY 45G CREME SPORT;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;24;0;24;1;0;5
2;7769;SAB LIQ PAMPERS 200ML GLICERINA;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;6;0;12;2;0;1
2;8621;TINT COR E TON PTO AZULADO 1 0;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;6;36;6;1;0;-5
2;34977;SAB MARAN SUAVE 80G PESSEGO;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;108;34405;216;2;0;-36
2;15757;CERV IMPERIO PILSEN PURO M LT 473ML;BEBIDAS;49674;10/04/2026;85696;44101;12;1757;264;22;0;29
2;15760;CERV PROVINCIA PURO MALTE ZERO LT 473ML;BEBIDAS;49674;10/04/2026;85696;44101;12;1656;36;3;0;0
2;548;GATORADE 500ML UVA;BEBIDAS;49674;10/04/2026;85696;44101;6;564;6;2;0;6
2;23108;SABON PALMOLIVE 150G ARGILA EUCALIP;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;72;1224;72;1;0;31
2;36264;DET LIQ APYCE SUPER ACAO SH 800ML;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;12;0;24;2;0;3
2;4625;CERVEJA LT PATAGONIA 473ML IPA;BEBIDAS;49674;10/04/2026;85696;44101;6;24;12;2;0;0
2;438;COQUETEL PATRICIA DO SUL 790ML;BEBIDAS;49674;10/04/2026;85696;44101;12;11;12;2;0;-4
2;289;CERVEJA SOL LN 330ML PREMIUM;BEBIDAS;49674;10/04/2026;85696;44101;24;959;24;3;0;30
2;544;GATORADE 500ML MORAN MARACUJA;BEBIDAS;49674;10/04/2026;85696;44101;6;756;6;2;0;12
2;780;REFRIG SPRITE PET 200ML;BEBIDAS;49674;10/04/2026;85696;44101;12;1428;96;8;0;22
2;5307;CR PENT SEDA 300ML JUNTINHOS TODOS OS TIPOS;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;12;0;12;1;0;-10
2;10172;SAB LIQ SENSUS LUXO RF 220ML SEDUCAO;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;18;486;18;1;0;19
2;3835;EXTRATO TOM FUGINI SH 190G;MERCEARIA;49674;10/04/2026;85696;44101;36;3863;36;1;0;-19
2;5346;CR TRAT PENTEAR VINI LADY 900G PRETO ABSOLUTO;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;6;66;12;2;0;0
2;24332;SHAMPOO MONANGE 325ML DETOX TERAPIA;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;12;24;12;1;0;0
2;24638;TCO CORP JAYLUC 80G JASMIN;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;12;60;12;1;0;10
2;5444;DESINF GIRANDO SOL 500ML TALCO;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;12;608;24;2;0;-5
2;5663;DESOD ROLLON VINI LADY 50G SENSIVE;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;24;0;24;1;0;14
2;21664;PAPEL HIG DOBLE FT FD 12 UN C 20M;PERFUMARIA E LIMPEZA;49674;10/04/2026;85696;44101;8;216;16;2;0;7
2;33949;PAPEL HIG SIRIUS PREMIER FD 30M C32;PERFUMARIA E LIMPEZA;49674;10/04/2026;85696;44101;2;1;4;3;0;62
2;15762;CESTA BASICA GRD;MERCEARIA;49674;10/04/2026;85697;44101;1;0;4;10;0;0
2;887;REFRIG ANTARCTICA GUARANA LT 350ML;BEBIDAS;49674;10/04/2026;85696;44101;12;3624;120;10;0;-1
2;7011;LOCAO HIDRATANTE DENOMAX 470G OLEO UVA/ROM;PERFUMARIA E LIMPEZA;49674;10/04/2026;89168;44040;12;0;24;2;0;-5
2;20097;LENHA P FOGAO 10K;NAO ALIMENTO;49674;10/04/2026;85696;44101;1;121;19;19;0;1
2;33255;REFRIG CHARRUA PET 3L GUARANA;BEBIDAS;49674;10/04/2026;85696;44101;6;199;120;20;0;112
2;280;CERVEJA ITAIPAVA LN 330ML MALZBIER;BEBIDAS;49674;10/04/2026;85696;44101;12;1857;24;2;0;15
2;299;CERV BRAHMA CHOPP LT 350ML ZERO;BEBIDAS;49674;10/04/2026;85696;44101;12;2790;264;36;0;-195
2;812;REFRIG FANTA UVA PET 2L;BEBIDAS;49674;10/04/2026;85696;44101;8;782;16;6;0;-7
2;2382;LENTILHA YOKI TP2 400G;MERCEARIA;49826;10/04/2026;85947;42087;16;969;160;0;0;114
2;3843;EXTRATO TOM CAJAMAR LT 350G;MERCEARIA;49826;10/04/2026;85947;42087;24;8167;240;10;0;295
2;34;AGUA MIN AGUA DA PEDRA PET 500ML C GAS;BEBIDAS;50174;10/04/2026;86203;44101;12;1921;132;11;0;296
2;3842;EXTRATO TOM FUGINI SH 300G;MERCEARIA;50174;10/04/2026;86203;44101;36;6084;144;4;0;-350
2;15762;CESTA BASICA GRD;MERCEARIA;50174;10/04/2026;86204;44101;1;0;6;10;0;0
2;50;AGUA MIN AGUA DA PEDRA PET 5L S GAS;BEBIDAS;50174;10/04/2026;86203;44101;4;1631;28;7;0;43
2;5805;ESC DENTAL COLGATE CLASSIC LONG MD 8460;PERFUMARIA E LIMPEZA;50174;10/04/2026;89168;44040;12;408;24;2;0;-3
2;795;REFRIG COCA COLA PET 2L ZERO;BEBIDAS;50174;10/04/2026;86203;44101;8;2064;312;39;0;493
2;3679;LEITE COND ITALAC TP 395G SEMIDESNATADO;MERCEARIA;50174;10/04/2026;86203;44101;27;1716;135;5;0;153
2;3685;MIST LACTEA COND ITALAC TP 395G;MERCEARIA;50174;10/04/2026;86203;44101;27;4;135;5;0;24
2;216;CERVEJA SPATEN LT 473ML PURO MALTE;BEBIDAS;50174;10/04/2026;86203;44101;12;2533;180;15;0;30
2;904;REFRIG PEPSI LT 350ML;BEBIDAS;50174;10/04/2026;86203;44101;12;3971;24;2;0;24
2;2381;DUETO ODERICH LT 200G ERVILHA MILHO;MERCEARIA;50174;10/04/2026;86203;44101;24;696;96;4;0;81
2;2509;ERVA MATE PONCHE VERDE 500G MOIDA GROSSA;MERCEARIA;50174;10/04/2026;86203;44101;20;2806;80;4;0;115
2;815;REFRIG FRUKI PET 2 L GUARANA;BEBIDAS;50174;10/04/2026;86203;44101;6;2756;492;82;0;-469
2;299;CERV BRAHMA CHOPP LT 350ML ZERO;BEBIDAS;50174;10/04/2026;86203;44101;12;2790;168;36;0;-195
2;743;REFRIG FRUKI PET 1 5L GUARANA;BEBIDAS;50174;10/04/2026;86203;44101;6;4369;126;21;0;-504
2;20810;MILHO PIPOCA ARBAZA PREMIUM 400G;MERCEARIA;50174;10/04/2026;86203;44101;12;780;168;20;0;-43
2;2653;ERVA MATE VERDINHA 500G MOIDA GROSSA;MERCEARIA;50204;10/04/2026;86416;42598;20;60;40;0;0;72
2;17699;ERVA MATE VERDINHA 1K;MERCEARIA;50204;10/04/2026;86416;42598;20;40;20;0;0;34
3;432;COQUETEL BUCANERO 790ML;BEBIDAS;49676;10/04/2026;85698;42078;12;720;24;2;0;-21
3;382;BEB MISTA TAMPICO PET 2L FRUTAS CITRICAS;BEBIDAS;49676;10/04/2026;85698;42078;6;1079;48;8;0;-6
3;834;REFRIG ANTARCTICA GUARANA PET 3L;BEBIDAS;49676;10/04/2026;85698;42078;4;1328;16;4;0;171
3;776;REFRIG PEPSI COLA PET 200ML BLACK;BEBIDAS;49676;10/04/2026;85698;42078;12;1344;12;1;0;254
3;852;REFRIG FANTA LARANJA PET 600ML;BEBIDAS;49676;10/04/2026;85698;42078;6;1145;60;10;0;9
3;832;REFRIG SUKITA PET 2L LARANJA;BEBIDAS;49676;10/04/2026;85698;42078;8;1288;24;3;0;39
3;548;GATORADE 500ML UVA;BEBIDAS;49676;10/04/2026;85698;42078;6;564;6;1;0;17
3;15760;CERV PROVINCIA PURO MALTE ZERO LT 473ML;BEBIDAS;49676;10/04/2026;85698;42078;12;1656;48;4;0;-2
3;4418;CERV SKOL BEATS LN 269ML RED MIX FRUTAS VERM;BEBIDAS;49676;10/04/2026;85698;42078;12;117;12;1;0;22
3;4590;CERVEJA CORONITA 210ML EXTRA;BEBIDAS;49676;10/04/2026;85698;42078;24;360;24;1;0;0
3;216;CERVEJA SPATEN LT 473ML PURO MALTE;BEBIDAS;49676;10/04/2026;85698;42078;12;2533;264;22;0;69
3;3854;ENERG HIPERTENSAO PET 2L MACA VERDE;BEBIDAS;49676;10/04/2026;85698;42078;6;95;6;1;0;4
3;280;CERVEJA ITAIPAVA LN 330ML MALZBIER;BEBIDAS;49676;10/04/2026;85698;42078;12;1857;72;6;0;-10
3;859;REFRIG PEPSI PET 600ML;BEBIDAS;49676;10/04/2026;85698;42078;12;1670;24;2;0;14
3;780;REFRIG SPRITE PET 200ML;BEBIDAS;49676;10/04/2026;85698;42078;12;1428;96;8;0;10
3;14;AGUA SABORIZADA H2OH PET 1 5L LIMAO;BEBIDAS;49676;10/04/2026;85698;42078;6;186;6;1;0;22
3;413;AGUARDENTE KIKANA 790ML;BEBIDAS;49676;10/04/2026;85698;42078;12;2634;60;5;0;3
3;547;GATORADE 500ML TANGERINA;BEBIDAS;49676;10/04/2026;85698;42078;6;504;6;1;0;13
3;576;ENERG HIPERTENSAO PET 2L ORIGINAL;BEBIDAS;49676;10/04/2026;85698;42078;6;399;6;1;0;50
3;827;REFRIG PEPSI TWIST PET 2L;BEBIDAS;49676;10/04/2026;85698;42078;8;584;120;15;0;644
3;769;REFRIG FRUKI GUARANA PET 200ML GUARANA;BEBIDAS;49676;10/04/2026;85698;42078;12;1105;24;2;0;674
3;2140;ARROZ BCO SANO TP1 5KG;MERCEARIA;49856;10/04/2026;86038;42161;6;121;180;30;0;168
3;6782;LEITE UHT TIROL C TAMPA 1L DESN;PERECIVEIS;50075;10/04/2026;86147;42432;12;459;480;40;0;210
3;6800;LEITE UHT MOLICO TP 1L DESNAT;PERECIVEIS;50075;10/04/2026;86147;42432;12;515;60;0;0;202
3;6796;LEITE UHT MOLICO 1L ZERO LACTOSE;PERECIVEIS;50075;10/04/2026;86147;42432;12;29;12;0;0;67
3;1658;WAFFER ISABELA 100G CHOC SUICO;MERCEARIA;50176;10/04/2026;86327;43264;40;320;120;3;0;308
3;17325;DET LIQ AQUAFAST 2L FL BCAS E BAUN;PERFUMARIA E LIMPEZA;50176;10/04/2026;86327;43264;6;168;12;2;0;8
3;1025;BISC AGUA E SAL PARATI 740G;MERCEARIA;50176;10/04/2026;86327;43264;12;6853;72;6;0;121
3;3383;CALDO APTI 19G GALINHA;MERCEARIA;50176;10/04/2026;86327;43264;216;1344;216;1;1;22
3;4147;AMAC CONC COMFORT 400ML RF FRESCOR INTENSO;PERFUMARIA E LIMPEZA;50176;10/04/2026;86327;43264;12;228;24;3;3;-5
3;825;REFRIG PEPSI PET 2L;BEBIDAS;50176;10/04/2026;86327;43264;8;2690;384;48;48;636
3;178;CERVEJA KAISER LT 473ML;BEBIDAS;50176;10/04/2026;87890;43210;12;22476;2376;198;0;8800,99
3;1423;BISC MARIA GERMANI 690G;MERCEARIA;50176;10/04/2026;86327;43264;10;2018;30;5;0;14
3;1649;WAFER GIRASSOL 60G LIMAO;MERCEARIA;50176;10/04/2026;86327;43264;50;1300;100;3;0;482
3;17328;DET LIQ AQUAFAST NEUTRO 5L;PERFUMARIA E LIMPEZA;50176;10/04/2026;86327;43264;4;0;4;2;2;0
3;178;CERVEJA KAISER LT 473ML;BEBIDAS;50176;10/04/2026;86327;;12;22476;2376;0;0;8800,99
3;35694;LIMP CIF CREMOSO 450M LIMP MILAGROSA;PERFUMARIA E LIMPEZA;50176;10/04/2026;86327;43264;12;12;24;2;2;4
3;178;CERVEJA KAISER LT 473ML;BEBIDAS;50176;10/04/2026;89014;;12;22476;2376;0;0;8800,99
4;6799;LEITE SANTA CLARA 1L ZERO LACTOSE;PERECIVEIS;49654;10/04/2026;85686;41975;12;2602;24;2;0;101
4;6791;LEITE UHT PET ELEGE 1L DESNATADO;PERECIVEIS;49654;10/04/2026;85686;41975;6;582;18;3;0;15
4;9741;LEITE SANTA CLARA LV SEMI DESN 1L;PERECIVEIS;49654;10/04/2026;85686;41975;12;2316;24;2;0;163
4;23021;SAB LIQ BELEZA AMAZONIA 370ML ERV DOCE;PERFUMARIA E LIMPEZA;49678;10/04/2026;85700;41975;12;0;12;0;0;1
4;3413;CREME LEITE ELEGE TP 200G LEVISSIMO;MERCEARIA;49678;10/04/2026;85700;41975;24;12;24;1;0;-25
4;20810;MILHO PIPOCA ARBAZA PREMIUM 400G;MERCEARIA;49678;10/04/2026;85700;41975;12;780;12;1;0;70
4;8408;SH VINI LADY 325ML PRETO ABSOLUTO;PERFUMARIA E LIMPEZA;49678;10/04/2026;85700;41975;12;0;12;0;0;0
4;4625;CERVEJA LT PATAGONIA 473ML IPA;BEBIDAS;49678;10/04/2026;85700;41975;6;24;18;3;0;0
4;550;GATORADE ZERO 350ML FR SILVESTRES;BEBIDAS;49678;10/04/2026;85700;41975;12;480;12;1;0;1
4;8409;SH VINI LADY 325ML REPARACAO TOTAL;PERFUMARIA E LIMPEZA;49678;10/04/2026;85700;41975;12;0;12;1;1;12
4;24140;SC PANOSUL SUPER ALV BCO 39X65 R 10;PERFUMARIA E LIMPEZA;49678;10/04/2026;85700;41975;1;1;19;0;0;24
4;33265;REFRIG FRUKI GUAR ZR PET 3L GUARANA ZERO;BEBIDAS;49678;10/04/2026;85700;41975;4;23;12;3;0;24
4;23204;SAL CHUR GRILL GARCA 1K;MERCEARIA;49678;10/04/2026;85700;41975;10;0;10;1;0;121
