OWNER;TABLE_NAME;TABLESPACE_NAME;CLUSTER_NAME;IOT_NAME;STATUS;PCT_FREE;PCT_USED;INI_TRANS;MAX_TRANS;INITIAL_EXTENT;NEXT_EXTENT;MIN_EXTENTS;MAX_EXTENTS;PCT_INCREASE;FREELISTS;FREELIST_GROUPS;LOGGING;BACKED_UP;NUM_ROWS;BLOCKS;EMPTY_BLOCKS;AVG_SPACE;CHAIN_CNT;AVG_ROW_LEN;AVG_SPACE_FREELIST_BLOCKS;NUM_FREELIST_BLOCKS;DEGREE;INSTANCES;CACHE;TABLE_LOCK;SAMPLE_SIZE;LAST_ANALYZED;PARTITIONED;IOT_TYPE;TEMPORARY;SECONDARY;NESTED;BUFFER_POOL;FLASH_CACHE;CELL_FLASH_CACHE;ROW_MOVEMENT;GLOBAL_STATS;USER_STATS;DURATION;SKIP_CORRUPT;MONITORING;CLUSTER_OWNER;DEPENDENCIES;COMPRESSION;COMPRESS_FOR;DROPPED;READ_ONLY;SEGMENT_CREATED;RESULT_CACHE;CLUSTERING;ACTIVITY_TRACKING;DML_TIMESTAMP;HAS_IDENTITY;CONTAINER_DATA;INMEMORY;INMEMORY_PRIORITY;INMEMORY_DISTRIBUTE;INMEMORY_COMPRESSION;INMEMORY_DUPLICATE;DEFAULT_COLLATION;DUPLICATED;SHARDED;EXTERNAL;HYBRID;CELLMEMORY;CONTAINERS_DEFAULT;CONTAINER_MAP;EXTENDED_DATA_LINK;EXTENDED_DATA_LINK_MAP;INMEMORY_SERVICE;INMEMORY_SERVICE_NAME;CONTAINER_MAP_OBJECT;MEMOPTIMIZE_READ;MEMOPTIMIZE_WRITE;HAS_SENSITIVE_COLUMN;ADMIT_NULL;DATA_LINK_DML_ENABLED;LOGICAL_REPLICATION
CONSINCOMONITOR;TB_PREVENDAITEM;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2024-03-12-02.02.46.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_DOCTOACRESCDESCTOITEM;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_DOCTOBRINDEITEM;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_DOCTOEXPEDIRITEM;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_DOCTOITEM;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_DOCTOPONTOITEM;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_DOCTOQUITACAOITEM;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_DOCTOTRIBUTACAOITEM;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_DOCTOVASILHAMEITEM;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_LOGSEGITEMPDV;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MFL_DFITEMDOTZ;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-04-26-22.51.12.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_DOCTODOTZITEM;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_DOCTOJOYAITEM;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MON_DFITEMCFA;TSD_CONSINCO;;;VALID;10;;1;255;;;;;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-04-26-22.51.11.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;NO;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_DFITEMDOTZ;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_DFITEMACRESCDESCTO;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_DOCTOPONTUACAOITEM;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_DOCTOINVENTARIOITEM;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_DOCTOSOCIOTORCEDORITEM;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_DFITEMPROMOCPDV;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_DFITEM;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;EDI_PEDVENDAITEMPROMOC;TSD_CONSINCO;;;VALID;10;;1;255;;;;;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-04-26-22.51.12.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;NO;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MAD_PEDVENDAITEMPROMOC;TSD_CONSINCO;;;VALID;10;;1;255;;;;;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-05-17-22.50.42.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;NO;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MLO_LOTEINVFISITEMSALPEND;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;1315;13;0;0;0;35;0;0;1;1;N;ENABLED;1315;2026-05-22-03.27.01.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MAC_GERCOMPRAITEMLOG;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;6253119;23357;0;0;0;158;0;0;1;1;N;ENABLED;6253119;2026-05-15-03.05.41.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;EFDPC_NOTAITEM;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MFL_DFITEMACRESCDESCTOLOG;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;27;5;0;0;0;126;0;0;1;1;N;ENABLED;27;2026-05-17-22.49.26.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;PAT_COLETAITEMDIVERGENCIA;TSD_CONSINCO;;;VALID;10;;1;255;;;;;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-04-26-22.51.13.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;NO;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;PAT_INVENTARIOCOLETAITEM;TSD_CONSINCO;;;VALID;10;;1;255;;;;;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-04-26-22.51.14.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;NO;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;PAT_INVENTARIOITEM;TSD_CONSINCO;;;VALID;10;;1;255;;;;;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-04-26-22.51.15.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;NO;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;AUD_RELDEMOCUSTOITEM;TSD_CONSINCO;;;VALID;10;;1;255;;;;;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-04-26-22.51.14.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;NO;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MSU_PSITEMEXPEDIRLOG;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;1841057;51152;0;0;0;279;0;0;1;1;N;ENABLED;1841057;2026-05-22-03.29.02.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MSU_PSITEMEXPEDIDOLOG;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;2331646;43757;0;0;0;220;0;0;1;1;N;ENABLED;2331646;2026-05-22-03.28.52.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MSU_PSITEMRECEBERLOG;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;1220868;40187;0;0;0;398;0;0;1;1;N;ENABLED;1220868;2026-05-14-02.43.38.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MSU_PSITEMRECEBIDOLOG;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;1226805;27437;0;0;0;240;0;0;1;1;N;ENABLED;1226805;2026-05-20-02.57.55.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;PRIC_PROMOCAOITEM;TSD_CONSINCO;;;VALID;10;;1;255;;;;;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-04-26-22.51.16.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;NO;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;CCT_CENARIOCONDICAOITEM;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;3040;13;0;0;0;51;0;0;1;1;N;ENABLED;3040;2026-04-23-02.00.54.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;BKP_RFSUBITEMOCORCAD2323;TSD_CONSINCO;;;VALID;10;;1;255;;;;;;;;YES;N;;;;;;;;;1;1;N;ENABLED;;;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;NO;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;TMP_MAD_PEDVENDAITEM_VDAPDV;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;20;20;0;0;0;16;0;0;1;1;N;ENABLED;20;2026-05-17-22.49.36.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_CARGAEXPEDICAOITEM;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_CARGAEXPEDICAOITEMD;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;GE_ITEMREMOVIDOERP;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;1247995;7426;0;0;0;44;0;0;1;1;N;ENABLED;1247995;2026-05-17-22.49.22.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;PRIC_NFITEM;TSD_CONSINCO;;;VALID;10;;1;255;;;;;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-05-17-22.49.48.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;NO;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;CCT_CENARIOITEM;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;3042;13;0;0;0;50;0;0;1;1;N;ENABLED;3042;2026-04-23-02.00.54.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MRL_VERBASELLOUTAPURACAOLOGEXECITEM;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;58;5;0;0;0;191;0;0;1;1;N;ENABLED;58;2026-05-20-03.17.22.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;BKP_RFSUBITEMOCORCAD77;TSD_CONSINCO;;;VALID;10;;1;255;;;;;;;;YES;N;;;;;;;;;1;1;N;ENABLED;;;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;NO;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;BKP_RFSUBITEMOCORCAD7777;TSD_CONSINCO;;;VALID;10;;1;255;;;;;;;;YES;N;;;;;;;;;1;1;N;ENABLED;;;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;NO;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
