NOME_TABELA;DESCRICAO_TABELA;QTD_LINHAS_ESTIMADA;TABLESPACE_NAME;DATA_ULTIMA_ANALISE
GE_FILTRODINAMICOCONFIG;;0;TSD_CONSINCO;2026-08-09-22.50.16.000000
GE_FILTRODINAMICOCONFIGLOG;;0;TSD_CONSINCO;2026-07-26-22.49.42.000000
GE_FILTRODINAMICOLOG;;0;TSD_CONSINCO;2026-07-26-22.49.40.000000
GE_FILTRODINAMICOSALVO;;0;TSD_CONSINCO;2026-08-09-22.50.16.000000
GE_FILTRODINAMICOSALVOITEM;;0;TSD_CONSINCO;2026-08-09-22.50.16.000000
GE_FILTRODINAMICOSALVOITEMLOG;;0;TSD_CONSINCO;2026-07-26-22.49.42.000000
GE_FILTRODINAMICOSALVOLOG;;0;TSD_CONSINCO;2026-07-26-22.49.43.000000
GE_FILTROPROCESSOINT;;0;TSD_CONSINCO;2026-08-09-22.50.43.000000
GE_FORMULARIO;;84;TSD_CONSINCO;2026-08-09-22.50.58.000000
GE_FUNCAO;;16;TSD_CONSINCO;2026-08-09-22.49.41.000000
GE_GEPES00105;;;;
GE_GRIDCOLUNAPREF;;26;TSD_CONSINCO;2026-07-30-02.01.05.000000
GE_GRIDPREFERENCIAS;;3;TSD_CONSINCO;2026-07-30-02.01.06.000000
GE_GRUPO;;0;TSD_CONSINCO;2026-08-09-22.49.52.000000
GE_GRUPOEMAIL;;0;TSD_CONSINCO;2026-08-09-22.49.52.000000
GE_GRUPOEMAILUSUARIO;;0;TSD_CONSINCO;2026-08-09-22.49.52.000000
GE_GRUPOEMPRESAS;;1;TSD_CONSINCO;2026-08-09-22.51.11.000000
GE_GRUPOPESSOA;;0;TSD_CONSINCO;2026-08-09-22.49.52.000000
GE_GRUPOSEGURANCA;;0;TSD_CONSINCO;2026-08-09-22.50.46.000000
GE_GRUPOSEGURANCAPERFIL;;0;TSD_CONSINCO;2026-08-09-22.50.45.000000
GE_GRUPOSEGURANCAPERM;;0;TSD_CONSINCO;2026-08-09-22.50.46.000000
GE_HELP;;0;TSD_CONSINCO;2026-08-09-22.49.52.000000
GE_IDENTIFICADORAPLICACAO128;;120;TSD_CONSINCO;2026-08-09-22.51.12.000000
GE_IMPORTACAOERP;;0;TSD_CONSINCO;2026-08-09-22.50.27.000000
GE_IMPORTACAOERPATULOG;;415;TSD_CONSINCO;2026-08-19-02.42.50.000000
GE_IMPORTACAOERPATULOGDET;;0;TSD_CONSINCO;2026-08-09-22.50.53.000000
GE_IMPORTACAOERPDETALHELOG;;0;TSD_CONSINCO;2026-08-09-22.50.55.000000
GE_IMPORTACAOERPLOG;;0;TSD_CONSINCO;2026-07-26-22.49.39.000000
GE_IMPORTACAOPRODUTOERP;;0;TSD_CONSINCO;2026-08-09-22.50.29.000000
GE_IMPRESSAOETIQUETA;;12873;TSD_CONSINCO;2026-08-26-02.40.04.000000
GE_IMPRESSORAATIVA;;155;TSD_CONSINCO;2026-07-26-22.50.41.000000
GE_IMPRESSORAATIVAEMP;;24;TSD_CONSINCO;2026-07-26-22.50.32.000000
GE_INCONSISTENCIA;;24;TSD_CONSINCO;2026-07-26-22.50.18.000000
GE_INDICADOROPERACAONFSE;Responsável por armazenar os indicadores de operação para NFS-e;26;TSD_CONSINCO;2026-08-02-22.49.57.000000
GE_ISSUESCRIPT;;382;TSD_CONSINCO;2026-08-23-22.50.04.000000
GE_ITEMREMOVIDOERP;;1251242;TSD_CONSINCO;2026-07-26-22.49.25.000000
GE_ITENSAPP;;1977;TSD_CONSINCO;2026-07-26-22.49.44.000000
GE_IVEVENTO;;0;TSD_CONSINCO;2026-08-09-22.49.52.000000
GE_LAYOUTEMAILDINAMICO;;23;TSD_CONSINCO;2026-08-09-22.50.14.000000
GE_LICENCIAMENTO;;4;TSD_CONSINCO;2026-08-18-02.45.37.000000
GE_LICENCIAMENTOEMPRESA;;0;TSD_CONSINCO;2026-08-09-22.51.10.000000
GE_LICENCIAMENTOHIST;;49;TSD_CONSINCO;2026-08-23-22.50.08.000000
GE_LOG;;148600;TSD_CONSINCO;2026-08-09-14.24.32.000000
GE_LOGACAO;;3;TSD_CONSINCO;2026-08-16-22.49.47.000000
GE_LOGACESSO;;0;TSD_CONSINCO;2026-08-09-22.50.33.000000
GE_LOGAGENDAMENTO;;0;TSD_CONSINCO;2026-08-09-22.50.44.000000
GE_LOGATIVIDADENF;;0;TSD_CONSINCO;2026-08-23-22.54.01.000000
GE_LOGATIVIDADEOR;;0;TSD_CONSINCO;2026-08-23-22.54.00.000000
GE_LOGATIVIDADEOUTROS;;0;TSD_CONSINCO;2026-08-23-22.54.00.000000
GE_LOGATIVIDADETIT;;0;TSD_CONSINCO;2026-08-23-22.54.00.000000
GE_LOGATIVIDADETRANSF;;34949;TSD_CONSINCO;2026-08-16-22.49.13.000000
GE_LOGCONSPESSOA;;0;TSD_CONSINCO;2026-08-23-22.54.01.000000
GE_LOGERRO;;34708;TSD_CONSINCO;2026-08-26-02.41.10.000000
GE_LOGERRODDLTEMP;;0;TSD_CONSINCO;2026-07-26-22.49.40.000000
GE_LOGEXCLUIPESSOA;;3;TSD_CONSINCO;2026-08-18-02.34.47.000000
GE_LOGRADOURO;;1093597;TSD_CONSINCO;2026-08-16-22.49.18.000000
GE_LOGRELATIVIDADE;;2;TSD_CONSINCO;2026-08-09-22.51.25.000000
GE_LOGRELPESSOA;;0;TSD_CONSINCO;2026-07-26-22.49.42.000000
GE_LOGREPLICACAO;;2;TSD_CONSINCO;2026-08-23-22.49.56.000000
GE_LOGREPLICEMP;;0;TSD_CONSINCO;2026-07-26-22.49.37.000000
GE_LOGREPLICUSR;;0;TSD_CONSINCO;2026-07-26-22.49.37.000000
GE_LOGTROCAEMPRESA;;21645;TSD_CONSINCO;2026-08-26-02.39.14.000000
GE_LOGWEB;;292363;TSD_CONSINCO;2026-08-16-22.49.47.000000
GE_LOGXML;;70287;TSD_CONSINCO;2026-07-26-22.50.19.000000
GE_LOGXMLCOLUNAS;;1055;TSD_CONSINCO;2026-08-02-22.49.33.000000
GE_LOGXMLTABELAS;;30;TSD_CONSINCO;2026-08-02-22.49.22.000000
GE_LST;;0;TSD_CONSINCO;2026-08-09-22.49.52.000000
GE_LSTSUBITEM;;0;TSD_CONSINCO;2026-08-09-22.50.36.000000
GE_MANIFESTOSKINXML;Tabela com o mapeamento dos artefatos da Skin XML e seus respectivos códigos hash.;389;TSD_CONSINCO;2026-08-23-22.49.37.000000
GE_MANIFESTOSKINXMLLOG;;0;TSD_CONSINCO;2026-08-09-22.51.09.000000
GE_MEMBRO;;5580;TSD_CONSINCO;2026-08-25-03.05.56.000000
GE_MENSAGEM;;0;TSD_CONSINCO;2026-08-09-22.49.52.000000
GE_MENU;;53;TSD_CONSINCO;2026-08-08-18.05.05.000000
GE_MENUAPLICACAO;;357;TSD_CONSINCO;2026-08-09-22.50.41.000000
GE_MENUGRUPOAPLICACAO;;0;TSD_CONSINCO;2026-08-16-22.49.44.000000
GE_MODELODOC;;31;TSD_CONSINCO;2026-08-02-22.49.23.000000
GE_MODELODOCREGFISCALEMP;;164;TSD_CONSINCO;2026-07-26-22.50.24.000000
GE_MODELODOCUMENTO;;1;TSD_CONSINCO;2026-08-02-22.49.20.000000
GE_MODELODOCUMENTOLOG;;1;TSD_CONSINCO;2026-08-23-22.49.39.000000
GE_MODELODOCUMENTOVAR;;36;TSD_CONSINCO;2026-08-23-22.49.38.000000
GE_MODELODOCUMENTOVARLOG;;2;TSD_CONSINCO;2026-08-23-22.49.39.000000
GE_MODULO;;180;TSD_CONSINCO;2026-08-09-22.51.27.000000
GE_MODULOPERM;;11884;TSD_CONSINCO;2026-08-08-14.32.20.000000
GE_MOEDA;;0;TSD_CONSINCO;2026-08-09-22.49.52.000000
GE_MOEDACOTACAO;;0;TSD_CONSINCO;2026-08-09-22.50.55.000000
GE_MOEDAVALOR;;0;TSD_CONSINCO;2026-08-09-22.50.55.000000
GE_MONITORCGO;;4;TSD_CONSINCO;2026-08-09-22.50.59.000000
GE_MONITORCGOALERTA;;0;TSD_CONSINCO;2026-08-09-22.50.59.000000
GE_MONITORCGOCONTATO;;0;TSD_CONSINCO;2026-08-09-22.50.59.000000
GE_NBS;Responsável por armazenar o NBS - Nomenclatura Brasileira de Serviços;1211;TSD_CONSINCO;2026-08-02-22.49.58.000000
GE_NOTADADOADIC;;0;TSD_CONSINCO;2026-08-09-22.49.52.000000
GE_NOTAITEM;;0;TSD_CONSINCO;2026-08-09-22.49.52.000000
GE_NOTAITEMOBSERV;;0;TSD_CONSINCO;2026-08-09-22.49.52.000000
GE_NOTAMESTRE;;0;TSD_CONSINCO;2026-08-09-22.49.54.000000
GE_NOTAPARCELA;;0;TSD_CONSINCO;2026-08-09-22.49.52.000000
GE_NOTIFICACAO;;0;TSD_CONSINCO;2026-08-09-22.50.43.000000
GE_NOTIFICACAOALERTA;;1;TSD_CONSINCO;2026-08-09-22.49.51.000000
GE_NOTIFICACAOCONFIGURACAO;;4;TSD_CONSINCO;2026-08-09-22.50.46.000000
GE_NOTIFICACAOTIPO;;5;TSD_CONSINCO;2026-08-09-22.49.51.000000
GE_OBJETOSNEGOCIO;Tabela de Objetos de Negócio utilizados pelo conector do Smart View;0;TSD_CONSINCO;2026-07-26-22.50.30.000000
GE_OPERADORASMS;;0;TSD_CONSINCO;2026-08-09-22.50.57.000000
GE_PARAMCAMPOSPESSOA;;20;TSD_CONSINCO;2026-08-09-22.50.22.000000
GE_PARAMCAMPOSPESSOALOG;;0;TSD_CONSINCO;2026-07-26-22.49.40.000000
GE_PARAMDINAMICO;;5717;TSD_CONSINCO;2026-08-26-02.01.37.000000
GE_PARAMDINAMICOLOG;;364;TSD_CONSINCO;2026-08-02-22.49.58.000000
GE_PARAMETRO;;26;TSD_CONSINCO;2026-08-09-22.49.25.000000
GE_PARAMLOG;;1;TSD_CONSINCO;2026-07-24-03.03.28.000000
GE_PARAMLOGHIST;;0;TSD_CONSINCO;2026-07-26-22.49.42.000000
GE_PARAMRCDEF;;852;TSD_CONSINCO;2026-08-09-22.50.05.000000
GE_PERFIL;;0;TSD_CONSINCO;2026-08-09-22.50.46.000000
GE_PERFILMONDOCFISCAL;;0;TSD_CONSINCO;2026-08-09-22.50.59.000000
GE_PERFILMONDOCFISCALCGO;;0;TSD_CONSINCO;2026-08-09-22.50.59.000000
GE_PERFILMONDOCFISCALCONT;;0;TSD_CONSINCO;2026-08-09-22.50.59.000000
GE_PERFILMONDOCFISCALEMP;;0;TSD_CONSINCO;2026-08-09-22.50.59.000000
GE_PERMISSAO;;105684;TSD_CONSINCO;2026-08-08-10.46.44.000000
GE_PESSCADCMPL;;0;TSD_CONSINCO;2026-07-26-22.50.27.000000
GE_PESSOA;;22542;TSD_CONSINCO;2026-08-25-03.29.28.000000
GE_PESSOAADV;;0;TSD_CONSINCO;2026-08-09-22.49.52.000000
GE_PESSOACADASTRO;;22403;TSD_CONSINCO;2026-08-08-04.03.34.000000
GE_PESSOACONTATO;;371;TSD_CONSINCO;2026-08-02-22.49.59.000000
GE_PESSOACRED;;0;TSD_CONSINCO;2026-08-09-22.49.52.000000
GE_PESSOACREDEMP;;0;TSD_CONSINCO;2026-08-09-22.49.51.000000
GE_PESSOAEND;;0;TSD_CONSINCO;2026-07-26-22.50.27.000000
GE_PESSOAFONETICA;;13282;TSD_CONSINCO;2026-07-25-03.17.29.000000
GE_PESSOAIMAGEM;;0;TSD_CONSINCO;2026-08-09-22.50.33.000000
GE_PESSOAINFO;;0;TSD_CONSINCO;2026-08-09-22.49.50.000000
GE_PESSOANOTA;;0;TSD_CONSINCO;2026-08-09-22.49.49.000000
GE_PESSOARELACAO;;25;TSD_CONSINCO;2026-08-23-22.49.41.000000
GE_PESSOAVERSAO;;2596;TSD_CONSINCO;2026-08-23-22.49.57.000000
GE_PROCESSO;;0;TSD_CONSINCO;2026-08-09-22.49.52.000000
GE_PROCESSOATIVIDADE;;0;TSD_CONSINCO;2026-08-09-22.49.51.000000
GE_PROCESSOCUST;;0;TSD_CONSINCO;2026-08-09-22.50.19.000000
GE_PROCESSOINTEGRACAO;;1;TSD_CONSINCO;2026-08-09-22.50.43.000000
GE_PROFPRESCRITOR;;0;TSD_CONSINCO;2026-08-09-22.50.31.000000
GE_RECORRENCIAAGENDAMENTO;;7;TSD_CONSINCO;2026-08-22-15.02.27.000000
GE_RECURSOCUST;;0;TSD_CONSINCO;2026-08-09-22.50.19.000000
GE_RECURSOPROCESSOCUST;;0;TSD_CONSINCO;2026-08-09-22.50.20.000000
GE_REDE;;53;TSD_CONSINCO;2026-08-25-03.29.17.000000
GE_REDEPESSOA;;243;TSD_CONSINCO;2026-08-13-02.54.40.000000
GE_REDEPESSOALOG;Log da tabela GE_RedePessoa;246;TSD_CONSINCO;2026-08-07-03.16.40.000000
GE_REGINCONSISTENTE;;0;TSD_CONSINCO;2026-08-23-22.54.05.000000
GE_REGISTROACESSO;;3344729;TSD_CONSINCO;2026-08-20-03.12.10.000000
GE_REGISTROACESSOMETRICA;;22610;TSD_CONSINCO;2026-08-20-03.08.07.000000
GE_REGISTROLOGON;;489099;TSD_CONSINCO;2026-08-18-03.09.29.000000
GE_REGISTROREMOVIDOLOG;;92632;TSD_CONSINCO;2026-08-09-22.51.30.000000
GE_RELATORIO;Cadastro de relatórios, com o XML de design e com vínculos às aplicações.;46;TSD_CONSINCO;2026-08-09-22.51.27.000000
GE_RELATORIOSUBRELATORIO;Vínculo de relatório com sub-relatório.;10;TSD_CONSINCO;2026-08-09-22.50.58.000000
GE_REPLICACAOCADASTRO;;0;TSD_CONSINCO;2026-08-09-22.51.04.000000
GE_REPLICACAOCADASTRODETALHE;;0;TSD_CONSINCO;2026-08-09-22.51.05.000000
GE_REQUISITOSCRIPT;;41;TSD_CONSINCO;2026-08-09-22.49.20.000000
GE_SALVAFILTROS;;0;TSD_CONSINCO;2026-08-09-22.50.14.000000
GE_SENDMSGCUSTOM;;0;TSD_CONSINCO;2026-07-26-22.49.47.000000
GE_SEQUENCIA;;47;TSD_CONSINCO;2026-08-26-02.01.25.000000
GE_SERVICO;;4;TSD_CONSINCO;2026-08-09-22.51.26.000000
GE_SERVICOCONFIG;;23;TSD_CONSINCO;2026-08-09-22.50.10.000000
GE_SERVICOMETODO;;7;TSD_CONSINCO;2026-08-22-15.02.27.000000
GE_SERVICOMETODOCONTROLE;;1;TSD_CONSINCO;2026-08-09-22.50.21.000000
GE_SERVIDORWEB;;7;TSD_CONSINCO;2026-08-09-22.51.27.000000
GE_SISTEMA;;38;TSD_CONSINCO;2026-08-09-22.51.27.000000
GE_TDAREDIMENSIONATELA;;129;TSD_CONSINCO;2026-08-26-02.39.09.000000
GE_TDATRIBTABLE;;435;TSD_CONSINCO;2026-08-26-02.20.18.000000
GE_TDATRIBTABLECOLUMN;;441;TSD_CONSINCO;2026-08-25-03.04.38.000000
GE_TDATRIBTABLECOLUMNEMP;;96463;TSD_CONSINCO;2026-08-26-02.02.10.000000
GE_TDATRIBTABLECOLUMNEMP_BKP;;798;TSD_CONSINCO;2025-03-19-02.02.32.000000
GE_TDMSGACTIONS;;10;TSD_CONSINCO;2026-08-09-22.50.58.000000
GE_TDMSGACTIONSCUSTOMIZACAO;;0;TSD_CONSINCO;2026-08-09-22.51.01.000000
GE_TERMOUSO;;1;TSD_CONSINCO;2026-08-09-22.50.51.000000
GE_TIPOAPLICACAO;Cadastro de tipos de aplicações.;5;TSD_CONSINCO;2026-08-09-22.50.45.000000
GE_TIPOINTEGRACAO;;1;TSD_CONSINCO;2026-08-09-22.50.44.000000
GE_TIPOLOG;;0;TSD_CONSINCO;2026-07-26-22.49.36.000000
GE_TRACE;;0;TSD_CONSINCO;2026-08-09-22.50.34.000000
GE_TRANSPORTADORA;;0;TSD_CONSINCO;2026-07-26-22.50.27.000000
GE_TSELECAOCOLUNAS;;0;TSD_CONSINCO;2026-08-02-22.50.02.000000
GE_TXTFICHAIMP;;2;TSD_CONSINCO;2026-08-09-22.50.38.000000
GE_USUARIO;;1461;TSD_CONSINCO;2026-08-26-02.01.31.000000
GE_USUARIOCONEXAO;;4954;TSD_CONSINCO;2026-08-25-03.29.19.000000
GE_USUARIOGRUPO;;0;TSD_CONSINCO;2026-08-23-22.54.02.000000
GE_USUARIOIMAGEM;Repositorio de imagens do perfil do usuário (avatar);3;TSD_CONSINCO;2026-08-16-22.49.40.000000
GE_USUARIOINCONSISTENCIA;;0;TSD_CONSINCO;2026-08-09-22.50.43.000000
GE_USUARIOLOG;;14287;TSD_CONSINCO;2026-08-16-22.06.52.000000
GE_USUARIOPERFIL;;0;TSD_CONSINCO;2026-08-09-22.50.46.000000
GE_USUARIOPERM;;78329;TSD_CONSINCO;2026-08-02-22.49.28.000000
GE_USUARIOPERMITEM;;117343;TSD_CONSINCO;2026-08-02-22.49.15.000000
GE_USUARIOPROCESSOINTEGRACAO;;0;TSD_CONSINCO;2026-08-09-22.50.43.000000
GE_USUARIOSENHA;Tabela armazena as senhas utilizadas pelo usuário;1143;TSD_CONSINCO;2026-07-26-22.50.42.000000
GE_USUPERMFUNCAO;;19;TSD_CONSINCO;2026-07-26-22.50.24.000000
GE_VALIDAINSUPDDELCUSTOM;;0;TSD_CONSINCO;2026-07-26-22.49.48.000000
GE_VARIAVELRELCUST;;0;TSD_CONSINCO;2026-08-09-22.50.22.000000
GE_VENDEDOR;;0;TSD_CONSINCO;2026-08-09-22.49.53.000000
GE_VERSAO;;1;TSD_CONSINCO;2026-08-09-22.49.53.000000
GE_VERSAOOBJETO;;0;TSD_CONSINCO;2026-08-09-22.49.53.000000
GE_VIEWPROCESSOINTEGRACAO;;0;TSD_CONSINCO;2026-08-09-22.50.43.000000
GE_WEBSETUPINFO;;2;TSD_CONSINCO;2026-08-09-22.51.27.000000
GE_XASSINATURAELETRONICA;;0;TSD_CONSINCO;2026-08-09-22.51.03.000000
GLO_AGENDAMENTO;;1;TSD_CONSINCO;2026-08-09-22.50.56.000000
GLO_LOGAGENDAMENTO;;0;TSD_CONSINCO;2026-08-09-22.50.42.000000
GLO_NOTIFICACAO;;1;TSD_CONSINCO;2026-08-09-22.50.56.000000
GLO_NOTIFICACAOCONFIGURACAO;;4;TSD_CONSINCO;2026-08-09-22.50.43.000000
GLO_NOTIFICACAOTIPO;;5;TSD_CONSINCO;2026-08-09-22.50.56.000000
GLO_RECORRENCIAAGENDAMENTO;;7;TSD_CONSINCO;2026-08-09-22.50.56.000000
GLO_SERVICO;;3;TSD_CONSINCO;2026-08-09-22.50.56.000000
GLO_TIPOLOG;;0;TSD_CONSINCO;2026-08-09-22.50.56.000000
GORMV_LANCAMENTO;;0;TSD_CONSINCO;2026-07-26-22.50.30.000000
GOR_APROVACAO;;0;TSD_CONSINCO;2026-08-09-22.51.06.000000
GOR_APROVACAOAPROVADOR;;0;TSD_CONSINCO;2026-08-09-22.51.06.000000
GOR_BONUS;;0;TSD_CONSINCO;2026-08-09-22.51.11.000000
GOR_CONFIGURACAOGERAL;;1;TSD_CONSINCO;2026-08-23-22.49.37.000000
GOR_CONTROLENOTIFICACAO;;0;TSD_CONSINCO;2026-08-09-22.51.03.000000
GOR_DIRETORIA;;0;TSD_CONSINCO;2026-08-09-22.51.03.000000
GOR_DIRETORIAHIERARQUIA;;0;TSD_CONSINCO;2026-08-09-22.51.03.000000
GOR_EVENTOORCAMENTARIO;;0;TSD_CONSINCO;2026-08-09-22.51.07.000000
GOR_EXCECAO;;0;TSD_CONSINCO;2026-08-09-22.51.06.000000
GOR_EXCECAOAPROVADOR;;0;TSD_CONSINCO;2026-08-09-22.51.06.000000
GOR_EXCECAOCONTACENTRO;;0;TSD_CONSINCO;2026-08-09-22.51.06.000000
GOR_GRUPOCONTACENTRO;;0;TSD_CONSINCO;2026-08-09-22.51.03.000000
GOR_GRUPOCONTACONTABIL;;0;TSD_CONSINCO;2026-08-09-22.51.03.000000
GOR_GRUPOESTRUTURA;;0;TSD_CONSINCO;2026-08-09-22.51.02.000000
GOR_GRUPOGESTOREMPRESA;;0;TSD_CONSINCO;2026-08-09-22.51.03.000000
GOR_GRUPOORCAMENTARIO;;0;TSD_CONSINCO;2026-08-09-22.51.04.000000
GOR_HISTORICOSALDO;;0;TSD_CONSINCO;2026-08-09-22.51.10.000000
GOR_LANCAMENTO;;0;TSD_CONSINCO;2026-08-09-22.51.03.000000
GOR_LANCAMENTOVALOR;;0;TSD_CONSINCO;2026-08-09-22.51.02.000000
GOR_LOGERROINTEGRACAO;;0;TSD_CONSINCO;2026-08-09-22.51.06.000000
GOR_ORCAMENTO;;0;TSD_CONSINCO;2026-08-09-22.51.03.000000
GOR_ORCAMENTOESTRUTURA;;0;TSD_CONSINCO;2026-07-26-22.50.30.000000
GOR_ORCAMENTOESTRUTURAHISTORICO;;0;TSD_CONSINCO;2026-08-23-22.49.57.000000
GOR_ORCAMENTOGRUPO;;0;TSD_CONSINCO;2026-08-09-22.51.03.000000
GOR_ORCAMENTOREVISAO;;0;TSD_CONSINCO;2026-08-09-22.51.03.000000
GOR_ORCAMENTOREVISAOPROP;Tabela responsável por armazenar as propostas que serão revisadas no orçamento;0;TSD_CONSINCO;2026-08-09-22.51.01.000000
GOR_PARAMCONTACENTROCONSUMO;;0;TSD_CONSINCO;2026-08-09-22.51.05.000000
GOR_PERFILUSUARIO;;4;TSD_CONSINCO;2026-07-26-22.50.17.000000
GOR_PROPOSTA;;0;TSD_CONSINCO;2026-08-09-22.51.03.000000
GOR_PROPOSTAEMPRESA;;0;TSD_CONSINCO;2026-08-09-22.51.03.000000
GOR_PROPOSTAESTRUTURA;;0;TSD_CONSINCO;2026-08-09-22.51.03.000000
GOR_PROPOSTAIMPORTACAO;;0;TSD_CONSINCO;2026-08-09-22.51.08.000000
GOR_PROPOSTAIMPORTACAOERRO;;0;TSD_CONSINCO;2026-08-09-22.51.08.000000
GOR_PROPOSTAVALOR;;0;TSD_CONSINCO;2026-08-09-22.51.03.000000
GOR_PROPOSTAVERSAO;;0;TSD_CONSINCO;2026-07-26-22.50.29.000000
GOR_SOLICITACAOEXPORTACAO;;0;TSD_CONSINCO;2026-07-26-22.50.31.000000
GOR_TRANSFERENCIA;;0;TSD_CONSINCO;2026-08-09-22.51.11.000000
GOR_USUARIO;;0;TSD_CONSINCO;2026-08-09-22.51.01.000000
GOR_USUARIOSALCADA;;0;TSD_CONSINCO;2026-08-09-22.51.05.000000
IMP_CENARIO;;0;TSD_CONSINCO;2026-08-09-22.51.04.000000
IMP_COFINS;;0;TSD_CONSINCO;2026-08-09-22.51.03.000000
IMP_CREDICMSANTECIPACAO;;0;TSD_CONSINCO;2026-08-09-22.51.00.000000
IMP_CREDITOCOFINS;;0;TSD_CONSINCO;2026-08-09-22.51.03.000000
IMP_CREDITOICMS;;0;TSD_CONSINCO;2026-08-09-22.51.04.000000
IMP_CREDITOIPI;;0;TSD_CONSINCO;2026-08-09-22.51.04.000000
IMP_CREDITOPIS;;0;TSD_CONSINCO;2026-08-09-22.51.03.000000
IMP_FAMILIACENARIO;;0;TSD_CONSINCO;2026-08-09-22.51.06.000000
IMP_ICMS;;0;TSD_CONSINCO;2026-08-09-22.51.06.000000
IMP_ICMSANTECIPACAO;;0;TSD_CONSINCO;2026-08-09-22.51.06.000000
IMP_ICMSST;;0;TSD_CONSINCO;2026-08-09-22.51.04.000000
IMP_ICMS_UF_DEST;;0;TSD_CONSINCO;2026-08-09-22.51.04.000000
IMP_IPI;;0;TSD_CONSINCO;2026-08-09-22.50.59.000000
IMP_PIS;;0;TSD_CONSINCO;2026-08-09-22.51.04.000000
IMP_PRODUTOCENARIO;;0;TSD_CONSINCO;2026-08-09-22.51.04.000000
INT_ENTRADA_RET_X3;;0;TSD_CONSINCO;2026-08-09-22.50.35.000000
INT_ENTRADA_X3;;0;TSD_CONSINCO;2026-08-09-22.50.35.000000
INT_FINAL_RET_X3;;0;TSD_CONSINCO;2026-08-09-22.50.35.000000
INT_PEDIDO_CARGA_SM;;0;TSD_CONSINCO;2026-08-09-22.50.39.000000
INT_RECEB_WMS_CANCELADO;;0;TSD_CONSINCO;2026-08-09-22.50.39.000000
LOGAGENDAMENTO;;0;TSD_CONSINCO;2026-08-09-22.50.53.000000
LPRX_SELECROWID;;;;
LPR_ATIVIDADE;;149869;TSD_CONSINCO;2026-08-23-22.50.06.000000
LPR_ATIVIDADECOMBINACAO;;263;TSD_CONSINCO;2026-08-09-22.49.41.000000
LPR_ATIVIDADECOMBINACAOATRIB;;925;TSD_CONSINCO;2026-08-09-22.49.41.000000
LPR_ATIVIDADEDEMERITO;;0;TSD_CONSINCO;2026-08-02-22.50.08.000000
LPR_ATIVIDADEDEMERITOFATOR;;0;TSD_CONSINCO;2026-08-02-22.50.08.000000
LPR_ATIVIDADEFATOR;;899214;TSD_CONSINCO;2026-07-26-22.49.11.000000
LPR_ATIVIDADEPRODUTIVO;;149871;TSD_CONSINCO;2026-07-26-22.49.10.000000
LPR_ATRIBUTO;;10;TSD_CONSINCO;2026-08-09-22.49.41.000000
LPR_DEMERITO;;50;TSD_CONSINCO;2026-08-09-22.49.41.000000
LPR_EQUIPE;;3;TSD_CONSINCO;2026-08-02-22.49.15.000000
LPR_ERROINTEGRACAO;;81907;TSD_CONSINCO;2026-07-26-22.49.13.000000
LPR_FATOR;;6;TSD_CONSINCO;2026-08-09-22.49.41.000000
LPR_HISTORICOALTERACAO;;0;TSD_CONSINCO;2026-08-09-22.49.44.000000
LPR_HISTORICOALTERACAOVALOR;;0;TSD_CONSINCO;2026-08-09-22.49.44.000000
LPR_LOGSOBREPOSHORATIVIDADE;;0;TSD_CONSINCO;2026-07-26-22.49.38.000000
LPR_MERITO;;44;TSD_CONSINCO;2026-08-09-22.49.41.000000
LPR_MOTIVODEMERITO;;3;TSD_CONSINCO;2026-08-09-22.49.41.000000
LPR_MOTIVOREJEICAODEMERITO;;0;TSD_CONSINCO;2026-08-09-22.49.47.000000
LPR_PARAMETRO;;2;TSD_CONSINCO;2026-08-09-22.49.24.000000
LPR_PERIODO;;3;TSD_CONSINCO;2026-08-16-22.49.18.000000
LPR_PRODUTIVIDADE;;414;TSD_CONSINCO;2026-08-16-22.49.18.000000
LPR_PRODUTIVO;;202;TSD_CONSINCO;2026-08-02-22.49.15.000000
LPR_SISTEMAINTEGRACAO;;1;TSD_CONSINCO;2026-08-09-22.49.42.000000
LPR_TIPOATIVIDADE;;26;TSD_CONSINCO;2026-08-09-22.49.42.000000
LPR_TIPOATIVIDADEATRIBUTO;;35;TSD_CONSINCO;2026-08-09-22.49.41.000000
LPR_TIPOATIVIDADEFATOR;;6;TSD_CONSINCO;2026-08-09-22.49.42.000000
LPR_TIPOATIVIMOTIVODEMERITO;;5;TSD_CONSINCO;2026-08-09-22.49.42.000000
LPR_VALORATRIBUTO;;56;TSD_CONSINCO;2026-08-23-22.49.29.000000
LPR_XATIVIDADE;;81190;TSD_CONSINCO;2026-08-18-03.08.49.000000
LPR_XATIVIDADEATRIBUTO;;188951;TSD_CONSINCO;2026-07-26-22.50.33.000000
LPR_XATIVIDADEDEMERITO;;0;TSD_CONSINCO;2026-08-23-22.54.04.000000
LPR_XATIVIDADEDEMERITOFATOR;;0;TSD_CONSINCO;2026-08-23-22.54.09.000000
LPR_XATIVIDADEFATOR;;487662;TSD_CONSINCO;2026-07-26-22.50.37.000000
LPR_XATIVIDADEPRODUTIVO;;81277;TSD_CONSINCO;2026-07-26-22.50.33.000000
LPR_XEQUIPE;;0;TSD_CONSINCO;2026-08-02-22.49.17.000000
LPR_XLIMPAATIVIDADEDEMERITO;;0;TSD_CONSINCO;2026-08-09-22.49.53.000000
LPR_XPRODUTIVO;;0;TSD_CONSINCO;2026-08-02-22.49.17.000000
